unit_id,WaferYield,GasFlowArgon,EtchPower,HumidityFab,do_set_ChamberFlowUniformity
358,-10.584845289055608,48.358154477544346,35.46610976373497,49.04351745558465,85.0
359,-7.709747297753497,63.58828095507706,46.86922017737147,74.45487120968713,85.0
360,-18.520413222926965,64.21782430700235,45.30920829786402,42.49841025734798,85.0
361,0.4469423344699739,49.95276510639044,34.867431510092885,57.273468792865756,85.0
362,-4.525279769934939,40.81941316411551,35.47752967556874,41.680599179604656,85.0
363,-17.910569122622274,60.216631617813235,46.96704635445077,56.868349434488664,85.0
364,-14.291891740495746,60.91713565042602,62.73588806947937,54.9217761315266,85.0
365,29.06551592104843,52.399199148436175,28.587663338457887,64.22660145416066,85.0
366,-26.3176880667668,63.52819912875019,44.98685695472752,49.61606264537321,85.0
367,22.627404850041508,60.882992774985176,36.272119450700224,65.61667306290381,85.0
368,-26.42921907957621,40.09032770618801,69.12137783389232,64.38353785216782,85.0
369,-18.929655723291777,34.806597958034324,45.76298347746948,47.377567784356515,85.0
370,-26.8412277085069,51.132407433405525,54.01009483581684,56.96271917860392,85.0
371,-20.85485295244062,61.238619280887356,33.423577244472284,54.714968295633426,85.0
372,3.8142051870135987,39.65547584180884,38.04755775319416,27.702639190591366,85.0
373,-7.359437956060283,43.66452744774755,53.92992819617611,42.25865850102202,85.0
374,-10.926477594480911,59.36977232697281,43.6195313546929,31.669284859806993,85.0
375,-11.220876969449801,62.59856760366079,16.953197485155453,49.0843751595043,85.0
376,2.683875401500739,56.51948540154669,28.25886110816035,42.84308305755978,85.0
377,-8.006410139765013,54.71525177697232,39.01758806338539,50.877471688344684,85.0
378,-17.932512795740674,45.08466647577691,55.8338608177339,29.96328497611906,85.0
379,-7.711632744871453,39.530674530552204,39.862770858358225,58.80917024580618,85.0
380,-2.09862368528929,47.855978167707946,18.58102452705028,56.92234267583555,85.0
381,-8.825833621710919,45.39402521543174,67.5895722425743,20.734127166735817,85.0
382,-12.826727080289787,72.89774802683942,52.247671647819246,45.12685979746001,85.0
383,12.284438775713106,36.562583174194856,53.460820422822614,62.51333172709461,85.0
384,6.483687657999302,53.28355947993487,12.354347240631093,43.09232001439533,85.0
385,-9.31053881019923,48.19538472893934,62.827943546215565,59.29771853668558,85.0
386,-10.197360732786963,79.63855377949649,45.013648921062575,66.78648947952681,85.0
387,25.38789176114866,56.605692182948886,27.112024826234475,56.49156042492729,85.0
388,-21.443047255914724,63.034914670257024,49.323816040572886,58.49797418084102,85.0
389,27.743963386124616,23.92337875353099,37.48348914449637,46.91677912791919,85.0
390,-13.296922239092572,61.31621164513323,49.583266749456776,63.02370515683197,85.0
391,-6.1517706236128635,54.70018255953877,39.88451840724467,45.70364959325866,85.0
392,-12.2730331243511,45.57082720203027,57.62630223014935,60.5347510992284,85.0
393,-13.401939791084638,37.6665423018819,38.020415930120066,46.63690387802805,85.0
394,-17.92930471412395,45.211077294618995,45.26378183934495,46.95670988749887,85.0
395,-12.567784027383476,47.01292195237914,51.84402466934815,62.15858185843902,85.0
396,-21.256911270774566,54.20009415657798,50.13937710166262,47.05000722267546,85.0
397,-20.593163778630483,54.45123411606152,48.83207906415018,49.689357665738754,85.0
398,-27.040574144536244,50.06384917593764,41.03550915539946,33.383787798061746,85.0
399,-18.307646687096057,70.34661471609607,39.81056590092574,42.56050493149513,85.0
