unit_id,WaferYield,ChamberPressure,EtchPower,ChamberFlowUniformity,GasFlowArgon,HumidityFab,do_set_ChamberFlowUniformity
253,-10.743262105527476,89.84077314551912,43.98629787342182,79.50560551891088,65.81181454491168,61.959477078887176,80.0
254,-7.197075821205328,89.88757151080492,44.15030892330074,84.83738697876994,56.41075875060499,64.9591623198114,80.0
255,-2.048180182760777,82.25479145947273,36.7545763479435,78.6749695214102,51.135486969488475,51.17151091924631,80.0
256,11.389582037081869,68.09431410615004,43.12921213004378,79.52846983052387,44.77255190137442,61.80387994003742,80.0
257,-20.773769835510578,64.98029577567154,40.337939401821195,81.28797906795305,61.401708224399556,76.25758082807118,80.0
258,3.5915633187467044,74.65845863258434,26.10955874859842,83.41696426987879,52.765917702532875,28.662647968698515,80.0
259,-13.706344588841343,70.2065713241847,53.228854537038934,81.39350521593258,57.262512500590354,32.051926140471394,80.0
260,-23.94091713092162,82.24031936904902,69.03245575298087,78.09624117988291,56.47244231667702,59.27327165755399,80.0
261,-19.601642799094645,70.63245643824666,43.550768319537255,77.00523535704242,33.84591387246214,31.05003319307589,80.0
262,-12.806964150968925,87.66042265898612,45.23789529442899,80.92523690326863,54.61733296954343,66.40330672258386,80.0
263,-1.709831908758492,93.78652682188249,27.56451698715897,79.1131335209856,68.06160458369988,40.40973448520913,80.0
264,-16.26667415061515,65.01795240882453,46.0777031344621,80.19914737506619,50.9066466919951,60.043619446836054,80.0
265,10.175478570481175,84.71213356455343,37.52812434263454,74.95162701333048,18.239427757651022,43.920763059866665,80.0
266,0.71462639125164,76.95830194314992,48.165747995631804,83.2261827780269,72.79725334245538,47.042636040544956,80.0
267,-7.747627079425085,69.71251393293483,26.63541730295446,80.70120699953128,44.505054600229215,53.00918741177205,80.0
268,-6.607770042394844,94.62311294531116,49.00107150776648,72.6896327033527,36.96606638366085,56.8724185223406,80.0
269,-16.423816971524516,73.6411004468409,50.86777613859975,78.34716922286705,25.457063434640666,61.49784033148582,80.0
270,-15.03187500723545,84.91055643156864,38.35282273979223,78.41170401422836,62.49498110242712,69.94357470141887,80.0
271,-0.5672355185023683,78.42810752048297,30.689040764288187,84.07998459484759,40.68296804680334,38.55078741307856,80.0
272,-3.7961239441835266,78.97139844029601,20.299046830036392,83.21226943563485,53.31555868552416,59.266432538780585,80.0
273,-2.1667770836979257,78.90270578761219,35.327848985210466,80.97514665889395,60.40053699981457,48.52360356906556,80.0
274,-25.906456292405224,60.527164419201995,42.87329367512454,78.65630115905667,63.21636422892003,47.21335419526863,80.0
275,-6.2604652471672075,60.95326421147644,15.510846454975542,81.78459710822438,67.4173497726272,71.64696809148543,80.0
276,26.12353180434148,86.55453304739835,23.92927634500994,82.65773719651571,26.838162713061916,35.15117793956635,80.0
277,-12.890468644986683,76.5171378155127,47.75389234071482,85.83989330083256,84.76319902361004,65.26888461890229,80.0
278,-25.49410311217724,46.328713037992415,50.345537850532025,88.35818699742862,54.217769370937894,75.80936366393377,80.0
279,-11.755207074456697,90.03033984079607,24.36265722468867,78.63423532496175,94.13737024260438,54.58790634244728,80.0
280,6.257616760841945,96.13318592507662,41.2606498661338,74.89487058414375,61.62286495330542,51.392394417630655,80.0
281,-2.9681227867762523,79.4910892289915,40.717171108269376,73.21769489188924,34.68691413534415,45.279747017289836,80.0
282,-14.579260535514546,75.71072334358202,44.074575861675534,83.4963130441695,49.894712308735,45.699178565079684,80.0
283,9.078723509460858,68.14980200439547,24.773855350176063,83.19098288250578,60.18206778774938,52.8683059310302,80.0
284,15.579356627595674,84.37154821864866,33.10576226663126,81.75612154049671,35.46769419146827,54.80473413694023,80.0
285,-4.676736530692278,87.89975518665396,40.514495683511356,77.16492649508776,59.4663226194719,41.52490706480309,80.0
286,1.5152097803887532,81.09835321009379,35.39148148353727,75.80174690199023,46.8134758889949,38.14622970539413,80.0
287,1.0714191089009284,89.36848914561419,51.373979345978086,80.82364745047393,67.57015015659016,63.83696336505896,80.0
288,-3.4978428076317387,88.05889022152337,40.81024602297581,81.2345048599311,47.81126194736246,67.39853181607533,80.0
289,16.142641364001864,71.75197526718624,19.318858056227562,73.51094488483835,62.66912425151665,63.96504832471356,80.0
290,-4.58150950385922,92.59424504306811,41.7360074898959,80.81696540880482,54.79624290577385,45.18764325326432,80.0
291,-16.744429879215524,81.62789464776509,48.025030356074694,84.56445376777206,52.70581311811039,45.155508939040935,80.0
292,3.9674537095141122,61.670567036891555,26.729198192287544,79.85677553118357,42.53933512375588,54.27189841888606,80.0
293,-30.357329090574638,62.31275111253484,44.530469836783475,79.9682368170164,47.443351595792166,43.274898698585766,80.0
294,-19.646499726096774,79.53166202114969,59.238700630115375,82.94625058490716,40.01217290187403,51.000356228998385,80.0
295,-13.050772391573128,87.83106708361201,44.54566203231566,79.28111727934072,48.59889391652979,61.18357064724867,80.0
296,-25.415292888366487,59.47043650817421,37.58984613675479,79.6538512709547,74.36951020915754,57.74859578014547,80.0
297,-11.044782626652763,88.8455131483394,48.34847737734431,77.47089374516752,39.23109281823199,56.9102046473377,80.0
298,5.351977514597618,94.57799104019428,48.37032521074497,80.08352369236846,42.023218219614805,56.71348958870025,80.0
299,18.891950251654542,73.48874326876422,13.284006155645852,79.99654219387645,26.273613514142955,59.44497672556979,80.0
300,5.426835595216506,74.83284827017697,27.340940493923906,78.73602215812808,45.43811308883115,69.94007159284666,80.0
301,5.268106520642422,86.56075703478156,27.565811902332918,84.2055813123077,52.894149555650486,50.28235622953846,80.0
302,-17.03934626666165,61.88114738156645,35.98092348916854,78.61334051810795,54.12427181386696,66.85976569144441,80.0
303,-12.713152164273207,78.38918811012644,47.92387817384156,78.92536246931368,61.21206076084277,37.24733251979658,80.0
304,-6.755849556353066,81.25509505460167,30.544226580119602,78.42624421897166,51.96854336337406,72.6741467440387,80.0
305,13.20480337080564,73.64883695692717,18.32564519127092,81.87639678702733,57.09842288284273,47.431849299191946,80.0
306,-14.97745075108319,82.8238974825148,38.30026817846663,74.19509433870937,66.67778786136118,59.27067761728504,80.0
307,-13.994384819204104,63.17577681394562,50.75431232850236,80.25744475751863,33.771519696765154,59.00850335066108,80.0
308,-22.117745299741927,71.33499960431269,45.30504581323372,83.01449221250094,60.576350759208104,75.71415883514699,80.0
309,15.576286677990863,75.6206875469246,47.60375276248922,78.29319005911375,53.813844954059114,37.225892855696074,80.0
310,-10.923406713341077,68.12913669516881,27.3976489431949,79.55312094940021,72.22714089606197,40.94887227975329,80.0
311,-3.9659950920464957,61.72679179774017,28.688979531104568,83.16124658321084,35.95192671804974,58.8014043293271,80.0
312,-5.773942355890624,59.37288374046313,37.80241573723034,80.0513783155287,57.6454185119339,21.579428780986188,80.0
313,-14.210332486183109,69.30612843035576,40.59669266417265,76.3742612799244,46.22181268002162,52.74621673393441,80.0
314,-4.018170449091072,79.20955220475402,39.98974186087473,82.89521564745593,49.30011866041436,78.37553979860867,80.0
315,-12.004731531019788,69.35498169193772,45.172883194577125,78.08710450238361,39.73197526235365,29.828079487786564,80.0
316,-24.696017547093376,54.544445683807794,60.91541589348983,81.68841862889172,55.075102735039025,74.13194857933752,80.0
317,2.1679752976650226,84.28108959085361,36.61795654116446,84.44599050945826,46.20165707929725,66.76778275056563,80.0
318,-14.455946543730114,58.52104642517148,27.908875340072278,82.68463044098092,89.47709501367346,55.84576713349692,80.0
319,-19.197326662371868,53.80842527915725,38.50818616961389,79.15913580255406,39.03168850507007,34.991804780829746,80.0
320,-20.05317064797884,66.5652937789425,42.82589737216898,78.46832554604555,55.551983650932584,51.54485896371566,80.0
321,-12.89293503319453,68.22781168628406,37.263493931314024,80.92249397084252,49.37854116518778,44.141359022467526,80.0
322,-23.439384427668802,71.66657020701143,57.63881769968446,77.20135910288151,53.49002727902624,62.989908200684525,80.0
323,-18.564277553688385,67.98360894041294,30.416520289095224,78.79561428734645,43.66505376774088,25.66413948531835,80.0
324,-5.846184768373693,88.61459613306423,47.487374438132775,81.22202411896434,45.62853926325867,45.262469278983346,80.0
325,7.3238013145249905,70.55280032677365,28.046491504239594,76.83041988963647,74.6631959068818,55.569012328115356,80.0
326,1.4188926877305992,92.20177019520636,37.66209636884068,77.66850014652205,54.34731409330534,61.19466628281995,80.0
327,-16.405064134694786,63.5171337003,50.333341068907664,80.22716977811193,35.67955820452199,56.20854648837705,80.0
328,-10.540591034762857,81.92483159073274,29.35966066538004,82.52551564847542,65.4371230339543,53.04626447983855,80.0
329,-19.66392868542283,71.4272568048641,58.12296569248485,82.06562994839878,49.70497717684062,62.045223533594395,80.0
330,-10.338060615180872,83.75923100885652,42.67554806204621,79.96660034259808,34.71507335078307,48.06417590573707,80.0
331,-11.926066900951977,71.91524634953339,40.90095999107978,88.92701147153166,46.32428908030274,55.23942175747325,80.0
332,16.314733540556716,74.34216222568607,19.494652460084254,80.8188767459779,58.68930353276243,62.342463116021904,80.0
333,-1.1906101491861216,87.05250208522419,20.781522988701248,79.04867992076053,34.19696786851077,47.06698973887295,80.0
334,-20.919431012619267,65.35803527134986,22.7506967186639,81.38899341267344,44.22975927055912,52.90344350787832,80.0
335,-6.675868696359425,82.76206687741463,58.9130438371688,80.7457386479168,51.969957613981215,38.731152168880534,80.0
336,-13.984404473082234,73.65439893176674,31.51919483825044,80.83294489593277,61.6526946355568,33.207899523954644,80.0
337,-14.458650937877604,68.49161232043545,34.42863736888837,71.09256674941226,58.02857156766708,25.374287441636433,80.0
338,22.423798829861152,74.56515817563141,29.31431669883624,78.29834497471258,51.28075926959521,59.22253183727254,80.0
339,-0.6222192703207974,54.30655039665893,10.499070554390727,85.7170786268706,34.33593705568093,41.298128091037256,80.0
340,2.49757040760975,73.52824670297683,42.99451731288318,82.00540632307839,67.92832504975375,50.47358089018337,80.0
341,0.2362928477075501,80.56494816071694,37.709307652726466,78.54398290059952,35.7014144647026,46.18173339564769,80.0
342,-16.827906143442952,79.15994815852545,58.94108197328339,82.5803234568123,58.597755786127934,52.943898110222406,80.0
343,2.6326064375802147,84.50824256980799,41.630991458888865,79.93993535471496,48.21691853887717,23.059541352050452,80.0
344,-19.555978192588267,67.96433061838377,62.3518117066411,82.37772466111853,75.11347627564629,44.15332638448858,80.0
345,-18.52001267731003,88.67610545308911,58.94610368946636,77.08098814283068,50.34258644597155,42.672040359103924,80.0
346,11.419989490783436,92.16305669434554,30.201819555107093,79.2285505127607,48.50410011632517,58.68222859098691,80.0
347,-3.8783907628634777,71.64690476259202,36.06409407389243,81.07217074602913,47.776937514567045,32.80027297197181,80.0
348,-15.369610721243472,62.22232328987359,29.25362868108729,82.12830130574666,57.09878731171137,62.69503428009731,80.0
349,-4.700069201938919,78.44889616923098,53.54872650036427,76.88982954663928,56.67965841371928,42.11675211364363,80.0
350,-20.586813104366133,58.343023711763564,45.85070867390448,83.07321452199989,53.49206288549843,31.421644837368714,80.0
351,-3.9860933003045993,67.90575740346021,34.8672825148609,80.30968778144019,61.70056188313777,60.60335836221853,80.0
352,-10.952210084812553,68.85835870834276,22.38406315971657,80.77924180587092,42.71765212290453,31.794645434723563,80.0
353,0.32210924978187583,79.60424802610376,40.74696381713861,82.74409417745423,31.190223288150612,66.50130144687587,80.0
354,-10.816355901494884,81.60444133435827,44.84641111348441,82.77177834082732,50.866848374315325,66.94329417489547,80.0
355,24.771843242474255,72.42113212625136,15.890166924624673,79.97779993936939,43.14076952526961,52.525233937411016,80.0
356,-9.202707706152832,62.53771609161369,49.58426248857261,79.59414722588257,54.95186242709505,52.010255674203634,80.0
357,-17.49428763795049,68.95675504452679,45.89590233095998,80.54941382640695,2.7554608400923564,56.12272326862248,80.0
358,1.0901413517698177,74.20951485701482,16.91850614772862,84.47525804511453,34.45434281650404,42.07829345432596,80.0
359,-1.002940952625755,93.14725546605642,48.79219429690238,79.85867290779747,45.44363493931867,69.14508383539925,80.0
360,-10.239788818403294,84.0576656071096,45.807695210919796,80.31346505255274,46.00974991946451,43.3844270866276,80.0
361,5.065303355320996,77.23800500270912,54.033155857468145,84.08290788524685,51.008623721347085,41.55287582174719,80.0
362,-15.841148041057604,72.2644362826801,59.89128460876877,80.79914700096482,34.38771371216463,43.968205012878116,80.0
363,-13.360803123756213,84.51058107661079,40.512763931634666,79.05433622894128,13.727232510813167,36.39356839861983,80.0
364,-8.189476972746602,88.74634017947616,47.23678090003558,83.13495666036134,64.84285342716662,58.879944253121344,80.0
365,4.991776938494776,88.88035364415012,33.82149654677103,86.56568955182084,49.05765717975676,61.82234074826289,80.0
366,-16.660019029454503,57.47228496021281,42.57289347866525,86.41718580970735,50.0569645653873,41.170988270123736,80.0
367,-12.182695193120015,66.82246191057436,26.264787786361453,75.87217074618161,70.53365204103963,59.66485706879941,80.0
368,-5.360481051072883,79.96359055220184,45.04620168594653,81.45896881817437,42.858901974047804,72.97931871517424,80.0
369,-9.320745043275176,81.11522559813712,30.2211145857732,74.2816354004451,39.56821554154655,51.209844544255645,80.0
370,4.182505455926224,100.33479176884332,29.900880997458053,80.6805127403162,49.86939235194951,48.17896848831338,80.0
371,-11.871551563090485,60.823656440619054,18.292070271240334,76.50476744955225,41.83815455513214,61.71452650960197,80.0
372,-7.378137236406363,93.84407886907061,40.08127653798324,74.75992234424439,60.08549491040658,55.74520468262853,80.0
373,-18.85309589536975,67.68487285789807,36.685983287887375,86.31346892579248,40.508395819748195,22.33707562592755,80.0
374,12.575279576492928,70.87252978343473,13.287753447975627,81.09379074330988,55.85920590701197,50.174165162326126,80.0
375,-20.488101718744726,74.02938852452834,35.313126439632974,79.62352610932344,67.05501267527362,40.6380179380991,80.0
376,-1.1522286937984152,74.06297825590289,47.63931304115063,82.49602342997716,47.991438680791354,51.86611200117873,80.0
377,-7.981597223840624,77.46336349729457,34.85135023474938,78.87850212992196,51.96367193156445,46.00147660577183,80.0
378,19.91491904423579,84.27946018606482,26.974726928203992,73.62251247354004,42.632469304675425,50.714845729250555,80.0
379,11.069726219682053,78.58430560137751,23.0941062118477,78.92409653938894,36.82215687599926,73.65727188810162,80.0
380,-20.743447393180833,83.35041649583133,59.61163546391024,84.29813967628087,58.83425772398563,51.10726486371027,80.0
381,-23.756834491830155,63.40550107356198,56.56595378202643,84.12795403522317,27.828517724190263,63.849173111508634,80.0
382,-23.460300941597026,61.171622898009865,59.5709080319435,81.16897550419188,24.39075645598458,39.51579799232138,80.0
383,-8.572995387410957,82.07412936136527,63.377999599452004,86.1108805145167,53.17568676978887,48.397955136274,80.0
384,11.22390983871799,86.2534364596462,52.58323390695964,78.04189877043592,47.246689007236085,37.26401546175072,80.0
385,-8.760777482805313,71.16039576318798,46.3489717921214,75.59806405778046,35.53256123166592,39.86690007459055,80.0
386,22.145107384146065,81.56048444353877,12.455958613854639,86.79009826882836,42.02448537935075,44.83413068932172,80.0
387,-7.153487007359239,84.19756760247522,47.586830174996315,86.84445767845602,58.35703111868,51.04417925444608,80.0
388,9.225976965821992,73.5824664396305,14.001450067317005,79.92540556148113,44.67020203195715,52.476395613224106,80.0
389,-17.62370331976886,73.38953401757283,63.90147753251279,81.0424912735362,38.78491100918828,35.769794672181575,80.0
390,22.5298428882392,87.27063096177692,12.382694568666151,85.48290398309804,32.73311814017416,48.491929356066535,80.0
391,1.0008081665929307,93.56293604949705,34.71855310287871,79.95120111854357,59.24241902431082,51.674606819745854,80.0
392,13.372569894492372,82.25001936698324,17.26277058843589,80.93913519750704,44.37920824568313,55.383535989201334,80.0
393,12.756754704261063,87.32224381810451,22.139245278527778,77.11531965333428,21.59339190323403,42.821644838348284,80.0
394,-14.039628861237555,67.6921408246689,41.465981466167264,78.77660904944861,31.31619414374655,46.6667134602798,80.0
395,-1.298165672421248,78.5790485406173,23.340361530400152,80.57054970282698,41.40442096950746,54.854271548673,80.0
396,-29.44041149729893,45.11711364447241,40.70156988183273,81.95195735852084,43.632785839142834,52.33003994357306,80.0
397,20.05400566380098,84.80875793451612,39.763865545552775,86.25625519599483,35.98349871846251,42.57737886917208,80.0
398,-3.554100241300274,72.94045876814427,55.05569854230998,76.37601122172836,61.93108556180044,47.69164014790985,80.0
399,3.9349419079902743,39.74930396494733,55.05605666055379,80.20305796909872,44.484621841250956,47.86553713410109,80.0
