unit_id,ReadmissionRate,Creatinine,Sodium,BloodPressure,MedAdherence,LengthOfStay,Hemoglobin,HbA1c,do_diuretic_titration
198,37.252560648939,68.21439440997307,38.41378201872888,41.2779773714438,47.43506887983453,46.308020664896524,71.3948081983628,41.148688075940214,50.0
199,43.89885664103279,61.65986397445955,54.79662996281473,54.08859558283758,47.830415337811324,30.768977393394525,47.755636634488596,55.79824622557919,50.0
200,43.77480454106662,42.49063252336424,56.015562193369526,52.05576110146601,46.19304431107106,46.7685703020444,53.44288330103896,48.60513115475141,50.0
201,37.81130713648666,25.393002715367636,50.10278615227927,49.332990110540514,69.81161269507687,46.655967363813716,70.00487263769212,48.389969872117256,50.0
202,40.756011545544055,63.18253422385165,59.918408124832794,40.423793009022816,46.19037068255453,59.70247326855884,51.62482469357471,30.22352608724968,50.0
203,41.38561674009349,50.24220662115958,49.13660576459859,63.95156701927706,72.12589346764429,46.172054917241894,55.38595604358045,34.58272838966469,50.0
204,47.13350516599618,36.416909129580084,71.09927581125847,47.66846701373729,51.14123759917205,40.75115222558691,51.40231491244427,55.413242441238914,50.0
205,49.529278325167695,61.04022134322833,41.960053101991626,45.71163964787016,48.66106400641881,49.10255785015606,49.1161489540411,66.15630713440427,50.0
206,57.06042831644659,57.69744480126929,52.96571888864498,44.67836974091035,40.930849814452365,52.55648747154536,21.64285084812196,55.91458604648791,50.0
207,37.09534337044401,64.22565974857827,51.720506721684814,59.319965314470366,50.858716883532395,24.83238675135435,63.611414858352205,47.070585887373646,50.0
208,37.01604146369985,58.040465674137124,54.995932240491996,51.522170103039166,60.03012976462086,42.523297264418154,39.927232530210546,58.269476528817684,50.0
209,71.15526971610973,28.551357194603405,43.559511792019734,54.633970954603534,50.76342080011751,32.68204910735658,52.64323434868515,49.40963406640757,50.0
210,27.6500705996731,44.09092429005265,59.3492086752277,72.57777730600489,42.00527367519217,36.297694349165724,40.78594933603549,40.45464793971256,50.0
211,32.5469761675579,40.13240333845421,56.611584044359596,67.02896795227966,54.97457031934052,31.606912397903084,53.26614831347505,36.30328275065851,50.0
212,24.597472244496082,50.77714088771717,32.98279338275713,62.02882057165824,50.701833125010694,22.044141823719404,57.89608230038025,25.335971811056744,50.0
213,40.78085271187675,44.71413697754327,38.99653286558594,37.95138426839179,61.890726472409135,49.29631943208637,21.214963038930893,42.941077675701735,50.0
214,17.95853351836722,45.22762451217371,38.494183080426964,46.833750583841365,51.402763372805566,23.573029646517618,38.18512854675522,36.3316298345136,50.0
215,32.87141053459001,34.864218181655794,58.26847798561315,34.59229692489227,32.805219756402174,45.49052204042601,49.600125391759384,61.31005308652507,50.0
216,61.20913490063073,49.692131802911184,18.555289353780587,35.22267158569653,53.949028749087404,49.517468969947565,71.29462953007335,38.631363536259855,50.0
217,60.64615513616783,39.44136693500737,44.42224407259574,49.097710717347155,42.84756872360893,51.60676814426995,43.64324782478498,20.483598296048058,50.0
218,15.666759716251256,57.996594040000446,62.00207799088159,35.800917461000104,40.64540304992163,18.915730504718155,75.96337809586238,57.78286532223267,50.0
219,39.858129522899134,32.50853106501046,55.9788331891904,54.68950303337675,66.20734562826154,51.51438958269568,28.59858219436885,61.34864981261216,50.0
220,80.04213676155969,34.3951351553685,42.776481337961634,46.80918919024248,59.65744831370031,57.23449450149637,45.269340967499055,57.64292977729952,50.0
221,41.60276199464978,20.408573616063865,58.0676239560918,55.94419595572408,22.353270747996916,36.48640873405661,34.71896117378292,41.39926111607371,50.0
222,65.36684683392693,32.30771960620116,55.01358729797209,39.1127296342754,50.466046744130814,43.20916469653025,34.612912054858924,49.38079782046682,50.0
223,46.23643065575528,47.35758111852567,51.437076551919255,30.74828306459195,59.387902613147084,37.444674602078344,55.15819412518463,63.09228012744302,50.0
224,31.02525148049114,29.771484653962993,51.86880815783202,59.37321237637894,41.32594551911335,25.609687218822724,72.53525061141238,43.971923364039306,50.0
225,27.10853098383199,19.51752447321702,61.26065270988354,52.38518118645168,68.48803273887356,27.296778062428977,69.07521929064683,43.37775380892382,50.0
226,31.432082417505292,41.77673219747617,47.87142403337354,25.503630608043,53.9893204642546,23.806908662242456,55.37178083582932,57.10086651280679,50.0
227,48.28834186900178,67.52673994180601,49.92563530930956,51.98749017785978,60.91150202920613,57.14060971812209,33.7356662365395,45.267988422852426,50.0
228,37.76707958715557,48.192640555982514,53.80078478606091,56.78898288382201,51.76632135455384,23.281012264272107,46.96361120581277,42.258192801066045,50.0
229,21.389736842041355,52.94795896040699,49.36472921213594,71.41918002731158,62.66405144512345,30.04893545221927,37.87777754117178,55.021098557460945,50.0
230,49.745277499185335,48.86722895685163,72.48789650311663,55.66343590062516,41.76072698133469,49.87068540022287,37.67886758256896,45.77969652222607,50.0
231,36.95556170350978,42.40976670907027,43.788187911032956,54.65414087235361,65.11155504566187,24.256753163059837,48.936033035515756,50.94400736693116,50.0
232,84.70235080124039,61.62035619313795,45.45634957249078,54.431377877955136,35.21001563451107,35.763243587483494,40.458853369592795,42.20063276847827,50.0
233,29.645179743869598,50.46825345621658,45.16417339402869,59.93434260431074,62.46186089518839,32.38007810534555,35.52929760873696,34.31530957725251,50.0
234,50.339303604144504,62.00564499775209,59.87336899092915,51.123000079291,50.117715831591624,51.31574850623844,28.202254757400773,59.620918783539764,50.0
235,51.85467553340007,31.96375720639103,50.06211926987876,49.817540593769216,71.097413314071,31.44295293167446,33.16634887409507,50.87335721185377,50.0
236,29.96319112778794,38.56177365180424,45.72832848259578,65.42374609888388,67.43599754523164,31.9429087496298,33.05845376750795,60.783895663383284,50.0
237,51.968080487592175,65.85325568142896,24.783368238706153,27.060298363432402,34.040394745689866,42.86504663236142,40.61220986848562,55.337187105268136,50.0
238,30.32900724146521,38.484349863829294,33.564928725190065,50.12615994756502,37.07743998866488,30.10685867117223,39.846355153570734,36.0611354262655,50.0
239,60.30092074925776,44.149437906652274,82.07938366003613,69.80130806140892,66.69437133780178,33.60467253013551,30.74022052275676,56.13145151422651,50.0
240,53.113785336535756,39.105998775077246,57.510007364910074,80.90213688823103,29.77531573598722,49.86228957713293,29.394069096926223,28.96540633749402,50.0
241,27.390668969037744,43.324740297862384,33.89740152817901,70.95709700232611,43.596962918509234,28.184216437759403,56.3050505529575,65.87395348453211,50.0
242,43.14331860251339,24.28032015008526,54.12970115972095,50.83891846019305,34.40794367859633,31.776502116224233,38.65692027367448,62.336108701042214,50.0
243,50.274161409247284,59.126560117370126,40.913457693824846,64.39206133963401,45.92215753693683,32.70139071209685,43.76601708384416,51.02641978457666,50.0
244,29.8116941328183,47.25396816605392,24.327208630888098,4.733379438543819,44.996074975450334,50.823129119550366,46.208326900833036,37.84942154533249,50.0
245,31.114496390753363,62.53203061741901,60.104449219786694,61.75775803358014,18.4823581026209,24.07309327829975,74.15718146550891,61.54662825976278,50.0
246,42.625275240477364,37.281710470014836,59.32292935792165,51.58149647332489,42.99310084082862,37.201228254988294,57.109178075923545,12.239763241193836,50.0
247,42.9318178104101,72.95474525174023,36.342675260067686,45.48910288407059,46.633327450142104,66.84399407435939,33.72952782356342,51.79180651723443,50.0
248,28.146452728358604,38.40878744911832,35.01766271353422,43.82089222266444,61.22061981987267,18.34074117355865,48.58590854028859,62.871429877381225,50.0
249,41.093717088903304,33.132762958195705,29.982053860118036,26.773495847781042,60.71464136754962,46.75978394851553,54.59070943292839,56.28923059255709,50.0
250,47.71673664164181,41.85254437346285,35.31735510484277,47.84987029830893,47.5048805534442,43.68194902488895,58.22808849737665,86.22147542874453,50.0
251,43.363378272865916,52.2417550496187,33.55711178446188,39.245145965125865,53.23111132146815,35.46599560237977,63.991005536905526,64.3154452589327,50.0
252,44.35956478722585,40.68058711645489,25.395042408271095,45.62239360788517,59.82191200882086,33.15930173150952,63.079593323031375,54.214717884990314,50.0
253,52.44069552487737,49.06183439619071,71.57925526488076,56.039809692932074,61.481054846065305,49.1617780634218,44.4111740790521,64.1761119441464,50.0
254,45.61202637195405,48.8086706023686,40.403548284803904,46.463670545367464,68.99796853158432,26.187105937509994,60.26744140756997,47.43951317065296,50.0
255,41.339520553746574,44.67463949570164,50.55974840472661,50.97088041600414,58.34370062687856,52.25982555149818,39.67098573605379,58.9183978935437,50.0
256,36.71304253340219,47.60996113279059,27.87185549007763,62.619226234522074,49.951559619898774,48.33131029783732,50.687056906526266,41.34369788241894,50.0
257,48.35445194214821,50.82955629088664,60.5560639930509,47.15863102063284,58.054270277407454,25.164634352073914,29.77982154937761,56.710307356986554,50.0
258,46.56895200207755,53.248375124048955,64.38245137460582,36.2586722071606,57.95147366325831,27.206245698308138,44.108330632213296,34.98007470140854,50.0
259,66.94617328622765,65.82409714522082,44.86007940645128,35.97323605252581,40.92825496841349,21.512879228415414,46.39249989466766,55.55286615111173,50.0
260,47.07942683198107,72.74471700923444,67.36765615886867,57.18653526622914,62.66094530528308,40.59465422020199,62.87002394709415,40.70591072396872,50.0
261,36.21581775175034,77.20168465986704,53.04466338013877,49.82705082508011,61.292544340146,24.166695764715918,53.839931808969375,53.078987574156606,50.0
262,58.57098823570183,47.34721394907926,52.374552115326566,54.736630631650655,36.6277258510735,48.460928899244756,37.96792662580999,23.76515581502186,50.0
263,62.653838832743546,23.57804893286151,44.577073842430906,45.59858061225108,54.55556309536299,48.854086356840625,36.26154812953215,46.82707663217128,50.0
264,45.38871680719639,51.16056013142951,64.26054043546884,42.451456210729546,39.93922757994584,58.057249785113875,46.692102079660344,47.62951081093171,50.0
265,33.81718460636754,58.932250754586484,85.99525898497659,45.65252158459237,44.403276868028556,43.77549631086705,55.67534664545769,40.6203961717045,50.0
266,63.22941224074314,54.27637733754134,50.71290006771735,77.00592552791245,40.225052552829766,51.531147764503075,40.907048321970315,55.73990918705189,50.0
267,28.04858257574711,53.85093227975462,36.811436595194,54.65788076422831,53.44529499950637,31.276998987006046,63.38520227515693,32.631187730146685,50.0
268,34.8848576535268,52.175172770720195,64.01272028762328,59.22871301206185,45.635821867772876,41.5999573029106,34.78805165264712,41.9989482137731,50.0
269,42.37233998784971,41.23688594574551,44.20104018112428,64.46759418898596,48.421195650878346,53.87775708076248,33.799712849663266,45.88381983556108,50.0
270,34.372941785526066,50.57602811501977,62.63578625931629,42.44419382435893,71.10772629782248,34.8671659162176,34.9801965114242,50.48568349405626,50.0
271,34.73460960452545,49.58495770527091,52.26210652675463,51.36362537701273,40.37024582590193,41.16563495116925,31.625674525602427,52.40358492567758,50.0
272,60.00242879012244,40.53215597698045,38.84406639930103,56.2465686554832,55.871732040860316,49.28407397681265,64.77862901190869,33.606674986692646,50.0
273,50.977859215855794,34.495005194845746,57.33815753453629,35.4135566025675,42.1878006141086,50.73199445151991,47.49974066334028,32.07634941766278,50.0
274,26.762092376877387,54.662534209576975,52.131911192586465,39.28943637007827,70.57592729843435,16.540028654969465,48.467447486988966,45.44368090131418,50.0
275,38.0149117854291,54.04503596212853,58.86530077977178,48.98664876808231,27.691199845914294,45.826536444604756,69.67078195025752,47.65441307332466,50.0
276,66.58090133669039,51.936425088841965,51.316119109131165,51.0089148571543,57.160094653102256,43.18014730534735,43.191537310240385,53.615559486206614,50.0
277,57.70382408663439,50.75169566699563,46.434020808570935,37.055725913792216,51.86311755509085,55.690946591575,48.25085769324555,65.77565611852582,50.0
278,77.04940171963568,18.976314461681763,56.309411656664615,47.13321312411071,32.16423031451868,28.998032775969648,57.075759615267586,44.12680231276328,50.0
279,36.46284991353579,42.16913158611208,67.64294270935339,55.57106976247586,61.462471015212245,48.00331164856196,58.200511176589906,62.65558421136674,50.0
280,33.69956357539279,70.70092037894169,71.0094309760551,54.84295891216097,51.535176510768096,41.05555528512522,43.50448620647817,35.526069486440726,50.0
281,68.43018376169434,45.743658864376,52.662000565131066,48.10148400513862,51.41873038734012,60.622651596796466,59.88876336254718,39.400909970068426,50.0
282,52.32488800084066,70.82751847976624,43.36311419877593,56.13416541670573,32.64195934018143,47.01522080879337,30.10911260925142,40.032586562320695,50.0
283,50.51244927222201,49.681249317382516,39.709852840182705,40.06212403567481,49.228018969128726,38.58557818281868,32.70410755755833,36.06896597358493,50.0
284,37.82170355482889,23.28109538120614,37.33285476758982,34.174114419723566,40.301306913583645,49.27325960750555,67.91453009835215,61.28356643851293,50.0
285,39.26005031710244,49.98090701175957,60.80399382209943,48.06252756551788,62.42121555954129,18.798472281506402,59.73020164547053,52.15056991218239,50.0
286,40.61028112574663,59.710317910035336,46.9491582989502,69.19955245864833,59.46064152315218,21.867645526441876,67.04601658254224,60.07829849200381,50.0
287,42.649679309230635,57.074680817456866,56.841851311746865,57.17320431797698,54.44304554840688,39.853138644352015,72.44166492857943,34.19081306536978,50.0
288,40.88749086752434,35.76190229912052,56.0839955151721,57.18811796109271,62.288299943803445,40.3806831805692,42.65099942050785,37.38755656335308,50.0
289,65.03821625407654,60.62811375044985,62.34882293934804,54.53206220846486,46.87345251479585,51.090324521820946,41.60725593699185,42.502746810141815,50.0
290,50.72568288188246,70.90203568763332,43.25089346082177,62.810904233389074,45.248967577820785,42.8629126469864,52.36625156451311,67.31818729903424,50.0
291,33.53084097031329,49.233724219657745,50.669810796911726,71.28595904619051,56.09068854863646,29.14955280687267,67.11581117308762,43.22059818662932,50.0
292,69.0677598090835,63.4468250635744,47.939090495615574,29.351186064735362,67.60018280302553,56.62668727309708,43.107692265185875,55.681323647215486,50.0
293,46.938089814075646,55.85973717767003,66.42175802949757,39.79701280656475,56.11822921656802,38.94843788784816,39.96637798505025,46.288820533111604,50.0
294,29.083731365478542,46.67776477481959,43.505527783762844,8.450391292847176,26.923760758165468,37.44899431692243,53.24653922930825,50.99625401190531,50.0
295,49.41098297840464,57.851770033045426,55.05227013916364,17.751463778116097,45.49187925195767,34.521033481886015,52.13468540966866,46.86726706094131,50.0
296,35.941272288741594,51.97827529239386,45.58010529800443,60.24782156546337,46.021592149554905,40.96637192052046,50.5747637231333,29.3077555465254,50.0
297,39.71048031764413,55.0336258564427,62.246404038814894,61.481696898783795,42.13694759055669,45.98549104829023,35.62490477351683,45.885434068643654,50.0
298,24.65121842456935,45.614841645053204,61.951443375958625,58.53643976149139,32.172616652049975,31.54474099157342,64.06448021555353,51.53410194738622,50.0
299,49.18954263658226,45.551196508132854,35.83181872954951,56.47815227779275,27.66453937018741,60.075946939383286,48.60797622084383,50.44743510891168,50.0
300,38.17118880601353,29.030034272026846,69.96482552598091,43.743174318588295,43.55174061199343,47.362619910591825,62.43322331050764,44.18200791917928,50.0
301,56.451991848413655,58.646859931845704,66.51394860233272,61.439370650420116,46.568067355608754,41.17153198004296,58.90200086733816,45.883789319197845,50.0
302,14.981591455139933,52.78654823599678,50.07755138175541,69.31294045440794,59.60232644864575,15.34708600589026,50.4372823325835,29.558043622846288,50.0
303,62.17057608114674,33.997566707774915,53.005881999574946,61.62620668158913,47.9012523704256,39.910915977268424,58.987803427518,56.76701917022184,50.0
304,33.54982145448744,32.90354513184055,30.63089572460518,53.76035141505078,55.27759649560488,30.723390400836387,43.41754204230301,35.04792678674958,50.0
305,73.5865494117121,54.010530868531674,52.06780423346553,46.71041594365778,26.82135420393339,43.569403377150174,54.72951935702346,55.685179811366055,50.0
306,53.10119645800563,37.35050129360873,33.738317346138125,41.22179641480302,78.18536846569188,34.582213352984006,21.40029168062008,62.11532261962955,50.0
307,34.32909021358332,40.132386709364454,45.399264952076884,38.629781650307216,38.07754305443879,33.8646268037556,28.949002130558014,78.05157633620911,50.0
308,48.69356343085798,44.64184560536171,64.89921449129888,51.79652819543658,47.76219211919396,32.13962467486445,39.025620530498976,42.03197795729269,50.0
309,63.510468616832405,53.51217933371555,33.61551147284574,47.349701212975695,54.817708891506896,36.300938688918876,64.48180808573629,42.859536813811275,50.0
310,64.40599529550214,54.275150714682404,65.69406860473588,39.27605669216999,65.95950995981232,39.617289176251326,52.376362938340336,38.210240205332475,50.0
311,28.132799470102682,32.575475163071786,55.16548090021669,71.58172476678133,52.536455443227176,17.588145624662538,72.28623802372027,49.70839877182739,50.0
312,41.47148189732048,41.190727390352,73.29307274642687,62.76945053451688,38.00484075699284,44.68411012059059,40.63633526523937,73.89237496410418,50.0
313,64.1405608179303,42.6263168742415,68.81050686552354,37.11861468767034,57.222805927406256,55.89038003565562,62.28462336271939,50.22939799778653,50.0
314,39.89117259756239,54.77502634014007,71.77616390281514,53.423856228000446,39.22029509284543,32.243391519911526,59.21180358731122,33.206316688010425,50.0
315,60.420875702934005,44.616244952748815,35.867980679259894,36.534465502160565,40.035293867831626,59.535279984482045,37.11166118707048,22.96875284934078,50.0
316,40.21730077620225,41.285250055142555,33.24396505632678,38.25841023130793,51.039508958343696,39.147443772187316,46.26204734783451,43.21475495789425,50.0
317,44.344615322705415,42.24732047935235,49.90438720359147,38.913237869057696,64.27679384842156,26.794331606480945,43.4946723154525,47.318202412620046,50.0
318,42.8265580519065,55.54474011864315,47.694903211638646,52.32410838062343,33.86720207859513,41.86556850437491,49.38208209575985,43.109751838019825,50.0
319,44.24402920048741,35.73940164168726,39.518951381513624,26.55921902215326,67.21746484386948,55.847504420406224,68.79609267181816,38.96720941516329,50.0
320,55.54284623453826,38.58643475138344,42.905151509064076,51.144591735639274,51.74049608558827,39.5960663313458,56.072759223488795,48.78503367021437,50.0
321,48.00419336702333,56.848504828562035,60.769175192789696,31.01478857048611,37.075203637322375,40.9197224753544,31.919762965878824,32.9275383828932,50.0
322,35.541964532699524,65.96043768484758,33.921854311735665,55.98386478084916,25.890439757405407,39.8498137396877,42.62022987466589,60.56787842786168,50.0
323,61.06659307508373,51.815194640134024,71.19000402940038,70.32607255382165,18.330510803066772,38.45604694450203,52.12531943670489,36.731492629388974,50.0
324,58.81985401321298,38.76236579615836,59.953055033859044,55.358869612605005,32.658856389228944,41.78466495097051,29.869991007969432,52.017975620898085,50.0
325,38.420373745625156,78.67586953098666,70.09880092729762,71.95003134075915,66.66271576987695,24.984686693695302,63.20656410932473,30.449669957947002,50.0
326,42.745773185796885,59.799083584981325,26.528904157281207,53.458922632361656,55.446033784686,31.91230405040687,45.33563132588942,46.46151246639423,50.0
327,46.970129535371306,48.560422517523456,62.08951791537837,58.27975178059861,59.82447894087527,40.20110025766037,70.15536215111807,36.04001803702732,50.0
328,35.56263659119761,41.60175096707332,61.741658210888986,23.32802220185059,43.31926455854547,44.17739756337586,54.441680455331884,51.34299062574054,50.0
329,29.55024581796951,49.69457567839032,39.89490309393638,65.61354938882566,60.17973413111211,47.01604216430974,53.00517257672924,26.94814142971987,50.0
330,52.16851371881636,20.08537671987708,59.2941140377839,76.80874848515636,38.909207401339756,40.8275100456016,47.284772766883634,43.30006241912675,50.0
331,45.377276438468265,44.57258290520871,39.40487058805402,69.2471480466824,52.158444149590785,38.64366591184651,55.302685938178726,72.81028017163493,50.0
332,56.49588252260379,54.240247423461504,35.05916912684404,41.05211024676191,41.662263166582136,56.104145699213106,51.16603117714476,64.63877720050482,50.0
333,64.83503804860553,44.36587854511143,63.048864143827934,64.94831155085959,47.4935553492195,43.88093777444051,54.69268483112933,75.75441440917864,50.0
334,70.06242054248247,49.640666930273824,43.06342934180163,44.53743583124465,50.870976987455435,43.35340441271114,46.65520233874464,57.12395077697785,50.0
335,45.535444849267634,64.51621339621614,57.27506144084669,61.347324307162815,23.206345088578644,37.76877425192669,49.172333629272956,44.04406148596279,50.0
336,37.91795974335597,49.67926988837245,55.940283449111675,74.53345591316274,55.10139574147232,28.737475181844605,51.87746295961574,76.40399275715066,50.0
337,38.95941626023631,66.967178169091,60.9955817337955,62.77900342115572,53.6981686203536,51.36435226501035,77.16200179973859,31.61352165374054,50.0
338,36.3684248732268,19.322075112821032,41.79202116460136,50.258843725836115,74.6326554500516,52.25715591631656,38.40307084217737,56.84488167722247,50.0
339,41.54415522236846,43.39806783801079,46.805445222938,57.087233048926564,55.016449848401066,50.77285624039792,49.27621722095511,42.37922069208665,50.0
340,28.90831837470381,32.66004990487071,45.120528016610976,30.27974598624241,35.89695838142118,23.361259058897726,42.34210626620538,36.59594825898105,50.0
341,40.03692132695981,60.698140101491845,39.15063000725742,57.17347340538079,30.642304225778933,33.02770094424306,63.58284749725015,39.62602618524871,50.0
342,42.89396796636869,57.971966323823715,63.18115347001411,58.81572867388632,38.38505583271207,44.59375459022241,43.25848017800322,60.41776049059035,50.0
343,38.30412913437823,63.44451222733312,47.95165775976916,41.01134310904634,62.98779389051474,46.28614219251115,55.59055107206478,38.0555225872278,50.0
344,33.510552455014654,49.78106883505039,63.05699597409775,26.50534082217117,45.919152135192306,38.75192354667911,32.51677010871599,50.10893604859781,50.0
345,21.336380331804122,24.914438971436923,57.679473907426946,55.50707781049153,40.015732587063454,24.3511737619791,76.99594902029854,52.85356044397574,50.0
346,29.86486665570135,53.10904247802558,43.422265783899796,65.9027327805421,34.68662635815433,35.76518157033737,31.202984349200936,70.75868711214878,50.0
347,59.07860909310273,40.600924316954575,27.73914038405572,41.493033551771205,75.57029493237492,50.83690137354281,42.776038927936156,23.638497117467292,50.0
348,59.78588504648147,50.859303904494205,64.86024928456783,61.47944814355035,38.76303740872146,51.49702767126259,72.96050904621316,46.02281004692662,50.0
349,49.74219506507196,69.65728220939056,36.96249959264886,31.716873388368175,25.440725375539557,51.71763336491669,50.27248481537749,63.67084001001456,50.0
350,48.17014220998859,52.934644969675894,45.32369635709912,56.922396275381885,47.92042592841857,49.770757547378686,53.493746798664844,55.55687690715852,50.0
351,46.675301516226156,51.32283987910978,73.59812520225464,59.81422780365377,58.06788754863838,50.662212623095336,40.76093128365104,71.95650724510931,50.0
352,24.52812499722541,19.913852730653687,49.39557861498181,47.823939994794245,52.4023752208677,19.566448095253584,44.02549795286369,28.842725379166527,50.0
353,52.54951207792083,50.41209827652997,59.89136915669515,59.91435010229539,61.30717390914539,15.596267932753946,58.955787832120066,66.49443873076463,50.0
354,64.47107818517043,49.15708034401735,51.44499830471874,52.078636482211905,66.13226618013701,33.700887995424175,52.43116264191927,41.52810707173803,50.0
355,25.778948947453717,54.55561550588878,37.79199022400299,44.623477620410405,45.33021185608509,32.50028760397088,58.69118843896939,41.634661029061114,50.0
356,39.692764583597466,64.62309740499751,68.28390282816481,39.37940550573608,28.924696823186274,39.39128607197891,58.089363081264956,29.35347543998933,50.0
357,30.425501066423365,65.21841049419892,54.59687251889767,42.983518900091624,53.67146191563033,22.536241280850344,40.77908070658835,53.748127201112986,50.0
358,45.52313644019509,49.389088934136836,44.25507747311279,51.080395540868956,73.86646269953981,63.938592154342054,48.33375919690928,26.734863164198313,50.0
359,51.865898011582075,52.823542146635354,73.14274167683823,74.15036910338965,49.39055716450868,37.851742052581294,62.26457391740268,29.676831339282288,50.0
360,40.65390237481758,64.11330438134578,43.58968457441523,43.51886423080126,46.33669224389267,16.670534455118243,48.74015791928394,47.73071796519357,50.0
361,53.10863571913345,49.33624228881647,58.453938408062164,63.35027686350756,41.80666764780235,48.465065045213095,62.04884994766258,57.10900697963739,50.0
362,43.12965557733518,53.97521889123916,43.35311407644894,47.1734784618916,30.694308518385196,36.762612220360026,43.528189082017455,73.09000192176573,50.0
363,44.23349060888694,50.37158239512743,63.636196765730666,6.766697499228943,44.77602815007011,43.31056945654976,39.65466901581444,69.02303631765719,50.0
364,44.2585523074764,34.52897479924636,54.086379129807376,62.85803512132239,24.567122668680106,49.30424020508815,46.97250645018369,65.55555496795374,50.0
365,81.90364968971578,69.20068847216565,60.902802341662124,45.45122167261134,48.563683243650644,50.5096931348416,45.450911319029544,68.63870276841091,50.0
366,20.846118878651488,45.5600674156814,52.703719924099936,40.49691074029164,24.94372267841695,39.99275543616877,56.909212434270565,59.662682706450774,50.0
367,78.7168321081335,56.749175918324674,62.8629796794286,31.60853027168234,48.10557072972225,49.52316914361591,43.03529859653104,61.18688360245702,50.0
368,33.46351014382151,55.87537055799662,65.9716793353108,44.84807576064964,40.277980363854134,39.198696736619794,19.819600554461026,43.057789686816086,50.0
369,25.276768458186943,35.61756912039189,52.46378003827655,56.09236093417364,50.71076326406972,38.576623082974265,55.81877267717263,32.77055200756164,50.0
370,32.47126150123856,50.10673378000749,61.09489208076331,44.52042405659593,38.28155960922884,31.583915389708455,62.74954134051146,47.50524868874197,50.0
371,64.51078339999502,67.39565513282342,60.378666593735154,36.125761488755096,43.095248388500096,34.94089969114863,59.39115111601668,43.024443129953575,50.0
372,55.062718971729055,43.674354906358715,31.78999300705665,21.999194633287722,66.3321538077413,35.618924365451605,50.47160812483267,29.285246700227766,50.0
373,54.708560199576425,30.348822100275108,44.19394511139654,61.17872467819977,81.35447058593282,39.97370923642951,45.36060099754908,44.94371403292243,50.0
374,37.8177050304748,19.71776915889502,33.76663252748843,39.166313955031555,26.30843638259734,40.05935385742154,62.453690246700816,41.39673456019334,50.0
375,30.611346885155307,41.98333787553182,48.33419008674725,53.32639339874919,70.07255520608118,27.67772081044408,57.67328159446471,47.24860996272219,50.0
376,47.990766016853456,55.69055228222075,46.135241989473315,44.047598658464295,69.27234362141694,53.308175151343576,59.42609146028692,48.3613791670863,50.0
377,47.945197412278986,61.96415588018771,50.76644730407873,67.8190202734367,45.41063824012365,42.568361135867825,55.82972724164159,55.55550700526863,50.0
378,33.896372895314684,49.03762009220742,27.87433294539266,65.40059440249934,49.11260328080421,37.04582863323585,62.64705876919162,48.051520084580744,50.0
379,45.19735666078476,63.26209500245008,58.715409356360816,44.51203548740749,50.254477232490004,38.13018229485507,70.10458864440321,38.53782601060831,50.0
380,31.331880294956427,61.79563630949688,54.7841293878399,57.45102893198089,44.53990717616216,32.38374508083176,57.124789519571095,46.5704649421637,50.0
381,60.45708130393417,51.82985993941181,24.83999567188972,47.78307441941389,52.41899119968301,42.21756377400463,48.20181710321799,51.64204255118011,50.0
382,35.06803694013163,45.99048508519269,47.82469105625097,28.175255640931717,56.70951949863093,49.40425758251693,59.331181977989175,78.37582126759798,50.0
383,71.97594015604172,33.712206704220606,59.494318078151736,62.22010579607232,39.31493495805973,31.443446981316743,61.59202114052763,32.58627736903832,50.0
384,57.751347273229754,33.60713599641784,40.89535466190026,53.08686823891455,39.73523078569405,45.90430002053392,50.72904583966096,53.399015386086624,50.0
385,49.0092760450589,61.51944651261662,58.81179712540497,39.47534459241804,38.04577510561907,56.513304875569,43.98868712121782,36.244595254641084,50.0
386,48.92419002306962,74.6845874493416,64.27488904792845,70.90029374865529,57.31977051538842,38.90526492430303,21.40946155153754,51.25431114273037,50.0
387,74.69206086599834,35.74580011934219,57.064170855838654,44.45058899358038,60.65186858741073,42.97818204542923,45.61162818258551,57.309439573196556,50.0
388,38.8392598614596,54.96510851225179,55.91844178755,71.11277277167208,37.33277624574251,33.88798981954054,35.23626666809649,68.99554016318277,50.0
389,79.20425809156907,56.9033124877739,38.371674503632974,34.12653541031533,58.60563020726598,39.43260020384209,45.82547989693629,23.327101009712194,50.0
390,44.4936736098265,30.64700060017457,59.22373314199829,34.22314101172455,50.40201629872669,41.33247493850129,44.31261538207902,47.822246876814106,50.0
391,42.453486485447804,45.401955592111726,52.43035029019665,49.84361195402812,41.44086583873963,55.03051752908012,41.607132384759325,45.82827056407934,50.0
392,39.3204490405948,50.265232135245185,65.53764469880431,74.6669301722872,40.65807704637704,48.869287905146486,54.059960711324734,56.593352813164245,50.0
393,38.31040718653344,77.09541916086242,43.601568100987336,49.83133248937656,35.64921670497065,39.509270355030864,51.1499638350249,44.7100764624032,50.0
394,32.590432056593194,47.142521452439304,44.3052693401432,66.87633925082159,52.660554478100934,35.72021733462499,53.94986719125529,53.468775422574254,50.0
395,43.68784473188975,62.454275029765576,61.02075001134591,62.4174048750348,79.61573425904706,41.31324066480832,27.700164010700735,64.63384388792986,50.0
396,41.50544964729868,37.685674804743115,49.21535442888627,43.79994081563691,28.998401581534537,29.20566639194032,29.906184211004614,36.770737069771904,50.0
