unit_id,ConversionEfficiency,ReactorPressure,RecycleGasPurity,InletTemperature,PressureDropBed,do_InletTemperature
296,-22.482492068643843,60.677047387881416,74.36740580536453,75.59644962132211,55.44136293821726,75.0
297,9.928739300835668,102.02077776658571,81.60473358917051,74.1012942205033,54.564978019999245,75.0
298,11.604692282128617,93.26882315894967,57.84815289221497,77.46195716980509,35.713428428409514,75.0
299,-19.865424735640108,56.84284969378132,26.643574878328003,72.59861073777998,42.711607423291504,75.0
300,-8.247534697459827,76.12293765923442,75.42424714853566,74.40393118933648,45.668858683529834,75.0
301,-4.9541023576415535,86.33168572209019,37.407536577323036,72.7735870939038,36.896924869285336,75.0
302,0.3386096140442958,69.60163604449559,59.054463690461134,75.6912785961652,68.29435069717564,75.0
303,-13.768374613719573,63.88510304851151,59.61966723999212,75.15331777063739,46.7727281149812,75.0
304,-25.421770201142735,53.0479325836643,35.3996955647026,75.32823072770175,58.800371929385356,75.0
305,-7.622316717267564,83.93758434125593,58.50596705249924,74.87519488423258,44.28481058022748,75.0
306,-13.989377870849149,76.27026257337236,48.87258151024864,74.76575785283481,42.033952848258295,75.0
307,0.9470289696058135,76.50952581363326,53.741234490410775,76.39519273010279,62.67540828701339,75.0
308,6.3467803471198625,81.10459669407994,32.542345364660555,72.23837093613257,49.333864152997094,75.0
309,-11.39841648311846,59.25064233489017,38.9013233210613,72.85842763347401,73.84709025483552,75.0
310,-6.909261822940033,73.37847335665583,38.378725745734116,80.92206746050309,39.983489898258405,75.0
311,-6.559808163436015,71.69317377595723,46.90751374996125,72.42811621136222,26.700163284182302,75.0
312,7.094455664334978,90.13630103464676,78.70839671335187,72.70821494329857,52.29644030340465,75.0
313,4.524911333815416,83.53439301405965,49.09578899566236,73.17902213694589,44.72625760394137,75.0
314,13.613001666574196,74.35252496016466,41.349234349657685,72.34209248734533,67.89608751680775,75.0
315,19.820372558522443,55.594366873419375,38.4907047449806,74.97625227868065,9.234361419150149,75.0
316,4.0196242518209555,72.82223383580512,29.6484782794598,71.08238192431989,44.566429731143906,75.0
317,17.032500075698383,94.49201525486541,68.22691625865623,73.23851354007735,64.6688795014413,75.0
318,-0.8764407545894404,70.9572677475116,47.238708350157346,77.23355451042315,21.085701772801656,75.0
319,-8.693794626364856,61.91215029287685,54.275140313700845,76.61734942273736,27.01964010408082,75.0
320,-11.815188519991224,82.72513434930465,54.18590379908698,73.70125312514124,57.436350924804316,75.0
321,-1.4794259266848904,83.87817425420062,58.65796452608972,70.05736925487375,71.63556236253395,75.0
322,-6.619585492453496,86.90809159666769,40.538340904623425,75.41639472198428,55.66576314427012,75.0
323,-4.720597067565111,72.814415410162,79.79840606126865,67.89610986106497,54.58334958601446,75.0
324,-4.227015310508018,85.27571450146526,36.601703573334795,73.14992864175933,50.947588327399686,75.0
325,8.202300135367965,91.39915760200877,44.582917255337385,76.99554743080316,51.319713529532805,75.0
326,-17.31369629022633,62.56158972423096,39.09629683153531,75.40961684023209,36.53747176567433,75.0
327,7.821161660231635,92.76664727666596,32.042400006070636,76.60951900029434,58.07363166626858,75.0
328,-14.419423877145759,50.02477556982322,49.99308303481821,71.29272491044733,60.37043293780666,75.0
329,-10.541351064514766,69.10801584045709,35.90773786351322,72.0732043415841,39.36436239738344,75.0
330,-24.36348929144416,44.70017246576048,28.209844979958685,71.32028679348541,70.05147682748647,75.0
331,-6.425815080690658,87.644371227135,63.63285603154228,77.32262407220506,64.96488576265125,75.0
332,-1.6050925829174876,74.98261071178797,68.79839911181816,76.93462641933635,22.92625046122382,75.0
333,-16.906996499229223,54.87613396241214,55.818892019092026,76.28796205559412,59.22138287201932,75.0
334,6.626687244835301,91.36163653537835,29.572395017044283,71.97321909603232,55.26195373733441,75.0
335,6.069936896187467,55.757546753800916,34.73002811624392,75.15748759219778,51.004255027039385,75.0
336,-23.981823615370796,62.18026028094309,64.29447041980183,73.96380643771047,37.92202416895287,75.0
337,-15.378523228516087,68.5348732920003,28.75625018994602,69.39335441951766,42.49467268754524,75.0
338,-3.2681046210080194,88.68228254819351,37.02438392652102,78.80706474601854,47.051597560629595,75.0
339,1.489781710676104,94.42972062375148,48.91296498305332,77.12447859271101,47.14441917470421,75.0
340,-0.957955730825204,70.9439033413393,56.931681485462505,73.85639561092006,79.44238162501227,75.0
341,0.9931860205442353,86.32268126627812,49.47597637245379,76.21763262726202,41.107225416549234,75.0
342,-2.9512228034462993,58.561309821624945,77.7872043549338,77.58824083838734,86.53309993375228,75.0
343,-14.236674524906192,70.90278245433305,55.74620049452175,77.4322353060541,44.87460385353198,75.0
344,-15.095840688904287,64.37887781242004,53.02110284303644,73.81549702590965,46.60486489197368,75.0
345,-9.549852463434858,87.81737489113095,36.67267275587828,76.23481393259215,54.486652184204246,75.0
346,-22.670381158040577,67.1106825027234,45.17436511539771,73.17969721196945,36.133833969707744,75.0
347,-3.598715043005525,71.16421228021727,72.06470237693463,75.27776101230151,41.58976241013531,75.0
348,-2.1261191536494213,83.78394849429004,30.06198820867722,74.0685716766579,61.10664393423771,75.0
349,-18.72589625404773,60.952715393993344,26.601479187813812,71.50536638927548,46.161833091202354,75.0
350,-18.237582520848882,50.05105080163505,21.84030499648618,78.03302842048353,27.335461386446568,75.0
351,-4.342261258297825,75.46800789831337,60.689198796876525,70.85310498080474,60.32418321335007,75.0
352,0.5745680770696577,61.69929245837817,47.22754325230727,71.36402967756291,48.680604713935516,75.0
353,-1.4051524800564383,80.59680275025447,69.59720052141618,74.59734767052593,45.87961654885826,75.0
354,-8.634055277220945,77.9831655164741,37.98226439336269,75.72630427195327,41.44248686336792,75.0
355,-10.502995781770231,51.01673032172798,64.3913104710533,71.91379919167599,45.6005090499273,75.0
356,-9.371423068481256,85.18007511014436,54.8851812123642,75.42256805660439,54.07079432419471,75.0
357,12.784304620053986,82.63324279388931,46.95549258178915,71.16702177219813,69.20313233989152,75.0
358,6.111798563040537,104.32617532121958,39.3156274357204,73.59936669532095,38.418343270909546,75.0
359,-8.763912885732028,75.89255730801631,28.1939391661049,73.12762038854704,62.807773359729126,75.0
360,-5.652228039759427,99.00270886148267,69.25071270504425,72.48973538159377,52.93422715562332,75.0
361,-19.07826484011142,41.51529824740306,42.92408786101664,75.37400452500746,69.98996830367665,75.0
362,-28.431275062854947,52.67106841106642,70.24624892190816,78.00101924801542,49.006953305496765,75.0
363,-5.782115019555597,76.84395837321267,68.62324483490056,77.64510455951007,60.74943917628929,75.0
364,-9.183308459114492,66.32196730919479,66.94593197552277,68.41606473287413,56.41219992579685,75.0
365,-21.379810950527542,54.15130340334615,57.02266050602818,73.00683099494866,56.95326587906697,75.0
366,10.145371511477293,83.0977512802114,44.09477771249913,75.38449112671161,47.94880925358084,75.0
367,-1.5564349007233367,70.99087051644368,54.96261996333496,75.31667035070105,50.19132289741674,75.0
368,-3.121148468863456,96.08652030640575,78.38873294912646,73.20070221266633,74.41869624850693,75.0
369,5.8428715813023135,79.99808371325034,40.40437787203778,77.6305409968957,46.369830709385596,75.0
370,-13.353654051835038,81.14345748757412,37.16739911527414,77.51283108988356,59.25673623221154,75.0
371,-27.55815250080194,51.68963313521276,51.22718964410661,77.57168203532906,38.94862068277684,75.0
372,-4.115817625951185,88.90721990914354,40.35741767046674,80.55227744124404,50.83600687326926,75.0
373,-27.10890202052854,56.19617977153564,57.002438668406015,74.74095384140122,30.52857281563741,75.0
374,0.877501517947556,83.60271628829184,21.412591081926866,73.70824586134918,52.873175828671684,75.0
375,14.116564713002425,86.67411008366145,28.68668695610559,75.65745498810765,81.87112713824142,75.0
376,-15.0544030363628,71.75905494081276,28.91365646853126,70.58735419018987,53.23908524531896,75.0
377,-6.399852248437883,76.87505141839031,53.23454381781999,73.20871060788986,33.093331752286616,75.0
378,2.0583496399190775,72.1145182569395,65.91260473937578,77.3959434052512,42.994638514412394,75.0
379,3.4549910024508534,66.15301642424646,42.215742426698135,69.51765865956007,41.85649471280193,75.0
380,20.18122121057433,83.75638054306731,60.51983811784321,82.84607407893209,36.73731137025759,75.0
381,-10.811982945173881,82.5883792855316,59.80021562685289,75.89305521919182,76.28228791945016,75.0
382,19.282967286982597,85.92963563855702,35.31196887738477,68.48426864707292,54.58561574741388,75.0
383,5.236277711797765,79.64966969423087,54.04715303761156,72.45552708235944,64.81820902430538,75.0
384,8.488892292419191,92.22988492264929,41.234600992538894,80.1388245387385,46.8027190178478,75.0
385,25.585342388698503,90.7725295811826,52.64698399586853,77.28928682894436,28.119147825283253,75.0
386,-6.362408369549323,81.30170576901536,78.52606988999733,81.33807752947156,54.15038027301873,75.0
387,-8.48768822558529,68.6314942190769,40.844958195665,71.60982965575798,52.55748129536108,75.0
388,18.38778077668554,79.06044701931579,67.92917776008385,81.98130131306655,56.47654943190636,75.0
389,-3.7662755055856802,79.0381954623603,73.46373270648361,74.0718210870076,43.47749472892844,75.0
390,-17.716054221469644,51.49348584633995,54.98776927495944,69.85453115674063,46.270909818403695,75.0
391,-16.684150336229163,69.85104420577399,62.370994628429344,77.76759111490756,55.2301060510811,75.0
392,14.929133160622028,62.54527062878408,34.630794424049625,68.13550091927031,26.560584027696322,75.0
393,-5.202539909227974,87.08875720001726,53.66293034103205,71.49313147986797,28.292443009383582,75.0
394,-8.544729054011421,73.7173608838641,100.44729314145731,76.84173609348628,44.397877763542525,75.0
395,-21.293124013610587,51.868136617558946,32.25048187634087,73.53840713270336,54.85070300006344,75.0
396,7.382179737701258,87.65987094736664,69.1771154305896,70.53361140066148,42.27678703090497,75.0
397,-9.953992805399896,70.35649523916395,59.844578809222696,73.17776155392517,61.251589585321405,75.0
398,-17.11078268638766,74.74876770866989,47.05093148153244,76.73432960471936,58.79976902070582,75.0
399,-17.58974076848525,68.53272701440294,35.415341775010106,70.42068461954938,65.47176596710328,75.0
