unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,FeedWaterFlowRate,ViableCellDensity
277,6.097725360005521,56.823592474430015,30.195592158636202,44.44580225958802,54.65174858550704,38.10253604087137
278,28.00628904123857,76.013936891575,36.29534928291833,34.68906138253569,54.424294402997454,49.57179330034976
279,18.652096818491167,47.80692815816599,47.64006925198432,29.39939211200157,45.31982097571805,42.88981306688966
280,14.65731987424323,64.08086335397358,52.608346628149285,47.297851779393405,54.10758860450166,63.30606211287166
281,20.089250317124264,59.13477762264133,38.97821565091812,33.68877136028115,39.383765373972516,59.250108104482436
282,21.132856140170283,61.97847363892495,51.3580284773724,23.12633673031217,37.59545929572899,62.370013313876015
283,28.474157129723455,69.38866350258016,60.0503117017672,40.74706137099843,34.640389150814336,46.58193529810868
284,18.05446798241148,48.015510354965635,43.27517216221993,38.686372437525044,41.09753747762088,52.82445717022523
285,36.92231565071926,52.107967769465475,51.611340479303024,27.959252089799346,42.71219301064176,46.211487361734335
286,29.31659851958317,59.469302512585195,37.35194209225095,38.015880802320176,40.98848855608816,61.81578045124827
287,9.65844375953228,35.960077290873336,69.06565430427237,37.578335075838446,27.66259916991472,47.979684493040516
288,18.56818858138938,51.15728735800121,38.75800304416562,39.47348855775114,42.529632219097785,45.246822834599826
289,-1.9995430159304037,42.84190084865428,50.78392175619621,36.8016160461616,43.8002544551111,32.771566554910166
290,23.963308158352326,66.41187597895612,76.04294407421864,36.3610589158841,44.54911834003727,23.72966327344485
291,12.13638246999506,63.956678028515604,57.16177724053552,49.8870829755755,45.97659170786984,48.13225841101621
292,23.652472684013098,65.8040852102719,41.702530855425316,41.6153704813782,44.71752146588613,39.540302410206635
293,5.875633054088485,43.83731510277345,37.39989334471205,29.201012260365474,42.834328536516374,34.78904074165331
294,18.750422502783934,43.54117630198364,38.783416620865324,36.63798663661098,48.54032287845672,54.21057011938923
295,9.134251481266872,51.85529950494854,55.36664998312909,40.14026466428512,45.672777972137276,55.533492928723014
296,4.7902595417583935,50.17497950245425,67.03793167130544,31.725473075478277,49.28181254410779,63.89710227446014
297,32.96095451847842,36.23530887906519,23.846150093109326,35.07094035096212,27.56482544433968,40.23579823860409
298,25.644916846232537,57.41055330799675,53.449348485967626,29.700589084522395,44.363041804670125,60.34059665519503
299,14.856653321425178,51.70943934680014,42.62944115364116,37.2677266559056,52.02179338784588,51.09152452726945
300,42.38438251164873,63.94645818135852,49.19507963155432,38.19952102391421,41.54323835298891,62.334918117791396
301,16.560139235681326,69.00361048254415,62.23245895121565,34.46235888797794,40.26735128050813,36.611244627875955
302,-2.6075460617249253,55.01560777530776,43.68858169809291,45.71023477587775,49.54008472561785,50.593932572938066
303,35.40214413837818,79.9219187573004,30.832831243838108,26.614100240249183,41.94618036727129,53.31498955172972
304,-0.3621612050121268,43.67951684514005,41.060700019864115,34.68191109527794,39.12610871867879,54.01480033628246
305,-1.0941893364858544,47.11468891252578,27.71814629220167,35.692449892178935,53.601197206691495,42.013231883775084
306,27.836933621308297,50.07220933797996,48.07852349496838,42.11186761235006,35.4468068974857,49.45039703599975
307,21.185518472616174,52.66159670785873,56.12294303850104,41.403356039753284,36.37600115001763,46.20894076120535
308,60.5091726592524,71.74663788884676,7.306140766822704,43.56759601522212,39.03583576429126,75.37519377687947
309,32.41504403603919,81.7012630123594,44.621084184802584,32.12839732127149,40.43594815058202,43.120155401411644
310,14.076612721585647,61.86272510699371,39.93652267081035,30.495624538682574,36.45270064310297,25.481992889001862
311,7.617824176302438,43.96910391075724,31.87490008853423,39.45661491340482,38.41493494343725,53.20913506946621
312,22.685283230981547,57.70706533411982,40.33205720673296,36.797129541616805,34.437997351301746,51.692361939264174
313,3.349703373467396,58.96604820527526,35.45972228317859,47.91458431575638,49.93613042775899,88.1067759563775
314,35.179545427881365,74.6120241760574,30.248171853037242,30.645554929050075,50.1731932820351,61.73361035231241
315,9.303763629459183,36.06463715899076,49.202241829998265,37.482616817737316,41.71724352602478,39.41709538811129
316,5.880849328578195,45.43824903459869,73.61728089257701,34.43219311879944,55.86764850161763,54.91842781292069
317,53.187195211964564,48.662150184488794,-8.43401241625141,40.88013966602004,31.780468503370862,26.584837429418805
318,12.773305570637696,60.52958848275178,49.03662129194569,37.0679436036708,48.60093384093267,46.06554218305014
319,25.51868718683258,53.530703017432444,32.035776017334825,47.732813788560875,36.22360146169657,34.19217503919348
320,14.639361068773061,54.448696703479946,55.380059865702194,36.06898416676878,34.12121409024102,61.60990120553814
321,31.712945759758504,70.57649017410635,50.75020968113876,38.744886911373825,34.43786170257853,47.28256358386492
322,16.139352687094156,63.57569889443842,40.73718828370333,37.98853231424167,38.3016835118789,56.83799436603357
323,27.9294993433369,59.886086790367365,55.33936583055007,40.85851049867243,47.101102877791625,51.524027645554966
324,15.781973083036155,47.59469642210507,31.066043844615685,34.1618960366316,34.81068412600875,60.82376941314469
325,17.212189194429797,63.36265157006885,65.29316101081032,29.808152705782103,41.44254203061546,69.00852906583592
326,17.092381687463938,44.786306609715915,52.57389917986694,40.319862388998985,50.26585376014145,37.90704992063363
327,6.037456268693928,43.418002931290744,36.366074023227014,34.707229886130015,43.363736532607206,64.76665424746172
328,5.06161387387327,57.117065255522434,59.8651969511297,30.31421014529526,46.08645615075673,32.3665184707902
329,29.116800654669227,66.817510036764,31.681957688144767,38.67155180182886,34.154513459977736,50.78699238330063
330,26.803355809220143,60.882015428586456,58.541880589332706,45.892490242328456,43.433292123561145,44.830765804732295
331,1.6654638102154267,48.07810392875631,56.87622341958379,35.544214576408734,45.929304378265016,42.36917921665435
332,19.145548555921284,67.84261171896834,56.2650938922735,45.572585851252,42.52469641189726,57.901049055604425
333,40.23833122370628,48.32066866349996,21.762319558791603,51.095346701238235,33.02232010942867,44.37664769461531
334,3.542077395804886,35.5240661493552,40.60767317952951,33.47253833836787,27.57207993905555,76.62862120816246
335,11.383079901361114,75.3840648078825,62.405120031103394,43.2689814718907,41.9910609336207,38.57004367457191
336,33.87459985535134,74.85469426749441,42.53778803775733,27.659178774379225,42.32779720694792,74.2530205188326
337,14.070015790684568,60.41364265654997,35.543176897506456,37.83093371309287,34.78211569425743,57.9051830602514
338,2.4502579784010217,52.69655569768766,30.614705540546428,50.09092064892158,60.97353948682658,51.23225246316473
339,34.8614776750823,28.653942708349824,55.13696618302739,45.14837082088218,37.28711357046151,53.488549700423306
340,9.502489381967862,67.83694439876706,49.42617017090052,34.192869303892,36.36948145772807,29.560323330073324
341,7.860859338611272,55.69368078675284,49.7684941001457,37.57880133944494,39.45297503516199,42.04022699326617
342,13.038814850316182,57.25838271157498,35.78492185896425,38.424147544371316,40.57446013180096,63.598065301172795
343,32.502212931909845,74.4893560650638,41.163331105629126,32.10771728711358,37.97609480120985,47.29946882615165
344,-2.991469810379383,29.688770299031557,39.68917404405312,41.75320896996397,46.82724747774237,55.86945831125066
345,32.439190938675715,47.93162478649674,43.30328302511418,36.00106122252593,38.9500889258522,49.26422599228314
346,54.24426971920907,65.304728506074,0.6304802188456655,50.73621651698653,35.33331286383829,49.04678169105976
347,27.29116088670388,65.94300321418582,40.80194487517448,40.58895217012517,39.96395298939926,47.883408002310844
348,21.98121787020916,51.71550813525344,65.03095500588182,40.58387158096112,46.34168283064433,60.10403156173746
349,9.51841361832534,42.000799486087246,70.57793962609944,29.309211114337494,48.528945199761694,43.080165946116786
350,10.4620734205252,54.514079255354126,40.93844275666943,38.454326943762446,40.131564701661716,62.01153115127276
351,29.880236297677314,42.888715658034386,14.682537172169816,44.56897558723396,33.38943129117342,69.49779892013322
352,24.177613231064665,73.61270992761398,70.62547317422705,39.06842444645748,48.25277872825246,64.61323570666038
353,14.075822264326728,59.26921475720446,59.72577746915243,32.74344468313389,49.90024496344113,62.71554545136705
354,27.534944826141135,54.80570972777676,63.766054152246355,41.58939758902818,35.79250374995922,41.18709119228643
355,21.439841070647514,54.59297879546823,47.4732161109943,28.001673991285656,38.82142040432973,22.828031766704694
356,27.084290404643834,63.97415884110025,4.698945511855115,35.753167003548036,44.2411246222621,29.227266528342785
357,37.08393103727077,72.0678888990643,9.969357109003067,42.308848771681575,36.50972649104007,31.130282821149756
358,19.329149752010032,69.54691499821237,23.985042995155023,41.61792561197882,37.01199053858066,58.53294606743249
359,10.958652325562372,53.657244343883605,88.75670162581173,44.341619308804944,42.906846314392624,57.879249029663306
360,20.045237282758773,55.256091093092415,61.581891830496275,38.18235777483012,43.97631091669375,58.62340710976736
361,16.388958327413782,65.15664610300755,66.39730609186275,34.15499811124869,51.111740724320555,54.51283016274565
362,40.709811920735845,42.32458977850578,33.58688618761218,33.16612550558336,41.41137840937751,33.04352952845069
363,24.45720006372353,57.362212216189306,60.309891441275326,38.16748078359184,36.927538789024055,62.218833105659044
364,20.044388559973456,49.907432111529445,65.13726498453131,23.873029901599065,33.41990673876512,53.29604700459792
365,20.002012401860092,69.10418255107845,46.664548515778115,29.746172767871563,37.93816601439778,48.9209884102192
366,66.16361360414197,55.3066103909764,-2.345109317175636,39.418670586834196,32.02797267911596,58.208843976749435
367,11.502141106218714,64.61944937392867,44.46165243231858,41.56155350583529,41.07734216708658,41.30551698181417
368,26.749298771509118,42.13954280774145,43.07731117512396,36.412871488059906,44.948822111870456,60.829186842149646
369,28.17084365563741,70.9154464420815,50.20220095072922,33.45075770983587,27.603016425897547,54.57967094988055
370,13.425209049427725,54.70163360089728,51.45036837509848,30.65822045396289,32.80711958393439,55.890820502946355
371,29.450256715238048,42.3529559519471,35.327923697640905,35.76430341044418,35.08565110559847,35.83338124527988
372,13.17348618050259,69.1983870038622,37.126411329357445,36.41555140979541,43.867584875003935,35.69654562252197
373,20.3819302177668,59.71860576367115,34.39351858827632,39.00072971317526,51.165361058643896,33.88787846493028
374,23.7513378419225,56.419226922665246,21.7714415754545,37.7745813698108,37.48124950607385,57.08455241224647
375,7.202888823024579,70.49515843146935,98.09856351717737,28.964726346885456,62.099620816209864,47.74193292794871
376,18.682435408881208,70.74804542828574,71.29135391020837,38.7790460279485,57.34874262352148,57.44295113811607
377,34.13619104089486,64.88608626221416,27.39086087984421,35.07752643064491,32.3897653315739,66.44552296726548
378,14.839640979186838,55.81123499045903,76.85509402683644,26.032762579412847,41.44090836082403,54.80993670684922
379,11.843413785565064,42.43955766013913,27.300759519156635,33.41439883680738,32.29819042415478,55.1148789581684
380,13.192230916723528,19.656114198126218,45.62191915105986,37.618687436789564,54.87893328716081,60.57537962944477
381,13.308535337428975,57.89337451315899,43.42720553373081,34.579782809698735,49.46639796144264,66.88890349166091
382,9.25976979057434,56.806927454474454,41.98333342063095,39.912690583868695,47.65850918096778,38.88905408696911
383,13.48529598251396,61.03383427681808,43.83503811245726,28.565250852736376,35.89176035749093,43.965040508185126
384,56.13408439989847,55.58163059049762,-17.696664182329744,29.6311965290264,37.706268154286796,49.25633476525712
385,35.152120894839975,45.53758005658629,65.09435416050947,37.0117583440804,36.52099506947178,59.51244330665305
386,46.495703993521595,50.66338626750953,18.45493324569583,23.282779743858498,51.43935048567249,57.014627436326265
387,19.31285067828014,70.11206774942907,36.203710851556934,40.04632798367138,44.487690155355445,58.80746145724873
388,28.602969492061128,56.108514091594834,28.020382126142675,36.58228303233345,39.48600812483467,61.38242567938718
389,10.58771452645859,55.52415283407511,54.93052061726044,38.661332730770454,38.40270397154759,29.674222410242994
390,45.19940530378352,66.51111223911884,39.223203052333766,27.0830254986598,39.13374136756736,39.0075226145711
391,52.45282110875368,50.10190349731017,1.634446584497848,43.69668724632039,50.2057239136908,51.00132673808789
392,19.246498056013465,66.35188723022716,60.896552738659466,51.04905544144638,38.192211145290536,79.87685666410452
393,43.40752103353095,57.31062650275099,27.056824460650514,33.83307699744707,32.00015624299658,63.0948856341677
394,20.95267515205264,52.04148494194918,58.33996976298448,39.92441982357549,44.9896104831032,49.61918644579995
395,12.219175042510956,62.748945417249466,54.02893057687217,42.30190225942421,41.59587848832415,44.59036047595493
396,35.33404090409145,57.642110149059874,39.12917870626819,38.47311816733182,43.01316910572881,46.969395408765834
397,30.846526125972908,64.18854677831459,26.5938223864178,34.96918785408296,34.518302400940364,64.15121150336329
398,30.489871841584232,61.820786699045705,64.38004315481945,34.73818122679894,35.118077472735486,50.258066022040616
399,41.52907156351294,73.2635159231409,59.07636077632087,32.04219476765437,40.79917265504385,56.076391407823905
