unit_id,ProductTiter,BrothTurbidity,Temperature,pH,ViableCellDensity
331,20.668799008949684,9.48827806396065,50.79712901881771,14.670082385824838,83.93357116534315
332,14.98742717771422,8.968699791289653,35.95470038225668,32.45969212968918,77.23272040636486
333,19.989580225052457,10.098491039428787,48.60189246326847,1.8688624972703192,59.54605473750282
334,19.44250713658833,9.519717360928572,53.36595245364404,18.70496604699977,81.79813068654961
335,18.168995808065745,9.95541357373374,38.57811168189653,25.67485294185682,93.72284222181018
336,24.77930032788502,9.026273991769763,41.80045628277903,11.64203092303013,68.06681939868166
337,20.868846475142888,9.806116521553152,40.9757053639339,27.241562848701506,88.87110830494679
338,21.27074295247568,9.23909093642821,52.49484424127371,21.615243471910127,87.89728912038964
339,22.088339484432446,8.398726247604014,61.576768849649184,16.979683868845253,64.38631708210472
340,16.798304517383695,9.704766709877783,27.291239643406296,23.74163992487425,89.98015511010122
341,20.277393792127647,9.687590556387704,34.40655866499705,25.899581997197068,76.27564521459816
342,16.39834370762456,9.74527351501505,45.15701309085454,17.320221260939185,73.82638434346275
343,19.598171116713285,8.948660362801393,71.2752148573018,24.686859157020493,72.59283616160621
344,25.17321420780482,9.899389503176883,48.04291804518996,30.720114858692455,92.04673400481241
345,25.66920004261611,10.491382338404009,42.10520552040472,49.84438603625204,63.19821500696711
346,16.085671747702865,8.800527161436115,46.15365922176397,21.485832158534794,53.22788714032207
347,20.38800234084496,8.951460391364057,47.68560070319236,23.235909171339593,71.34881614414404
348,21.754943022801267,9.949991758367865,66.60453364253986,31.59685529519957,76.61284126436131
349,26.736000245376253,9.72379191453098,44.00360607660713,15.60363872653964,77.39858215172423
350,22.255999692532775,9.85379879432595,53.436221473744,28.64708914009324,74.60348452475823
351,23.16556687572512,9.310387799320809,39.422394569267176,4.269893768317283,62.794124844119835
352,15.480980354834667,9.918702677450135,61.236025062565886,23.549721161743413,70.21486273013143
353,23.66420538688681,9.097632206101894,46.12981219754825,6.164258699331183,73.80041354250577
354,24.19436447343412,10.08462694891323,51.34884940283646,30.90427826308194,61.400522526984666
355,14.805552324781651,9.505112885301,31.99597719215101,34.072843718827485,74.72413068693824
356,16.029344807554217,9.915744490910637,50.09710634415321,27.99063416792839,55.65054051138694
357,15.271007953693516,9.104315948511479,60.44811528210674,13.887759792677148,67.27853202795019
358,22.26782503352537,9.943392212752952,30.612112790491036,12.531203038089837,87.72599805111642
359,24.985295873754314,8.831155964624637,60.458970520258546,21.976635514919902,84.88499093589927
360,18.92439588613201,9.21841310366021,66.81631596556645,18.95737564038021,76.6045183967441
361,26.16949596930706,13.937246384417739,70.18940869346565,39.47210073099717,79.82226369618301
362,21.23788113986346,8.965677573580626,35.73215736697011,13.507610966885403,54.26206969728132
363,20.01293614258184,8.780345220356072,60.98163042531939,17.66469758349493,70.37794760902472
364,24.218770076473607,8.850935018002641,51.886400943091324,28.852186597489187,72.33112076740996
365,20.753212664159378,9.439423117222102,34.01246902693441,19.85283922726831,80.7606706473691
366,21.395783681201696,8.497811196925541,49.434893606353754,17.384816794920376,55.214785620000974
367,17.032579474332813,10.629189827826517,53.66585429177896,29.212344259100192,80.92775633624977
368,18.855494032899273,9.099865259267482,41.757833863254035,17.153508362008026,59.67284507880004
369,26.061502683234593,9.351779993288673,69.76894299952737,29.233620213119202,84.9432638009124
370,21.12498940195409,9.036819943056344,60.732222264325706,21.97475905465221,83.49738691896384
371,16.93693302467876,9.939208946055212,49.20839889594361,24.36934652632639,61.98883402922983
372,17.300819410078585,9.81331322691295,43.28581333752882,11.347790249071554,82.9320179594666
373,20.18282833538464,9.627164143677946,47.85975735190416,15.540883779790985,69.39712925064691
374,21.520098457188574,10.187953715275745,40.32924842862685,23.082199664188902,66.73337991867837
375,23.089106889852307,11.360010323157915,43.643174358556784,17.34465437593039,82.77828836419886
376,18.55626553646044,10.346936728519719,77.79025181650705,21.424412480602886,72.13098420159
377,21.4172167506573,9.98251063809484,37.13807901445176,37.14340906828163,72.87119648012109
378,27.43528442471814,9.060120834967902,57.77874784378271,14.973976425936861,89.87327552246144
379,23.137018853821715,9.214756562423894,29.40573334088812,16.61383526046261,82.13881049013916
380,17.49545479652432,10.285722674939127,46.25890003474083,33.2115153777833,63.03375738364841
381,23.052564859459544,9.014636721764612,55.31189864086179,10.734312020800063,85.01376903844859
382,22.098573983237657,10.196734996840453,73.0074149803429,21.246056834806392,84.21135871308594
383,20.626774127086428,9.929963759741744,51.377772910673826,35.15406560118562,84.93304192909956
384,18.08895202972956,9.594729871028695,46.06292699899878,17.12609837823254,48.13071871375567
385,19.482006671788206,9.22163456013456,52.3835853915546,10.208524512667388,67.47581303055098
386,19.58481714726417,9.813626887255472,47.8179339783331,4.546731918681518,46.85864565763609
387,21.45868555015382,9.882260765599503,36.627692285446834,7.694389215430717,79.19477011308665
388,19.572685472851827,9.72600962382554,42.39852157401012,16.741596692249097,67.12718838681941
389,18.575616717153224,9.026213734071188,44.31418915556767,5.010571352713479,74.17648621928066
390,17.202685487666983,9.871501276679998,56.67988561073912,16.761837628012664,59.24977096980786
391,20.726273855716215,10.331534192520886,37.00774354343707,15.343039683536947,44.568505479786616
392,16.056339595681465,9.233358900237402,56.925843896536705,31.610814548027157,76.09860920927257
393,23.908584562808485,9.518009044896973,52.38786897860654,6.163778240617271,56.025445400405545
394,24.517912548455122,9.202616422010475,43.796169390715654,26.09469042440249,66.37106081945319
395,25.85341369788933,9.907519961232904,40.148278180002976,27.380980457674518,85.71702503577787
396,19.85952368484875,8.883940242764762,40.1931034883324,32.90433403036967,57.0833083195657
397,22.530027720348308,9.24754093748715,54.792387046879234,38.38784749354325,69.08250966663961
398,26.213391444988147,10.330567449547063,25.82028924955485,16.171649316221856,72.10480448322723
399,21.600881522687835,10.036578449242109,70.61652430062479,26.91051294539215,63.01107078862949
