unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,pH,do_pH
365,24.718475056306566,85.21409412942288,9.645696529418679,12.16348402563441,7.2
366,14.119008160362645,76.41332521265984,9.381776936824439,4.024554272122316,7.2
367,20.3067815458144,90.08783870313215,8.908560502588282,7.098772270557039,7.2
368,18.07535203675263,77.92168397952408,9.744537885020637,7.296411460654936,7.2
369,19.395881687051983,67.41973393224617,10.423141842470342,8.342353185763724,7.2
370,20.133035611949097,63.15745644622502,9.861912884868396,5.75363417878669,7.2
371,24.325018216258588,71.34459729460983,9.08580073216486,-0.22274037783874778,7.2
372,18.776395224193138,71.0868954990412,9.919741262788351,6.3598350131572055,7.2
373,25.097579999008712,63.827531731867204,9.817987165066965,7.6833588212790636,7.2
374,23.58487010055693,73.99812027276798,9.715751583140072,7.063836306005255,7.2
375,22.535368450323652,45.042280515718986,9.221308548679662,7.061717824558224,7.2
376,21.84052540408096,94.61591848851681,8.952829232616002,1.3757965801032705,7.2
377,20.830106614453303,77.95922129588597,9.003155956433668,5.00046248260041,7.2
378,22.204472135157918,77.20024648870209,9.581211775575657,10.219275635080944,7.2
379,23.081860236835997,70.0421218458549,9.491634219714078,7.936378963417047,7.2
380,15.967744606411047,63.188684485109405,9.248669611192321,8.612033984844986,7.2
381,22.851138173794478,69.75141903747394,9.98371024560739,6.258587893902057,7.2
382,23.718777088414363,82.25012395903566,10.515705445616026,11.211038978118388,7.2
383,23.699886719728546,70.16897291312117,9.320290167339843,9.600526620256908,7.2
384,23.07130459538156,77.85730585612916,9.273687060593234,8.827280145114328,7.2
385,23.058409289242807,101.66240365306766,9.628367471998649,8.764359300560583,7.2
386,18.595859454045275,81.55347821168621,9.306481394952911,9.16479945778504,7.2
387,29.143830932134343,85.91186202160662,9.346327474556599,6.469848732319019,7.2
388,20.01637907613818,80.17818238771758,9.773156007305555,12.008606089290048,7.2
389,24.809867808322018,74.26428038965805,9.32125383854577,15.378055777736332,7.2
390,21.94522111003432,69.90423236927464,9.433648553195695,11.1516090465339,7.2
391,24.706747291036535,88.80762273903179,9.710510806145415,2.4412160643473166,7.2
392,27.25940477643342,76.68148605064705,10.126581963551635,6.43018998275366,7.2
393,23.099592304028327,79.55799263103893,8.603014101240236,5.506789758267262,7.2
394,27.189458810835916,62.032985766282344,9.571473951765407,10.914341224764986,7.2
395,25.81431848493631,83.81546721032417,9.681967289573084,9.96494597430498,7.2
396,24.07108167486621,68.79867922443626,9.121987238274894,3.2696611900425756,7.2
397,21.761120875577234,68.00391591271678,9.179753516677517,7.2351608501310425,7.2
398,18.337410239287976,57.21611200983781,9.91036338565839,3.6614064437909764,7.2
399,19.27330353870286,77.41704515579194,9.138112193808054,7.874594094261649,7.2
