unit_id,WaterClarityScore,MetalColorimetry,LineFlushRate,ResidualChlorine,do_LineFlushRate
357,7.964268647726145,36.546127114633734,43.303456032545284,76.76564614811136,41.0
358,0.9064167759954384,46.12217353771958,44.5335453085782,103.51801856049973,41.0
359,-14.28803428071072,41.239159726270316,41.25328193494271,75.25592408142677,41.0
360,-9.656821386587728,75.61253224376864,40.271834794925724,89.99342785154329,41.0
361,-24.76902519842005,2.634417898853023,39.11815744203601,51.88161061044402,41.0
362,-32.557964163350206,53.86185619963297,39.94140058947983,56.72615284617863,41.0
363,-10.83461568274334,34.21130712489666,42.859109746302494,84.80283153007989,41.0
364,-15.02908851634131,48.32970699816071,36.9341858174523,56.4243780435443,41.0
365,-26.233322266408983,38.347693264350816,42.04743318625127,55.04319586468195,41.0
366,4.701605311396907,41.69371968660289,37.16506324463553,82.45617801098828,41.0
367,-7.382019832113768,23.812183018044983,41.62542925312198,77.0140099496436,41.0
368,-7.458540099803503,43.10672066578676,45.941613950871954,96.44500967052693,41.0
369,0.0046350826499135245,36.5795925681829,45.31100343857608,84.97864377000157,41.0
370,-18.256808424026122,56.9616853999304,38.969861679427225,83.02012820625006,41.0
371,-31.92404367269191,24.44558376601781,42.9134167398775,62.835297139407324,41.0
372,-9.344292837627767,59.23991177291056,39.72707993440588,93.83574810833859,41.0
373,-32.3647600009012,62.07506264376572,39.8212055244585,52.58149103160097,41.0
374,-4.973868851740507,36.141625948329086,38.886160190444244,83.63103165481573,41.0
375,11.07094012410182,56.44695388650238,40.05001541468058,79.66403434217607,41.0
376,-20.32642004093094,59.117727755055945,38.84484814322873,63.3731969104085,41.0
377,-11.648244058181954,51.79227978468772,45.31272750130972,73.97348902966036,41.0
378,-3.4902844568869877,41.23196027652298,38.81992268711563,74.50030309441165,41.0
379,-1.869420306541329,43.59150635876364,40.90009961255323,56.95950182358149,41.0
380,16.214319253372295,15.665518498971585,45.38638308331823,98.07009403103349,41.0
381,-15.305033398518397,51.89061666934748,43.887749903963964,84.05815262323517,41.0
382,15.6265288725105,19.090295946099474,40.22334460981631,79.87754646476685,41.0
383,-0.48270016969341983,31.501821624653417,41.259176404723384,78.50642226693402,41.0
384,2.708853074131244,46.3099683776759,36.77318326391837,97.60958518263504,41.0
385,23.531402263689966,25.265213337634428,39.502452529047545,93.46919798100822,41.0
386,-10.876124197166016,45.95942082275773,46.930601029174284,91.59696776228766,41.0
387,-14.320134797591793,54.39569813550514,36.08789174915367,61.496636710907055,41.0
388,18.51108667722302,26.475168033576075,44.25714544040993,86.1798626657151,41.0
389,-9.265212701449604,55.103400039576854,43.25817762550628,76.00588078314095,41.0
390,-23.25151808920926,58.86636786079492,39.27309163044006,41.763868874585356,41.0
391,-21.115671281757063,32.546535914764874,41.54070021978256,79.03908395273318,41.0
392,14.759121615281893,-4.728779854283761,42.554835902821885,59.726227501486775,41.0
393,-10.4691695672579,55.19244158855654,38.13091391167813,80.96635253398367,41.0
394,-14.167302506978048,55.0314106086287,47.0931633731841,74.14306979877661,41.0
395,-25.981727515125378,33.34067504989589,46.227383282101826,54.97151565122757,41.0
396,1.5782573734944245,55.014733492400836,42.74746608148542,78.0241281413724,41.0
397,-15.313954679395675,51.54040133588637,45.72419588908019,67.3177432411316,41.0
398,-22.90426504246423,79.69162147232035,42.17285569491706,67.91668706647256,41.0
399,-23.242745207131556,66.86941391465328,38.41155175834394,57.162886891467906,41.0
