unit_id,JobThroughput,RackInletTemp,PduLoad,FanSpeed,do_CoolingAggressiveness
366,20.555006277680146,83.14306500970814,75.69144532538904,64.48459364338586,5.0
367,17.360023218306186,69.78973197985606,70.19660918729457,45.840857369778206,5.0
368,28.417085512731422,71.66798063863634,78.81918934147394,57.1750381332043,5.0
369,20.75030521920694,82.2516412963456,76.74333796619395,73.74683491274442,5.0
370,39.69277861360944,109.65827081376726,103.88823707821354,72.25188021831065,5.0
371,26.696581449155644,72.46841667116382,69.14474421489342,66.05438687350053,5.0
372,27.02998865806561,78.56047410729161,78.96992774677136,60.06510734033117,5.0
373,25.690563282043538,72.78146222357253,76.20434948517122,39.57264252512638,5.0
374,19.97171924837931,68.64105666683353,65.37198590105336,14.57455210617113,5.0
375,24.57270367982402,71.4653382695324,75.22655854735453,49.125205942055345,5.0
376,28.705972188498258,71.01073479011143,72.1832705615871,37.04480581822878,5.0
377,27.243799323597397,72.41619705475416,79.06927158689116,39.207325218959305,5.0
378,9.58197839885696,55.71521434064075,54.51632896719163,47.29058411891263,5.0
379,27.22221214175361,78.10505328587655,74.61134856296127,26.220613567566765,5.0
380,32.24930886468373,89.54950989454929,83.25344001626986,71.49206429942387,5.0
381,26.098716666525775,74.78523206599291,68.86615949646486,43.5868133393586,5.0
382,18.555351234899284,60.46657001099849,60.29343558797557,62.4928713260507,5.0
383,36.3654957580737,96.6130092005246,79.13147791427525,50.45313079019096,5.0
384,23.993354754031895,66.08734311918278,71.92831942741125,40.92283337434253,5.0
385,15.244242214251601,54.37714594473788,50.50272201131376,36.39933985172888,5.0
386,24.84848359758614,68.87118802214431,67.34039012113907,40.32346604195645,5.0
387,37.55621718376754,77.75517910259789,79.63459579418975,41.00816293113188,5.0
388,30.74095091591216,85.08213307354424,83.16800842316272,51.93890411732981,5.0
389,14.911833236868414,71.29722533390412,65.59435807187548,46.28651700834249,5.0
390,20.06902609911461,69.57043942611676,70.8653953026109,67.23609589417579,5.0
391,24.659530190007427,71.85160160650298,73.08599738832586,72.54404918758073,5.0
392,24.181524138958743,75.91975267089221,79.26222023925695,79.36131046123822,5.0
393,24.36885681837244,65.02440864432317,66.45950992046329,40.704794714408656,5.0
394,21.97696816028582,58.85193720155272,57.42610281113723,52.13463369284124,5.0
395,31.148962570290898,94.16362789608145,93.01288517688717,53.693310529551674,5.0
396,13.199534371157668,64.35576121461452,58.520155730293354,41.28428141650641,5.0
397,29.44689438798554,88.96534979301455,78.57282055928484,43.68612194948688,5.0
398,26.900450647640398,61.782483943916226,61.69690407257596,45.85756043806411,5.0
399,18.576901245694835,75.61543837550877,73.64914521196044,45.576592978467005,5.0
