unit_id,ReadmissionRate,MedAdherence,BloodPressure,Sodium,Creatinine,FollowupDays,Hemoglobin,LengthOfStay,CongestionBiomarker
186,51.460148946459405,59.27682823328754,70.33677891257305,67.76516441157374,36.59957089005579,57.157076335921616,46.402188364104624,21.79446193586817,48.65742932672292
187,39.75742088661229,53.012877284551045,32.941368120930434,49.32999955186466,56.61883526567341,63.783851231389654,51.68295257904635,45.4247399237894,14.80293295830401
188,49.9952006000384,44.25639141788061,63.352466434597616,75.09031634769737,50.374346831857835,61.86440591058306,53.846650249444025,43.895870479339244,55.81812495728806
189,34.51811433770736,35.588702979887834,39.432266851701286,19.53925108034806,56.777019335988136,59.61452949224485,47.88610321632517,31.830380300988725,30.95502539690176
190,57.62940582578089,44.50261742947749,51.520110459357525,64.90458493201976,63.424035944662435,32.40254417688567,47.85165536626423,49.44271465610521,29.185096506212844
191,41.01987610563711,24.628626278523907,27.42788552538722,50.12231515526321,52.333423545442905,61.37296223203852,55.51136371087248,28.96524044842754,-18.379397974395662
192,42.12977340507208,41.14361712016961,43.96406207179322,48.93508627176799,52.69334133141809,45.37161358317315,35.469372455588385,49.55898409361257,-8.383783473462625
193,77.59640583538177,42.73917094667801,52.01115840103969,51.31441230038278,55.321138264752825,64.66091073591866,45.41532460192178,51.1646876660326,46.849670199823535
194,58.169135724810005,53.036703417738124,36.718433030920046,48.42185152424761,49.177683709834966,60.04261499977367,29.186469886224497,44.172308699296906,53.774606143773
195,36.36850530814727,51.40016579169029,57.100257760895786,60.676594911515465,52.14493225651971,34.895914146570085,59.005076475687915,42.95583600482309,20.361888591654782
196,40.179265406458285,32.19229025823791,52.821469286843055,46.572458699761675,57.40165178113571,37.44357292010302,46.54590457121477,39.16344413273809,14.098717287600653
197,46.584232498274766,63.130506214915236,46.55946157368948,37.70524238465667,47.82140333938193,26.356848154849963,63.00984839608335,34.75197214300545,70.14593268812892
198,78.62459753004944,47.18759847885948,51.35436280845124,39.66013028052932,63.37578438103994,43.18417525577658,51.46098641026474,24.40211468840299,49.25730672869339
199,46.09816574853764,44.0201594075552,58.8325855596411,53.8647922878253,55.389124762876236,40.087942719869105,41.52480989738321,42.06529250128921,46.588173172439355
200,42.85491262349973,51.67162000817073,58.77266380410011,50.51523296819783,34.64295093294546,78.90937910123955,69.63248975781708,57.477282796641745,23.130318132771354
201,60.32765379694576,76.07272587238604,59.21542087931351,59.99788625501539,52.251106265169554,42.05962604144946,43.43772135463243,43.51022067246816,18.923630154383506
202,46.67795036999774,36.69806619565156,42.06723998884194,39.19165458725209,62.53230842465382,24.483252475216986,38.8051947701777,30.725040088958806,1.3740952376570412
203,57.699522496610996,46.52593424059996,39.49308795237465,50.6518235221519,49.359699125435945,53.360836871113555,70.86164619712764,48.7530408076175,34.058515715511064
204,41.06245148832206,42.016268923674254,27.812702320871715,53.97160889581115,44.68400792482907,55.505408831825214,47.08310745911964,39.17712818643858,0.15210995738904032
205,51.46412266032183,34.262283396523266,42.987046625553425,36.4429665091412,44.62279201639059,40.82551930938919,55.23073763895699,32.39793475234384,33.23716616299032
206,60.452954171341844,45.4814461697758,53.8603303304342,42.64101670015802,61.29973879690006,75.21694439593954,48.31032108305961,39.58818080415495,103.23062023219615
207,51.47517163689909,61.91865262967772,32.705464574780684,37.30915770603606,66.73948455208283,29.214817489277376,52.69032992265775,39.56781171122861,15.295046168448158
208,32.123489314842026,48.16414574899643,67.89009978356918,54.84931583352413,72.32352820676655,47.75224541161687,41.727356290071626,40.653337989575604,-19.75990473113912
209,32.63716850375535,45.122935219938604,50.03740809462952,56.79909906884929,42.487659669256296,47.06813777416227,38.039034589593186,30.15764540613444,12.605405445156924
210,34.26086017569538,48.38395027882467,51.686915950376,45.304472130990675,44.73078943536506,59.74881710217415,58.90022297813507,43.43897605798745,-5.472928424644351
211,45.572891351133045,53.07131520488207,55.82432149814843,77.21417759643927,40.776094783959756,51.928957475562996,45.59714031436756,47.94227828814346,-18.24660785346996
212,46.67010365640306,45.30765223529337,48.51393918197258,51.35958272470569,44.6121465650304,56.20275376336829,41.55743545997798,50.1547628579844,3.525814573434058
213,53.03689772628975,50.087469086050255,67.86798066692417,29.293463638841892,29.87812691485903,66.71466230829039,48.737678193577835,29.972088095117464,32.19060406987491
214,21.725791959698874,38.42546214624087,41.78492510734183,50.39027736210245,21.933249562344667,54.99219779956399,52.65997347016004,28.716469315569555,4.571151763737568
215,54.72671914908695,39.02602985504086,58.78256112543677,68.37294448272525,55.67782191691535,55.61233661745342,58.943242479411374,44.841571191988976,18.12945341870869
216,29.02374859508877,44.63341776760338,58.8589744898644,33.03454819133182,46.6981672951797,58.05006223477456,26.59847230895587,23.065761369830714,-9.762789949106137
217,51.86116957244103,68.93298204702494,56.36080019212834,76.33505325076486,49.03906850064383,53.395675289409695,50.239407669211985,35.930581660013985,8.700145654354081
218,50.00350218646128,47.62804686030561,28.99747362466354,44.664556509057334,48.69337119086685,50.694918450561424,59.43813628766189,20.063861753654937,36.161056227502726
219,65.73875909815214,39.61715885203785,67.694782374956,61.04564236551781,33.7869674290946,55.00449084239664,46.87590602250071,49.95984112196677,65.92205925379574
220,58.3637203711621,45.37845118033604,48.146461092637786,61.94220907764961,35.162607931507914,52.356233571183765,56.01589454765256,35.218329128756984,74.98925692401002
221,43.43370795960402,64.08431393253277,70.96338154074824,31.629673857623196,44.60568357059231,55.716693739187136,63.52259140539963,44.72838705585041,20.12338398378823
222,46.67521962201474,42.97434611847433,26.713767732896784,59.29452662162638,44.99159408145299,53.909983592778566,40.29283783309985,47.37909746624797,74.32608352754237
223,54.069909954885,73.82623188608403,26.630338929934705,41.64057910398142,55.993344282503756,49.01726129035967,49.38681754327298,25.843513591816542,21.124517862704053
224,61.01159748023914,43.80897743613062,45.57733762660175,55.51796900691315,38.591565232657196,73.77447237979818,39.74229358708411,45.33813433912164,34.715969990754914
225,29.05043437252153,47.09566072152613,58.61426453743655,52.44490553182312,63.106372152107554,40.39525960918713,28.099910365103142,22.565940010623702,34.428777416179706
226,35.990777528584964,21.29360305051675,40.217120852530954,58.581781201546534,63.23497125375527,48.44773897548239,40.48814725233975,25.798285655481997,24.373514883486006
227,47.98338176578548,38.3591240039766,41.58334062676695,68.509422643895,55.61070569586537,47.64459541617355,48.83495266758136,36.958998958132405,27.33264203190732
228,73.16179285593522,45.694637498232524,58.90503274811996,63.00279169469859,62.311653020365945,38.12830311203931,51.09493234804642,56.35733878516634,35.90924028838725
229,26.873761414907538,58.45187357300063,54.217474585953184,58.97901614579773,45.934688093977954,63.68667134658504,42.099613179645985,30.906030243188532,14.102493226658538
230,36.34071769897699,54.09094927675385,45.68255124565163,52.155073161304415,53.40532603802846,54.18198787335356,42.86993465205812,26.4155398088564,37.657195078393684
231,43.83837172531353,70.06584970698532,55.23708577414767,36.10319626982244,50.50885467811887,34.77126708477965,68.19717815863481,36.47772998706601,-7.704873127788225
232,69.39905012906867,70.11237963960569,50.864118807958754,43.53954040812231,38.09687543550624,41.04719010079642,54.12631171372803,31.97161776980488,46.189883695285864
233,45.89429519691868,70.28644805906771,37.222788781441295,44.870303365493264,56.539225552296735,50.696767737394346,63.81157440911549,39.10554471077026,19.59301290838545
234,78.32006490744912,43.28968274253344,62.80019163939499,38.18155282728186,60.347868261014064,52.00383846173586,12.230985861616633,48.89568940099761,33.58005285205999
235,53.71375141398654,37.78584646283024,51.92721266811384,65.89271493438686,59.49386479118927,77.94483468000601,51.5749818111039,30.325639885503787,39.35426699604585
236,35.367542358552505,54.894057607736684,51.670162543691255,51.27954992703766,66.88446028710365,47.25082668241394,52.09548038717617,32.87107975270338,11.735974115189945
237,25.29029124376143,47.25709735867523,68.43162346450478,42.10618359568817,57.1473011090348,40.668951971475465,58.4760399286893,29.723626942438536,-15.432175540941092
238,41.58665185643163,53.90159828455456,46.98021230767647,36.940268268219796,51.756254669147275,59.28220838463119,41.06300671655417,50.50920003685485,35.46308393615079
239,72.28140368814273,59.967904046323696,48.18010517254131,63.17686720045713,73.51359846810387,58.5723553830774,34.90815893793658,53.190054019601384,30.054880682002633
240,37.86640879153542,51.774600693265334,59.23332110731959,40.23964279822376,35.19122110833147,31.7646536578364,41.744947858418925,34.37093232381268,4.381900902955492
241,45.85552827423878,55.69245815946256,37.11068366415528,45.97527934114455,54.74752006495996,56.820077409058726,51.44201133467918,32.63379878521931,-32.51518591258457
242,30.172196714787084,49.1771266534056,66.16078633841015,35.0548907195086,52.93989843375213,28.159603240989206,53.89978393169113,40.79845656965702,18.76230325157916
243,49.95675157151482,37.01376309770834,65.21274177844367,13.535839597482898,57.40293923464962,34.12122318901032,50.55946629109381,33.55328642181461,4.790647934540026
244,35.7122985536367,31.365339793003397,43.5092082707891,45.56778997553991,51.30477473382898,64.46273915034593,43.784682606161226,36.30334045996947,29.155462422157978
245,66.89374640489308,28.376789655768125,79.91427380197086,22.778351657654557,18.853042852084112,72.06445621723739,28.69972430377856,33.183313792894324,16.595167535096998
246,44.85042501672825,16.952173504585822,36.17670986094296,39.66518924205157,22.960814695704403,25.666502675525617,51.60870014693439,30.15656502712507,18.249684327278114
247,40.128695809796326,52.80079932443157,54.947321434918294,44.91064196477317,68.09207684944062,31.4529669006359,68.26798686652752,54.063432983489314,4.598791291196994
248,41.9920454585307,41.01030683965271,61.40050871137453,74.5615798341184,45.14338389117967,42.07331222243742,57.854713469053884,43.580720458518044,1.812635476353826
249,79.41747265657578,32.71047536562885,61.53991674005158,56.92647060594486,66.7236785974253,38.008901729568116,41.64772627060421,40.61159923899602,49.94170087660885
250,51.43062092971561,55.640411767898776,55.66878416776046,45.169075767572835,53.31950459395301,59.047745567003965,24.092145612652594,47.993462309512104,25.301908961867092
251,36.02023378153647,62.7984487489449,54.161989007803214,64.18055827466324,48.58387078766634,73.14381533046064,44.05460692071864,31.68656574566622,13.402116056480324
252,46.046991113843596,72.9739936735985,53.24725925123042,55.776976331238046,62.32219905826665,38.256297934233956,54.32238239892649,50.959716958352374,20.006907899864117
253,65.61502264240337,65.46034544806325,32.602702318341144,24.5735790268307,52.07406955080978,56.21943744178374,65.98630080018877,38.602652123944885,96.77845778481245
254,49.57147651277343,58.97383709993273,67.38289434317376,40.62860527199659,33.456338423012504,78.68613390273138,64.4896924606743,52.89762104699253,33.598643545251804
255,38.0278815711816,50.410996708807446,64.78041725252103,57.77276999320056,41.872465310930295,52.196994699813025,55.03607671757059,43.51278327324552,12.668103541780155
256,30.396444360275254,51.783607874029784,78.10723547367851,45.0899824612227,37.33198849106085,35.88169918808925,47.08718407587038,25.72543913714877,66.90517896091295
257,49.89259197927965,49.67778531252759,41.40702870405413,73.46051798144843,66.78298913000533,56.119530646053505,48.08751334981379,39.91853858188745,27.966681461314685
258,52.39909457229974,33.53814768765937,36.36241463686957,36.66103172118103,39.10901285853354,79.99615246853523,36.241374594363585,46.831221669118236,30.545528152936058
259,35.61263983793503,50.660155800808084,58.615602762835685,43.09491360451482,46.040274994140546,55.086696536982544,47.01452255925252,53.48982687637662,31.60074367361458
260,34.14831458983235,48.60518815865075,62.947527938847905,52.77650999025839,24.655669906640632,54.92741483149222,22.268414783349563,30.421720618202567,7.089386215891965
261,20.914914805994766,73.66269461868104,52.59905757159834,55.72614492211221,54.732411947937706,50.992989564061524,64.08156702276236,24.98606111151896,-30.630020170723213
262,26.486949688909743,50.05941351210168,31.573299900865717,44.93911348504159,57.46320814820838,62.3613863269872,62.97392174962984,30.61750246108375,4.3278658918472726
263,61.59995510848866,58.464574983016846,54.52758600013316,49.23953164582558,58.08695121807542,80.526399324264,44.98445322715412,33.51365863107655,51.25270952240869
264,37.3577341149331,58.449535141760286,56.93789699121445,61.15612594045838,54.575465064768046,72.0054948984308,29.437817634285388,37.66800442843969,-14.198510226723991
265,31.056628033080017,46.61319487835637,51.547684301729696,32.7380507023348,53.86789625756501,39.55596980587951,40.9751477839856,9.766353944732174,43.84582143424715
266,56.03902586136772,33.58477457612374,41.228870585018804,16.978601487934228,47.53545333003614,46.32415885499453,46.17052798032055,24.980091293656965,50.64943255717381
267,79.5746144861137,32.26725839440088,38.89103212099807,59.13198237965875,72.98328739871995,45.587103024646765,86.38500936813188,53.57166929464843,55.14937976625528
268,40.30396989423068,51.32492546477373,61.50574464686969,46.67027758014825,60.713466161724014,32.251997168201726,70.72361616846453,58.90275619685274,41.267334841679194
269,43.18218104987957,54.50100599103203,40.297581403844084,44.49176235177205,51.547942624525575,53.83128377369324,34.04986389577007,46.20298215263106,13.064542431205133
270,36.77616575306074,47.809469509117285,65.94886262105474,36.681483740905406,44.86615704710056,68.76737022277857,48.184092595828204,25.993143436347925,6.1289480639456
271,28.711463927905516,50.58922488090716,46.79557259188297,54.6058727181569,51.40766414859833,50.71035893073369,53.092771455298994,38.987842558854105,12.012705824976472
272,39.72085191509784,37.8357882060017,47.16049585878876,48.66025177004653,51.82899973368978,70.5099616826788,72.68893310426765,34.55577943834099,21.780592805699705
273,62.94365057574785,41.16222365638036,60.15571311262135,62.102115229254956,66.98100196156987,79.49859888249966,68.73871281960837,35.69251366035775,38.27427660708422
274,63.049358964086274,50.919524658258325,55.12402245341174,49.46424341322995,59.866667298935084,55.10726122460048,46.486240083312474,56.88949534562346,26.09246488497675
275,50.92625354498873,46.73399529602178,34.497041498727974,38.342742972534865,70.35160986888054,34.2433527329061,52.23993778212596,35.72622764138832,13.49630672299639
276,90.47670472698174,39.224026572419824,44.743922857700866,29.279319058254977,55.94786736459667,53.253221674409005,40.93840281151138,27.01383419297251,77.39507415866676
277,53.74506569450154,44.8051795271283,42.72598200877127,40.01106362608788,49.76225136777157,43.993090240347506,39.58074229244994,46.83242739020846,23.3071103691332
278,42.41036978340147,36.2867244404733,37.63876788528579,49.190955312194255,32.67849563288449,44.97987168752943,28.737571648966917,37.45368696460714,9.041664698252466
279,62.159690587402224,57.26006300900064,61.91744282133736,37.47029074241047,43.67337112414018,53.182552315913796,33.01724879343267,29.74334258727865,50.69802243273917
280,47.01088820259742,78.08870391787651,50.69556482703704,33.801227156657326,53.84839569615024,50.07178656644154,48.65027139234712,36.87327353961522,31.11167949657236
281,25.633205442248258,43.850124010238275,37.920341221061534,57.307039450245334,74.10089336493701,53.542550028206776,37.68500888688501,47.44277652356289,-8.191187385353382
282,37.748535134304305,48.886357266432604,60.6102154253846,58.386456417878264,58.94017207110587,31.285415209446693,58.619557430504464,33.98933070469265,73.62384024577378
283,31.491563903800294,44.963168991499245,44.02877764852604,41.643272992676664,64.56438014073872,58.55794069653438,66.00431037544485,40.288701644156,12.997255545946167
284,41.53505911812367,67.76237114574715,48.02711071142636,46.23884489010506,38.21985080280262,47.23993262743844,71.08677898646263,38.31634262048135,19.51976828515106
285,23.665666877419643,55.38875525773118,53.71539678737169,77.82407134950199,41.033048008825794,44.31390347724151,62.36875163429006,26.471975039962842,2.3525880998173463
286,26.257927779034397,64.16657475587395,28.48638776007393,33.08612191903136,65.73044901895383,36.378766654818065,61.07477617874885,41.15524497321904,-24.53947725246588
287,78.90809145450622,40.891771146047475,55.0310397577777,66.08512850222189,47.25065206567459,76.77220145498812,59.507379749906896,43.64329310188086,49.26692219964435
288,53.63923910951431,47.258071560933,82.32187303642417,56.4842365816777,65.50833018574012,63.94473997784655,84.85916778779372,37.059309706351804,7.810926565564525
289,68.25617641082287,67.16078010568964,54.00746679092691,51.0613496303681,55.70705924487758,39.532386149115325,53.818296140105346,54.14570312819627,56.27356833145179
290,36.19759960127274,55.05161300469516,55.69535087640741,63.329824075699484,50.51273633264392,45.797189978713654,53.55015880347215,41.27089981275015,23.679505467344
291,44.43475843894302,25.3865779715918,29.792907819263235,53.326005698376306,51.47723872795622,41.40829555336197,43.9646267131786,49.89069757849615,24.606524200152684
292,41.212399156680306,42.121656336379274,44.689930592481474,57.04646192859552,53.28098682864631,61.68573390630343,44.930625470687744,48.3631031957524,-10.179977919022928
293,53.39199588084915,46.661120873364425,53.75266418626405,48.78478111390579,75.22601195149619,47.72135648702377,52.85769211851519,50.09208493550505,17.662653850819197
294,51.59549990425874,42.75494068533133,45.82556671876419,59.16774791348139,46.52011131273193,40.334236014805796,42.15243537184798,27.25620062164476,58.72271213596596
295,66.16126082825859,38.95824054125071,44.27187741379998,46.83486783891615,35.42659864570031,28.37569172816465,61.816578381313825,50.105420590953315,37.41438673357355
296,70.25816256370588,66.49347143024576,46.83107472095291,80.81074147163984,29.54174188969056,63.132786905985704,45.2547242290826,51.361302507435504,72.83446731070907
297,66.58317945283738,49.998568521545394,46.8314114136213,53.967573993726255,55.67493425607521,41.94808543991336,38.398964279766915,34.2847557758484,33.60103671831003
298,30.61419109739783,38.00715337879653,42.58241940616329,42.24562686310476,47.61192892549561,50.28905022582531,55.611919158994034,29.358071772255055,40.57908118412472
299,55.803472151640946,51.06939214080857,45.58147501160067,48.606210115753804,59.91385690782101,38.84219572360179,46.639641334769316,38.23387466795746,47.38647661199718
300,22.70696584085,52.127247443607835,59.55017199533503,47.7550773661896,43.65090603953301,77.24534554263354,55.33837868952718,35.545315627967334,-9.756478591161853
301,41.85682365234102,43.01544154251914,44.1615743387877,51.07839296440742,53.34930037996662,67.7791997170956,45.785280796654334,50.61125469756691,-9.067109865692636
302,62.20648188424876,62.316435729109735,57.82107586447919,66.75233805872661,49.780257921113225,36.89947011847723,41.11566646070791,65.38558694635935,14.163199747312373
303,58.86809319333617,13.485475284883897,56.236824859527125,36.72476976142828,57.44516195930639,70.44835763307863,61.11423111825384,43.66836273609693,19.547002851803963
304,68.05709980692903,54.48085816769411,37.88726336448397,39.634104344775885,69.65730675977468,49.22941811425448,51.96690840910208,57.19242214919037,23.20065601534018
305,66.79312639426534,36.59310800577177,42.89458650455664,29.925807431220893,51.01268253196176,56.72428549090253,62.30344248700704,56.37017019023638,4.261397784066823
306,58.45169423052041,61.17924910056263,59.16205018256622,53.638800092188575,57.00291885775366,72.06796992033983,35.44133841901594,38.69267065674879,69.65753307453461
307,49.08333400957065,54.42379994718863,52.30612075939715,70.56914154837453,31.440942929306807,47.237026845992354,50.730445115673334,36.38129617057167,60.51312369196586
308,28.63111279525002,40.130415942464325,45.00730658751045,49.50476762758891,55.69015344319263,53.5933541370821,57.47291093639086,22.651686455459746,54.85227152716796
309,39.056183669973535,49.02006698796111,48.409893266776436,55.13161404564763,37.87351336884761,60.01109166927743,59.13956806461425,33.24947238209133,39.26587322606501
310,36.50673868718291,56.69196366719894,24.576360709201754,26.862310875531634,50.49694290937469,42.556147502479696,51.651885755345525,43.3131246010144,23.140090138767647
311,68.76959113090568,64.73001374698136,50.63316211514963,45.00720655177193,42.51121128722823,51.91327961990467,39.704640100277274,44.021532081590095,68.50038113076229
312,55.074437099089145,56.08582019520736,47.94427118807269,57.37578414192669,51.90494621355558,50.335577985806886,58.695339502728324,42.00112094279823,52.31737890923813
313,55.17632863618276,56.153959400624316,32.34023965526214,60.5435623935739,54.23107948303319,63.69071435249113,39.32919237142848,53.5422335129352,11.546299098718446
314,39.17436881638801,68.9339544314475,30.867214055682084,71.89178999819,58.929978886942266,44.572837563893074,51.677619970355885,28.435682010108856,30.111550162665452
315,71.72064213942065,41.56664715290673,44.62083670320721,32.81360345284987,51.48285225398716,57.649494711271906,46.02663472376435,33.1961901386091,54.64842943483358
316,69.5963570176307,32.7191098185048,54.61270788717438,44.921602238710655,65.25227532360299,37.14423050720756,81.52252984027791,41.496326742923415,41.51970981477523
317,27.162830304327446,43.78162518821723,45.80158310423134,43.61535097342372,51.01212260838763,58.363805840688414,50.23200194425018,17.280972433249897,7.215303230589198
318,44.71309269444638,52.55600518964246,46.101934211184016,70.39639565957313,76.79572209119566,51.13139587927767,41.316747499650354,51.848376981052915,37.1375457025806
319,49.63734909767636,75.83644272053651,38.217346851582455,58.392584472632805,61.71060458457077,55.20938270176631,48.88344491075881,34.975510212900936,10.560275078454428
320,59.47427327012173,19.551504674863658,35.26310629016661,61.72573201844122,71.07380197326036,41.207836385921155,60.61699255686359,55.82796118301604,24.820946807689314
321,30.344815533197327,24.492404020186573,71.69179950248368,22.40698637595528,54.08984844028102,50.305555641100085,43.10550923336312,38.78629021935048,-28.5812652956742
322,43.09785963142768,82.63527336849211,68.18224496140614,37.14695309460946,45.7941681321806,40.73766037901941,53.12364020964954,53.06600765325323,47.64302205876663
323,32.64688599157776,40.859714226885366,55.44494339437524,36.48042664146281,71.77686790642991,47.39287651011335,54.451558626076555,38.08556220951685,-48.04576786426756
324,64.80319335745035,57.162706798662825,54.333965516697454,48.15940115099753,35.7917713579608,34.71572175533829,51.256683334663116,39.477664372714855,16.186502544515623
325,48.53487831694911,50.77445189658617,46.2225866069027,72.9162726939324,64.17679229346447,67.85804149733106,42.83329410013996,54.60012211567313,1.9865465391127346
326,57.84879615248637,42.3091123558431,55.59323246303907,59.39044308715316,52.341419250576,58.12165577686194,59.27267488820473,35.39864705915207,16.8973332494323
327,65.25762968113344,52.612163593291626,40.215186087540694,40.1236273872709,59.80118080871949,50.8147172257202,37.402629834233004,46.8120569146192,48.39130445140701
328,50.08199187765937,43.40260791714621,36.32398213609763,43.224893769444144,25.080098314629954,59.97610931581322,61.48636174771065,53.60374027698402,41.37422280783442
329,38.17940303404273,41.38536503353754,61.18841537649325,73.33342699157096,67.17435131257915,50.874751614167124,35.36217405852979,44.94350135940928,-36.661461902450554
330,24.34023042378724,48.653131334400584,36.202874735388455,41.203241632855246,63.25891588172747,42.13608921698556,37.68338120237003,33.74307885394295,-22.27581589234589
331,58.97380875135621,50.90909357565319,52.24543037430416,57.22559675632906,56.99889856047644,59.349469606000206,55.31130528697449,56.20940253664195,10.853893899481331
332,35.26355361442412,30.761993285435665,45.012529681019515,46.073822967679405,59.400024367263576,44.94094242692187,55.28219754388318,33.91472467974149,49.48613860894299
333,55.03790143596632,52.79822828055806,37.475922611941925,56.51011340022774,60.19341895602249,47.474814760458194,51.95261956967558,26.618337038105825,19.379939415618264
334,82.10033728856554,55.17065555540391,58.05836841867588,30.360597637666157,44.16442864885727,54.03055140057956,44.913042101186726,48.13146445543852,48.60701423068486
335,44.25041437037539,39.59153506035095,72.08273160109727,78.26491958683962,63.32482797477413,36.97854872335521,65.38273626121041,51.717433644922046,28.881988442143708
336,55.69481687815891,40.1193140457822,51.16073715690599,57.34269561404221,65.73117961783132,30.2572204386938,33.722793048175014,39.226196273122824,24.523795858621387
337,45.99094038712118,45.86502717318253,32.64111134790952,54.15882488236854,46.88613131057812,47.578741356242745,56.785330289130854,53.60994456702386,5.688167282572547
338,46.19001529093778,55.137919660816465,49.92095069988327,59.77022887275303,45.81297854352947,47.7084815849041,43.79019054193194,44.592481758430885,16.29240725539944
339,69.3876693964805,49.90103812668009,59.59024264185771,48.024972910664665,44.37898676769087,13.386531423545755,37.803645916660706,21.54777369057836,43.650828964541205
340,32.193366493119335,29.75071552525687,59.96466341184158,57.9843771350501,62.65385071351836,88.23371893648063,44.93097220072184,50.49775273003242,-17.03217959321276
341,49.53325371054237,35.88524075729942,48.812986512319206,53.45759346888844,58.69964003410299,66.04048129808845,59.302905838280374,38.92179494168924,48.15680556247371
342,39.638539167112974,49.05963141386687,44.33201079988661,45.75711687109133,43.11677068865959,56.45858554649199,62.33753895291581,43.76004345453159,23.752378906930456
343,48.947460578684286,68.70797596644091,51.107948364036346,41.8618578220022,46.065362224861374,57.834901127678165,24.177744691312537,38.512796820257805,71.94700683244872
344,96.73868587492578,51.22960724036877,57.72934361635219,51.13721663722952,46.40906009011832,49.47711974397019,58.24803306329253,44.63535435723477,89.44931094429394
345,54.624092483241,38.27481374837842,43.97231539451555,59.62374485354026,22.330192632853556,66.45994117239462,59.22157390581006,29.34329056390556,23.20258163253726
346,25.200412989048342,46.04717120421814,45.48963496479281,43.429148269427856,47.46041854614425,38.0779807050205,47.49643511392478,15.011565494907073,1.8175732734506962
347,36.01760119731633,45.39532496605461,39.50821267118859,58.90698229213121,55.81461630024402,51.6372190939165,44.64723674362743,34.089390331643095,-4.105252577514632
348,48.627753665244825,62.10062804865846,57.23145212336787,60.17323115468512,35.60937102674633,60.29150361437863,74.61033988169562,31.059389042347735,44.20146833066872
349,74.42978111654855,41.82430051798559,59.31730817154091,40.15887062852626,76.58959765579101,53.906926040369314,50.76275490111536,36.165055013459934,25.73188146643292
350,53.39458696629202,56.557627765252235,32.94692872225722,31.92767515036767,58.26259781155088,70.24214699973663,46.31827174524647,43.29417852028613,52.422054077911085
351,61.15875743692152,42.352742301048,65.39002362455653,61.700623659916324,52.637656952324626,48.12031415979957,49.17502593081709,32.87091515668596,32.079694213366764
352,31.296542448747203,58.02078912311858,35.76333443692644,36.18353799008926,50.379591091738035,46.77025007284571,42.73489478383629,31.518792951311287,-9.232903224960094
353,35.59036061583965,42.91319368210047,38.054524821100784,23.70779355735675,53.088501155050295,69.41272021323464,70.77608623753805,46.20254062715432,8.020207169237038
354,54.86602255877512,50.43058092980981,45.01689253525505,49.75120205567387,51.11200050222742,47.907603886703434,37.30292916539142,31.854155271835296,44.56131382239529
355,37.60763382317104,30.121785053833907,47.98253308841891,54.7099396319729,51.36358651835614,49.82367173193481,48.779415148844166,31.50207791432121,62.359685000155636
356,22.912490697256494,57.38943365286558,48.245419801423736,53.86623470069372,45.14833725858537,31.654857434017348,59.13205419388855,33.767595478070085,-28.427409184438602
357,37.17003567618333,63.38094903285399,63.268691561873865,60.849406507189734,45.26011140566064,47.44164236798244,44.64534314852489,32.08060855078145,39.534910767981195
358,36.086926618477996,38.79932607719527,70.25508388156163,46.23511870203358,66.43470507135424,42.302633140530425,43.83229218961879,45.42517358989646,53.00749422789958
359,47.74820515562721,50.21606935763839,59.92183703388269,45.64764509406543,56.133378474489454,29.076515701776728,68.2718499443479,47.95707972191756,34.74194150322346
360,36.609546644702625,62.09154250286432,48.84266754640682,55.28728487092834,73.00689781374861,58.494778828155624,38.16654418726878,42.1283207754307,50.555287866775394
361,31.164617575089387,67.13875925271019,43.349899167633694,65.11236164216763,34.026459826977444,39.9213533294067,61.53307332378113,38.51575671226644,-9.236460380852936
362,51.671465397833714,30.924425064620408,37.203998982692625,31.889014817614445,48.30127390236988,41.690410166866926,48.72356898805689,29.555249615037532,49.41897712604267
363,30.292069569342083,54.057734321925416,43.197329801071994,39.705049532405596,51.893018661651254,49.9388609415838,57.18765280479229,39.06876728352711,-6.8665361569407235
364,51.58221060310793,44.89858594716268,46.499028279392974,42.92308617100797,49.94490994791035,30.92858124410211,56.17722131608042,45.13871233701549,24.421430959623788
365,39.405315386196634,34.867701955100394,49.85724347828859,64.22633915397502,48.64874941416368,52.26804878175901,51.44913631479796,44.58099467989168,-10.449358592984833
366,22.586627325945695,46.49294712886452,47.148800126387094,41.38938750852785,43.80439729494762,66.51018616938461,37.091895387334,12.326048477794131,6.048144156433994
367,41.1523768063003,60.94994749853079,57.87828976446546,49.099293954455895,52.94460613112463,54.8352919065689,51.66057355461176,41.99002647164953,22.480125260587048
368,52.14963795441002,37.23719495340656,41.542471348138235,68.98942566293793,49.3924894489443,44.89481402949199,45.04260349687185,29.22597252671707,80.01757479370113
369,49.21808242564344,69.12454204343486,30.7968119402131,36.45740255365882,59.09011432006046,58.895291269227656,59.38717544549641,49.646667669924106,10.5098687568336
370,45.99911766153667,58.29491933475251,72.76898520240128,46.81247776134326,58.04785495470369,54.267496956175606,42.93068390841511,48.35089320878776,-3.136141400056367
371,63.63087457453879,50.3999648777602,42.071425838042245,37.41730762337692,69.02549184331038,42.87930704219396,51.98067649675996,17.96174979460982,56.53919845461034
372,31.423408033436694,48.350738818397375,37.385270537435126,60.83459890681289,67.46637304561645,35.52322858462384,57.915019811267655,44.423361079344986,26.167384437120646
