unit_id,ReadmissionRate,CongestionBiomarker,Creatinine,BloodPressure,MedAdherence,LengthOfStay,do_diuretic_titration,do_adherence_program
237,39.96808048759216,5.3910861551416716,63.65512520759067,27.060298363432402,75.33936378976614,42.86504663236142,25.0,75.0
238,42.32900724146521,31.433128664313646,33.14515208996713,50.12615994756502,79.49250841514065,30.10685867117223,25.0,75.0
239,48.30092074925776,28.17868668580283,42.90418861514331,69.80130806140892,75.87225251838487,33.60467253013551,25.0,75.0
240,41.113785336535756,-12.229454212793538,41.222617267371824,80.90213688823103,77.78291740844497,49.86228957713293,25.0,75.0
241,39.39066896903775,24.186025125493753,42.46180162850536,70.95709700232611,76.37933264846986,28.184216437759403,25.0,75.0
242,55.14331860251339,28.19839126164341,23.783208639791308,50.83891846019305,76.32277349372654,31.776502116224233,25.0,75.0
243,38.27416140924728,15.64371914963402,60.75180073008002,64.39206133963401,74.8872468225065,32.70139071209685,25.0,75.0
244,40.478057733266795,48.08388218173989,40.75664724432095,4.733379438543819,71.5640498854891,50.823129119550366,25.0,75.0
245,19.114496390753363,-7.646819286394343,65.26472968819645,61.75775803358014,72.4894267045541,24.07309327829975,25.0,75.0
246,33.02070678350733,-30.501493060224377,38.39011318682327,51.58149647332489,72.53687315829377,37.201228254988294,25.0,75.0
247,54.9318178104101,23.42295439277222,72.29980602960173,45.48910288407059,73.52152135441212,66.84399407435939,25.0,75.0
248,40.14645272835861,49.339103654958876,35.82091850279813,43.82089222266444,81.49550366613313,18.34074117355865,25.0,75.0
249,50.54239051638186,9.130924697833754,34.23418416836363,26.773495847781042,74.66355277796607,46.75978394851553,25.0,75.0
250,42.80652726157792,10.425117183007838,42.18179244192091,47.84987029830893,77.80392469247234,43.68194902488895,25.0,75.0
251,31.36337827286591,-15.619616595032111,58.186785392891125,39.245145965125865,79.10554905723275,35.46599560237977,25.0,75.0
252,32.35956478722585,-15.719340589597977,45.244741669340705,45.62239360788517,73.25289663794449,33.15930173150952,25.0,75.0
253,64.44069552487738,70.26870330810826,43.71489257607069,56.039809692932074,75.52110530373122,49.1617780634218,25.0,75.0
254,57.612026371954045,43.29441486775727,48.570367623531645,46.463670545367464,71.95004300858399,26.187105937509994,25.0,75.0
255,41.54600367221868,35.58761084838723,41.467830927591805,50.97088041600414,75.4744144104974,52.25982555149818,25.0,75.0
256,48.71304253340219,-8.938569833921125,52.39879584086319,62.619226234522074,73.28095963832524,48.33131029783732,25.0,75.0
257,60.35445194214821,29.913870879226593,52.65387442903621,47.15863102063284,75.58950302245789,25.164634352073914,25.0,75.0
258,34.56895200207756,33.12916196775427,53.701242964529534,36.2586722071606,75.1283468334577,27.206245698308138,25.0,75.0
259,54.94617328622765,106.97722714491067,59.74463067922966,35.97323605252581,77.11270434128784,21.512879228415414,25.0,75.0
260,35.07942683198107,15.534476619524197,75.60434286874987,57.18653526622914,82.03350942631997,40.59465422020199,25.0,75.0
261,48.21581775175034,65.92415707091592,73.86075954278863,49.82705082508011,76.97524990987479,24.166695764715918,25.0,75.0
262,46.57098823570183,51.63428689787423,45.64146046104699,54.736630631650655,75.00693748816091,48.460928899244756,25.0,75.0
263,50.653838832743546,-17.79053704275133,35.31345543106125,45.59858061225108,74.31876292338032,48.854086356840625,25.0,75.0
264,41.068582462951454,40.62165744008769,42.83882723983909,42.451456210729546,76.441630305969,58.057249785113875,25.0,75.0
265,45.81718460636754,42.11615898002825,63.73743922140691,45.65252158459237,81.30544081599874,43.77549631086705,25.0,75.0
266,51.22941224074314,41.25959454384824,45.7748685955611,77.00592552791245,75.1634621722881,51.531147764503075,25.0,75.0
267,40.048582575747105,29.65320934881568,51.43143771787587,54.65788076422831,80.4577790459896,31.276998987006046,25.0,75.0
268,46.8848576535268,29.358446171924932,54.03841756771103,59.22871301206185,70.58167178915855,41.5999573029106,25.0,75.0
269,54.37233998784971,17.087789073450445,47.428889528907376,64.46759418898596,74.14038018358924,53.87775708076248,25.0,75.0
270,43.03878288655178,-36.53224121925176,55.8872484679713,42.44419382435893,76.94693324315648,34.8671659162176,25.0,75.0
271,46.73460960452545,22.399749110058305,49.47038731359369,51.36362537701273,81.39925169864864,41.16563495116925,25.0,75.0
272,48.00242879012244,38.41759076823089,37.80255384101816,56.2465686554832,77.28778984872287,49.28407397681265,25.0,75.0
273,62.977859215855794,43.48243849986631,34.5901563708229,35.4135566025675,75.92856233686696,50.73199445151991,25.0,75.0
274,38.76209237687738,49.795459662676045,52.184015915109505,39.28943637007827,78.12780423368835,16.540028654969465,25.0,75.0
275,46.71574431140113,9.256461780754222,50.4135619758962,48.98664876808231,71.20084919838375,45.826536444604756,25.0,75.0
276,54.58090133669039,27.640840807785608,43.87505479584239,51.0089148571543,77.24944329399699,43.18014730534735,25.0,75.0
277,45.70382408663439,-16.372124588557845,55.50259993866558,37.055725913792216,73.99819294719465,55.690946591575,25.0,75.0
278,65.04940171963568,7.184322761195922,22.836781741482888,47.13321312411071,73.64130025760926,28.998032775969648,25.0,75.0
279,46.082839514917055,35.870436083215665,45.73060256379884,55.57106976247586,76.02003200558062,48.00331164856196,25.0,75.0
280,45.631629209883,20.199860568553227,69.16571719050464,54.84295891216097,83.3924816132216,41.05555528512522,25.0,75.0
281,56.43018376169433,21.32091097293314,45.56037775491603,48.10148400513862,76.39794575770189,60.622651596796466,25.0,75.0
282,64.32488800084066,46.94023312551086,74.8805741599314,56.13416541670573,78.3103013575799,47.01522080879337,25.0,75.0
283,62.51244927222201,55.125423548812535,45.938269817759405,40.06212403567481,78.75154338317344,38.58557818281868,25.0,75.0
284,46.132516633692326,22.782945974879215,23.350144354334777,34.174114419723566,77.15221556576799,49.27325960750555,25.0,75.0
285,27.260050317102436,8.29622039088468,53.69727208055687,48.06252756551788,83.24417233111254,18.798472281506402,25.0,75.0
286,52.61028112574663,50.692492587568935,54.12234617735605,69.19955245864833,78.93747682715296,21.867645526441876,25.0,75.0
287,30.64967930923064,30.63021301833999,59.966225094933904,57.17320431797698,73.22653969448312,39.853138644352015,25.0,75.0
288,52.88749086752434,33.47786635534231,38.40129864418815,57.18811796109271,75.18628328783517,40.3806831805692,25.0,75.0
289,53.038216254076545,18.940236275721766,64.00778685436629,54.53206220846486,68.08313612640302,51.090324521820946,25.0,75.0
290,62.725682881882456,50.40876416291515,71.01875706328501,62.810904233389074,76.29101196878132,42.8629126469864,25.0,75.0
291,25.144259373769888,37.28647582546842,48.07152084364316,71.28595904619051,76.97288402692728,29.14955280687267,25.0,75.0
292,57.0677598090835,30.263057773262865,68.263251211345,29.351186064735362,79.23318546620683,56.62668727309708,25.0,75.0
293,34.938089814075646,49.302329260479425,48.86583287686597,39.79701280656475,74.79069786102703,38.94843788784816,25.0,75.0
294,40.13143987912623,20.987950423690975,49.34246243313255,8.450391292847176,72.44617186157453,37.44899431692243,25.0,75.0
295,37.41098297840464,25.352197249106275,60.22072800065699,17.751463778116097,77.46006033846247,34.521033481886015,25.0,75.0
296,28.158350197418585,23.304279449763413,51.46323358520544,60.24782156546337,70.85228442471065,40.96637192052046,25.0,75.0
297,51.71048031764413,33.75429644319637,57.086536148090815,61.481696898783795,74.20202356025175,45.98549104829023,25.0,75.0
298,36.65121842456935,7.2452230478593,45.20394798622894,58.53643976149139,72.42397142139798,31.54474099157342,25.0,75.0
299,61.18954263658226,23.593729533548657,39.769276447055496,56.47815227779275,78.40090561952843,60.075946939383286,25.0,75.0
300,31.05845632722368,-41.557647844393074,35.50703497946458,43.743174318588295,75.7374100186174,47.362619910591825,25.0,75.0
301,44.45199184841366,-6.578546431131791,62.58685957100438,61.439370650420116,74.6735730086758,41.17153198004296,25.0,75.0
302,23.98867724203312,11.004666006352142,50.98796922719254,69.31294045440794,77.03789651896398,15.34708600589026,25.0,75.0
303,74.17057608114675,24.74407120484726,37.10709571373253,61.62620668158913,70.84342907535174,39.910915977268424,25.0,75.0
304,21.54982145448744,-6.7224705954951,33.18539644274894,53.76035141505078,75.79246583050056,30.723390400836387,25.0,75.0
305,61.5865494117121,45.47365633028875,54.678854701392275,46.71041594365778,73.91641918105302,43.569403377150174,25.0,75.0
306,65.10119645800563,30.291135742614646,34.79181512651998,41.22179641480302,78.08582506233697,34.582213352984006,25.0,75.0
307,46.32909021358332,45.06348706967985,41.25099594410302,38.629781650307216,75.36018976751366,33.8646268037556,25.0,75.0
308,36.69356343085798,48.93421321049716,45.85544572018981,51.79652819543658,76.26064404355704,32.13962467486445,25.0,75.0
309,51.51046861683241,35.096208405971055,50.54622462846932,47.349701212975695,75.95545773851437,36.300938688918876,25.0,75.0
310,52.40599529550214,12.782088447881696,55.293379815174355,39.27605669216999,78.2327835943428,39.617289176251326,25.0,75.0
311,16.132799470102682,-19.185374201337396,39.6421210488479,71.58172476678133,70.17130334247265,17.588145624662538,25.0,75.0
312,53.47148189732048,6.577259913815315,44.03307223874424,62.76945053451688,70.70712567073659,44.68411012059059,25.0,75.0
313,52.1405608179303,15.820625214258985,43.22258384150445,37.11861468767034,72.74946502248442,55.89038003565562,25.0,75.0
314,27.891172597562388,21.979186908613055,57.13031642489068,53.423856228000446,74.27518747691354,32.243391519911526,25.0,75.0
315,48.42087570293401,12.21996560981863,40.24140789993664,36.534465502160565,76.7481621836438,59.535279984482045,25.0,75.0
316,38.8377562596997,-24.36801565189614,42.728424327224346,38.25841023130793,76.01959372539442,39.147443772187316,25.0,75.0
317,32.344615322705415,34.38665313002947,41.55764299358671,38.913237869057696,75.34858253279035,26.794331606480945,25.0,75.0
318,45.01605645189973,3.784701813316463,56.9297885499375,52.32410838062343,71.16353701723577,41.86556850437491,25.0,75.0
319,56.24402920048741,-17.04395081826735,39.45082037141178,26.55921902215326,79.6514986721654,55.847504420406224,25.0,75.0
320,67.54284623453827,50.509793668022766,35.23460409048918,51.144591735639274,82.79833915379145,39.5960663313458,25.0,75.0
321,36.00419336702333,37.288323489471985,48.526556443969405,31.01478857048611,75.39604450849204,40.9197224753544,25.0,75.0
322,37.264813787287565,-28.493133100314793,71.71731633716561,55.98386478084916,72.67167521916858,39.8498137396877,25.0,75.0
323,49.06659307508374,11.691725336001678,58.2551437668128,70.32607255382165,71.50073467718317,38.45604694450203,25.0,75.0
324,70.81985401321299,45.984577628416545,40.61549694685618,55.358869612605005,74.89195345089364,41.78466495097051,25.0,75.0
325,26.420373745625156,25.486757861649917,86.72974239928479,71.95003134075915,76.11477017712734,24.984686693695302,25.0,75.0
326,30.745773185796885,7.054680761368056,56.892193138190706,53.458922632361656,73.76657907303012,31.91230405040687,25.0,75.0
327,34.970129535371306,29.610686217638047,45.245016738556195,58.27975178059861,73.18644814095464,40.20110025766037,25.0,75.0
328,27.124459911115263,-39.02826632217203,48.72214908925963,23.32802220185059,73.83086765975538,44.17739756337586,25.0,75.0
329,41.55024581796951,63.543909530552526,46.17480767072115,65.61354938882566,74.72367394555641,47.01604216430974,25.0,75.0
330,40.16851371881636,16.554518158509463,21.253618512891403,76.80874848515636,73.15345801529638,40.8275100456016,25.0,75.0
331,35.19326842106158,24.710233677772848,43.29479127409401,69.2471480466824,75.9195684352805,38.64366591184651,25.0,75.0
332,44.49588252260379,-11.428112695978765,54.42201021078476,41.05211024676191,79.91107843028634,56.104145699213106,25.0,75.0
333,52.835038048605526,15.800347066122253,46.34473266515635,64.94831155085959,74.2327828139827,43.88093777444051,25.0,75.0
334,58.06242054248248,34.17805144904527,49.144971409269615,44.53743583124465,73.3883734994125,43.35340441271114,25.0,75.0
335,33.53544484926765,24.46763276574682,62.596374896983455,61.347324307162815,71.8616031570601,37.76877425192669,25.0,75.0
336,49.91795974335597,23.421562913445964,49.8830848278052,74.53345591316274,73.70180481378279,28.737475181844605,25.0,75.0
337,41.37819613836458,9.477258673506162,72.3012073542235,62.77900342115572,81.41728034046119,51.36435226501035,25.0,75.0
338,48.36842487322681,30.096028908899363,23.32631210756211,50.258843725836115,79.987943926523,52.25715591631656,25.0,75.0
339,31.125827171147744,3.6438857492134873,40.54855354193756,57.087233048926564,79.86696096664537,50.77285624039792,25.0,75.0
340,26.40272565201127,-15.812902581099554,36.105461952938875,30.27974598624241,76.3457414292265,23.361259058897726,25.0,75.0
341,28.03692132695981,-17.17248926855622,65.78650402231942,57.17347340538079,70.42168473747057,33.02770094424306,25.0,75.0
342,38.97867386870517,44.69004572778058,56.138600593283485,58.81572867388632,80.96720503133173,44.59375459022241,25.0,75.0
343,50.30412913437823,-8.166206593264274,70.1391924137159,41.01134310904634,76.72724762865282,46.28614219251115,25.0,75.0
344,33.47883180792086,18.849168923357908,47.08369866295735,26.50534082217117,79.12574182200629,38.75192354667911,25.0,75.0
345,33.33638033180412,20.212848427949034,30.070121210131408,55.50707781049153,78.14794692410523,24.3511737619791,25.0,75.0
346,38.84908521479442,-35.43601593811501,62.18671464198783,65.9027327805421,78.06584809358495,35.76518157033737,25.0,75.0
347,47.07860909310273,78.04764679463517,32.24920125625864,41.493033551771205,75.27382314690003,50.83690137354281,25.0,75.0
348,47.78588504648147,0.7105473468580676,57.18836052449449,61.47944814355035,71.95552838114371,51.49702767126259,25.0,75.0
349,37.74219506507196,-6.995727832336506,72.16333709109954,31.716873388368175,73.5703619860082,51.71763336491669,25.0,75.0
350,36.17014220998858,62.83932832817937,41.43795586118426,56.922396275381885,73.21077674370123,49.770757547378686,25.0,75.0
351,42.48121178815201,-8.931820731626667,54.64638680131914,59.81422780365377,77.57869463387752,50.662212623095336,25.0,75.0
352,19.077549494960913,4.20435518208298,21.150094970281405,47.823939994794245,73.54033745228512,19.566448095253584,25.0,75.0
353,40.54951207792083,32.76336981424269,49.198492263881334,59.91435010229539,76.62089077094507,15.596267932753946,25.0,75.0
354,52.47107818517041,40.64652847530532,45.254150291829305,52.078636482211905,78.28220493159138,33.700887995424175,25.0,75.0
355,35.59576907774482,43.86274189954966,47.22166769830404,44.623477620410405,74.7532719292203,32.50028760397088,25.0,75.0
356,51.69276458359747,55.840244986859666,63.22433104791549,39.37940550573608,70.18292101780912,39.39128607197891,25.0,75.0
357,42.425501066423365,25.71429619764068,66.84551611899343,42.983518900091624,74.96696968753221,22.536241280850344,25.0,75.0
358,57.52313644019509,77.45186472792977,35.87376411061337,51.080395540868956,80.19342988969193,63.938592154342054,25.0,75.0
359,39.865898011582075,48.10156211371836,48.41207655698412,74.15036910338965,71.78688541422311,37.851742052581294,25.0,75.0
360,28.653902374817573,15.79816516026281,63.39207448169661,43.51886423080126,75.16163826826629,16.670534455118243,25.0,75.0
361,41.10863571913345,28.357424930578034,49.04253326382428,63.35027686350756,73.83935262994824,48.465065045213095,25.0,75.0
362,32.2150497900475,6.947969560790497,58.1540418132961,47.1734784618916,74.67275928306272,36.762612220360026,25.0,75.0
363,56.23349060888694,21.635926714253934,53.7524499048711,6.766697499228943,74.41823049971656,43.31056945654976,25.0,75.0
364,56.25855230747641,19.741414357761574,34.98091437843619,62.85803512132239,72.80548860084606,49.30424020508815,25.0,75.0
365,69.90364968971576,17.267190723500804,73.8380373936534,45.45122167261134,79.70265589478367,50.5096931348416,25.0,75.0
366,32.84611887865148,47.15656113930645,41.709891582086115,40.49691074029164,72.29918569533386,39.99275543616877,25.0,75.0
367,66.7168321081335,39.74761793587269,54.0310543240927,31.60853027168234,75.41476537528469,49.52316914361591,25.0,75.0
368,45.46351014382151,45.77473803287769,55.07608843273185,44.84807576064964,71.62079862456197,39.198696736619794,25.0,75.0
369,37.1525473523961,5.120878769406792,43.60894871353074,56.09236093417364,74.67744314293122,38.576623082974265,25.0,75.0
370,44.47126150123856,24.545527093052677,53.34307087703998,44.52042405659593,77.40518151983963,31.583915389708455,25.0,75.0
371,76.51078339999503,84.22590930902957,62.239864989940024,36.125761488755096,71.6650939332638,34.94089969114863,25.0,75.0
372,43.062718971729055,27.95864976706152,46.576740227307255,21.999194633287722,78.63907561868463,35.618924365451605,25.0,75.0
373,42.708560199576425,-34.20351385382081,39.52566130641814,61.17872467819977,81.26474349111652,39.97370923642951,25.0,75.0
374,38.87528906405834,-2.6480284357712875,23.66477027889457,39.166313955031555,76.68652465625179,40.05935385742154,25.0,75.0
375,42.6113468851553,11.255091165187647,43.7421509209267,53.32639339874919,79.86650221440162,27.67772081044408,25.0,75.0
376,38.47486685916952,20.732989062009548,51.25974192162739,44.047598658464295,74.76672611698318,53.308175151343576,25.0,75.0
377,35.945197412278986,26.715170090340504,57.79813995063011,67.8190202734367,74.98908237369484,42.568361135867825,25.0,75.0
378,39.316767157636455,22.189781013746494,48.98902856527846,65.40059440249934,75.97663666791492,37.04582863323585,25.0,75.0
379,33.19735666078476,15.98307850105683,63.13807156204209,44.51203548740749,76.76457642614918,38.13018229485507,25.0,75.0
380,19.833563333080562,-2.662351510224261,62.12171504862027,57.45102893198089,77.75573257385312,32.38374508083176,25.0,75.0
381,48.45708130393417,24.09071490576519,55.39222906441235,47.78307441941389,74.40645690182383,42.21756377400463,25.0,75.0
382,47.06803694013163,20.62592707621135,52.4665904831798,28.175255640931717,75.04507542307067,49.40425758251693,25.0,75.0
383,59.97594015604172,44.990991403727875,32.37660846912139,62.22010579607232,75.8102366040215,31.443446981316743,25.0,75.0
384,69.75134727322974,29.271996209857917,35.207520366359375,53.08686823891455,75.18085179315743,45.90430002053392,25.0,75.0
385,61.0092760450589,29.61947424284535,62.137108457463185,39.47534459241804,71.3291704381945,56.513304875569,25.0,75.0
386,36.92419002306962,50.40009153447304,69.62241735616458,70.90029374865529,78.30035527972755,38.90526492430303,25.0,75.0
387,62.69206086599835,39.00070194982555,34.29422075132586,44.45058899358038,75.8887299897152,42.97818204542923,25.0,75.0
388,50.8392598614596,54.988070286788,53.915996676498764,71.11277277167208,76.55252478870398,33.88798981954054,25.0,75.0
389,67.20425809156907,46.540573681554804,56.22345426553276,34.12653541031533,69.66386460954195,39.43260020384209,25.0,75.0
390,32.4936736098265,-13.909841228950748,33.75153346498604,34.22314101172455,72.11643855413703,41.33247493850129,25.0,75.0
391,54.453486485447804,22.310198687093465,47.42200383071919,49.84361195402812,76.9751111365684,55.03051752908012,25.0,75.0
392,51.3204490405948,4.590937479476114,56.65145879427363,74.6669301722872,73.010742902783,48.869287905146486,25.0,75.0
393,50.310407186533446,17.242114067190034,73.23490881262532,49.83133248937656,70.74192029157655,39.509270355030864,25.0,75.0
394,44.59043205659319,25.648173402097488,47.732178712558195,66.87633925082159,72.18754109096942,35.72021733462499,25.0,75.0
395,55.68784473188975,30.184306317254748,63.487548957613384,62.4174048750348,71.28197018616564,41.31324066480832,25.0,75.0
396,53.50544964729868,31.998528000474153,35.92957292010223,43.79994081563691,69.25321888223579,29.20566639194032,25.0,75.0
397,25.042933921907295,36.55903224315897,53.968572443746886,56.35430791848699,79.73801399214112,28.269891383665502,25.0,75.0
398,33.08672833135709,34.205047106343144,47.38584058155057,65.90228411244583,72.25840925511602,25.486945772136593,25.0,75.0
399,30.1475096044754,55.39266299924621,37.43985514587593,42.768033576240434,80.05409303615085,34.59399172036211,25.0,75.0
