unit_id,ProductTiter,DissolvedOxygen,Temperature,ViableCellDensity,pH
327,6.406688887651589,78.51876338294086,50.262680751417676,82.49325438305016,34.623758853311635
328,12.716030474256812,91.17421317639788,42.51489378657587,83.08281530904699,45.717428114849426
329,12.828332575226554,82.1364740718043,36.35661064863497,89.06982527160685,62.87059896888788
330,4.846390891168793,66.743414121912,53.24711427213766,67.5710040485774,46.27240936752167
331,8.02131655420044,85.22427976652794,50.79712901881771,93.81444243855549,49.81494330141981
332,12.301754228875406,69.54742812119146,35.95470038225668,82.67161529905715,41.994651798160184
333,-9.8599399813005,65.75391566635203,48.60189246326847,59.27242403757734,56.715336425171856
334,-11.17971075709456,86.5998676561002,53.36595245364404,86.94543095599077,26.500122435585286
335,16.53915186212648,92.91386746344682,38.57811168189653,87.8113626077856,82.69852929735808
336,37.26783944621687,69.64704939837199,41.80045628277903,67.08151423530079,58.081674486577874
337,-0.13380208865532506,86.51283494299172,40.9757053639339,83.70130842986413,58.03617478868054
338,27.224445484479222,81.02149779304786,52.49484424127371,92.01245702974636,56.683852940735484
339,-6.724641521682554,51.18319435926756,61.576768849649184,60.30659423998053,51.08476504225782
340,4.295993774668701,91.42771283557919,27.291239643406296,92.02809234799194,56.44842420663206
341,2.784344963120263,84.03990500162271,34.40655866499705,82.96988419593961,48.436914232882344
342,-2.1830946531795865,76.4658479319595,45.15701309085454,76.17674410487601,43.994347050031394
343,27.447338454888914,68.13664166158803,71.2752148573018,71.28488769647916,42.842819170847484
344,8.285826759212044,81.90072766685786,48.04291804518996,84.29444194601636,56.95143568132656
345,0.3419424898703962,58.39523982737586,42.10520552040472,63.5367758266881,59.369824238749516
346,4.809921667607207,50.831537064857166,46.15365922176397,57.519746627988255,40.210253653678215
347,12.49821113075884,68.0710889716987,47.68560070319236,73.91638265548484,56.98130740862561
348,4.270985114664149,65.63083747259726,66.60453364253986,65.90028359355786,68.2076494077877
349,14.299055068745268,77.00742479382734,44.00360607660713,78.58490220751487,39.269130586683275
350,4.157256648771548,81.42611317310269,53.436221473744,78.0927462415908,29.31072886274324
351,-5.085707535919439,65.78615542844038,39.422394569267176,57.0636866325127,65.99845231862169
352,13.471257383268615,69.5893666890868,61.236025062565886,70.42673032437524,36.024637294406396
353,19.62840918050953,76.73011685136206,46.12981219754825,73.25062085485048,24.12013807309822
354,-0.24506184573023937,72.57770121183081,51.34884940283646,74.89302755715627,39.631823283045165
355,-8.163526381295345,66.29162829543813,31.99597719215101,70.72305900878122,57.710743390590665
356,3.575215420881137,64.31702952080616,50.09710634415321,65.63758136479194,46.37595406063997
357,13.934628240952982,64.01658419495377,60.44811528210674,65.80882887237509,61.951683873871055
358,9.145527738050482,87.82434446232531,30.612112790491036,81.73887955227153,50.72545757616725
359,12.75723608246556,82.64113548615829,60.458970520258546,89.46454895672095,42.21297657844917
360,2.536286992161803,67.9767221474832,66.81631596556645,71.66836562472207,58.989399449944855
361,17.034718314185,74.23109439859493,70.18940869346565,74.15483349497485,69.36293429307375
362,-0.6427366052483738,52.41829798193536,35.73215736697011,48.7076638082937,36.05481923435516
363,3.0411273822772174,67.77603464396525,60.98163042531939,72.76489093932656,37.914842034679204
364,1.2614614267784157,73.16885400260632,51.886400943091324,80.3884754743718,36.880070140786586
365,12.180063885831412,81.65873136144273,34.01246902693441,85.83511404117341,60.42050660862177
366,0.06409100752568264,43.42454540635969,49.434893606353754,46.974064729316666,47.569928176541076
367,-1.6779754635988393,84.53688506433248,53.66585429177896,79.02951682872273,50.52297358510117
368,1.1383992395705649,56.84132637159633,41.757833863254035,55.999680739153135,71.74429891767312
369,19.698503893151294,87.70679307266617,69.76894299952737,89.26667665568851,33.21484291257673
370,0.7376174013530301,82.84187563437578,60.732222264325706,84.46170922272115,46.089236033525275
371,-13.476862570159465,63.02609758512344,49.20839889594361,53.938503119270024,43.45505580584677
372,8.40251179953006,83.10932460904453,43.28581333752882,77.11042814092104,65.20079127072206
373,12.827749557637214,68.36596653416932,47.85975735190416,68.50456040431607,42.35295270507995
374,-1.7604314018157141,74.6608026622301,40.32924842862685,71.64193208836856,31.986555429518795
375,31.50665146057302,91.26684289417199,43.643174358556784,74.01745456770715,56.49091982470701
376,20.826943738395173,71.89520057487356,77.79025181650705,68.87041263513605,60.59524153023641
377,-0.2478264885442677,72.52143715061351,37.13807901445176,76.48681015130948,60.004631287395846
378,12.847190248375655,84.77884798793549,57.77874784378271,85.96136687518684,31.153628807304916
379,-4.197744231166037,80.40713052072016,29.40573334088812,77.26697370490058,49.85029852610327
380,7.459197682073156,48.760260135178264,46.25890003474083,59.382819238992234,59.5332168763735
381,16.158350158810983,76.81412815099321,55.31189864086179,75.60204317418768,44.93071377021689
382,9.50390867662844,82.0703964123281,73.0074149803429,73.8706545027959,59.83420268982579
383,-0.0669206026187199,85.19106497994777,51.377772910673826,83.97466211773872,47.26305470709589
384,-5.932993109110572,52.61054027303984,46.06292699899878,54.03985566548171,69.39012316168643
385,-7.7963759282140845,59.901799390254766,52.3835853915546,54.809849502899546,61.609165378921716
386,10.510698257257413,55.9417108659858,47.8179339783331,52.696348293727155,41.8303628485893
387,13.30681107751885,81.43420715491028,36.627692285446834,75.94740072378923,33.21272871447356
388,-2.176332456898497,66.88862618321002,42.39852157401012,57.479763025028504,55.994845061785874
389,2.6634771720630823,79.61575416031201,44.31418915556767,82.12830240446037,69.25813583158167
390,-0.7220048227716558,61.53784875911171,56.67988561073912,56.51939076849328,52.19579610991555
391,8.775966061808896,55.039603514028734,37.00774354343707,45.90509858439246,34.29525976060352
392,5.065492921831803,73.56832852785107,56.925843896536705,82.1330679776689,41.012422975953626
393,0.21713510051143725,64.59341519565709,52.38786897860654,57.504146524642515,29.517761086698552
394,10.781146514532766,67.16956923342494,43.796169390715654,74.91052924788464,45.21383110679241
395,13.211860951793737,91.07989042323464,40.148278180002976,86.92717508504525,64.39268210771768
396,6.719072490230422,54.565429880125905,40.1931034883324,67.49857426430435,66.65554084960237
397,7.0937365774805965,68.19310704403689,54.792387046879234,71.30819914589273,49.31222966321259
398,2.8551305747215556,78.6498552750841,25.82028924955485,71.14243410323901,35.671667595384534
399,10.89173635051519,66.90087493953075,70.61652430062479,68.12695903109011,48.68138922627541
