unit_id,ProductTiter,LDHRelease,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
358,2.7741607190718383,32.494440490040375,76.10005302232352,68.5470972718391,25.0
359,0.7953381313754058,50.92990276829257,82.91755295167165,35.88201240260466,25.0
360,-2.4301783849442624,38.294174237073946,79.83359297479379,74.82832413637175,25.0
361,-4.063850921659547,33.20449174167021,71.82060581836281,43.37671184896805,25.0
362,24.308563980671238,-16.45550732841491,72.59762951728804,49.86247976229109,25.0
363,-19.854232418565353,36.374339038076094,68.80351453250411,48.071860656593145,25.0
364,5.893299959421978,-7.393567793121818,83.06055468530313,57.24932597243324,25.0
365,7.138456172164078,31.352843617888645,64.94776334866563,44.340822575820496,25.0
366,10.154628173422786,41.24495738876465,73.85639953999464,61.63881320682754,25.0
367,7.114151899368009,37.61646154420023,71.60860039932594,52.6839685282167,25.0
368,2.8508523807069706,29.922269613792977,81.65456663565902,44.27714655251559,25.0
369,-8.700366096379902,27.34142463937617,76.57566539667162,55.025385303926214,25.0
370,13.198742208660223,16.19228928762236,66.08539157067287,54.96583277345897,25.0
371,0.8515719096487375,13.133718755342443,69.61057735061263,55.35467836324185,25.0
372,-8.917321495487124,52.61280753742516,65.62731496898901,45.95342290567341,25.0
373,6.157120017372941,36.849257055566305,78.15112219496073,52.65246580962762,25.0
374,-1.9089487451976743,65.92187450736384,68.8997733758516,48.89628207422768,25.0
375,9.726423886868488,22.200336240796965,87.37697923223405,70.83563877359954,25.0
376,-3.1545140617432423,48.74097629993264,77.14132856778997,62.202193945907084,25.0
377,8.817353628901524,24.72266170780822,99.35739685513481,49.71651283296074,25.0
378,3.0338276576300203,18.063141215885757,106.23096090685468,64.22596669203888,25.0
379,5.580019077853195,49.366778409497684,70.37676010994231,38.46757939798912,25.0
380,23.597244052905026,9.630172684013951,63.3381935668513,39.99382015335607,25.0
381,19.71777744085797,25.178116725807474,73.87867218124674,42.78093310073115,25.0
382,-1.2146166890960828,25.509114435123003,89.6353600369503,47.64487598884837,25.0
383,0.7810277929160936,31.97690433265116,87.5010208621697,59.85673595958424,25.0
384,-1.19489472407071,29.761451554542592,77.51715322059302,47.323134765357715,25.0
385,-9.864931145374602,18.702291996621206,66.55197494292737,47.874410584758046,25.0
386,3.745615682595662,22.90036344803582,67.43199707907688,34.39200114490932,25.0
387,-4.3457025214566904,55.7925535389817,73.15276370310288,17.80898892360542,25.0
388,5.761571990699972,67.90108321039271,95.03713048652035,50.456913612524694,25.0
389,5.64224448735359,6.304912899017609,67.44071539698243,64.99248522749917,25.0
390,-1.914036538397485,33.14494750211043,74.93040570997633,52.9464716720347,25.0
391,10.695938083084329,49.552147979443504,90.66826876382025,54.64498989877611,25.0
392,7.475855132778541,45.531332566400934,88.13417023376421,68.49389078566757,25.0
393,3.3217871479339953,38.12736032689368,97.43286232920515,76.3618504302794,25.0
394,-16.106921242238705,24.560533973403963,76.31343105356973,59.335924719699676,25.0
395,4.319394140853696,33.40108285009127,72.92120992410136,56.59003961919054,25.0
396,-7.317199609370999,47.42862019719354,84.76988457115465,49.12249171492753,25.0
397,-8.190584148322625,51.56025778661714,62.93543075022617,46.35353848829181,25.0
398,-7.136452071545207,33.37324391934404,72.61165269324806,61.975788482734345,25.0
399,-12.737510165940792,22.90221736015109,57.54258270589428,31.223263857286426,25.0
