unit_id,ProductTiter,DissolvedOxygen,Temperature,FeedWaterFlowRate,LDHRelease
324,-17.99809434808125,75.84743479455459,37.24754833019692,33.681828629780995,32.74949567851265
325,12.256828854674069,91.40270530485276,68.34633374747838,45.06264786621406,25.26435985895029
326,-19.96148810467321,62.19793534594825,50.396918099425946,57.93529091517684,67.64729074957876
327,-16.040871745359038,78.51876338294086,59.97069825072284,49.60247394004163,38.237985204183516
328,-8.529348916640142,91.17421317639788,27.7683982391675,46.76368125461018,39.4768093703959
329,10.383135927505492,82.1364740718043,67.40841155050776,38.820384871207466,18.102151822999275
330,-12.336931189471903,66.743414121912,62.163038639799076,43.22339927133741,63.06913031748346
331,-15.244039850812706,85.22427976652794,57.854965454529555,57.29040004346954,50.389363306025544
332,-0.7586100207535003,69.54742812119146,58.82876225020455,49.50374011034909,38.54817224670105
333,-19.148797665361474,65.75391566635203,60.65297883536981,27.675742097717784,44.319490909530444
334,-6.447063421071354,86.5998676561002,45.96102827426033,21.07278394315395,30.006794243068025
335,8.817289101923528,92.91386746344682,61.70467352754717,40.499719694245655,42.61667431623585
336,20.47593290150577,69.64704939837199,68.5974943545959,41.2236271717415,-1.5796607313780093
337,-1.5493410943776444,86.51283494299172,40.22810447986318,29.386428083803423,59.16480596125058
338,-16.291244163176696,81.02149779304786,38.013059628480384,80.38014393762664,66.4622587415259
339,-23.174158712196423,51.18319435926756,46.15237544853208,34.424648211448115,70.80119534601936
340,2.7566243967425494,91.42771283557919,61.28004312577627,35.666674224822195,36.479897524480016
341,-11.335045756892766,84.03990500162271,63.04415278206905,41.404221539141545,23.553097321757434
342,-18.16433930097664,76.4658479319595,41.19375005701983,42.73553553803958,46.96314772309853
343,16.2839687605914,68.13664166158803,45.29045524070863,35.67406013867955,16.626729783836623
344,-15.90875096430659,81.90072766685786,35.61286614147359,50.30667430202945,96.28564700878078
345,-17.76872385225021,58.39523982737586,22.558353020186424,39.10740930626832,55.10059562338823
346,-5.267952538246509,50.831537064857166,45.769644007091394,34.22476558239356,17.326282644662903
347,1.2715980626774046,68.0710889716987,55.646596658047756,41.52194704389248,27.96266893475014
348,-20.99870317618253,65.63083747259726,31.876773776804704,47.181411635352774,90.64292257701258
349,-15.780729745844685,77.00742479382734,78.47553519598988,56.48440157351058,64.19062105663585
350,-11.987566473043877,81.42611317310269,60.25816300630099,40.64869187810807,29.202547837820696
351,-14.488219401971673,65.78615542844038,51.951332158784204,22.931756634368135,33.937300137149485
352,-9.790006647994225,69.5893666890868,53.12570500040187,55.45306034244652,45.33448918120036
353,-9.228028336963998,76.73011685136206,58.50239715214029,54.11697351590872,25.72388802855822
354,-13.556985031461918,72.57770121183081,60.413152988888676,40.41674123299258,24.924362250661257
355,-21.05816621425149,66.29162829543813,46.91340186304815,38.332729368457066,75.54536785356828
356,-21.81028774726037,64.31702952080616,44.35587670693742,51.75943534634054,18.16805313219588
357,5.544161502728613,64.01658419495377,39.88081678016607,33.315137942574424,23.00671449122028
358,6.445630986644299,87.82434446232531,58.321251593056694,32.15867372715136,48.68881328150967
359,-2.9434758847181497,82.64113548615829,64.69338804980387,47.0854970808581,34.38870055258963
360,-17.353597453420097,67.9767221474832,71.26082408950506,45.84878663927961,71.8474485565515
361,-11.306948689105276,74.23109439859493,32.883732294541865,56.74167843648619,63.4610822368935
362,-25.651454862415793,52.41829798193536,51.72617741821011,37.38251780275385,43.91307371945886
363,-5.625945404496836,67.77603464396525,56.86548004125062,35.54568783282459,28.95121797773676
364,-3.781271723502771,73.16885400260632,57.56102487023627,32.532677012069556,22.025676655662277
365,6.635746875346085,81.65873136144273,48.467062021552934,40.017546574427556,27.7787682992313
366,-5.6226080396952405,43.42454540635969,37.90366361220589,22.069274532635188,47.15236234419881
367,-16.288601584671483,84.53688506433248,48.367359470434835,42.508285908926226,65.46312361752224
368,-27.999239059868845,56.84132637159633,51.789489328388996,45.42411220609535,50.63402982435264
369,26.43748689282757,87.70679307266617,61.807162229968284,20.740614593885756,7.249987616096991
370,0.9823729635171388,82.84187563437578,59.99352442083583,27.476770404197627,29.57657586542898
371,-27.032903186244972,63.02609758512344,68.61187352841401,26.740650894575605,60.978584197175515
372,-6.130867127504359,83.10932460904453,62.534427551931344,43.44143610398774,49.36452896424749
373,-20.30816331722333,68.36596653416932,56.25904385726019,59.16363293707625,56.475619639205306
374,-15.902883724445458,74.6608026622301,52.45806632949067,38.61826767460273,40.8911207367749
375,-13.963083252036878,91.26684289417199,57.873848233790916,71.26035468310256,51.97683518681109
376,-18.203451351534806,71.89520057487356,47.735366898536384,68.80761038328225,60.16246408537758
377,-2.19407630872862,72.52143715061351,50.99229168353,31.6345943642,51.64691834523869
378,1.3277260108026514,84.77884798793549,46.4435660583057,40.414220284607474,52.543188882756105
379,-6.113265900300205,80.40713052072016,69.80769408713084,23.28726474131117,46.52169832597767
380,-36.77451840854809,48.760260135178264,66.91105898073414,65.13021385550252,78.99301896134489
381,-8.743141499847798,76.81412815099321,31.567557125050136,50.911942804261614,62.969431674689424
382,-15.473235155288029,82.0703964123281,57.92270549690725,47.78123871377797,73.45593920006172
383,-4.779634234540343,85.19106497994777,40.9149377966803,33.46533723745373,52.46660037420072
384,-24.680574244280677,52.61054027303984,30.052835885168825,39.30990779118082,34.75376253950575
385,-20.15667934694209,59.901799390254766,56.5034495151343,27.081650722109526,69.85354706979325
386,-31.852140773823546,55.9417108659858,34.81664181511287,61.54683719232773,32.69538336811
387,-2.9850137632231837,81.43420715491028,45.64619721449753,45.88592917401795,44.39237586698452
388,-18.548457041879555,66.88862618321002,59.9553853815176,32.87708181678738,55.686603939241145
389,-8.352987830746684,79.61575416031201,42.84783094412686,39.85084050333901,12.60615084895743
390,-15.855922133279178,61.53784875911171,47.943062421779516,37.01511432149161,43.8055134308976
391,-32.875155347366004,55.039603514028734,37.55461632472786,56.51898274943775,37.37729093441088
392,-2.866479641670116,73.56832852785107,48.774576745797546,41.63206479346448,34.1555008128076
393,-5.913478590830539,64.59341519565709,50.665713195843956,24.36843947002147,10.583293290966065
394,-14.769249796194417,67.16956923342494,55.71703738008835,53.228758860512045,34.46842031420371
395,0.19980452142933092,91.07989042323464,57.70329134849215,42.10873253584438,30.68148291967819
396,-15.49471014533002,54.565429880125905,39.44813139084813,51.119168606916546,25.487644871313062
397,1.4884336702948655,68.19310704403689,67.93313719835027,31.47951298507016,25.150549215785897
398,-4.327691977339335,78.6498552750841,46.53140183262185,31.31375602820746,45.638176067739735
399,-4.232867990874222,66.90087493953075,40.11951147206391,45.41768092810396,35.486281136601
