unit_id,CropYield,LeafGreennessIndex,EC_Salinity,PARLight,do_iron_fertigation
365,22.83556091251267,7.254607170494417,59.346144608749576,46.80881966331443,50.0
366,21.581621984772895,8.132353173539812,41.45000581858467,51.03675964909795,50.0
367,21.143622482726002,6.948686019109819,50.8906069124717,34.860857086305735,50.0
368,21.345457638966604,7.469757410548513,43.85666950542446,50.843102323545615,50.0
369,22.614526018439495,7.6084133829241996,31.858819302175185,60.56723696437773,50.0
370,18.22074545135991,7.994589505967475,24.350870696400953,50.356962024041216,50.0
371,19.805433999431997,7.078949163864867,45.11127984786996,48.055152825667065,50.0
372,21.283867832250078,8.212218086677092,39.432564696988024,35.98804116886456,50.0
373,16.563264562651682,8.045948540654198,51.62472653254445,48.16809243057408,50.0
374,16.187353203394412,7.574240655108247,62.48768370666785,49.21132412980665,50.0
375,15.969325270871067,8.537795694272349,38.70773027538601,48.90989364470941,50.0
376,19.45761761745627,8.078301646735623,30.12374835512084,34.119705009502944,50.0
377,25.193448770361144,8.224175264725146,65.78181942569503,59.48009687197778,50.0
378,19.82060193557418,7.805782619862501,57.77447666595221,53.93682748287911,50.0
379,23.03785051119134,7.79146284628421,63.739436404627696,43.544069378865174,50.0
380,21.36770350296225,7.678252676983921,55.40457864245894,45.50405879530264,50.0
381,21.35006655103947,7.606941798190313,40.41183132042344,47.56636628176992,50.0
382,17.880778524271076,7.416594224804103,50.321737661602995,67.55364654621752,50.0
383,18.764905122564212,7.3572784117217,40.46007489635346,53.61794536369859,50.0
384,18.086084623740398,7.861646429305367,47.38289044069245,40.79018802261332,50.0
385,18.647816995099312,7.779019534030772,33.44016027321976,44.53593762007769,50.0
386,25.97779902702028,7.607393352754054,65.67097229628618,75.49594545019687,50.0
387,20.085599383053363,8.00762947521542,34.41868884926541,28.61301727649986,50.0
388,14.904140700067533,8.144231244813831,58.51820290641674,50.71296798448668,50.0
389,24.974025152007854,8.39281795024599,44.00548390372997,56.16610153081618,50.0
390,25.993817223592387,8.11244810084297,65.94005779134194,32.93382069285106,50.0
391,20.51927650691056,7.095381616057753,42.5294812712809,52.65116152702763,50.0
392,16.267780907921964,6.95051719191223,47.97871558127827,62.917096593484054,50.0
393,20.18290824775521,8.025268246889967,44.4232052950505,52.149269526660895,50.0
394,20.815399868469594,7.953718737921542,69.87396221547786,68.23287814308337,50.0
395,25.005418490371497,7.268216237780853,46.455878280247205,51.597598411483155,50.0
396,22.133187881820085,8.452619300762871,57.97508661974493,33.55672726811427,50.0
397,23.475822984988262,7.836185589478825,58.95364393860982,61.114291409219625,50.0
398,12.707197523072189,8.767784053754824,60.752343062274065,53.23923048801619,50.0
399,16.124110972439922,8.336028167763388,42.35350876450531,32.86096924402602,50.0
