unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate,do_set_UVDose
363,24.480050400134306,9.94593624611453,76.78894965150558,40.19919902320876,50.0
364,4.2692490375787635,35.64242749692654,91.81126677123281,63.571285071198595,50.0
365,37.09342242955984,-1.3162410527855446,91.39722602473987,31.911462450956414,50.0
366,15.991911741975565,29.06237658055937,71.2797574345328,41.8991996760008,50.0
367,33.89841414975497,9.78178126299106,86.46367657748952,39.02581283417543,50.0
368,-10.539729573958237,52.058574940674774,76.85597447917105,67.53323635074935,50.0
369,22.78755798263614,4.3390722856809605,78.07490672309797,40.676771223549444,50.0
370,7.724857211313124,21.11220239725863,67.47257257560167,49.87792193365745,50.0
371,23.282301736398473,28.418072984525836,64.47021043743196,27.759878946370556,50.0
372,24.94775721906172,10.883957326000395,74.95674259363926,33.96020393672888,50.0
373,25.966809804362885,-12.857688187111282,76.0633173400579,51.99464158580159,50.0
374,30.120949563233054,3.2411422318875083,79.26078843276737,41.52218368701146,50.0
375,16.60337155055553,0.9213848404519318,47.387364576245496,17.7033825579125,50.0
376,35.06150281423153,19.197416394069407,88.708171341059,24.966702176246812,50.0
377,26.931316622327255,19.012173278522397,72.40453338980916,39.12861244765134,50.0
378,13.949373193282648,28.283971970392876,77.13545778613013,57.922812848460296,50.0
379,27.388773327608284,13.661552615408752,69.87675725864423,39.95653174780359,50.0
380,18.19349558110779,6.344009072862648,63.62345613727392,20.71923781504593,50.0
381,16.46655023079855,18.78332863232284,74.50124453747466,63.4837037374204,50.0
382,27.227795538192026,17.081337040425634,90.88493115635181,49.54984038902829,50.0
383,27.836893444724534,13.647041976782193,68.38817526632222,56.47983407176549,50.0
384,30.095930667232917,3.6297407295647854,79.99115168271787,14.551312593126164,50.0
385,12.345960914044245,37.89542496811717,102.48595291286308,63.31386495749617,50.0
386,24.794958441370593,29.89375502057608,74.80391808745016,47.52524935266094,50.0
387,40.007921625868605,15.794309351192226,83.97642286425152,26.539414395323117,50.0
388,17.39475287527807,32.73806579320397,78.77936660671355,51.903348433863904,50.0
389,32.78299072946125,10.37376258817236,73.3578027600032,46.028593768782585,50.0
390,23.585307997104994,2.52287035535252,74.04360952235659,53.38323876429046,50.0
391,35.26026695804589,12.302121525246209,91.50102039050839,33.157817710306674,50.0
392,19.802169402047078,16.06852460582867,85.19645492935165,52.62340863057344,50.0
393,29.94739911907,9.117599760279667,74.41064550005612,41.05575170716078,50.0
394,24.861832716149387,15.439235397908732,62.81919544644087,47.91522238670062,50.0
395,21.708610485154963,25.738632063272693,85.19316578078792,52.98185651644126,50.0
396,12.833980008525124,24.175034970734618,66.45721004491506,47.9740298954518,50.0
397,15.266171728154287,34.47763286609644,60.69851030598927,50.25343380526211,50.0
398,13.825334485811164,19.626448627190012,59.306097393801565,34.329459616193574,50.0
399,21.247475101721236,37.10566098204083,67.54128172742928,41.985790421207994,50.0
