unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,LineFlushRate,do_CorrosionInhibitor
362,18.13946284567729,80.96363973454646,-1.2827587957646234,37.34462798508531,100.0
363,12.276119501649058,64.46434248189993,0.49376298969060173,39.88160192122768,100.0
364,22.292750871947614,72.5201223913659,-1.8220817222653896,23.692374791678482,100.0
365,7.4057575196664995,65.11531645189758,18.050068590967328,33.50534125604854,100.0
366,10.591610461073067,64.98576855483643,9.336801300871144,51.48213116458485,100.0
367,16.4025376742375,75.97026404685676,-5.645745448373296,29.440949425538886,100.0
368,11.672825870309993,58.61475535217752,-1.9481321941524694,42.323457894875965,100.0
369,27.210071091960454,82.38402986874429,3.860209666880843,48.96099670334347,100.0
370,18.734608853444346,73.61971949383837,36.12568633703164,44.261330625610825,100.0
371,16.995334514308656,68.07631619784564,-0.31931410847026953,43.31527566225072,100.0
372,15.777950167564697,78.06158289284053,27.056996657344072,35.20060776328297,100.0
373,15.009234503561256,70.44003231527194,29.802628789250836,54.911315245194515,100.0
374,26.226867262040955,83.38559504809226,8.629368673383063,38.41918076378917,100.0
375,11.79723197121262,59.35153358866158,5.710673142551932,34.631154754129334,100.0
376,8.344350148105347,68.72290434426857,15.634279937857347,33.28489268635536,100.0
377,16.032601889374217,73.03071925068436,2.9600034586910375,29.436920199611393,100.0
378,25.672296056212424,71.68994375244351,-3.8859443706156434,43.04650540531793,100.0
379,9.566357557813442,57.012776237879336,14.442394629550805,34.04524457428731,100.0
380,22.16453133159513,88.48287196567382,-3.235058483675445,36.64960290470234,100.0
381,29.951307207392613,82.72044544948702,-2.976861303345638,54.06793075772225,100.0
382,15.453234148616204,61.5894405768537,3.165108792035432,31.185334620687186,100.0
383,20.315823366122785,81.27165557182467,10.48722844022371,48.60736748955853,100.0
384,44.36915363393376,105.20480933216542,0.6704886693631789,31.982124747033946,100.0
385,5.025245437379849,40.960394635282796,-7.020777116449725,35.129716597747596,100.0
386,25.503788089501732,84.54726485036126,-6.863023048148541,42.324458146753635,100.0
387,16.263704583654434,80.71484800291736,32.28622418931268,17.87622152525496,100.0
388,16.11415187439325,63.98905898750578,-5.27624356782513,46.85043543718062,100.0
389,19.730319162555418,74.92370678449873,1.1053706198911737,60.26050032368656,100.0
390,31.29764186589826,87.92804742164458,40.52334022076288,45.572132387449486,100.0
391,18.19669048139919,75.57504139083208,20.34644381020921,35.8112960584316,100.0
392,10.632038988664366,65.60604182567849,11.675752783725954,38.68118583206283,100.0
393,15.848562590926896,76.64373493856363,6.787527607286572,42.02825106514772,100.0
394,32.0589357636348,90.69039196206894,24.933629265095103,35.13114585082977,100.0
395,17.58139258924576,74.90977852495618,16.164429263741106,42.47360171209942,100.0
396,18.75012360117443,70.66027924015815,-1.1765878140036392,67.78954145258236,100.0
397,19.943616087889296,75.0557153952523,21.23505990011199,39.52362592305465,100.0
398,21.18054406711182,85.02493512457652,21.57514568818904,32.13620586555119,100.0
399,21.988232892460864,74.22773461992118,13.616944825693505,44.84830866016451,100.0
