unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,LineFlushRate,UVDose,do_LineFlushRate
299,24.271776815338363,13.953146752307243,69.0811977577286,21.25056111126971,50.53343475609603,25.0
300,14.127104583771963,-8.003627363734434,58.41104614476733,25.897956302174926,41.89314436828973,25.0
301,26.37687921405085,10.736576619526906,77.77316810449625,22.811809742235184,49.52268197511914,25.0
302,36.25239670160249,19.067408374722543,84.2025207025472,25.45432091380568,42.348788769534806,25.0
303,23.64992413216668,-15.361103962516612,68.529405660571,24.80509148810317,38.877507756233534,25.0
304,34.704673593536675,19.723048259898498,86.2474487318618,24.767516427277425,43.54544762017011,25.0
305,30.283997796009185,-3.878988866262187,74.59588289630821,24.02897285691301,40.17827488499563,25.0
306,40.424164741473625,25.0862453445558,95.69756107454376,27.32652261881527,67.809397226837,25.0
307,25.420194999619625,31.1447949388533,77.54045665097922,24.406113050562155,52.02655640009246,25.0
308,27.241818535113644,29.01902357216404,84.61165700116845,23.85036526584077,67.989203129727,25.0
309,31.659232453271574,7.8536502810730795,82.69251900467161,23.470217734793806,62.55511378424847,25.0
310,29.232982856356777,22.15594625281548,74.24728963591748,20.88722549385013,40.199053922468764,25.0
311,21.967941242428516,18.54250306638023,68.77241636538938,25.94861787369441,67.10547383940838,25.0
312,15.997341491545363,10.177755596674732,64.86624091615454,22.37561698802255,18.235449776821163,25.0
313,32.74550463650317,1.2919933762205495,76.29963525169006,26.460180387212457,48.09287626725624,25.0
314,22.085170679343435,13.555274125826042,76.65216795188583,27.02302929915606,53.83659222010515,25.0
315,27.560520658987368,3.19819201911269,73.69545608245446,23.155631069890234,52.45762220739161,25.0
316,26.64754523033797,5.778112221760519,72.04024200844286,20.5605707740026,60.06331448753632,25.0
317,9.474517696999069,28.943393251339934,47.92097712091389,27.5870458280188,34.736121253867935,25.0
318,26.84732720699345,31.703579533557487,75.34723837159179,31.370299943994674,50.0161667736442,25.0
319,30.95600560259885,30.79457362645894,79.68693482395956,22.637180279592002,54.89741018588321,25.0
320,22.400546133714293,22.758107744881375,74.74861244801697,21.546064109608057,41.10731216242692,25.0
321,27.06994050454383,11.5898268774914,76.21439212418713,24.71916862076684,68.57301343688346,25.0
322,20.33061557332862,21.748162444204535,75.84738989725643,26.717008932084042,55.29664672208209,25.0
323,34.87235272735188,5.5637755880775375,90.75333747190216,19.7079352961547,51.31450771790373,25.0
324,18.92840033971466,15.717523164601744,63.469646729352505,23.380729535904077,39.14349532171868,25.0
325,24.8644870540275,12.802618171089275,84.6864375211023,22.379843845599556,48.12238643156655,25.0
326,37.08683661986381,24.76278844924756,83.59433853815581,29.873192427342577,57.31325930836447,25.0
327,33.809484726444914,25.43888589903947,79.76733964548137,21.536759792483835,34.551871158524484,25.0
328,22.115758608999162,2.2704458293190193,70.58866381327218,27.405334511602646,69.11130714763763,25.0
329,28.864234665066608,34.29604865838682,70.32708815537737,25.756081558880084,55.97817666668575,25.0
330,13.119024941656779,11.756697044464875,44.62158385462507,22.305981664059686,64.9597861905514,25.0
331,13.257349243302752,2.480497602001316,65.90964418482878,15.155078732980616,62.30362442432191,25.0
332,26.492318879465508,2.3136101319019513,76.62038627668694,28.012884616351766,60.520631082477834,25.0
333,36.7586598699127,26.5282887925109,88.42097025319002,26.80743451269537,49.05467397590201,25.0
334,22.902470071132857,13.480643639798924,69.94900090444445,27.11638740711877,48.29535277516,25.0
335,12.447254188516586,-5.470113544672637,56.10716801618873,24.258374124774612,41.958746421846165,25.0
336,23.534302351932713,20.699204555179755,74.35774376376935,26.042383915599274,50.04952908121988,25.0
337,25.637353519903783,18.334669940800225,70.28041991699403,26.86709296113486,49.466162889450985,25.0
338,13.65213423111491,34.88370137729879,55.26065089562946,26.403138797817412,52.70009407884705,25.0
339,17.112530739606736,0.4187218067168068,61.10387795376772,22.810899072625375,59.704291822335605,25.0
340,35.79369497066511,-9.410123858704793,81.75912930057272,26.733986966704027,50.04238218672393,25.0
341,31.35350698187966,27.109905836502975,85.56869471710621,27.546415688126714,67.17249971752864,25.0
342,30.16714614250551,-11.647185084878286,89.72850995515417,20.22392964444016,55.46659795212982,25.0
343,29.193350990902427,23.165422474181323,85.96710519782297,21.000952477391536,35.56778542886294,25.0
344,28.127815965100993,16.979147873925314,75.24389489118194,28.579834262629998,42.33608356560207,25.0
345,26.153651539692483,1.8545555198235562,73.16517305836744,22.821142471423343,59.20437127054542,25.0
346,32.4914543512228,1.6352393036550676,83.3850683784609,21.327746845461256,47.98641092898754,25.0
347,28.678121965108552,22.036894428831324,81.41711963202488,25.10651088368006,32.622113373473695,25.0
348,26.180148925161653,4.604139123754055,68.32620159493464,22.791467739928247,69.42664532928134,25.0
349,27.40070918345226,23.177269224593978,71.43147092925668,23.5286969349264,52.696180636148156,25.0
350,17.125053191659486,7.935357969509917,53.96141977490645,27.149215459449838,48.24037417095452,25.0
351,33.764127754685845,26.319209977555253,78.90661751039856,22.575475071441478,46.77059082995876,25.0
352,32.450360678301784,15.757329027706268,68.22031759271722,25.847561399060435,33.41246781322262,25.0
353,26.78395426070213,22.15364630952584,73.63949188196582,22.957936247350382,36.09418831704249,25.0
354,30.472160282095178,21.944087645251408,71.37693055207217,25.530222900055065,59.89464475699637,25.0
355,32.81402231486426,9.712518713111713,78.90797202848242,24.337076777763905,42.97243798600379,25.0
356,38.337269337452,14.923652651267965,100.25544931893154,24.99624550537193,51.194800956701826,25.0
357,24.559241999344163,18.79404332175473,83.32019878109496,29.0589088137869,54.270537265602954,25.0
358,28.055890750903654,11.240713807338752,76.10005302232352,24.09128099721976,38.26933569628862,25.0
359,31.890852460454372,21.911455470401513,82.91755295167165,25.955102362710164,68.22008714398906,25.0
360,31.024810876286008,9.41627283756685,79.83359297479379,24.705463643544086,50.1826766266975,25.0
361,29.260127472551055,5.26351401567844,71.82060581836281,25.017337556107208,33.628499657367975,25.0
362,28.361857075737532,-12.278435067973266,72.59762951728804,24.565746738907976,60.52172138404533,25.0
363,19.28928533839369,3.257686818387663,68.80351453250411,23.549683409824297,52.495070690709646,25.0
364,33.720750654071374,-24.224422577763967,83.06055468530313,30.315398807473972,28.76307081229391,25.0
365,24.31880824780154,16.93780089098339,64.94776334866563,27.78810129105835,64.46417396305438,25.0
366,31.776165321926726,21.56681334922044,73.85639953999464,27.992074650084895,65.96373976054005,25.0
367,33.300688524366755,14.785334475307012,71.60860039932594,22.120300279743304,41.48959468054311,25.0
368,34.851525144173856,3.5936511370268267,81.65456663565902,25.913027295881932,45.19628935217724,25.0
369,28.95696874254021,-3.135887939350729,76.57566539667162,30.276845200323272,43.648066226921344,25.0
370,22.280808909336105,10.911085203085968,66.08539157067287,26.784897625794795,54.26820286155354,25.0
371,28.86634698983921,-7.199867884930367,69.61057735061263,26.109749030330097,68.93575569566794,25.0
372,23.141104685035472,22.534756169099484,65.62731496898901,26.419849370931438,75.05091805884081,25.0
373,25.300203980374057,19.92423875989351,78.15112219496073,25.92249577635518,68.45274926748897,25.0
374,31.58910202922501,32.50101957991439,68.8997733758516,26.815039985159103,54.706887706786084,25.0
375,35.04827610126061,2.5933889909599603,87.37697923223405,23.246479461954603,19.570457344318637,25.0
376,29.66374338655169,18.67612118230221,77.14132856778997,21.634932546506636,37.92540886414434,25.0
377,40.409886868340024,-0.42492074525273615,99.35739685513481,25.51983751056213,50.052600155739825,25.0
378,38.105288841076224,-8.824001271477734,106.23096090685468,21.339969167261817,55.994114518062204,25.0
379,29.864543170308416,26.17781004612329,70.37676010994231,23.695714091774374,30.4725532243908,25.0
380,27.9478501123928,9.307683113444101,63.3381935668513,19.134924110585054,55.78755250525282,25.0
381,32.08190230616588,15.731088280856879,73.87867218124674,26.716084078236143,60.20791599958576,25.0
382,31.428326057292352,-0.6223873473414976,89.6353600369503,23.47160447765466,23.792456649060213,25.0
383,33.286994850036,4.901544872549329,87.5010208621697,24.04387914297769,43.40391863988484,25.0
384,25.543359728552314,7.759980074025245,77.51715322059302,25.239613693954816,36.178835242265286,25.0
385,21.73753912986626,-5.471056193344207,66.55197494292737,25.911892369230845,67.77397651094093,25.0
386,28.572370911074408,3.5851569007910156,67.43199707907688,28.33118295077159,73.37203150207874,25.0
387,27.236519862789606,25.58374662078136,73.15276370310288,30.80059804228366,73.48405322006774,25.0
388,41.05193932884218,32.70504072175427,95.03713048652035,20.52389048515298,43.42384460044303,25.0
389,26.94562080166092,-7.410847685206811,67.44071539698243,22.49521588207089,35.86449867782498,25.0
390,27.769989207556495,8.180975140206828,74.93040570997633,22.914819672817863,29.701497212530683,25.0
391,40.35233024635132,21.933618206737094,90.66826876382025,29.24226564343914,59.06008653818601,25.0
392,27.568275918650766,26.409689729732087,88.13417023376421,27.95618238363129,50.71485676999519,25.0
393,36.687528032948705,9.349189270888427,97.43286232920515,28.421326309842797,62.63986466393492,25.0
394,22.123099410245114,-5.916395235459339,76.31343105356973,22.75494411423898,75.53790047588969,25.0
395,31.84139047533839,10.163881575964961,72.92120992410136,25.472872458247455,52.322399495260754,25.0
396,30.992864701082343,13.15729870615445,84.76988457115465,26.997949090646518,46.82735222112235,25.0
397,23.972877982305988,21.5683916073634,62.93543075022617,28.297217217896048,69.0432551957895,25.0
398,23.220927958548536,7.821962474737813,72.61165269324806,29.241842105927816,56.533026426432436,25.0
399,21.499803010857146,-4.099125796876121,57.54258270589428,22.046431816911436,57.70621735240911,25.0
