unit_id,MetalColorimetry,ResidualChlorine,UVDose,WaterClarityScore,LineFlushRate
328,3.999744401828778,89.2338379212254,57.09390417618731,31.67555163754912,40.24426656955641
329,37.602317680049104,88.89491758191184,47.99295477036967,38.403249335019524,38.49218854864402
330,0.3791351664196796,72.54030006596341,65.44355435647678,28.070048362402844,37.60013368498181
331,6.6678121280020015,76.12281434433702,45.17256488761713,27.906107765264142,47.50199403218326
332,-12.62214707846319,59.571919129915806,56.0334795983379,22.066388440043916,49.75298915038316
333,29.68205553821284,92.59520845479534,45.89418380224622,14.469738681081436,55.414269115711534
334,11.09495823086684,81.71555785573338,41.24357536126797,14.007586844871986,54.01691807804548
335,-2.425476532533807,79.1457603844303,65.9373094166785,14.053915206841346,54.943812567435394
336,24.08852374768246,82.83685096276685,58.08802812272865,29.614620074544582,13.991366926940534
337,3.7729528013844487,80.86146153332344,45.7605605233826,27.434986432712034,41.35613844602967
338,28.29440846259095,60.28600585989565,53.29301845680472,-2.893887578478388,69.03920649427714
339,23.606023008817708,62.29091832677188,29.992326622236856,23.375366704423914,40.691842931062396
340,-16.20579096292443,89.07952531207796,41.127881422120346,34.45202542920985,44.09804396836277
341,13.966590644539258,88.18516310813416,63.72122627185053,18.224771864178628,46.190879102250335
342,3.49094113254678,76.08190971837422,46.88449945525882,12.478287622635873,53.64575590249775
343,1.3240483019776832,69.35602645370132,60.886175614360724,28.08648607800919,21.161843181018767
344,20.911911954800846,99.67630005075586,61.25835940018178,42.00190076390853,57.027399718348065
345,31.3996944963462,67.95404970259722,47.85041709920303,23.653470323424646,36.203918432955206
346,-2.5691619879900625,63.834881734124544,47.8288254007423,26.857916755725437,36.99644571291323
347,5.136689296636764,66.43751160956923,49.198618856947135,27.890080857385612,40.92202141514279
348,17.69953805643965,78.6407791960992,40.17584943035597,25.24615824654252,62.57308781812035
349,59.42878010419072,93.71508101926841,51.89321801244458,7.811169659419772,60.78904607112524
350,12.17391296426418,79.32740959421355,48.7349137026894,23.95991881713041,35.33048431979446
351,31.73579769483019,80.34990165477625,53.89629449592015,12.799211488721573,46.44000274504059
352,-13.928671752645002,81.09158332733728,53.347015957300535,34.67163688274026,34.6309902479974
353,13.904974095751825,75.30448518185611,65.48650311375012,26.360663390610732,26.971951133653466
354,48.259432596273044,73.36004916450258,33.643467327320565,3.1279964693252396,55.16952575334798
355,-15.401823999647073,69.77934906987404,44.84526949878786,30.149677509741935,44.27785041022534
356,-8.278046534345869,70.8939226048501,42.31144263280844,27.617829698619005,25.680925749930122
357,-6.973859582430499,65.70340689702438,59.00690153726969,18.931359228858714,47.21633295369488
358,7.483501762802404,85.45315923445722,52.547075425789565,30.373603038877306,37.27672791507776
359,31.893121559034746,67.39952294704723,54.52134049912699,9.301583263305657,56.03977302459555
360,4.209551001558912,76.98772548169234,60.61691166913036,28.520791803455268,44.09741634173151
361,23.72406526208249,68.90799691920552,47.443760682874725,7.980498909269276,64.93244526613195
362,27.31095250060309,66.28482290015326,34.02028749005828,10.11801153052694,47.72459106160972
363,17.816109451766547,77.78919844666686,40.1668919616482,17.46673792306049,50.02244071824981
364,20.730853013758825,61.04228845795615,35.180172273533614,22.400778549491946,41.62760128659255
365,15.681210901922084,101.69274369402518,38.25817087111521,31.596975672730938,60.39544092945686
366,59.41198785946254,48.525999005840426,51.32506402531096,-26.24102879804246,70.72260525753244
367,-7.950544237139649,88.1524942283039,46.52805085203634,30.51702612034559,30.634121783484172
368,5.632630669263464,83.80137169714052,42.851987789675974,32.64260676597608,38.168522783896115
369,56.126692994427074,69.77461423285916,44.705540914695824,-13.924922303477288,61.808578853031506
370,3.4751303335337322,75.2738315002475,35.48682353855229,26.605425563590813,41.16842557311893
371,12.301923606064758,76.21904163016394,58.275726490848214,8.503352882345254,57.780818373820054
372,3.53301244423729,87.81963055882807,62.84776367730613,14.976388800759636,55.62072214835102
373,34.53350221273857,85.78473139369181,16.819577498606957,4.109750506085962,63.94441152967713
374,23.190877822887263,81.25145700097922,40.34637386231389,19.05666409078749,52.799390549275074
375,10.711878659052111,90.05494916238658,75.75019210672293,21.453705557229505,43.18888793736733
376,-0.7289888626417245,76.3760140274708,39.58997145909138,26.786886744438142,35.84426619162507
377,12.567800643420256,71.23066687240787,43.63808316190224,30.124755925612355,35.76926979169893
378,25.422934660048274,84.37439161972459,35.37492693378737,34.595710731824404,44.420251876382125
379,17.49389593967055,87.57658376205863,51.26779565457149,26.57756945314216,45.67841546711767
380,12.191133604359631,84.10859645490109,57.06595356354569,20.536002933182957,60.25221388832033
381,15.766941487525319,74.21700048248242,57.99972304941591,21.630751656669602,60.4901248377216
382,13.880378231270548,76.40278089694041,48.983754249750916,17.29173724310492,67.90670662877774
383,14.242201334282756,96.10512747401317,82.00403519683714,25.028114486373294,58.42482011399468
384,41.127969041048104,84.19337058339958,45.190824467260406,-1.1036299705409736,64.54207271917082
385,10.140557732415346,68.27796763153796,63.89794459534879,19.040556087637274,53.30305534293347
386,16.749691186720504,80.134095298658,71.03590138272963,26.37815175176322,43.26413969638239
387,8.849053927417016,78.32175366511495,33.771835975422576,25.02782559904241,37.722370083776376
388,36.818502256540036,68.85362524125497,55.49059681235996,-15.422346294382557,68.72327531508314
389,-0.8302921287824319,75.03256713500893,53.457748386428314,22.429038270158458,54.243981226491684
390,11.538217920097257,95.5477599304857,52.6550152455912,25.48308492902191,50.25102127662263
391,35.867122115796406,96.34176517572917,49.05076418229791,16.776694337132778,48.67023493728068
392,-14.425563164950763,52.101997873063034,50.25844518365453,21.690588783372927,26.15316315276972
393,30.176623577275485,57.66884151169532,50.25115374232143,8.46654077547072,36.19128121997104
394,25.09487595439402,86.80359685600712,66.22315028800733,38.0108903620752,22.63943376390758
395,19.655681506284278,82.56580583390547,53.32121512162051,27.035790302702484,35.96174221597597
396,7.617681973468688,66.81217235796814,33.6833921565798,33.209632709410144,32.67230476067421
397,15.39576511060946,73.48533229145508,36.79120871699757,28.615464085491322,39.682635003773555
398,32.75973681056682,97.73650095878735,54.06658867279323,34.846017427688125,24.178757870547972
399,18.60294526264801,76.55775273805463,39.45966808348734,28.531297300031298,42.96258311291827
