unit_id,CropYield,NitrogenPPM,PotassiumPPM,PARLight,DissolvedO2Nutrient
331,22.100558366596136,43.05961816335178,50.632936994574,40.819160621556364,56.83152386400058
332,21.73696844262552,22.925903150133273,45.351739511357536,52.65966877583095,41.61342867475956
333,21.860700672163897,45.139233243413166,41.43060814723626,46.260209103101595,43.789863080359645
334,21.657982620979084,46.10570646613571,49.954044908266305,46.54940774947913,53.996358302183886
335,16.17747075794918,67.35405613135181,51.87593332230326,42.01882161576637,38.45908603562092
336,18.984046073230015,58.76498509787053,41.90445329998427,43.47856905707924,41.65063660414147
337,22.619932951440134,49.72720960767896,55.178509250407686,38.760728427220315,45.7667148451636
338,23.305742910167382,49.472859775577824,44.52868079719433,47.48050641053519,38.77126860441049
339,10.833306804525108,60.501909537985895,51.56370736583768,64.23359519780522,58.98160211807837
340,21.144149053116383,52.44033123933896,52.59292926403432,43.229174991493046,86.14205952308248
341,17.94807202925138,61.16470925650308,47.467515837091646,11.355353370974166,38.05739747860808
342,20.501456512650154,64.52717646216236,40.0699388155526,62.07350604574233,30.091017563920616
343,18.556783656755634,45.162025547031085,38.802053405777016,31.56890855127233,79.55703146955332
344,26.582259315585176,46.743127839665604,61.724116415136955,62.90736916853019,55.07479577841666
345,26.67435795757308,54.937163200460674,63.15108544545679,39.04546956014514,50.07853593254018
346,17.222817664279507,49.94780673445749,44.526709536476034,71.45301555699523,49.81739419489396
347,18.02630443844146,39.76628776641751,57.423568462831,57.156115322077476,72.47724831651603
348,15.279924207683742,55.32959324071316,48.62529297667698,54.98343711021415,53.427994480902285
349,14.254259532076643,65.45150641578053,45.357600968946315,67.1081893596398,45.282224603966846
350,18.289012146496937,53.890716421760075,47.833214797275346,42.352345384463376,47.27616214694581
351,16.147948212199573,50.60532084552929,48.33157862239772,71.17754989817495,63.976308060628305
352,19.217418553919018,40.347553490456576,46.776181740855556,87.67630093627218,39.04047085325631
353,23.842161985235766,39.659561211675424,67.90094871881536,37.42220903836305,61.07940194886993
354,20.458732410344513,53.54680966899947,60.50799222837478,50.833670794046704,64.55070024780548
355,19.43828625988557,61.340883359532725,41.368141923696484,47.30515897943766,50.92381948598284
356,21.36802444006789,75.7962989420142,52.76832937146345,33.05038094946395,34.64277481247338
357,23.997753002403208,69.70251528544473,44.73096488812928,49.38746558868411,63.30880217791587
358,16.672622328556876,38.348774305990446,43.22678365681874,51.44200661779205,54.056717192569025
359,20.315177476949483,41.96529755428812,58.070183499757015,33.39781717642704,49.3988873043387
360,18.955584849469723,48.57020882475892,52.09180358495049,47.33117980955962,35.065754768859286
361,15.806603263452491,48.690974523836225,52.23821915823281,56.60049816095865,58.340342645696225
362,25.779881557928313,25.80713332729941,48.176157307149445,49.85711025456801,53.41503235397337
363,18.700909802594236,49.626968063590446,43.940186123327,44.77611075291745,59.867206512243925
364,16.428000859158292,48.40020345869354,53.6656109797706,50.31990387405042,58.228206902858105
365,19.475416565782844,61.54874013017955,51.50459304301043,68.44921249217482,54.626760386226756
366,17.713934585177658,75.31096870267014,44.31514839874868,58.73117690981249,36.691001429036554
367,18.612686332172203,54.51467279306984,67.93540648929425,21.369801897629184,54.59173155059302
368,21.974385611172053,31.48449035697049,56.889866699596226,68.75442908738279,58.47786852059037
369,23.985704217809364,48.999992227104634,65.94454262922272,42.69122224536869,30.365113563960687
370,17.283451435226468,48.97195136269755,45.77941230429886,35.70462592424516,48.529297563735135
371,21.172498621052792,54.92465712272149,52.197236851384645,36.876087185834024,67.0561734277511
372,19.358657119716238,47.50371342113775,48.37006804804794,53.01544390348137,36.81688411153027
373,20.1277621348016,47.577919306134305,64.74128926661696,66.26678356637615,40.27165186696133
374,18.716013313181385,65.8481865724647,55.07605033055652,65.79412033015223,40.50284123874589
375,19.818557927714537,48.1586187130726,36.013520742836064,62.32836772498952,45.62041936336593
376,15.460691341490946,55.55845840167418,45.61126643346118,47.32419086733335,54.66055520830007
377,18.59593603076309,43.11447564439292,51.1716336866854,69.83219764074732,39.418107985027056
378,21.782545284816884,68.47840287852064,25.472991425233708,52.91236215019638,48.060947156538
379,20.410423096121416,55.52867799849496,49.3212969158519,52.20476139007078,66.43303940986306
380,21.253620538859057,48.080736689034346,46.97267245612932,65.57203403862906,69.6950193808815
381,20.14571834783872,56.4041199924276,34.943123074605204,39.03002219444138,74.85122196279015
382,17.10761816224139,65.13202258119695,76.59702111328134,65.75828840716109,7.343759562375299
383,17.41761925107262,53.86384796756497,59.95167961878475,89.67918493109791,64.98658810614481
384,17.262246678950376,60.8625803082026,52.09119410297813,26.58504914810865,35.16020260766346
385,24.903072622123123,46.55638540518543,56.855601271475294,50.87253718702247,39.35121240783376
386,22.123662225620706,63.50704771241534,52.0997831716579,40.324692342196855,48.373293900978794
387,19.08589996375784,64.72253918543575,49.35043264764566,50.86249345255216,61.17011579511281
388,18.33564130741164,57.25042025515517,38.93382303140696,28.60972265022555,51.328331866229135
389,26.309095082002752,57.42179065241421,63.37839593435594,53.20050582535266,43.75536104380878
390,16.109680132513446,53.12038739255597,75.74127116066094,68.3391773572941,40.24259350250438
391,24.67386205258669,24.265823634952504,57.17245434591093,45.274230760680595,77.33761425415047
392,18.471014049155404,49.806284006480595,50.042683739657946,57.54277231523478,43.64988615625617
393,20.632254447419978,56.9999805710876,66.5868394061941,60.62282159127801,56.86514348190151
394,19.3256379672721,55.448989506152564,61.125239544801545,51.913882147112474,56.60712906811726
395,19.068146829327837,57.482783617859496,62.74587045444253,60.75865629196537,41.407397524496744
396,20.67846125362121,33.329452945243446,56.72609369224474,33.54358990681432,52.744529314510544
397,23.679654556389924,25.325271290977422,26.76043124549905,48.8410104194389,50.05351512423028
398,20.894697719682004,39.01894229137456,45.4336941074628,43.81364478123745,30.941994837312883
399,19.000243451876962,54.617898770218545,25.030470560223016,66.99327550550719,66.6443917549022
