unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,ViableCellDensity
330,21.616999182038562,60.882015428586456,58.77928843421954,45.892490242328456,57.125682133314996
331,3.4338068776390487,48.07810392875631,54.870122812741926,35.544214576408734,43.05558265684894
332,17.595744030194123,67.84261171896834,55.74498034312495,45.572585851252,60.98525619904334
333,31.864474713357822,48.32066866349996,28.98330884852132,51.095346701238235,43.81915755508838
334,0.563393475261099,35.5240661493552,44.47980078608041,33.47253833836787,68.71293694239444
335,13.800395848589218,75.3840648078825,58.71059897444851,43.2689814718907,44.823346566912335
336,31.591407181454205,74.85469426749441,45.706071559825865,27.659178774379225,72.60563032651574
337,12.955290682778159,60.41364265654997,39.926062635791894,37.83093371309287,63.60543872185188
338,6.648378766226147,52.69655569768766,33.869406955033284,50.09092064892158,56.036274013125194
339,26.88859940583173,28.653942708349824,54.748489754485504,45.14837082088218,58.221533549274504
340,10.334698874085383,67.83694439876706,49.6307306104555,34.192869303892,30.23475707083854
341,8.527902929267542,55.69368078675284,49.94838229916977,37.57880133944494,35.51905077523625
342,10.294530530497322,57.25838271157498,40.77245631762181,38.424147544371316,63.28245662674428
343,28.99343441032174,74.4893560650638,44.99675855796931,32.10771728711358,45.72995071665085
344,-1.7711293851371415,29.688770299031557,42.08842485267851,41.75320896996397,62.98447157682648
345,26.798686350980198,47.93162478649674,46.441571250686714,36.00106122252593,51.488464981139856
346,47.063031319214694,65.304728506074,11.627623533383476,50.73621651698653,50.82813174817879
347,24.14127497271271,65.94300321418582,44.64708742893141,40.58895217012517,48.42808664060094
348,17.840785545363435,51.71550813525344,63.11738222379217,40.58387158096112,67.7583279467081
349,9.016859389379256,42.000799486087246,66.203706454688,29.309211114337494,49.306953298025476
350,10.615548763774186,54.514079255354126,43.48180088878992,38.454326943762446,56.24328638282075
351,22.459070476701584,42.888715658034386,25.64836258724937,44.56897558723396,62.49095837774423
352,20.825584628450766,73.61270992761398,67.24086536748021,39.06842444645748,68.99643886978303
353,15.70541001262146,59.26921475720446,57.07926297399967,32.74344468313389,50.755062288063996
354,22.03810730160282,54.80570972777676,62.475870927947156,41.58939758902818,33.58965019872477
355,15.983140230197062,54.59297879546823,50.059735067248276,28.001673991285656,32.797841755409884
356,21.606556074818467,63.97415884110025,17.848884544294165,35.753167003548036,24.312070964229736
357,30.26714132469112,72.0678888990643,22.108549610561607,42.308848771681575,30.90213482402124
358,18.359691829045957,69.54691499821237,31.200945773141388,41.61792561197882,60.90235941116904
359,13.340126543055245,53.657244343883605,78.64136156340938,44.341619308804944,59.35583562330427
360,16.364870645473605,55.256091093092415,60.542223167188716,38.18235777483012,67.31583937173244
361,17.37106403150188,65.15664610300755,62.331196762572844,34.15499811124869,55.854870906433526
362,32.91770681380242,42.32458977850578,38.128881875271446,33.16612550558336,37.118409824076124
363,20.518424672064786,57.362212216189306,59.65582573931872,38.16748078359184,56.958139305343856
364,17.51928284227308,49.907432111529445,62.78646725460748,23.873029901599065,55.5489522872602
365,19.152078566242466,69.10418255107845,48.270306295427744,29.746172767871563,45.572341288390305
366,62.66301559662132,55.3066103909764,3.872527408398474,39.418670586834196,61.67892667796247
367,9.906657069917264,64.61944937392867,46.8443943450192,41.56155350583529,42.79097902263375
368,19.767930348467495,42.13954280774145,46.87821450163486,36.412871488059906,61.57610000201986
369,26.396046606580693,70.9154464420815,51.236848275662894,33.45075770983587,47.396078714893065
370,12.596310030789699,54.70163360089728,51.848356790840256,30.65822045396289,55.43526093126105
371,22.016416576251107,42.3529559519471,39.574599445029804,35.76430341044418,38.2476772283174
372,13.21976192134068,69.1983870038622,40.70467361434649,36.41555140979541,31.35699864877793
373,17.513433009211553,59.71860576367115,39.76885578438974,39.00072971317526,31.231533140861693
374,18.5270049114038,56.419226922665246,30.80180042555868,37.7745813698108,56.649922299071655
375,11.428561926543273,70.49515843146935,84.8190227301607,28.964726346885456,42.34363461426661
376,17.68328639472797,70.74804542828574,66.90992617652225,38.7790460279485,59.25934675931971
377,27.9732636254671,64.88608626221416,34.86906287632047,35.07752643064491,68.33887731118857
378,16.43483128708929,55.81123499045903,70.02131467980038,26.032762579412847,52.4721625420108
379,9.414476372526652,42.43955766013913,34.22431108596036,33.41439883680738,61.70076002144811
380,6.699506806793681,19.656114198126218,48.535632336689325,37.618687436789564,63.89347799087011
381,14.80450777593099,57.89337451315899,44.822192454213194,34.579782809698735,68.58298668522647
382,9.938893414022901,56.806927454474454,44.066838350305666,39.912690583868695,43.43346715242105
383,12.73457023129464,61.03383427681808,46.01726468550672,28.565250852736376,49.21408226878922
384,51.381973317716,55.58163059049762,-6.208139754738628,29.6311965290264,46.7517842174159
385,27.160374913274257,45.53758005658629,62.86632183967454,37.0117583440804,61.99815355265599
386,38.69747961192383,50.66338626750953,25.36300774465002,23.282779743858498,51.02004999754497
387,18.62246737092745,70.11206774942907,40.335145008538284,40.04632798367138,60.42420602141666
388,22.293279756248282,56.108514091594834,35.56790208625068,36.58228303233345,62.359447050286526
389,10.162515743155005,55.52415283407511,54.38191229296797,38.661332730770454,23.594635857195158
390,37.30761527718185,66.51111223911884,42.64327323113746,27.0830254986598,41.59663578867537
391,47.4880633229063,50.10190349731017,8.770819546899059,43.69668724632039,48.46182053043383
392,17.034930981387305,66.35188723022716,59.478501046571836,51.04905544144638,76.7757103138778
393,35.30598971809371,57.31062650275099,34.492473508880515,33.83307699744707,54.34669054262544
394,18.67531659063485,52.04148494194918,57.59580905714927,39.92441982357549,49.47578365341085
395,14.817294692645712,62.748945417249466,52.2975264657885,42.30190225942421,41.73101230719785
396,29.165955441975054,57.642110149059874,43.799514369973075,38.47311816733182,43.60537449816375
397,26.873641627500902,64.18854677831459,33.96866760416745,34.96918785408296,64.63553571676242
398,25.133558841124234,61.820786699045705,63.0775168915559,34.73818122679894,51.71665391044894
399,34.79431150263814,73.2635159231409,58.950262331935555,32.04219476765437,57.26874613792991
