unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,FollowupDays,HbA1c
278,40.47149469466296,69.6815135699928,66.33524691914256,46.44391171795364,56.571804886621855,47.435271778099846
279,56.003534491064066,32.890207604152174,29.687520539932652,33.2509907718341,33.34763884298949,50.060014387402624
280,33.17795705291316,60.776088856005096,49.39100094852915,64.99352807849843,54.18156521362828,55.47799566535065
281,67.08460473536746,49.21404351674952,33.01427946500292,56.81198014522961,34.613865726461,67.22186044362319
282,39.99242144036155,43.832682299515334,42.522174165840525,42.184864485379045,56.11578183941097,61.7984264746447
283,43.195161386064534,50.66206642830607,52.103493250908734,58.823315034708045,33.5313331398705,44.429754134120344
284,64.36089620509728,70.25086391771323,42.71045183485258,48.473159620594465,50.548903721800194,38.98581913144965
285,42.349179683157004,48.30411873203205,42.750180777803905,48.29636062925433,39.78695777622022,59.34781369659971
286,38.481849091843,53.86473140112471,62.00875885016746,52.33828872915074,45.53069587493753,51.046387383240294
287,34.68051339004494,56.29121155253196,72.06458568604832,58.04962026392264,54.65441984277826,68.2373776485299
288,44.6684318882032,31.882365186231944,57.046852469351386,44.08696381637252,42.37182440145956,34.85054135163406
289,42.01464832102295,64.30091570611178,32.633198565764395,42.64537811635962,49.77111450891384,45.31909556587521
290,64.99811362783332,52.587793500660794,71.0055490254378,35.93645623822252,75.8628837106215,32.25475326193105
291,31.032088723545545,52.547924460867996,49.00186229431133,51.20388277534916,64.54718635604416,23.70137093481691
292,33.765822896647805,56.35099345268384,68.97470459115992,51.27372151975323,57.260195899299696,37.078460113231735
293,40.37993984824913,49.460777101845885,39.64249010803356,39.50239477712536,65.85386912784129,31.394383172373242
294,65.54457073505694,54.19044225272425,37.89951556556311,54.52133925558079,47.0489435224956,62.609127157170455
295,49.85526842252056,45.9262689604808,23.627860340690564,51.11050435495164,39.355494436417246,54.20343533429396
296,52.31755809784688,57.51585746755638,51.567531734131514,32.47530096017153,54.73984898636417,52.72931537868569
297,61.048247820928346,68.95238751186726,43.342765587302424,59.84157672330874,71.40760834706114,39.577540499307005
298,58.606106320284354,68.83287222089773,37.37993737619683,34.74547817208903,76.76430070475017,43.4328695527637
299,24.317914370943917,46.68377425724325,62.881922228035044,67.20441691733325,57.29954186161507,45.08052161838941
300,35.87878982589609,28.732158798587456,36.206142914506785,51.05526687679531,73.84012901708407,54.19602132604118
301,24.064816696639745,58.1304084567199,64.83804506936941,65.3772023644357,28.707297077848363,41.70855820554275
302,70.67748248993081,42.254833677419775,48.29332252263275,44.30302276203449,36.26668846819797,48.10404957247929
303,50.325917374046966,28.17720081778716,51.941051580048175,57.29053679207853,42.14488258579416,39.11983365552025
304,39.103150361753514,57.871312592918926,40.85881616925393,61.67674627228706,68.6603376874602,53.65879542257045
305,44.633515178885354,39.25229571090968,38.87819040347064,48.29789119431276,49.41825688817285,34.125489495427566
306,43.674285011524574,43.97550920308022,65.77990030365751,45.30069454669472,49.166770710661886,40.60278660536859
307,37.14474337721617,57.20236703872689,48.998913277937504,67.97459700941873,54.33381147260978,46.954291035510316
308,38.18768502302796,50.03790874895743,72.5946281295364,44.48706860973778,64.56843122261064,36.607938597644036
309,64.59949938041095,56.35462880085015,45.89666653133232,50.02780736424524,56.70364426737134,56.78697244097286
310,57.1574790478209,46.8042496377591,31.45547132597812,43.03703193227346,35.75261620405963,60.15051703204732
311,64.61694696575692,32.95985709510714,29.587424390358002,32.29111715186068,50.49328853977536,46.010514670095134
312,56.39589957698016,60.589100439415944,44.008519676386086,54.4673393231851,49.63442457714579,41.539358983474806
313,55.62425830978021,40.287519863312006,62.62998544310853,37.96442336995274,50.005889542565605,65.49552858390712
314,35.94973161178853,58.65934269747671,40.217035614486605,63.003865441302025,58.8157990312094,51.161154103011086
315,76.005783286964,16.113105918078833,38.31792598498347,62.528354212275964,73.50752389115809,27.243114130782676
316,66.23798412994111,58.61239316819125,46.54889080909517,51.57519011550166,47.26014895994059,45.67992730972298
317,52.72472634671056,44.61991864240492,33.733379496420206,35.66639308552711,47.14676319647277,53.808567780778766
318,44.40510228237217,33.631286022578806,70.66646736090058,63.38370332623518,36.38475808571574,56.581972838781155
319,41.382587539491844,53.044298644985595,59.505040253268135,53.44103478411678,38.145694756657385,45.818272129699814
320,43.05925903041161,38.01041567562393,33.223403353521746,22.327005546604052,36.00958707391739,70.73602329365036
321,42.711589562293355,46.60420331249806,64.40855474833367,56.810717999944664,64.63309697855357,51.59486135965151
322,53.72115513312393,50.77111991574573,56.67662097178672,57.94773118689827,30.939297793766826,61.35309432548448
323,41.2394314431003,59.34095555082044,37.65175159407395,58.624384264684316,52.56926428893356,58.23952234144815
324,27.804798207260763,51.662364437838384,67.03516951720243,64.33302652334756,43.729754648907786,67.93159204500586
325,45.538460940111705,51.650740002070265,65.29420400513922,71.74269173701173,41.96646980143376,53.1443027913246
326,27.291052996336646,59.111530013790784,32.54575158837143,39.24879224268825,48.94876623896131,60.36214490760106
327,24.453935468945886,38.57626785424764,60.1893555358279,27.475604472820518,49.82838213355977,65.2289048468822
328,48.34925015130995,57.306923328254285,69.9101349624,36.22162017432785,66.69778517945738,52.46114495791433
329,78.16153427519569,52.74703526221128,81.36550077300005,66.54623051029091,35.9498127881354,56.16153000279929
330,56.762163433812724,65.50199520070258,60.39958457868568,63.610383241926115,47.08045374295566,64.19521014491274
331,39.913752443392205,33.8259864226168,37.53238734343806,66.38748663574,42.321115403060446,39.70837102473043
332,26.37144514302947,51.8578952079225,35.59012732761894,45.51227771535166,48.40955886594847,40.08814783980214
333,46.195328583289005,52.98140308610965,53.40842051237243,53.8654188769872,50.914592603143056,55.28539964404688
334,55.03629919095726,72.81170290567172,51.844223749981865,53.724860066248006,52.50004292470806,37.612787309042666
335,21.577533151072707,45.22897683752451,22.686833906551737,30.713831174918088,34.568904610869815,58.484997647445354
336,58.43742109482247,58.03245119605782,50.472950042265,51.79526142399827,67.77966868972285,66.79549376682269
337,53.61393151491451,57.22760837928913,37.46704508109543,49.39890240313607,61.749313163398625,59.96055363958477
338,62.15680044335658,37.01920038998333,52.320540951035355,50.821308715984074,37.451960361432626,58.34315885640244
339,47.70787855836776,46.93592539753614,73.21824697784659,41.27016260449012,55.578872483548466,62.349461537630326
340,39.330829675108106,61.59655753072425,27.33785088265647,57.25215234812034,55.92952704204334,56.78672648964413
341,54.05968361154078,39.69690848996386,50.575954536223925,41.53536769783327,47.60948138241906,47.22190809906075
342,79.61854615326963,47.37969857552772,59.04662854028163,51.236895189308584,44.16358430814475,45.18190660252227
343,42.67236487780983,30.166758505644875,54.59745416729587,53.818692154393965,62.22164817057767,42.044468995797835
344,65.86310281065293,51.36613791582929,62.50293978327231,58.88737660684829,61.17874095095617,51.311290313319745
345,68.7356781346227,60.72898021055747,50.16467018641745,58.18244657943451,38.42328439905593,55.367464815077966
346,48.238002355379095,65.19559659744736,50.76049896861569,68.8959242086092,57.244935299353784,41.62125547617877
347,33.80530446370303,36.42815743842704,55.17453759488106,65.03655927524898,42.77477234149106,63.89414441439521
348,36.14501001171779,55.05583389915256,40.87259978442378,37.93224773386748,67.98969685322152,30.375661293101352
349,59.661999089180675,58.13162659774722,57.85494160520186,44.212510811520204,50.392722339746506,40.94550633206091
350,23.43420410437284,39.479608826009134,66.4661632555147,63.95692409391364,74.32076236203459,56.42141192122492
351,35.02132351911399,39.040802607654356,59.89535564095501,58.692182355654055,75.83545609822121,58.87065088101931
352,49.97157334666551,36.656239365280825,69.09368896518035,51.91270245988035,72.27711567029137,32.54609011090645
353,49.28241105293678,53.500530289195005,32.29306749270303,50.946467141159964,47.75089974710105,45.79470126420097
354,56.689904277346784,64.03767673117804,61.29934329536219,45.51364532127136,36.2889538167183,49.322000063262486
355,47.246187608718245,72.20703231882626,61.247478555648314,46.204497449201824,60.14625714774988,50.73758063085056
356,40.71115259340146,34.26940976238457,37.65287162378045,67.60414849864539,52.68613204209206,32.92972773552687
357,64.76420912480302,71.60693407861473,38.6879950400165,62.532448185878216,49.28087873032674,9.82789611273615
358,48.12887262601932,42.69685574153351,35.445010209418385,64.88305537875063,42.30785261867926,57.38182793201773
359,33.770645996430495,42.78875001307148,53.420653652214284,36.943502798685806,48.206344221061606,53.184560522108356
360,57.22605786115888,55.18012486443364,31.267759478698306,43.64455078245247,49.3595224154115,56.67137759685598
361,43.70613118695183,43.11894409593434,46.54183925730438,44.06483106220434,58.03367634739428,36.72990851668444
362,81.81783597111618,47.42009719017682,61.396319203662934,32.10740135349107,51.98215224804957,59.965979491285175
363,40.88510590093678,47.765183741426235,39.9429269027091,58.993150068222455,32.81598140127761,40.65610294231506
364,38.693411490212135,40.27567700028915,64.56971330966262,51.760138223676414,43.67245285812918,48.564401337381724
365,49.630355900791464,40.97899903654735,45.26095805444917,61.14221394428616,56.93683468267494,36.695648590874036
366,61.948164084958854,69.78108560631989,52.10278720777877,64.22473310234095,68.32927088205399,57.41390702981793
367,61.26470112968127,52.543933937320645,54.31599185745416,21.853041210406303,65.54126529512918,38.10367770655216
368,36.15415649538209,47.08243382871755,32.62890811796504,60.54573342633393,42.14751786603377,37.81329464611201
369,88.5248429499793,75.32033534013235,77.37064850154319,73.71152085394453,57.623890362165184,51.98701944619698
370,65.98335389896138,75.02126506825269,44.05333010867316,53.460093320472446,32.51712245808169,48.179618759960555
371,42.88822908753914,57.6285953135441,39.19985365787018,58.08951776751947,54.56868534411216,35.80810868391184
372,73.07243344175838,56.85483651763469,41.162304906037306,41.529156842931194,54.366324443415465,61.48932459777085
373,48.74621163866242,34.40916433447539,49.540958544783734,38.22654872701398,50.78915903961115,33.571127673259916
374,32.27011859600327,14.749457812466304,41.071539645253374,44.29605036248847,59.61491960817345,28.463644270853006
375,35.87911469886847,48.31494698081323,61.43638734141136,34.0946548376849,53.791733739141876,56.26109089876925
376,40.48032513511754,35.95873345784766,50.95892903793814,82.2125063206674,34.299266583995426,47.973653244845465
377,59.0258246102393,36.60120840601323,44.60233505814277,26.966098446149584,42.7387612267125,57.7676714507866
378,24.82085684619854,49.40266785396781,37.35096797963526,36.530727567135365,62.219310791632076,39.10742917696189
379,32.980256048616035,26.048899827437932,46.710374600593276,56.02079335702815,33.41555567772417,76.48785920108129
380,68.61491432479987,67.04575892551637,35.164166636974244,43.01216625292618,45.29801892349824,74.34848173021015
381,52.62575873449821,48.76903696859141,58.4770731021024,55.14971534040221,47.67635812415547,43.692693516784374
382,20.950784451303903,56.713557330303836,33.27811064678086,63.19432046068486,57.323233672019434,49.20027716677637
383,40.131471631204505,55.2621429069937,61.769136980746126,70.50566782490769,33.81687235291991,78.22333988998145
384,29.85971035481407,38.16856078405549,64.186961124927,43.64049140148902,49.14711933293931,29.93631597338203
385,24.50149305882288,33.93044194859706,49.61365107546772,45.82598591978231,35.637560410652846,63.65555331342272
386,49.261793457063526,39.96547114356134,43.46561840407854,52.17461558754348,38.151004292654605,39.61100056537084
387,50.236343742294785,37.847352257764356,56.012334535686,26.703337652366027,67.43584282115214,67.0953123176498
388,70.83779633042384,49.777615336697956,62.33164706986416,50.98026649812368,56.93592249528,58.29456901056631
389,54.51357688576211,48.23719526803992,26.379403780784244,40.586538811360754,72.6430774799344,77.99625386080137
390,52.193364282185804,61.90729309401303,31.886775343277183,49.23788603663646,47.461550520375766,56.16351732178151
391,31.820347144227604,71.38684410449683,62.73207090419672,37.83415069789075,53.97833513046479,61.09264140013523
392,75.12643206970759,74.7108127062562,59.17452965241084,49.452665375574,50.62866527938299,28.74160349310798
393,69.4561950057929,37.17863979465512,35.779692924488515,55.05786597805944,57.30620535626175,42.83657157413807
394,28.81086357349085,59.52239596986291,48.176106326734036,65.26412870729561,34.976967942121185,57.901757304892044
395,72.28696750223122,55.80044569621961,36.48514465245113,38.79567626406486,68.11791913144339,50.402283543609556
396,38.5181103447343,44.767712327499225,58.06465456213296,71.76849955195067,51.993698547600374,49.359156035367846
397,79.3208245378467,51.896921928362154,49.10690809045174,37.89868635651306,58.83401947208143,57.814709594345686
398,36.97304195871719,41.97779777041991,46.24965822693854,59.18398577561746,64.46651188156066,41.60493003409059
399,39.85463036727523,47.97775873971375,57.70039108416141,55.26351274420057,44.1602580658493,60.40259640583741
