unit_id,ReadmissionRate,LengthOfStay,Creatinine,BloodPressure,Sodium,do_adherence_program
302,59.84617048656374,39.21764193157286,65.66315546843175,60.49458829675314,57.85729163165602,50.0
303,39.17899054000644,57.01235547538663,29.495433891816454,37.32841055893839,57.46509609255671,50.0
304,59.84459162961394,27.905192183398405,42.04693939150923,23.537706354575857,83.33474932069457,50.0
305,35.01639838267432,46.513854709530236,39.660645230097884,51.572482304630086,48.21259283083537,50.0
306,46.1139724316666,40.98113104551223,55.9996352904543,47.56018346840646,54.57309089058208,50.0
307,65.04980504380421,51.99298423655214,46.93314382781559,51.19328483839327,56.19720961781242,50.0
308,61.30921282605483,55.09260945709099,56.655785486437786,63.259201623148286,39.99094535240376,50.0
309,50.13616492381414,45.46505497784277,55.226906055739484,46.12599145576947,48.56869193672153,50.0
310,36.880966324937916,37.55074990782954,37.83445886525507,47.748663644404374,63.153907385327784,50.0
311,33.44462332207973,37.045396718405755,53.392736245032,45.812714532807775,34.758243291612246,50.0
312,54.60055132798107,58.512889102446195,66.33296431482694,49.59222869177963,53.426128983254074,50.0
313,65.76440072847902,47.36258775192275,40.5057139719147,18.89848557775126,58.57261888871482,50.0
314,76.2222887381215,40.64568328247424,76.2783765460796,56.378174151498825,50.74311224340338,50.0
315,37.22524495530513,34.68676356548351,62.7931783673033,55.21124624464938,58.331160215020944,50.0
316,59.5432705710118,45.50574076104446,40.07422671389076,49.483725706103385,22.48898461441885,50.0
317,47.6370718338663,44.28765810080425,36.45287833350097,37.855212364738236,45.10296457109471,50.0
318,31.153223155030727,27.177753942067596,55.57692167050195,40.074810016190135,32.02306031341668,50.0
319,69.78910083498403,27.30918745678683,25.911970687816087,46.82837616615803,59.08948298218181,50.0
320,76.82406737645756,43.6086738965791,33.64093254537691,43.24341262715187,58.15987010973653,50.0
321,42.377615924596974,35.53178011604244,64.73179333374343,48.12972420326281,37.379509693788584,50.0
322,33.48932926953334,32.03628668264563,68.55629156435538,43.153215553970504,23.92420570026688,50.0
323,52.418880258702444,39.87859153920533,54.417884709621774,49.43204864219305,34.05634880546773,50.0
324,30.028287368034107,30.676821753516016,32.27750077358467,57.03819041887461,54.750345104491664,50.0
325,54.3052547092162,57.963267198855505,32.589190497293544,59.54790474289865,68.33560448197393,50.0
326,41.833105559430265,31.048790270215388,55.94389690647188,54.228620410522666,39.64773920093101,50.0
327,63.18588226159592,31.303271656639094,47.41627171476366,51.54841658742108,75.01880098708075,50.0
328,38.096132133965746,36.99592075189861,63.661087188771745,55.919349278218256,69.85902800276094,50.0
329,54.06428529623721,36.004352534999946,65.3753921959363,32.65571046923974,69.94532442288471,50.0
330,46.288508621505095,53.40275968316771,58.33699058156964,57.02301039054321,47.50633003582436,50.0
331,50.81214882287164,42.43072312058099,58.95951485897318,71.51089177507868,70.53913789542968,50.0
332,57.77373012606294,25.231849974926956,63.82323012710884,53.20080200438328,67.92410594670699,50.0
333,54.41207637727666,50.84500996808667,45.615650963424756,49.458053196907755,63.23239166399036,50.0
334,51.5627381525776,33.74967735817611,49.234934634986075,50.17304319561843,59.57530054648721,50.0
335,61.486684949503456,55.9882239581236,39.007361106305396,54.718442538221645,38.464423242278514,50.0
336,58.44253548658324,50.833846260784064,68.25063996941405,45.147867195141785,71.96733949182955,50.0
337,35.723020747797534,43.87109528493809,53.24940878277155,43.13006278120025,39.481041076012616,50.0
338,36.58928351307779,43.318229834289816,50.57853585870679,45.90709370396653,47.93260601109759,50.0
339,39.63157239369249,38.80570976255787,52.26830659889837,52.43363605973702,38.781904187894256,50.0
340,50.05788645865734,35.433550829410066,32.304952100908686,46.9887511550646,58.25974307337796,50.0
341,59.45678811927475,37.99559638616157,56.39113710299276,53.96583409527079,63.92190508978256,50.0
342,55.44223305008164,40.27977278506707,73.66482484105528,41.474318314395724,73.0763066564993,50.0
343,55.180748129446904,44.88793800617523,41.5349278305267,81.44347337393015,47.93832222099004,50.0
344,41.11696969015809,33.254724933305056,60.99580549866526,61.232212529195266,54.62240811208403,50.0
345,75.75113009404106,37.64657117571298,30.303824484354298,32.32611140873823,65.3827376644364,50.0
346,56.776345150376756,46.109262150054136,46.60260637099409,35.06687332393105,55.09662370648919,50.0
347,36.35450037663131,34.30232943938295,72.35764812770853,55.28810507037162,41.227415067568295,50.0
348,45.68617549140342,38.375564325538846,49.56908420824596,44.921317471861116,59.83792788586612,50.0
349,16.135724622786125,7.797721849190882,66.44663209454622,57.93249749979094,58.38119842618887,50.0
350,76.00353018389472,59.84104625924649,42.77473970242001,59.37942332366011,39.89623268102035,50.0
351,28.85552001562616,39.520559509619375,45.68073083621875,37.60957587907156,40.44902640411053,50.0
352,46.781855023280265,37.9236616712129,30.968070702571165,64.81071752766326,41.63788768646494,50.0
353,86.5905683210097,34.643889032546795,67.00593782397272,54.651933654524015,47.693864573195675,50.0
354,56.51925419175105,36.356929821051814,36.41199959195697,67.59571112579779,56.223197642201015,50.0
355,60.989569781184755,44.668325810122376,20.262161904912595,43.726088494701365,54.52646538800274,50.0
356,43.159394558005125,56.922177274180015,62.477321698916796,40.06659702754919,41.431511900765464,50.0
357,84.52602494665695,57.810696209640675,56.51191770873113,49.46994775373754,69.07741371744231,50.0
358,47.878166211484356,37.76771305744736,57.211257435753936,46.31866637757546,29.069149630903198,50.0
359,63.79146386320894,46.41074137802444,58.15171525733375,64.33004129640422,49.24280363660691,50.0
360,29.15497468616948,27.616960128357753,56.4263353980718,49.186758711004714,54.94589996111298,50.0
361,34.93166019629774,36.9537549219585,48.54570459712573,43.06927239559151,50.792502373108974,50.0
362,61.74988116319324,49.26921921360727,51.84928726256388,61.04490725486592,55.121775573681546,50.0
363,45.3731430426719,20.75631817461118,37.27308834985362,56.817887067554096,51.70965500994073,50.0
364,37.92406281548241,35.733375189901736,48.760961513872815,43.1727767922379,67.88164516714603,50.0
365,44.471365856277195,17.372453046286918,45.73476835878499,38.61659485361745,48.473678761231255,50.0
366,37.87131612796975,13.137116186365885,42.916538316904294,47.680223730270605,46.57047054685532,50.0
367,37.861799040812315,42.73449790967251,18.944516326358478,40.98310892402067,61.75098339889977,50.0
368,62.86994848054101,25.731553973088197,49.40303573393862,47.56861970954956,65.0209992724979,50.0
369,54.2391708040932,44.55806677456805,40.919700908019664,44.847143124347205,38.8390538799458,50.0
370,51.22980679928815,34.53470622178969,39.78834508719082,64.41776975790636,61.14545575418502,50.0
371,60.18045522795383,49.27351749624473,53.33949751936544,47.4509054383192,38.03265938818169,50.0
372,44.80505309970665,60.74067415940896,54.170940782502065,33.140741645485335,40.05591336339234,50.0
373,85.25831387435369,44.40714186077545,59.78423443596558,49.589342621926505,44.13792970894817,50.0
374,57.640069356103176,43.94752194975647,65.28069061147444,54.957675296318655,49.45777434094605,50.0
375,42.688981236776115,25.5767683141587,42.381212504835396,44.15966852306181,56.72220585168806,50.0
376,39.5979538592764,36.743225460967125,39.438309842019116,54.52502047536792,52.97439650857372,50.0
377,40.85366722462779,40.298635326475384,60.41478646485551,58.016039483458215,41.80774076950732,50.0
378,52.640445330251026,42.73069766778709,58.73313612135142,56.12227845308893,53.119618645758145,50.0
379,53.94656654763125,46.649822855593726,48.57736331509212,41.827996902166625,20.22323242052513,50.0
380,35.04878928361733,40.82021942251622,57.77198588075514,38.59608406192514,66.7856755082338,50.0
381,53.354489893565294,46.5123025723381,69.86585618471393,53.621883215820006,43.92357042867726,50.0
382,37.81136588345097,39.69291731858043,52.56862892573168,54.6065657951932,31.76188676400146,50.0
383,60.17476898330307,38.529879220721284,68.38432891275328,36.380337720730594,47.99440222363613,50.0
384,25.132148924996475,34.055018885159036,35.89295072876552,68.06835667879531,53.57225688291125,50.0
385,87.46012993336406,48.86312191703211,51.88968660093899,36.628531440072315,18.01999429620157,50.0
386,59.3726341337255,47.40350028391303,36.0302149122888,70.4671775977755,64.00507130625617,50.0
387,46.9252944950898,36.192297281370664,42.765098107037765,41.22422656522221,53.56240206661786,50.0
388,59.855015583757414,34.447795675525796,27.664484627452698,44.61030620479272,44.13064341142674,50.0
389,79.30866936519968,47.697989892393224,27.905253883427214,58.8381499148337,36.47334963614378,50.0
390,32.40286798224757,34.845420006745016,51.976041916875154,35.907759825217624,69.04878078669987,50.0
391,80.87749227844874,52.20728308679648,22.855906202348784,44.161645559000064,64.87416011292069,50.0
392,62.961485129422556,38.438766342824806,41.163749602784655,58.38752246453141,65.80245846788091,50.0
393,62.70785958776229,34.432159743483666,80.10169920885868,35.77144642743249,44.77164699578674,50.0
394,50.97181238342456,33.18078946387469,57.05455523785387,49.15857173313819,46.134669203023286,50.0
395,46.18026545120478,44.41481382953451,53.996670098427124,73.40089875823402,30.07694606037956,50.0
396,31.454195471091747,2.364136567802587,44.312246872833164,59.7628248987908,38.612939020717874,50.0
397,61.76805763446768,42.68265618045376,61.4708604085131,25.874614767843898,52.562300613261,50.0
398,59.73759483367254,29.41663499572133,59.551876573993056,71.92593151699315,64.66790633641278,50.0
399,55.495034156721225,34.37116706635532,52.50965123375531,56.782526635281116,38.72632121467683,50.0
