unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,Hemoglobin,LengthOfStay,FollowupDays,do_diuretic_titration
223,58.23643065575528,47.912150964045,50.88250670639993,30.74828306459195,57.843944016234296,37.444674602078344,41.068865734200266,25.0
224,25.804872838951855,51.61112567931818,30.029167132476836,59.37321237637894,76.61964496958127,25.609687218822724,50.10328328927993,25.0
225,39.10853098383199,54.83848388577787,25.939693297322684,52.38518118645168,64.57698886265764,27.296778062428977,54.46254328736859,25.0
226,19.432082417505285,41.56627955213988,48.08187667870983,25.503630608043,55.86083775347916,23.806908662242456,42.907657551524395,25.0
227,40.185823779437115,49.735264135115195,67.71711111600038,51.98749017785978,34.79526184755407,57.14060971812209,35.56928907421701,25.0
228,49.76707958715558,51.50426081671138,50.48916452533204,56.78898288382201,46.091619794233296,23.281012264272107,36.59226859083923,25.0
229,33.38973684204136,51.97692209319836,50.33576607934457,71.41918002731158,38.612507039179626,30.04893545221927,42.01824373465834,25.0
230,37.745277499185335,70.49473647594557,50.8603889840227,55.66343590062516,37.311577104622565,49.87068540022287,40.334431124054724,25.0
231,48.95556170350978,38.04110943070836,48.156845189394865,54.65414087235361,50.90989967805984,24.256753163059837,62.21738709857306,25.0
232,72.70235080124039,54.26870820853796,52.80799755709077,54.431377877955136,48.387289063081184,35.763243587483494,37.127016872864814,25.0
233,30.830199886839694,48.32342856260403,47.30899828764124,59.93434260431074,37.2049595544569,32.38007810534555,54.50472006350913,25.0
234,38.339303604144504,59.064004615886724,62.81500937279452,51.123000079291,25.532488325911533,51.31574850623844,61.2022419308788,25.0
235,63.85467553340006,51.759085046398155,30.26679142987163,49.817540593769216,29.978308938472832,31.44295293167446,40.70117182555304,25.0
236,29.96817487781463,42.88143290953829,41.408669224861725,65.42374609888388,32.331478106808945,31.9429087496298,52.8485746397311,25.0
237,39.96808048759216,26.981498712544443,63.65512520759067,27.060298363432402,43.009359418928746,42.86504663236142,49.59101294382078,25.0
238,42.32900724146521,38.90412649905223,33.14515208996713,50.12615994756502,41.318216135062386,30.10685867117223,53.444037583859355,25.0
239,48.30092074925776,83.3246329515451,42.90418861514331,69.80130806140892,32.133118320950636,33.60467253013551,46.8129146867899,25.0
240,41.113785336535756,55.393388872615496,41.222617267371824,80.90213688823103,38.01724201301073,49.86228957713293,38.62267662757244,25.0
241,39.39066896903775,34.76034019753603,42.46180162850536,70.95709700232611,55.22558777686901,28.184216437759403,44.32557903999449,25.0
242,55.14331860251339,54.6268126700149,23.783208639791308,50.83891846019305,44.97020899660505,31.776502116224233,36.90942474296765,25.0
243,38.27416140924728,39.28821708111495,60.75180073008002,64.39206133963401,44.7762025611788,32.70139071209685,65.68049339306032,25.0
244,40.478057733266795,30.824529552621073,40.75664724432095,4.733379438543819,42.7875479822666,50.823129119550366,68.99842603425395,25.0
245,19.114496390753363,57.37175014900926,65.26472968819645,61.75775803358014,70.59055679426854,24.07309327829975,55.05392465462723,25.0
246,33.02070678350733,58.21452664111322,38.39011318682327,51.58149647332489,54.45803288619169,37.201228254988294,50.94537362641614,25.0
247,54.9318178104101,36.99761448220619,72.29980602960173,45.48910288407059,26.856425536516713,66.84399407435939,44.68588831981319,25.0
248,40.14645272835861,37.605531659854414,35.82091850279813,43.82089222266444,57.52606989454695,18.34074117355865,30.576767058860536,25.0
249,50.54239051638186,28.880632649950105,34.23418416836363,26.773495847781042,54.8723051066454,46.75978394851553,71.3942675472816,25.0
250,42.80652726157792,34.988107036384704,42.18179244192091,47.84987029830893,63.375328033537976,43.68194902488895,45.681195978710655,25.0
251,31.36337827286591,27.612081441189456,58.186785392891125,39.245145965125865,70.19931541655369,35.46599560237977,54.07743089082816,25.0
252,32.35956478722585,20.830887855385274,45.244741669340705,45.62239360788517,59.14188449241235,33.15930173150952,35.408304065154105,25.0
253,64.44069552487738,76.92619708500078,43.71489257607069,56.039809692932074,47.30967231874462,49.1617780634218,47.941728951953834,25.0
254,57.612026371954045,40.64185126364086,48.570367623531645,46.463670545367464,56.51093427624362,26.187105937509994,34.91081093368765,25.0
255,41.54600367221868,53.76655697283645,41.467830927591805,50.97088041600414,41.80424264294893,52.25982555149818,51.011580042480546,25.0
256,48.71304253340219,23.083020782005033,52.39879584086319,62.619226234522074,44.08240093723498,48.33131029783732,55.97130481985849,25.0
257,60.35445194214821,58.731745854901334,52.65387442903621,47.15863102063284,32.9591805212474,25.164634352073914,51.52284502379624,25.0
258,34.56895200207756,63.929583534125236,53.701242964529534,36.2586722071606,50.89354870505196,27.206245698308138,56.28489620053397,25.0
259,54.94617328622765,50.93954587244243,59.74463067922966,35.97323605252581,46.55003549608308,21.512879228415414,63.890128602149176,25.0
260,35.07942683198107,64.50803029935324,75.60434286874987,57.18653526622914,68.90517862611,40.59465422020199,37.48119448350162,25.0
261,48.21581775175034,56.385588497217185,73.86075954278863,49.82705082508011,56.225526630350195,24.166695764715918,53.21120973819041,25.0
262,46.57098823570183,54.08030560335884,45.64146046104699,54.736630631650655,39.24814827377798,48.460928899244756,42.00398007176562,25.0
263,50.653838832743546,32.84166734423117,35.31345543106125,45.59858061225108,38.412079824524945,48.854086356840625,38.68584388276221,25.0
264,41.068582462951454,72.58227332705926,42.83882723983909,42.451456210729546,47.46818807493617,58.057249785113875,65.96291166443186,25.0
265,45.81718460636754,81.19007051815616,63.73743922140691,45.65252158459237,63.45917779661612,43.77549631086705,80.9199815124473,25.0
266,51.22941224074314,59.21440880969759,45.7748685955611,77.00592552791245,40.96727303665252,51.531147764503075,47.11690401681523,25.0
267,40.048582575747105,39.23093115707275,51.43143771787587,54.65788076422831,71.35494286081543,31.276998987006046,40.69121579825263,25.0
268,46.8848576535268,62.14947549063245,54.03841756771103,59.22871301206185,31.301637078039363,41.5999573029106,39.97442799354956,25.0
269,54.37233998784971,38.009036597962414,47.428889528907376,64.46759418898596,32.3158802180173,53.87775708076248,61.518676742265264,25.0
270,43.03878288655178,57.32456590636476,55.8872484679713,42.44419382435893,36.713470503892275,34.8671659162176,46.31454976161176,25.0
271,46.73460960452545,52.37667691843185,49.47038731359369,51.36362537701273,40.14248572627292,41.16563495116925,31.721031613052887,25.0
272,48.00242879012244,41.573668535263316,37.80255384101816,56.2465686554832,66.08735109947082,49.28407397681265,57.03561692838849,25.0
273,62.977859215855794,57.243006358559136,34.5901563708229,35.4135566025675,46.37988781545571,50.73199445151991,64.52190157930471,25.0
274,38.76209237687738,54.610429487053935,52.184015915109505,39.28943637007827,52.91389074991697,16.540028654969465,40.59036650109151,25.0
275,46.71574431140113,62.49677476600411,50.4135619758962,48.98664876808231,63.206054175732625,45.826536444604756,72.33490077097241,25.0
276,54.58090133669039,59.37748940213074,43.87505479584239,51.0089148571543,45.04297088676188,43.18014730534735,54.323238029892124,25.0
277,45.70382408663439,41.68311653690098,55.50259993866558,37.055725913792216,48.657557414435345,55.690946591575,60.15846844121495,25.0
278,65.04940171963568,52.44894437686349,22.836781741482888,47.13321312411071,57.992666782027534,28.998032775969648,57.56330882195182,25.0
279,46.082839514917055,64.08147173166662,45.73060256379884,55.57106976247586,52.231108204668274,48.00331164856196,56.05457069010048,25.0
280,45.631629209883,72.54463416449215,69.16571719050464,54.84295891216097,49.39993597410913,41.05555528512522,58.563312671104676,25.0
281,56.43018376169433,52.845281674591035,45.56037775491603,48.10148400513862,56.677272041166034,60.622651596796466,58.78130532930447,25.0
282,64.32488800084066,39.31005851861079,74.8805741599314,56.13416541670573,34.89279093694218,47.01522080879337,35.154758299794416,25.0
283,62.51244927222201,43.452832339805816,45.938269817759405,40.06212403567481,34.736914956264194,38.58557818281868,86.22872065077323,25.0
284,46.132516633692326,37.26380579446119,23.350144354334777,34.174114419723566,68.00401421734011,49.27325960750555,65.31641418915525,25.0
285,27.260050317102436,57.08762875330213,53.69727208055687,48.06252756551788,65.30092581428659,18.798472281506402,43.602349833052266,25.0
286,52.61028112574663,52.53713003162949,54.12234617735605,69.19955245864833,69.97807798555492,21.867645526441876,50.06016186802823,25.0
287,30.64967930923064,53.95030703426983,59.966225094933904,57.17320431797698,74.24208755576707,39.853138644352015,38.87431325970438,25.0
288,52.88749086752434,53.44459917010447,38.40129864418815,57.18811796109271,42.849453406936064,40.3806831805692,55.52467266498973,25.0
289,53.038216254076545,58.969149835431594,64.00778685436629,54.53206220846486,29.649039291158825,51.090324521820946,54.16696156791176,25.0
290,62.725682881882456,43.134172085170064,71.01875706328501,62.810904233389074,49.77708449962547,42.8629126469864,52.05615147676855,25.0
291,25.144259373769888,51.832014172926314,48.07152084364316,71.28595904619051,66.47290956978115,29.14955280687267,46.72356699663438,25.0
292,57.0677598090835,43.12266434784499,68.263251211345,29.351186064735362,48.39982558985126,56.62668727309708,39.49908985126273,25.0
293,34.938089814075646,73.41566233030163,48.86583287686597,39.79701280656475,39.160025270888205,38.94843788784816,20.645569767054912,25.0
294,40.13143987912623,40.840830125449884,49.34246243313255,8.450391292847176,49.907112509582966,37.44899431692243,48.38143738804573,25.0
295,37.41098297840464,52.683312171552075,60.22072800065699,17.751463778116097,55.85843909308113,34.521033481886015,31.161534275152135,25.0
296,28.158350197418585,46.09514700519286,51.46323358520544,60.24782156546337,43.31377386120498,40.96637192052046,64.89441113658809,25.0
297,51.71048031764413,60.19349374716678,57.086536148090815,61.481696898783795,35.68133956748069,45.98549104829023,56.11038729689288,25.0
298,36.65121842456935,62.36233703478289,45.20394798622894,58.53643976149139,64.73245604736245,31.54474099157342,56.842358361697,25.0
299,61.18954263658226,41.61373879062687,39.769276447055496,56.47815227779275,59.40443949138152,60.075946939383286,45.69029765865613,25.0
300,31.05845632722368,63.48782481854318,35.50703497946458,43.743174318588295,58.029100641180534,47.362619910591825,54.37795279628862,25.0
301,44.45199184841366,62.57394896317403,62.58685957100438,61.439370650420116,58.94783103082552,41.17153198004296,50.09825572566496,25.0
302,23.98867724203312,51.87613039055965,50.98796922719254,69.31294045440794,47.8214325078331,15.34708600589026,65.2809622539532,25.0
303,74.17057608114675,49.896352993617334,37.10709571373253,61.62620668158913,53.42209749444229,39.910915977268424,61.52187940938759,25.0
304,21.54982145448744,30.349044413696788,33.18539644274894,53.76035141505078,39.06597786342677,30.723390400836387,48.27582486089615,25.0
305,61.5865494117121,51.39948040060493,54.678854701392275,46.71041594365778,59.43288603691981,43.569403377150174,42.283917319267594,25.0
306,65.10119645800563,36.297003513226876,34.79181512651998,41.22179641480302,20.918422929860235,34.582213352984006,52.31963644383137,25.0
307,46.32909021358332,44.28065571733832,41.25099594410302,38.629781650307216,35.268989235899895,33.8646268037556,42.61973800994964,25.0
308,36.69356343085798,63.685614376470774,45.85544572018981,51.79652819543658,39.625915174162664,32.13962467486445,21.36696280664808,25.0
309,51.51046861683241,36.58146617809197,50.54622462846932,47.349701212975695,65.58632812030912,36.300938688918876,44.722287713384986,25.0
310,52.40599529550214,64.67583950424394,55.293379815174355,39.27605669216999,52.97339961381861,39.617289176251326,55.57284927041143,25.0
311,16.132799470102682,48.09883501444058,39.6421210488479,71.58172476678133,69.84935660187212,17.588145624662538,61.699171265622454,25.0
312,53.47148189732048,70.45072789803463,44.03307223874424,62.76945053451688,38.72381365989549,44.68411012059059,46.95120905337977,25.0
313,52.1405608179303,68.21423989826059,43.22258384150445,37.11861468767034,61.48729747834318,55.89038003565562,56.888322568363606,25.0
314,27.891172597562388,69.42087381806452,57.13031642489068,53.423856228000446,57.51079966882652,32.243391519911526,36.14002637557537,25.0
315,48.42087570293401,40.24281773207207,40.24140789993664,36.534465502160565,30.83097580007453,59.535279984482045,55.53821275141,25.0
316,38.8377562596997,31.800790784244985,42.728424327224346,38.25841023130793,40.804627976548296,39.147443772187316,54.10446954066333,25.0
317,32.344615322705415,50.594064689357104,41.55764299358671,38.913237869057696,45.2257717917412,26.794331606480945,63.30072932980651,25.0
318,45.01605645189973,46.309854780344295,56.9297885499375,52.32410838062343,47.868519427461386,41.86556850437491,54.7843755143804,25.0
319,56.24402920048741,35.8075326517891,39.45082037141178,26.55921902215326,70.41724387714731,55.847504420406224,45.500962634021434,25.0
320,67.54284623453827,46.25698216995834,35.23460409048918,51.144591735639274,62.58566078363958,39.5960663313458,62.90729263153181,25.0
321,36.00419336702333,69.09112357738233,48.526556443969405,31.01478857048611,33.194460857676205,40.9197224753544,48.30876551878149,25.0
322,37.264813787287565,28.16497565941763,71.71731633716561,55.98386478084916,41.002696320833785,39.8498137396877,55.187822838695055,25.0
323,49.06659307508374,64.75005490272162,58.2551437668128,70.32607255382165,48.16074817299513,38.45604694450203,40.60872508279107,25.0
324,70.81985401321299,58.099923883161225,40.61549694685618,55.358869612605005,27.956956011794286,41.78466495097051,52.978409818158035,25.0
325,26.420373745625156,62.0449280589995,86.72974239928479,71.95003134075915,67.1134282853648,24.984686693695302,43.45363082982939,25.0
326,30.745773185796885,29.435794604071823,56.892193138190706,53.458922632361656,39.039637443214346,31.91230405040687,66.10872547031057,25.0
327,34.970129535371306,65.40492369434564,45.245016738556195,58.27975178059861,66.69198997877447,40.20110025766037,49.27180347852524,25.0
328,27.124459911115263,54.62126008870268,48.72214908925963,23.32802220185059,51.39343725819125,44.17739756337586,63.026278622150066,25.0
329,41.55024581796951,43.41467110160555,46.17480767072115,65.61354938882566,51.88894200782582,47.01604216430974,79.66074350071358,25.0
330,40.16851371881636,58.125872244769575,21.253618512891403,76.80874848515636,46.37823513953848,40.8275100456016,46.871226237504,25.0
331,35.19326842106158,40.68266221916872,43.29479127409401,69.2471480466824,55.07847131451576,38.64366591184651,25.102324303182,25.0
332,44.49588252260379,34.87740633952078,54.42201021078476,41.05211024676191,56.629062841136914,56.104145699213106,48.31856481921333,25.0
333,52.835038048605526,61.07001002378301,46.34473266515635,64.94831155085959,54.00054661200797,43.88093777444051,31.318144336701423,25.0
334,58.06242054248248,43.55912486280584,49.144971409269615,44.53743583124465,43.09109668948017,43.35340441271114,43.02174106525318,25.0
335,33.53544484926765,59.19489994007938,62.596374896983455,61.347324307162815,48.45860799445599,37.76877425192669,53.15324256271372,25.0
336,49.91795974335597,55.73646850967893,49.8830848278052,74.53345591316274,50.38986512295898,28.737475181844605,70.38934264965005,25.0
337,41.37819613836458,55.66155254866299,72.3012073542235,62.77900342115572,84.03515585739405,51.36435226501035,52.30410670347925,25.0
338,48.36842487322681,37.78778416986028,23.32631210756211,50.258843725836115,43.19805495201412,52.25715591631656,56.66759280065148,25.0
339,31.125827171147744,49.65495951901123,40.54855354193756,57.087233048926564,48.03651893160347,50.77285624039792,68.86859705089014,25.0
340,26.40272565201127,41.67511596854281,36.105461952938875,30.27974598624241,44.08835383507196,23.361259058897726,45.06750818015262,25.0
341,28.03692132695981,34.062266086429844,65.78650402231942,57.17347340538079,57.47824764434496,33.02770094424306,46.20935197108902,25.0
342,38.97867386870517,65.01451920055433,56.138600593283485,58.81572867388632,52.70216384641988,44.59375459022241,62.63786174291018,25.0
343,50.30412913437823,41.25697757338638,70.1391924137159,41.01134310904634,59.65131643361957,46.28614219251115,24.068610514415372,25.0
344,33.47883180792086,65.75436614619079,47.08369866295735,26.50534082217117,32.73043174301828,38.75192354667911,48.03849191587699,25.0
345,33.33638033180412,52.52379166873246,30.070121210131408,55.50707781049153,82.06618448118408,24.3511737619791,63.27246555241683,25.0
346,38.84908521479442,34.34459361993755,62.18671464198783,65.9027327805421,36.16749115742284,35.76518157033737,45.78224971127553,25.0
347,47.07860909310273,36.09086344475166,32.24920125625864,41.493033551771205,40.73864085281511,50.83690137354281,49.15730216275131,25.0
348,47.78588504648147,58.53119266456754,57.18836052449449,61.47944814355035,65.88889646564907,51.49702767126259,47.747354948201384,25.0
349,37.74219506507196,34.456444710939884,72.16333709109954,31.716873388368175,44.09675859240338,51.71763336491669,80.0143293070136,25.0
350,36.17014220998858,56.82038546559075,41.43795586118426,56.922396275381885,49.523752588028906,49.770757547378686,33.285243990194836,25.0
351,42.48121178815201,70.27457828004528,54.64638680131914,59.81422780365377,44.96947652578045,50.662212623095336,56.70314522906886,25.0
352,19.077549494960913,48.159336375354094,21.150094970281405,47.823939994794245,42.60484903283887,19.566448095253584,51.63046581416332,25.0
353,40.54951207792083,61.10497516934378,49.198492263881334,59.91435010229539,58.77856255176482,15.596267932753946,43.10718352397942,25.0
354,52.47107818517041,55.347928356906785,45.254150291829305,52.078636482211905,54.555270276041206,33.700887995424175,55.974425227622405,25.0
355,35.59576907774482,45.12593803158773,47.22166769830404,44.623477620410405,59.581803674803254,32.50028760397088,59.1622952211849,25.0
356,51.69276458359747,69.68266918524682,63.22433104791549,39.37940550573608,55.08133618530403,39.39128607197891,31.04584686840858,25.0
357,42.425501066423365,52.96976689410317,66.84551611899343,42.983518900091624,38.93503155161942,22.536241280850344,57.68836915985345,25.0
358,57.52313644019509,57.77040229663626,35.87376411061337,51.080395540868956,54.908852701809174,63.938592154342054,38.735433935196745,25.0
359,39.865898011582075,77.55420726648947,48.41207655698412,74.15036910338965,56.774362530555784,37.851742052581294,43.55890840916784,25.0
360,28.653902374817573,44.310914474064404,63.39207448169661,43.51886423080126,48.888552419796525,16.670534455118243,35.503902796068566,25.0
361,41.10863571913345,58.747647433054354,49.04253326382428,63.35027686350756,55.45705295743655,48.465065045213095,40.24237675224323,25.0
362,32.2150497900475,39.174291154392,58.1540418132961,47.1734784618916,43.46838479943907,36.762612220360026,65.3889632507057,25.0
363,56.23349060888694,60.255329255987,53.7524499048711,6.766697499228943,41.92151116661256,43.31056945654976,70.94852063932429,25.0
364,56.25855230747641,53.63443955061755,34.98091437843619,62.85803512132239,39.07846793653219,49.30424020508815,63.02367894899989,25.0
365,69.90364968971576,56.26545342017438,73.8380373936534,45.45122167261134,49.74084746993204,50.5096931348416,34.27672658002861,25.0
366,32.84611887865148,56.55389575769522,41.709891582086115,40.49691074029164,52.4193068468348,39.99275543616877,51.155488026897174,25.0
367,66.7168321081335,65.58110127366058,54.0310543240927,31.60853027168234,42.83144824718717,49.52316914361591,47.09802247903817,25.0
368,45.46351014382151,66.77096146057556,55.07608843273185,44.84807576064964,15.760015202018963,39.198696736619794,28.08904616681823,25.0
369,37.1525473523961,44.47240044513771,43.60894871353074,56.09236093417364,55.232630978625345,38.576623082974265,37.05834981727258,25.0
370,44.47126150123856,57.85855498373082,53.34307087703998,44.52042405659593,63.393142006234,31.583915389708455,55.8596612467751,25.0
371,76.51078339999503,65.53445673661855,62.239864989940024,36.125761488755096,52.18560155576804,34.94089969114863,61.945294843060026,25.0
372,43.062718971729055,28.887607686108108,46.576740227307255,21.999194633287722,55.99956274030014,35.618924365451605,42.26758747976864,25.0
373,42.708560199576425,35.01710590525351,39.52566130641814,61.17872467819977,48.19774139331568,39.97370923642951,39.548663172259445,25.0
374,38.87528906405834,29.819631407488888,23.66477027889457,39.166313955031555,68.27815484391509,40.05935385742154,60.08886642467611,25.0
375,42.6113468851553,46.57537704135237,43.7421509209267,53.32639339874919,66.35483234593394,27.67772081044408,59.14234875077816,25.0
376,38.47486685916952,50.56605235006668,51.25974192162739,44.047598658464295,52.74180498593156,53.308175151343576,78.05654159677803,25.0
377,35.945197412278986,54.932463233636334,57.79813995063011,67.8190202734367,51.78716998645892,42.568361135867825,42.624489870969235,25.0
378,39.316767157636455,27.922924472321625,48.98902856527846,65.40059440249934,63.21623528461175,37.04582863323585,39.77670454055023,25.0
379,33.19735666078476,58.839432796768804,63.13807156204209,44.51203548740749,72.10390280951191,38.13018229485507,71.21685744579472,25.0
380,19.833563333080562,54.45805064871651,62.12171504862027,57.45102893198089,60.96410229828657,32.38374508083176,50.83501248256583,25.0
381,48.45708130393417,21.277626546889184,55.39222906441235,47.78307441941389,48.75033651223217,42.21756377400463,52.87310797698763,25.0
382,47.06803694013163,41.34858565826386,52.4665904831798,28.175255640931717,61.6066714120188,49.40425758251693,31.559479151839366,25.0
383,59.97594015604172,60.82991631325095,32.37660846912139,62.22010579607232,58.94300261732625,31.443446981316743,40.81965955539991,25.0
384,69.75134727322974,39.29497029195872,35.207520366359375,53.08686823891455,50.80474417432261,45.90430002053392,49.493425103970395,25.0
385,61.0092760450589,58.194135180558405,62.137108457463185,39.47534459241804,39.625317504556335,56.513304875569,51.05747356597121,25.0
386,36.92419002306962,69.33705914110548,69.62241735616458,70.90029374865529,25.552963033185705,38.90526492430303,29.799798267964132,25.0
387,62.69206086599835,58.51575022385499,34.29422075132586,44.45058899358038,49.05928362392003,42.97818204542923,36.28941608710598,25.0
388,50.8392598614596,56.967553623303026,53.915996676498764,71.11277277167208,39.01539865420693,33.88798981954054,46.33231296548872,25.0
389,67.20425809156907,39.05153272587412,56.22345426553276,34.12653541031533,39.5398651518046,39.43260020384209,55.080680173020404,25.0
390,32.4936736098265,56.11920027718682,33.75153346498604,34.22314101172455,43.09615410290788,41.33247493850129,53.717788216495514,25.0
391,54.453486485447804,50.410302051589184,47.42200383071919,49.84361195402812,42.16728232773546,55.03051752908012,47.611505930568,25.0
392,51.3204490405948,59.15141803977587,56.65145879427363,74.6669301722872,53.24794820100552,48.869287905146486,49.79358645934727,25.0
393,50.310407186533446,47.46207844922444,73.23490881262532,49.83133248937656,46.30707921720336,39.509270355030864,60.834630273394296,25.0
394,44.59043205659319,43.71561208002431,47.732178712558195,66.87633925082159,50.70681783433093,35.72021733462499,56.46047091290486,25.0
395,55.68784473188975,59.9874760834981,63.487548957613384,62.4174048750348,26.0730013766578,41.31324066480832,37.78808221498833,25.0
396,53.50544964729868,50.97145631352716,35.92957292010223,43.79994081563691,26.560858228402076,29.20566639194032,49.95484069747344,25.0
397,25.042933921907295,53.747057129672456,53.968572443746886,56.35430791848699,43.51303407824791,28.269891383665502,67.27267062290748,25.0
398,33.08672833135709,38.52234829929482,47.38584058155057,65.90228411244583,55.606679700781385,25.486945772136593,50.53006490412688,25.0
399,30.1475096044754,47.79210298248487,37.43985514587593,42.768033576240434,48.09827296276899,34.59399172036211,71.9555667815611,25.0
