unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,ElectrolyteFillVolume,AmbientHumidityBatt,do_ChargeRate
300,18.634215222548175,34.60917126577456,27.236783461548267,56.990947539345676,64.86163622358889,25.0
301,14.192960141187978,39.641427063987884,24.057835291047127,42.63870739238424,45.50054744640162,25.0
302,18.524997801092535,43.92518248176554,23.87248638960244,30.820715742556082,65.79009051026037,25.0
303,10.963465174631237,30.83790153915656,30.259995774220943,52.45545212810673,71.8416241121434,25.0
304,35.93876920952461,30.433095277087578,29.382659114084362,39.0640664265181,64.81759886094602,25.0
305,17.513249357954958,44.14352836142716,21.650936147795374,58.40046150265633,50.035618505596126,25.0
306,36.05603755853039,27.474243065406423,22.672279161246465,54.472163195833865,29.640367991618998,25.0
307,22.40155092826363,35.94780880497669,25.81734892669731,61.05628351065572,51.56485925854417,25.0
308,6.697336789186093,38.39687461124147,30.831568554874153,31.85484543731878,63.31880047431909,25.0
309,14.219998545307584,40.65990080799179,27.922230724711905,53.372754583833995,65.48655103358696,25.0
310,36.47690326624158,30.803203943919637,24.63783094893403,42.276532095775146,41.81440627569787,25.0
311,36.601529533081276,33.63298362404137,23.332434797842552,28.797726213288463,33.335678317382886,25.0
312,5.071119797155774,35.11010608609709,30.522629844688506,45.08364854641999,60.19705130156185,25.0
313,23.01359342029568,34.80823120495448,18.458418638935676,49.506224009425615,66.48209973450898,25.0
314,2.960836990623646,42.674471393743495,29.84596235030227,50.68417389974818,46.00957184317273,25.0
315,12.629117039801667,22.596199916444956,26.334789181546086,50.92284103660096,49.47465777897939,25.0
316,11.575586502335447,44.49702531205762,26.116793801659888,39.12641121978001,61.97490440652048,25.0
317,4.065935619562023,41.224691641017465,27.15008828948678,30.32027721346405,67.30109730172087,25.0
318,38.25485396088003,39.5033925658819,29.857651049118,55.451180281048686,52.476537937212306,25.0
319,8.064915996020892,41.42974682837389,22.7427034991359,66.60319056779315,26.909422531115624,25.0
320,13.991220078170253,47.301919468023904,25.396443238065707,45.499928951476555,54.05082938093471,25.0
321,-6.111517002858701,38.86126495600555,23.288215157221728,42.02008323553742,52.640527935963256,25.0
322,10.433271681562598,50.20119986468875,29.25448307856346,51.344891453263514,32.62688558929451,25.0
323,12.614803483277555,44.600903526318035,26.73549199169418,49.76939127844964,48.93297748509689,25.0
324,-13.22772856944674,39.529915798394825,26.837011845230037,48.411231615393305,52.53435341346799,25.0
325,31.659852818588817,27.640460637370747,29.540199491674233,33.24021677629178,56.514466532612296,25.0
326,57.30263360093675,17.256578445313806,21.82526022784375,63.13904837853768,27.56325121674033,25.0
327,22.328131594488724,40.9913547985264,25.72764669703991,51.55137647096179,52.62982350668623,25.0
328,-1.716651987503325,43.95900191811168,23.20661650174565,50.06514221347878,44.12293640127541,25.0
329,51.28624127588758,16.37732147092555,21.074977461972153,59.48422422264697,28.645002508040818,25.0
330,16.135242857753127,24.78875836446839,19.515509739490778,51.043577663025445,64.3368002924807,25.0
331,7.764969227680509,35.26319556821145,30.888788764196477,43.30304184722249,47.362488895524585,25.0
332,17.725687495025284,35.13795708391716,27.091035814148533,52.26199479344777,59.01559534686532,25.0
333,6.307479216434852,35.802169440314046,25.54836823284701,51.47428573723187,47.964940520031895,25.0
334,13.931976977603963,20.133290268685233,28.052320312703657,58.98487925346593,45.18377312488252,25.0
335,16.926316334704346,18.650332419067468,27.691222146643266,60.538788621262434,35.32548308232873,25.0
336,15.847125949285182,13.302594287543453,30.813757813761395,53.78433279389213,55.682197699431455,25.0
337,10.257612487511846,30.621355936605525,21.32640806959249,61.85043052846105,57.24297956532214,25.0
338,-4.59373131606933,43.17529159087079,23.598193443437747,53.66337504014294,38.53503902040217,25.0
339,11.47351546294882,46.67076589257214,24.091892259967185,49.85769202250104,39.54702391874835,25.0
340,8.450219710208602,28.87047359009349,21.204629197491748,48.983624221927414,31.932135814896156,25.0
341,26.1921685011458,24.547208823053968,28.05461641005138,50.77067324990501,40.17337432076975,25.0
342,16.65219281100024,39.68129910843123,25.846994330475194,31.5207815747698,61.32572096518414,25.0
343,7.481998951436519,44.99720772230031,26.617833340645966,49.930813674177244,31.287980146859667,25.0
344,-5.669920423109967,46.89176872520179,25.43164243994136,58.367426053532924,45.71339580287779,25.0
345,19.359233742663058,38.672404182100294,29.020065104945736,49.73064651971051,52.235220435146395,25.0
346,30.61843208391707,35.638466347215825,26.61565652217383,36.79711547263265,45.842844944565385,25.0
347,35.206402472308596,12.839885745482214,30.832641847932166,61.334018015230136,43.44553221164085,25.0
348,46.01379480591634,24.740194163128276,25.73916510057361,43.88403354626172,46.156430824428995,25.0
349,37.69487242800795,26.276945618495223,23.78483385985348,21.098009333215252,43.08775015509928,25.0
350,13.767599453192052,20.113610275730867,22.436786205538716,35.41900483481634,41.344289221296016,25.0
351,21.113492185014948,39.409112871398946,23.474189615757656,58.62279726498288,49.54240216869732,25.0
352,18.298474571269374,29.863713126496332,21.897895370546074,48.95033441939414,70.60236611936188,25.0
353,12.88704492546698,24.424447789164088,21.63491462387283,40.337914011941145,41.88830755088232,25.0
354,29.091861698492828,18.381893392676837,19.481342351348083,64.47998089186588,44.3013399242733,25.0
355,16.151192531567123,40.94795188757827,20.86813791042087,69.65282584521546,76.66934718847081,25.0
356,12.969210050856457,39.61833717176016,28.830585199032956,33.237959107118314,49.31097007305094,25.0
357,6.541004097198362,43.842167712642045,30.415890653143144,20.20135757728829,62.02776147888986,25.0
358,39.57675253220832,32.010610763726106,26.133726392246494,57.035498205273996,47.532497707734606,25.0
359,1.2642635535230617,38.9235279430797,23.73667627682949,44.903603191006674,31.113111595912095,25.0
360,11.873059879596372,41.18922926268931,26.14659428161604,51.89279713953933,58.9493742465448,25.0
361,16.54790328348427,40.8638809964314,22.67243508977884,54.781630430878046,38.51303253760575,25.0
362,65.0628588885795,8.542974215285968,23.564877784202384,68.17774287585083,56.21171680546644,25.0
363,-12.76869717782568,48.839859917660576,26.428691324656544,66.7395167790959,68.51212730748455,25.0
364,19.802532417310488,33.371526900521054,22.797472611745988,48.96389489650968,55.396169263988924,25.0
365,45.06539725888798,23.57799856880852,19.30272450523642,42.105284708242046,54.31476743477262,25.0
366,34.69325704884773,28.481426320341622,20.348683005361433,52.785783480381895,60.065406369406,25.0
367,33.080055022047,33.141838138706035,22.18305214401292,54.306548752602566,60.11496021140972,25.0
368,22.718350898638576,39.23143245245497,25.779896022840216,71.02807970040007,47.87249370455956,25.0
369,5.90200905117029,46.15421579916326,24.701771870242887,64.04622958146643,59.63033678076136,25.0
370,35.171989501832215,14.83064409208638,26.746827641121715,63.729563387707714,60.41369938009078,25.0
371,21.592676503147068,34.26811686409218,24.794006537635852,55.836498779309856,63.95408698086613,25.0
372,-0.4611726206114196,40.06512178507839,23.541415814326637,68.66839771851282,31.564240963857067,25.0
373,12.845814340609413,25.775584775893588,26.782030867527173,69.16564787216946,41.45348802282999,25.0
374,17.040395338889407,42.174906825314935,18.325574913331216,70.28950659829201,60.69884081381635,25.0
375,28.893997684068395,31.704484369770856,27.080233975783223,56.17225939069569,44.06078487806648,25.0
376,19.937580440972226,40.80341361803535,23.94005230653683,59.926611995752296,42.900755411994155,25.0
377,33.59172331190608,38.59401153287225,26.03823489034838,30.613662600259843,51.41684382426631,25.0
378,43.31934798316951,42.43996885501228,30.791325835247523,38.29370557919657,57.85784415412657,25.0
379,29.91907864597479,31.532385007055655,23.493459692011314,54.990668353402825,40.54510119511887,25.0
380,53.75975753463185,9.748448256674386,22.04768801352525,52.84228475341805,59.578042307909094,25.0
381,26.51991427531345,18.465503238620517,23.007602751024603,39.201783521287574,33.360443862658634,25.0
382,22.7428718364818,39.815191212075796,26.787994241096122,52.33049307121864,41.64574358386356,25.0
383,14.050276852605462,39.877007479509516,23.18223007551323,56.039413362135335,39.618610861723255,25.0
384,23.794504978116677,33.46294832524545,27.99276405473766,28.237496614656532,53.94226933505594,25.0
385,18.1134767368794,38.40140295253942,21.85249323204232,41.063486922947156,59.99528701583907,25.0
386,30.47030264903694,31.20627839189753,21.008904261956772,40.20933428648413,77.68128964922816,25.0
387,11.71865630994682,39.634187453740516,23.072600364083122,32.78519646392698,56.12707065038826,25.0
388,12.114472424984365,44.397356900704985,22.99301100624611,42.903005397724016,37.58141902229941,25.0
389,19.734419165120247,26.969114943970038,24.978944471731023,44.68219285817545,52.34399363204122,25.0
390,18.729962274061357,36.75944904890454,24.155181997880444,33.265742151319586,37.231030565284755,25.0
391,25.31245433982879,37.28457469730326,23.236415551850122,52.89344708729419,33.587957440419636,25.0
392,17.87317898761327,27.04640599168142,30.616900384311787,53.14059071052157,42.57366898460045,25.0
393,23.158179033762618,41.0792668874298,30.45695859433334,57.230724320348486,62.24987128229511,25.0
394,-6.43841952370311,46.91174002481104,29.27579210314472,55.778868161131896,38.35469506500728,25.0
395,20.929774582414627,34.42435889539942,20.735459817176807,53.16872849623673,48.2387947981446,25.0
396,12.329799016047595,47.809933973513694,27.626013874176863,62.503689459960505,51.26423196521516,25.0
397,13.452810664650055,40.148903039032106,23.828798991827743,53.38188392189956,58.21008041649889,25.0
398,15.276959176021876,37.5086494166478,29.763152460592366,41.92698070165349,48.09619309680894,25.0
399,5.978337705416433,41.5931007902651,21.13058829897586,64.69486124945023,49.23729264854449,25.0
