unit_id,CapacityRetention,AmbientHumidityBatt,ElectrolyteFillVolume,ChargeRate,CoatingThickness,ImpedanceSpectrum
274,0.6801516211167487,29.321001737814566,27.703405078507167,46.77225937055572,55.10726122460048,50.940776727432336
275,-5.380286994446864,37.21637286481305,73.65855245520872,50.14941824305542,34.2433527329061,52.82827333847621
276,7.371732720574378,48.150311274546674,60.31377841774275,87.5450914646388,53.253221674409005,58.9502256076659
277,20.462361110536055,49.26869803016555,75.18944698590096,97.35585261656435,43.993090240347506,56.575523507758625
278,27.655118803171295,54.912659562072896,45.45534289570187,90.3056835183219,44.97987168752943,45.764238575555915
279,7.1540984680756345,63.312332631530666,42.734210598810606,73.33426192809425,53.182552315913796,55.887312201505765
280,17.119454365223262,56.523719861842295,51.8470038727808,94.79776397459163,50.07178656644154,56.363647034501355
281,0.38704200577370873,47.98796292508509,34.30697677839579,66.12275451050222,53.542550028206776,46.96871024292008
282,-0.19997972822998666,55.63916390574197,41.65569366500352,58.936008587974115,31.285415209446693,48.23118691337187
283,8.013066664714756,43.33511327367009,59.27430561225456,47.649049073745715,58.55794069653438,42.247063530416334
284,-0.3904327293129777,44.48966300662893,42.125550375563506,57.972119980227866,47.23993262743844,52.542261452908356
285,1.0479276965689266,42.66492489006311,54.94525063906785,65.80966530332387,44.31390347724151,51.12679463728056
286,2.1441104290277413,49.77306768914485,60.16988330983926,61.345153406828075,36.378766654818065,48.224841681817445
287,-6.20752080137971,31.899278822133436,47.066538295256,24.92901079481446,76.77220145498812,47.732794194569365
288,-2.804864296307065,64.29377949010434,57.928640977142344,69.31025153317918,63.94473997784655,54.9908655351733
289,2.059721535883102,57.424605833219466,20.00650195085142,66.30640932736468,39.532386149115325,57.505305653387836
290,16.166103396637574,50.222886228592046,43.712345839296724,78.90707267687256,45.797189978713654,52.122659938273216
291,17.469228910307038,35.34360529958906,71.26767641340948,67.63704677639198,41.40829555336197,50.62443037134096
292,19.626837576738986,50.79556725809189,25.786118184949185,76.96783890737993,61.68573390630343,46.46511140869465
293,2.4628120707577073,41.64604329134835,53.58935256918478,67.51159846496397,47.72135648702377,55.62138782873387
294,4.913231959168422,59.382419671007064,55.09404745452061,79.06394124586343,40.334236014805796,56.08718557702061
295,16.237165088592704,45.38632134546905,54.02575874822792,75.84808030898654,28.37569172816465,56.18678615021194
296,18.361670598518632,45.59949092036423,62.01659035261331,87.93218659889025,63.132786905985704,55.389605159381105
297,-7.670433621586644,33.11974312251451,58.31159113556407,28.667917054094325,41.94808543991336,46.20093514305695
298,1.0778874314990246,45.66371143329515,67.93715466745795,72.42024645043756,50.28905022582531,53.37231217530477
299,14.192123416762644,63.58083705971637,56.91514867955635,91.84528164049516,38.84219572360179,56.89039643470001
300,3.9589672205458384,42.509672026561056,52.85842069947192,63.901502106268715,77.24534554263354,47.97309463079844
301,14.890977365148576,71.69592076495691,56.96251425108811,62.757764037039834,67.7791997170956,40.01787225732052
302,17.731117784069166,43.90789180504725,60.06752953255605,88.46639556282366,36.89947011847723,57.05172824566451
303,46.7511145188888,63.70876644136357,53.146153481764344,61.355814795503356,70.44835763307863,11.208375649127808
304,4.657958222697415,72.31828349800998,40.8267533555186,61.65936485711672,49.22941811425448,53.90051264278475
305,19.736533270158315,39.153142857962735,65.99771374328215,95.22611949488586,56.72428549090253,57.541134520691905
306,-5.767923600848507,30.833875600924625,40.73881835134175,44.8001856183386,72.06796992033983,52.62236440292801
307,-0.7474098131008163,42.639941209668415,56.497313622653934,40.1340506943929,47.237026845992354,49.95120195344862
308,10.440967188305194,39.52988999833961,76.6504588070299,52.624918802500176,53.5933541370821,36.80764002423655
309,20.871590615678947,49.398720004797624,56.399455003291976,63.48541187568072,60.01109166927743,32.70316895314242
310,4.484114536141671,48.66833881712025,34.70245788718653,55.61858526683382,42.556147502479696,47.64092844231659
311,-2.452834293263102,49.58283701655434,62.09266268661019,55.65031689872844,51.91327961990467,55.86392666068711
312,3.467352059988828,65.84097819569521,44.802082217102715,45.59017798654591,50.335577985806886,50.01197031936625
313,13.955329692534793,49.11527164409965,52.22762103065516,85.78777393137223,63.69071435249113,56.58627116057138
314,25.04976580299093,70.94537594466192,57.502696450894334,90.24748358104281,44.572837563893074,38.92776297986624
315,-2.266735363800869,43.99695585047118,51.497245535371846,63.38201820044049,57.649494711271906,56.56246526753343
316,22.77677072997176,50.865468052465346,33.54174169036462,102.21494822337476,37.14423050720756,58.78945319710438
317,-4.124305787107966,50.12376851760081,45.11806237577516,35.85340394312114,58.363805840688414,43.662063619427684
318,22.108005361917456,40.80041505764593,50.713408579474844,85.91760301735582,51.13139587927767,52.80093524105784
319,-6.721141334233952,72.38897640979577,63.113616556816304,51.70040278283014,55.20938270176631,53.257101760768435
320,4.935651125242556,40.17093194354807,65.32399929057033,40.552017934684834,41.207836385921155,48.27534328623244
321,7.827549421797604,71.17458313881835,43.623690673809755,43.45184446176949,50.305555641100085,39.8159745062856
322,14.645130265221356,55.801119510491915,58.92796273240642,53.37518439831031,40.73766037901941,45.04550926529678
323,14.257074196005133,39.06730439617808,55.20783708338969,77.80247413432431,47.39287651011335,51.94666061183388
324,-7.3758215747554825,36.70767958435712,29.131072397524875,49.28095201141435,34.71572175533829,54.26036314859319
325,21.057577169039302,64.91505069909377,51.732267858556085,67.27314056437902,67.85804149733106,47.12287167161125
326,12.310214560305141,55.17081989291165,48.53302617205391,87.73426249204078,58.12165577686194,56.995910064513595
327,5.239500368314642,73.6985870235185,36.75985076036702,73.9029741124347,50.8147172257202,55.41327852026437
328,11.712467422583842,41.023652729542924,32.44116390781446,73.61908923708879,59.97610931581322,54.9580189979629
329,13.148873991748658,64.15411131270852,58.85195654665956,53.62722375612138,50.874751614167124,41.977996352436726
330,4.404475434187374,42.74227030030675,52.60083713170962,65.53865575505132,42.13608921698556,48.996018634713344
331,6.868256118823689,58.45087732430955,51.7358889822579,83.53299953648857,59.349469606000206,56.65438955468558
332,13.058031577362467,44.74622406523697,71.94033805137964,71.54654058384038,44.94094242692187,37.55984938332977
333,-10.56084541355645,65.82372623241052,49.71849927904704,40.57817676939556,47.474814760458194,52.10351763462895
334,-11.639608809921944,54.79062532225639,42.38945132518192,29.038926779559116,54.03055140057956,49.16022695457648
335,17.280207472013835,62.50098457151536,66.24985992293601,61.779626606067225,36.97854872335521,37.44704017334263
336,39.514046479826504,50.71120796183225,35.6628999079403,64.64255777306067,30.2572204386938,22.223136897164736
337,-0.3101619857672686,35.83997750645149,56.98821060044472,42.90347525686445,47.578741356242745,46.53377659767997
338,25.998396904771216,49.23479592703398,74.63726187856152,121.27631492035873,47.7084815849041,57.39860176252324
339,-7.773546422718771,58.42904904174134,65.67448586784808,50.5554619611017,13.386531423545755,55.516097233760824
340,4.592662581725292,63.45103801465459,62.81913868779815,51.75332727917643,88.23371893648063,41.05786711954624
341,1.942860300772446,46.331312327189565,55.865994940242,62.195016021022134,66.04048129808845,53.52497868151303
342,-2.987501168953627,41.79440691040546,65.91729078493572,63.33248363603063,56.45858554649199,53.24719546766642
343,30.016183314233864,24.613179624902155,57.455906436156496,53.52938679990671,57.834901127678165,19.388777335129586
344,6.975992017740561,59.728413599320156,62.631144539617836,75.09721814813003,49.47711974397019,58.07579476188939
345,-0.5544151732816669,51.9310295816032,32.28063055249954,57.697394037452234,66.45994117239462,52.9981597044968
346,5.829522854915489,36.41925460238232,58.02189355307464,49.927023572835495,38.0779807050205,35.19372813723877
347,12.981865988444532,39.99804692425003,53.073748855009086,61.657636248032446,51.6372190939165,39.675702219845405
348,3.2255244259816664,39.94930761314644,39.98248725528519,71.5092334760909,60.29150361437863,55.51474046937106
349,13.02691946534253,50.69280273668163,44.7089251350242,84.76510033600596,53.906926040369314,57.75333222439417
350,3.2420042708277252,46.76107897247004,48.33975663887529,61.89245880395958,70.24214699973663,53.76756992498064
351,-5.8615279594546825,43.309640854534216,36.46395690324595,36.85888861693327,48.12031415979957,52.33554733290589
352,13.55274785347585,60.26762443276096,50.07285482069249,83.36232884813901,46.77025007284571,44.71051564590729
353,18.749843348808618,47.0478672469377,52.692671244484124,85.5342032832792,69.41272021323464,53.71839699077221
354,-1.0528136555556156,47.268565991152826,61.174166688500236,57.34702835820514,47.907603886703434,52.58452462864441
355,-8.806962737629537,64.54259648725598,57.551457064217246,55.425846028244,49.82367173193481,51.19756034713798
356,2.8787643440208877,54.58788822859047,32.893807205745816,77.63820383166066,31.654857434017348,52.27444886335976
357,15.813274870647355,33.28186142420219,56.34827081038469,49.52266250618428,47.44164236798244,26.937019921942873
358,9.469358875605721,52.721322164190966,59.99465421572403,48.19031259118123,42.302633140530425,41.46928100012604
359,11.988947544064018,48.88916664571455,48.05101267232539,70.74857671726929,29.076515701776728,52.283344700313435
360,1.7300738710251595,29.812538687199904,45.258879418965364,68.55713091850762,58.494778828155624,52.21398467450696
361,16.32150594196959,54.8274194398519,81.78708294960659,87.18889189104269,39.9213533294067,51.982588643682945
362,-1.7234953997687374,44.03566066014052,54.37752030826712,59.27439829909294,41.690410166866926,56.01019582290548
363,2.914620980681242,25.331916043975724,47.49827173285482,52.87930810587318,49.9388609415838,47.09085975341557
364,0.8336215666478404,67.37038634604295,69.78742666331709,46.891408442059124,30.92858124410211,48.94728020546152
365,12.750256616696038,57.52142080965523,35.65230202476418,58.024995092280534,52.26804878175901,40.07981654944637
366,0.7673282400792019,43.36951965624762,44.28400370947412,32.90131613905359,66.51018616938461,37.59401846159696
367,-2.433970674358198,55.6330738159029,62.569219668814554,62.562888479201504,54.8352919065689,52.03012805372094
368,-0.030762173201533294,27.8841038430831,67.27766624463216,70.66828776416709,44.89481402949199,56.5235904484226
369,21.907661331277705,65.66704678217287,53.99234702986271,28.620996898380305,58.895291269227656,23.1205546886971
370,0.6576012748717543,29.050821578618066,29.17471111013775,40.541108810955166,54.267496956175606,45.085039500252904
371,-14.430987264686902,68.35495170245737,59.68622017027988,41.07806187678132,42.87930704219396,54.467756517156516
372,8.16427253957663,53.68218231645115,40.787451821357315,66.82458464126833,35.52322858462384,47.448153994865784
373,11.821365725202492,40.664764905271696,65.01772525179396,90.29813958032183,46.11692418412831,54.46986265628035
374,-2.5857342904963816,42.74711613203685,68.081042532382,56.40411968324704,50.222689991601875,52.687568188152355
375,30.376083309349628,55.80193477008328,50.895132999864614,114.0187200036831,45.971054035216056,56.49497415550793
376,20.039272137695,61.14972728182713,39.821708030276,105.88790298795568,57.43309102085958,53.75642320236441
377,0.09331919196024996,62.427448622900265,35.706105039593666,42.8120609154051,42.539063863063554,41.37992387787601
378,12.202005318108109,53.22104460266944,52.38078180460162,61.45266470550518,62.25696118693598,51.60533965034186
379,-4.831361623211374,35.34478463500037,66.22634192948216,35.29252205179892,59.833887578976125,50.19391836221122
380,6.082712940168977,58.806640279878195,60.48129912039486,99.24099231252572,45.86605421073011,58.23069689084941
381,15.329357729168748,46.818500356151716,68.71516245559653,79.76832435522714,42.96486813986324,53.49761989793442
382,8.43029939349852,70.28953678878113,44.582891816370264,74.44194232159289,22.95805389660452,54.881717367112536
383,-0.416256518700135,44.17009602817871,45.00464666402829,48.619853066312665,40.40703414150974,48.30766101475379
384,-6.633192183395724,28.242557738741393,15.656661526838647,57.55181962336062,39.22549075847732,51.54099361118588
385,-8.561134226414518,41.389966100421844,47.338560935271055,42.21728430998544,65.24176009549936,53.03427677151651
386,9.25951479150439,56.62263271102299,45.13996458649775,94.54675505641822,71.05074646402119,57.121340051383974
387,13.051543165719897,57.12237110489915,47.07642525374757,70.1843958013486,42.622423174207036,47.37381987872688
388,-2.9424305589521937,46.39678863415721,45.8991245129868,51.84628415615553,41.01632913494689,52.45803138279208
389,2.0940995450284916,55.1400243474986,38.92148837556269,59.913069486336504,59.654897724417275,51.03404890762875
390,-0.9389810201154529,63.296316401467315,36.950722641846156,55.84726454763059,48.61145742489682,48.02444998521081
391,7.504981703355556,43.96476259384745,35.02496548039471,88.01620889951293,63.772563773960435,57.36796117596926
392,5.463769788459473,62.73411480008146,30.8963444123865,59.66890070639363,36.16167458801182,40.87540142794452
393,0.08607237221707731,60.059430860022346,48.78098769784797,37.66924230845184,29.916978447205768,45.922374885232195
394,9.789236132634054,55.572604157634515,48.96287931726189,79.23476228238079,41.92101105197802,55.17260437876019
395,12.582264509536449,46.86869950642595,44.339006788834084,64.52562061954377,51.43793744083438,50.836166180962124
396,6.2426310308455495,33.664171232066295,50.32346895490532,75.15706250070373,51.06088869282639,49.75268147625891
397,7.568666339956932,61.143541700573586,69.8722432216414,46.24164593390186,40.58432504964701,40.2890991138098
398,2.4226987430954017,46.980761555104785,51.960047660896855,46.08794889198487,75.4079258941423,48.41710329750535
399,11.132314116856877,67.79411224685651,36.448581360367314,66.13320061323537,48.99660782586736,43.47390581942153
