unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,ElectrolyteFillVolume,do_set_CoatingThickness,do_ChargeRate
329,23.80828920224679,30.481872776392727,20.142094990037975,43.59577995302885,25.0,25.0
330,15.076732180977892,36.88175765266524,21.826005497088723,35.10101445218104,25.0,25.0
331,18.649511466960988,43.6781372366775,23.171627596226557,48.580114554858476,25.0,25.0
332,21.856439594899783,33.969219620405326,28.10113198239943,44.733604789685415,25.0,25.0
333,9.580232739280632,35.768103064087455,25.39351153205957,46.153571902177866,25.0,25.0
334,14.881201293576291,40.35857155921945,17.31788552658783,16.007249250470213,25.0,25.0
335,39.52416117158015,14.806485589676669,25.717235543644158,67.3353580874696,25.0,25.0
336,0.9333921632915815,49.13066393753616,23.158012742274973,46.92812827513966,25.0,25.0
337,15.388430045164629,46.76187783141515,24.9468137430001,40.79945292614771,25.0,25.0
338,8.308404532496489,41.808086417449175,31.45532219559525,35.96903159160805,25.0,25.0
339,25.770383920301192,34.88073071234838,26.058005295813732,43.84400221236687,25.0,25.0
340,29.1997668564065,22.501988310163973,24.164427521992685,46.72411732827294,25.0,25.0
341,20.707209774841335,32.91808188107825,22.9936553675414,41.305592473826174,25.0,25.0
342,16.219310837724784,32.233508609646655,30.017961960638505,43.3433139202439,25.0,25.0
343,30.602088284135455,43.667796533866635,21.20793715047411,73.64010652949773,25.0,25.0
344,21.211427048697647,40.36071529921053,23.114020551968828,75.11323909265028,25.0,25.0
345,-2.2942521385516077,44.27079200196099,22.23078959668346,52.10212123650036,25.0,25.0
346,5.815766454011834,44.02084609858403,26.14068229216513,62.689370546484014,25.0,25.0
347,38.640824668884,29.04654375212239,24.915853273607645,36.17515467600186,25.0,25.0
348,25.642131271748354,40.69252253496369,25.301858945960852,53.26796616920107,25.0,25.0
349,10.290834189028994,41.00866263540187,26.383329191564982,38.89767560764803,25.0,25.0
350,13.70382343093834,32.985611054012885,22.381754672910365,56.31718014447217,25.0,25.0
351,9.32669456721247,37.44798289570671,24.550851317584577,63.197681898141205,25.0,25.0
352,31.944841591114375,22.76539080457412,21.29874292312328,61.533561780486785,25.0,25.0
353,32.45375071541939,34.492854619989856,26.49698467515411,60.78499950477415,25.0,25.0
354,1.4691628434613082,42.13824040823456,24.457079342369433,52.62428584755446,25.0,25.0
355,20.76390459911346,29.0105916260936,21.908150653058698,41.3020292613046,25.0,25.0
356,20.965425095158462,42.46147797205804,24.373339330201723,52.632199102339115,25.0,25.0
357,18.307898973424795,23.46332518566648,27.30345603254528,43.277989918941685,25.0,25.0
358,12.30706457654301,40.790194925591464,28.533545308578198,21.000008575446806,25.0,25.0
359,16.527838868124395,37.98585563143355,25.253281934942713,50.82039269762163,25.0,25.0
360,-4.208499781324463,48.921782478641944,24.271834794925724,53.55876289558215,25.0,25.0
361,15.479916691223401,27.167788626725304,23.118157442036008,17.33949195647145,25.0,25.0
362,8.15629814198123,47.55954080769938,23.941400589479827,48.35719122314713,25.0,25.0
363,13.228723913718309,41.47043844702106,26.859109746302497,66.79949475531905,25.0,25.0
364,11.073146582380067,33.27766565526542,20.934185817452306,23.588031232309234,25.0,25.0
365,6.207447233669445,42.904650504950105,26.047433186251265,45.116735625639535,25.0,25.0
366,46.236833128217164,26.52236629189754,21.165063244635533,66.3581775612971,25.0,25.0
367,17.572961333917213,33.18797769631782,25.62542925312198,39.41709133696861,25.0,25.0
368,19.335232214793695,46.070468386043025,29.941613950871957,56.60063568718895,25.0,25.0
369,33.523003907051674,30.720205517210104,29.311003438576083,42.743459559794736,25.0,25.0
370,14.987836418756038,43.21188983037339,22.96986167942723,42.161806499798985,25.0,25.0
371,15.88573734191357,45.291211977855596,26.9134167398775,43.182529585721525,25.0,25.0
372,27.088648061395535,41.05727423516103,23.72707993440588,59.75971675776413,25.0,25.0
373,-2.739023960485113,40.94626789462645,23.8212055244585,37.714578226672614,25.0,25.0
374,27.49428548440882,31.323527306592148,22.886160190444244,42.177104801074165,25.0,25.0
375,20.005033944703854,19.621849766433286,24.050015414680583,40.50911691718244,25.0,25.0
376,14.098221371696848,40.72450827062777,22.84484814322873,24.50408089216232,25.0,25.0
377,36.82632493774616,40.659471922621066,29.312727501309723,55.29027916192432,25.0,25.0
378,26.842864844787087,27.218824695313923,22.81992268711563,50.25778741267241,25.0,25.0
379,15.501018577910896,25.893682591912615,24.900099612553223,58.889931752596056,25.0,25.0
380,59.33267089527711,20.247556232925678,29.38638308331823,43.908946866713634,25.0,25.0
381,4.613238682977177,45.497768452360376,27.887749903963964,60.99678186107338,25.0,25.0
382,40.657554942524456,19.632614772878018,24.223344609816305,39.475985218704196,25.0,25.0
383,21.789551811047456,28.442469068215136,25.259176404723384,52.83372482516307,25.0,25.0
384,25.883896224726456,29.760711863934446,20.77318326391837,62.24942845070262,25.0,25.0
385,44.80351866684535,16.88165319440781,23.502452529047545,42.69369975117692,25.0,25.0
386,21.98983315087784,45.18255500446976,30.93060102917428,30.889795618869446,25.0,25.0
387,16.3055987897924,34.00029259163046,20.087891749153673,52.100963805369155,25.0,25.0
388,47.88106329366964,14.036920859442285,28.25714544040993,66.11575817068857,25.0,25.0
389,39.68776777689102,38.68715314411761,27.258177625506278,39.89475742045555,25.0,25.0
390,16.86420747792728,38.46431931611294,23.273091630440057,37.52644175214097,25.0,25.0
391,10.841702216319623,45.19789536735586,25.540700219782558,39.640864019668626,25.0,25.0
392,39.86086286068275,13.33848299276342,26.554835902821882,41.79948233211303,25.0,25.0
393,23.549296898844585,40.63465995931627,22.130913911678128,36.025422195254386,25.0,25.0
394,15.912706104395696,37.42951720642211,31.093163373184094,55.63273848122333,25.0,25.0
395,17.64527328435661,43.74436636180048,30.227383282101822,46.607651673763506,25.0,25.0
396,43.36171477207674,30.47254576845316,26.747466081485424,41.96826183665853,25.0,25.0
397,18.812639561824078,39.776965035838394,29.72419588908019,54.32624504654731,25.0,25.0
398,2.9196769899979103,35.813939235346915,26.17285569491706,62.53437325450307,25.0,25.0
399,7.639113874874564,37.474351991136686,22.411551758343943,43.21740587766271,25.0,25.0
