unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,HbA1c,Hemoglobin,LengthOfStay,FollowupDays,MedAdherence
187,45.64176147940163,63.94870014426777,33.31882421136254,38.12173328124915,50.9955313919496,47.31379188752375,39.15073434167449,59.95402865796618,34.060359288596054
188,40.13682348639439,70.82195706498071,60.40243538518187,60.52947757185856,59.60717863416548,33.942977588191496,42.12805355314248,61.5124618207164,52.14337652095886
189,64.93674609521385,55.97086227994854,45.08489268202206,42.0216617297132,61.7522872979055,67.08299412241384,53.60899545226061,56.95278293331469,40.18247203948
190,57.46245368707771,53.90204807604471,38.0239755361873,62.08904092374298,64.92848455157359,62.78938969176432,44.34989669712099,38.03031806109054,33.56573023996473
191,42.6805664362105,53.797475098412875,39.1699009360625,29.242886731685584,63.242401041656684,34.51674267819987,47.017633039909825,43.97088620581174,41.409174769885695
192,66.99501505090905,39.47305283887292,54.79122067506042,63.001386903619064,53.829489507401235,46.64623383564782,45.90992573709542,41.71419589670818,46.28147715445861
193,33.87625000682188,41.040752446749686,39.97385831834561,35.758599474610506,36.36821648482128,50.73641930479752,37.957758440470386,58.437988899906166,45.47569367272642
194,34.08313424358196,58.0528876880262,53.93663008603863,62.92057218800025,56.661213928448596,56.33984583164605,35.203738199610676,28.09188164567897,49.27662029286875
195,56.82286162775859,60.416202175061514,49.12158512949295,53.50267205955329,40.154184318206106,72.3754115704172,43.72563408313986,45.565903672145645,26.800908246828104
196,47.6232719369692,54.024636858706344,76.0379738851729,67.49097696215388,62.55540512253702,59.60144277456157,31.581815971241248,45.62514563242317,67.87531668005
197,37.47448736219296,48.50457129336762,37.63141701742641,31.27606956509718,52.13396354595919,53.66297588014527,43.065726843657046,52.80932855761119,53.478910940692195
198,40.16970713887408,26.350928102647032,54.44757399121529,57.1422191181261,50.71928201005232,49.97841650672783,46.908982959059315,54.877402683398465,55.06800209679315
199,63.27172183698169,43.06256268608847,27.688329755642116,44.48774496268719,48.64609157992681,20.608716724794455,33.46923739078513,41.79756541161804,30.55761575452552
200,16.891399983742104,58.03443843192692,40.97772392766004,55.91071850538009,59.46548164128299,46.83884133591948,28.131942564813315,37.387718606920274,42.590693543410296
201,69.23943974295524,63.02028359757223,63.31935214268932,65.53982994919593,54.79090937525112,58.84189532347266,52.76238072380956,50.061594604647446,73.0752470847904
202,73.52416308837826,41.80410306236532,46.087840728101845,50.725236335952935,44.04737407437072,47.95979389291885,46.43097672330527,58.422878319293936,54.610703711354674
203,61.61696925233786,57.6934973424268,42.11034971955554,59.458878025050005,29.11219831411881,56.4170785669853,53.66189041468307,17.020890198929024,65.60297154364365
204,62.823644260560336,61.322010093685186,55.511238316119176,30.17571321486611,69.5266369897312,29.024671683763607,44.0631372491604,62.189403995889535,41.293827337546794
205,41.54066656119401,33.058172533726484,30.756790356031967,48.084474429294666,23.030410597519634,44.58734406231182,22.988730390710728,80.59016362006265,49.25095717187152
206,36.79438075710519,34.136843814443274,67.89187935905639,44.24907507239578,68.11087381066883,46.99164524562323,46.34205530696217,38.939504334337286,63.39609916289929
207,71.66240920522796,20.83715495021619,58.11571569649218,44.940097807637294,66.11968155684602,32.314173149023816,33.250131140360274,48.67183484724519,52.28575395233836
208,31.27113975822659,40.0644551102004,35.71873177113719,73.18698087179011,63.90307835008236,52.862000037212944,30.814349487515244,51.43114168332952,56.070380060129594
209,37.73192691092465,45.20858800733576,56.01876412690741,56.33875183067496,36.55882113455517,48.84106631384112,36.83672640832339,38.10307576617224,62.31203557176533
210,25.90080611537426,25.689249618153934,82.76846873551195,51.10018892690591,50.2305378521514,62.30075281577941,23.84360611962283,27.815195436413827,21.182154843244195
211,50.5144645727113,60.37553538772309,40.45509727697548,53.48492213256723,33.51211657530192,37.03772833867426,45.65470084965182,40.9114380880185,63.70219690852186
212,65.71894129573653,28.294182979523946,56.145180565576055,69.92618788542661,35.81175667489598,50.30170485825944,44.99960144596797,34.90621714852418,42.62088458798847
213,50.74833858193712,49.00483467382822,62.01715129149028,57.75038770427924,49.965179294995664,44.80569985424765,38.703242920088506,38.04164493919654,41.37704958282367
214,25.65786192467166,48.414334677232276,70.21749425974197,34.00070850220832,47.97993806640279,63.71670611899395,39.326949485242984,55.24703711964148,40.889567381523975
215,31.841294881286846,35.68157027702348,48.499508272633264,49.50448506961021,62.61753096695352,29.42479799167867,39.69532692168506,47.405681936466245,33.50729942531271
216,60.66664999228767,52.71369461207418,58.090055006832166,44.766468207200916,47.24579233898134,37.72906453880772,43.248802202713634,43.69739941810532,68.92058000056454
217,28.496039857665092,56.54732070631135,53.42312714595015,47.90602220904564,55.270412461657024,25.512418695386206,31.021325906290166,44.00831185230215,46.140600795082484
218,28.33643438640236,51.83560064170107,38.63049253701229,34.344815715515985,56.95580470047742,69.56204498692372,29.5700241830491,54.15118061425843,41.25234967341126
219,26.344433383452422,53.41175388519345,37.34476129330083,72.70858572158052,73.51019595650766,61.93991475575926,34.96884378268602,54.4501667573045,51.3413869050823
220,38.84637832436506,65.5398525322367,41.3143313018203,73.37473322215553,67.18614493603076,53.44080736799274,42.92828252377235,47.3877945004585,32.35582023582169
221,38.778420589837815,33.800672116981744,69.42584699565153,35.55380358841808,58.11299613796294,56.28231609284031,41.97192191790582,72.83207124947945,53.510520717101805
222,73.68051882949288,35.771467970586414,48.36245560506396,44.14768783553545,39.46320072628902,56.859850158169316,45.09252551435699,37.697044967314405,31.908392663482175
223,56.40576183212092,34.9204276751997,78.06923465777147,85.17490777974615,38.36049935815244,32.205009833612216,23.504273838126707,40.912386048719235,51.20561969319818
224,52.121160914085124,53.02999401487759,43.69155580959066,58.336394623757265,58.017758792401914,62.15685899993686,21.859040470861594,46.32694527932678,44.180163708739514
225,54.98492669244724,58.61390054539153,55.968562644023116,68.52916044489226,34.057504008841256,37.06046855680294,35.80357347407129,48.55430393002981,51.4242645650098
226,46.76472386691894,65.84302372769996,37.97037792914525,45.61203568559215,38.62311650058945,37.9178720384125,40.28955930163752,54.31716109328223,52.574508712839894
227,35.17426495304884,58.172117418299486,60.52669974826866,52.58860036043783,67.831814385889,62.41966292492294,33.81173201901894,58.91824423528332,56.459663972771956
228,44.85828538541559,32.121068783820945,51.07960918364945,32.02016090850409,29.3679505282727,60.02933626484343,31.24746930928201,39.3061199977328,39.385130825582245
229,49.65209216298015,30.641622932945655,48.13694734783753,72.88314426777664,40.92064104835916,57.08277408470573,33.63873502090857,48.114323057205134,32.03633855762631
230,36.74081472938762,54.810952048352355,38.319685286847324,59.27231220608853,33.66264030539803,45.51807616757283,31.593011236859777,68.53892454367178,59.46279898347069
231,61.662805215001406,47.84699436733874,57.54477107719149,51.825527194355196,51.310908501985445,56.00481940696847,54.61645160416186,59.450007899798415,51.91367073824534
232,95.48726123600215,55.174622085934764,39.93951519457974,35.806237232224454,59.958141566528994,62.1885703710243,54.057769405699815,55.540722914307906,39.93560074756963
233,48.96951955927159,43.18865042367866,45.02867855705967,64.98793298657941,48.67733621561206,51.4451056505468,20.168669359120308,67.21335908452019,83.29612047827167
234,42.736739126088615,59.120946850205144,20.95772561160224,43.25805161739972,71.01009642299502,63.8160861507707,58.29330784496265,32.586111895574966,54.03937919498293
235,49.9927055895976,55.370088931531164,69.66106580150894,42.867567159346606,47.80817808198524,54.256056923715306,43.17733095055156,34.5154202285331,39.96990279100901
236,61.19494171445573,61.24691527748439,64.43071942988003,58.81744732184936,48.96748744720027,50.722983960511165,49.89593114270511,41.44242340512699,44.90247569048299
237,37.69734675731458,32.57077669851707,47.992766608406335,46.251148455080674,65.61220245749696,34.12744218545982,47.39019468912184,38.6987945699341,65.31933933879786
238,39.331698625406595,58.1069828550889,47.84849384758535,30.43928008045939,67.65091180383433,39.779995499703894,41.754303788671955,54.20501743416399,63.48120025363378
239,29.53391945354189,43.070276500866385,31.608552061468473,36.61746455486631,51.11638620672285,48.88400553006898,26.53452772753519,52.17036435085612,35.9865998759156
240,63.94506657034048,86.55654184199824,74.4606593923358,51.44115006147581,54.896985249265406,66.07591203260506,46.66025175792785,33.22325561540893,55.37269279358256
241,83.50468364144896,46.24158452011296,50.86125593880233,58.8919060769674,39.95881934376617,52.89174047555005,53.96340215706731,40.35322603298751,40.309537626274405
242,32.39706581258311,48.53168265336193,53.33571116966471,26.194108793513053,55.67658066291909,52.45390081578131,48.311670400369955,57.45088354705837,62.82017188112575
243,62.980879142939585,48.11106753722076,60.168467624865514,78.9951251633505,52.189956822730515,55.05920862695814,44.20670294417297,56.14547602674617,40.85403131086164
244,30.470443772768157,63.46363840576031,25.65277395737673,33.52056581822657,61.56418768046331,56.344828305113815,40.58542861756698,29.632221707623422,40.833597444619066
245,82.79718290904319,54.35505059253598,49.47358326011532,52.31399342327793,23.23931948397388,49.25396613533712,49.246836724280165,42.197806985044686,53.93781181323456
246,54.16104362107108,47.81804157031325,70.29206642641532,38.791023073407935,58.64753975552751,55.119843467994116,58.638811058528866,42.479636980959086,39.24950808349586
247,25.32288941862413,63.48022956343812,40.97583242099167,46.965723085237855,42.54354079406989,58.873443353470165,30.92904384747482,44.78356209895568,55.261746145199226
248,68.40983396531387,43.68727057305293,33.878279315361446,50.2178473634336,41.3934646299686,46.094007262035355,39.32294496816649,56.90118539191863,53.15496988627953
249,50.92740339644697,63.215179687786105,52.35252117879237,40.30627729170377,48.215748955369364,57.90587704566793,29.306412068643294,52.74095202118618,34.09369277148098
250,71.6985514550528,21.653503491529207,62.12829851030601,42.230687755891594,49.67740737629343,49.561419895602825,61.01445563720271,47.92772656490248,49.94251362751414
251,22.372824361389622,60.81223477778818,50.443800196989784,33.503633982124526,46.69638463693494,24.567877451100625,16.080961975483138,60.4902875075435,35.280387220572614
252,65.15369483514937,61.096321958889504,46.42250824871602,65.06092732057958,42.95815229765264,48.56042363858774,39.690396698461676,46.671728896442474,65.49106287831891
253,77.1882482078115,46.03641079823035,63.697085060522966,51.37939726740657,57.44132727950535,52.84068723553666,51.45514967535048,46.78682363807149,39.39216679059874
254,50.54515280935959,38.10119757506301,74.78947582239212,77.7614314177985,25.020901471186146,57.2010300741182,44.16586888086191,55.824684293908355,62.85797969406678
255,45.43233170251215,41.802834033744574,68.27251465418763,63.419512661462996,51.17986032768943,47.59658047148517,20.734598999662495,60.235001446163814,49.54799909382814
256,47.04927203171606,75.4015361076067,43.11914955788138,64.90010430030436,43.20468882623831,70.14638758329419,31.71227943716282,45.01842198170095,48.31017726557103
257,43.06224271862397,52.16800624754651,43.65280575174287,78.86236023736909,44.25051340824715,52.114782950353394,25.081985120851094,60.458607030017575,41.49251323946591
258,18.1060984641395,61.27806715303811,39.85002205612381,46.83045608185118,57.18416785158966,39.518482404979665,27.027120502429916,52.24094994342215,40.08117516774683
259,76.5855450579163,59.943610509732714,36.393956238617875,53.06148843497072,40.467606854618175,45.83171874281926,46.417564010537546,53.425214921916,48.688206636631996
260,29.023998434547995,34.08459921009341,45.43488973048485,31.431249516078942,47.09762087307239,58.00219743273472,29.22680826982077,64.47055803044006,61.91814398691378
261,50.27863424779742,41.074899064755634,70.18923874999692,78.11667011834433,59.97388828376558,29.25063006408766,43.65549986462286,52.61336160084953,33.992077546766296
262,34.21389295402346,41.654546287647726,53.70900791893361,60.73492763536344,51.23037510853918,41.045910305174566,20.393864889512404,58.59718562003688,36.45320525645534
263,57.986145201792326,33.80221673930813,58.73585615937523,45.51777149669688,77.89985579852237,47.94057028998021,68.07167764177498,46.52114016836312,81.25024867869752
264,63.60187129371715,55.195063463856165,45.94073369516506,45.939070083204335,36.06302603223183,52.89512427476527,45.52417148834534,49.85150164637947,44.711721897910266
265,60.89232816144131,40.373100035262375,43.71752336228539,51.85201346713562,55.72621869606819,35.86050510826597,46.1094074721602,32.26839388501234,49.25597120423955
266,84.82930296816436,49.20879473271525,42.678141365693975,73.57907859312972,35.8371236970195,57.911397991169025,39.29203095849634,57.338412023877105,61.243993423289
267,61.67522000797095,24.316541366305124,61.78022697467782,72.55554075220488,67.70458968241323,44.29681369755339,32.30488410612903,46.400425962793456,48.686330314128284
268,55.07679021586542,37.67246902547524,51.61950282006714,75.74412596440011,63.15033717803898,57.69908028915429,37.96782671473681,48.67934685306007,44.48998701348006
269,32.13512526567116,54.59726557564699,48.02849611966292,63.99938276880263,42.45427007840899,34.422057512919274,40.63331325846528,47.675283039677595,52.70796112761134
270,51.76205707459312,58.66887061215114,74.2204939792365,35.432316684444366,45.25618824508188,67.64686679166904,49.84470061084884,24.13854487764523,56.553056692202354
271,55.38548820979758,53.67509999448271,33.4650321554298,61.58092375602819,32.78842259312344,55.747113612993736,37.6695854419728,47.64482654466249,38.59299541146678
272,79.98264175881171,41.031795513365786,44.01513124926284,61.77328277764458,46.23784987186927,49.80101145981429,35.013676471184795,46.0367823969611,54.84705304073077
273,88.20026145415424,51.2981187687237,66.36189207240258,47.42148182821917,67.1882545358892,46.75519020436403,38.962261143493535,46.158595107214126,31.13044749365605
274,53.2279787009735,44.13837675315531,40.35892595954935,39.975012875171515,31.652642962429496,37.50476828567912,49.7228837746302,54.74679625590261,52.54873399217519
275,26.955500197663856,60.98724688824682,43.32323148098899,36.13587189682544,40.24676280941283,57.797164599143,24.839331475845686,41.60353145053653,58.57239597655638
276,47.824386974002934,64.48886601856243,50.84129885210535,53.573941714434014,24.939664016258984,53.23913218361241,37.05276204196954,58.713552432397634,46.1467602019907
277,45.359167129972704,53.78637032400411,59.47268414158632,47.95662922559889,60.87324580814589,56.35953349151483,62.94566783716819,44.85299479118451,53.39312068435797
278,48.80725080956509,43.82455359889593,22.30178767389491,78.28034155913929,67.37408201100418,71.08135727258093,37.388997547992055,28.223778565484878,63.41666166605141
279,26.41469027817831,41.66799650208177,48.42461786860494,35.66688579334736,60.21091705049315,35.914567543034295,41.36977377538628,64.93998463790292,46.63482596008331
280,56.632152013657,54.32643481145298,25.184493623924915,52.78927544074667,48.16750023706211,60.37549774492982,54.46978498414078,42.792217187559196,43.6544974131198
281,36.3901934894389,29.4812049060428,46.195296762549994,25.391721602339064,42.808071856520165,39.19741429570872,48.73502234138576,44.795735008581396,61.448797664608044
282,71.78092030222169,76.26538740112656,58.85885809414346,50.870654216280975,40.89324206852329,58.751499862415606,28.74225901507411,53.29576404804972,53.23614082295913
283,67.00993835905179,36.141603014923035,59.67492153895755,59.64019784396024,40.38531507153627,55.494888772784705,57.79909267526335,23.475737211521825,50.2357706932313
284,46.34680154186448,43.18772940785251,66.5456497665919,25.435300337818973,47.938680351057116,55.915455515133104,36.59463220256732,46.72997700107967,30.38895289632292
285,66.6619553694075,25.337358676341736,39.17442301205369,44.85207168598621,42.62852330424471,38.27233622167681,38.08544916355446,41.056356082172115,45.657544992955444
286,70.79908611465956,39.40973256980034,47.622914016903245,46.122408406785475,41.12790165594724,37.31383099947609,49.07232613057965,60.07750981748281,39.709977382785304
287,31.93974450174352,27.32631197915358,57.975034308895886,53.1229633309896,49.333451007967966,30.111723705287748,35.803972290496866,44.586426401284406,39.606418508729554
288,72.84954061529758,54.58239968375976,64.30916243027487,33.98862955793666,55.83498678550737,41.173761088551444,64.81137147376565,20.918213780336686,58.84436157367682
289,55.58913351359641,47.3385657454656,57.701305580474695,48.99406177578557,63.20366618754375,62.626462484780575,34.91377936450653,53.52318096582043,43.93872630866269
290,68.63654708140925,60.25032266896209,41.508795829566864,31.433317681678915,57.023819195718495,34.92671263222031,47.784639858599675,50.47460490816793,46.854188278475725
291,61.389574348796955,65.87967762595002,36.778350953101295,48.32233273632611,54.322528927746845,58.944535957734985,17.954155957746504,61.53936389181938,76.34164030997704
292,60.49050388177956,47.98065134176372,35.955099663477256,66.0131416690956,58.06650803954111,67.96741519008363,40.898451085476665,58.325182413056815,31.335792700095922
293,48.482083097242715,38.997460680757364,42.088247454669684,53.648701632315884,46.096871810270294,29.637215173435663,38.45609366660531,33.60467707856845,50.222092353671265
294,34.78688365869272,70.78371476634318,73.38766876167946,48.913789259197706,30.83890203068175,38.00280977490864,29.998444365543964,69.58184012491036,44.490739057566635
295,44.147185960827144,43.86981186644168,56.98533478450599,68.24136362205253,50.44177229811829,68.98640536484879,52.27362599877423,20.290979430786535,47.67357268518156
296,52.9801162441323,58.1031798420605,47.84116512777298,30.910005130976177,55.43421607723462,44.366436841205584,18.768026182809837,50.3234953875249,55.70830973691651
297,55.189283549832304,49.18786953671322,61.01368525704201,38.180503985994015,55.60469981745514,47.2136026657121,30.023261067653753,56.02861107260644,52.48661073379793
298,54.50109024755564,45.471156324157754,64.73106413258353,60.69986428421137,52.37419467100693,52.891570731215495,46.52593329328338,62.885441431208854,52.788821042294686
299,103.16820893121152,37.20477809700339,51.03661091193173,45.51866312075781,26.284415224943487,52.913505232050866,58.54898925168278,37.990025458504675,54.04581454214024
300,54.975194007768145,55.64650014314499,67.7480816592312,49.661950719959634,22.42839962087379,58.527645342539934,43.52425713800233,51.55291274897574,58.574143702598064
301,20.352301633293283,55.22365694997785,47.55639121931453,68.28040766831256,63.45659333104689,74.72714226630876,29.371255856954676,45.51468610833226,53.82151879859661
302,59.84617048656374,77.56868483426146,65.66315546843175,60.49458829675314,50.75131447627841,42.70786443060962,36.428858298857634,43.74352582998553,34.99253740896624
303,39.17899054000644,56.077897777996476,29.495433891816454,37.32841055893839,41.234013812542734,14.176210559107808,58.14279884121783,72.8972847697519,64.85097845903658
304,59.84459162961394,16.150890087067058,42.04693939150923,23.537706354575857,54.34803807783272,49.636304574897906,32.981046762328674,43.613310432493655,54.63845270257307
305,35.01639838267432,40.26281090001586,39.660645230097884,51.572482304630086,32.55289460781129,52.57395527945177,51.960047624153574,58.19468349678209,37.466314571504604
306,46.1139724316666,37.599895970675085,55.9996352904543,47.56018346840646,58.82335573377075,48.32485911378292,39.67088123981822,70.70300543307653,36.96238774220181
307,65.04980504380421,50.05880295904479,46.93314382781559,51.19328483839327,71.66581008338395,69.2658747189958,55.501560951145365,32.78556139216318,49.215013748958405
308,61.30921282605483,44.99621403864647,56.655785486437786,63.259201623148286,50.064958962601146,52.104065025634696,51.41259239078578,52.11757493853354,34.16217998247149
309,50.13616492381414,53.06495766454748,55.226906055739484,46.12599145576947,52.766803351048466,59.88870667610148,38.82582340477781,51.2420552586571,55.79529770380589
310,36.880966324937916,36.97371848496022,37.83445886525507,47.748663644404374,66.72027813306991,45.70537896473435,37.03222455910266,40.92295757667968,47.44777945340147
311,33.44462332207973,59.00604834949933,53.392736245032,45.812714532807775,42.22223775752821,52.16666082661025,39.73912250149053,58.420014046031596,29.069244018091283
312,54.60055132798107,27.9818505448349,66.33296431482694,49.59222869177963,45.79201988910168,52.44830112059286,57.781078373575056,60.46111746274248,37.11528621820513
313,65.76440072847902,45.627913339032204,40.5057139719147,18.89848557775126,55.76856054528873,49.606961809843185,45.927325672797416,50.90400454086526,44.30469726711437
314,76.2222887381215,31.75044261244963,76.2783765460796,56.378174151498825,44.988986058486816,61.87758992668977,36.03841937237607,57.94118403705769,37.117758772367786
315,37.22524495530513,43.37736481185938,62.7931783673033,55.21124624464938,51.59814054307085,74.072177457302,36.383763044133055,62.270326218360864,39.254987635708154
316,59.5432705710118,58.71635575618676,40.07422671389076,49.483725706103385,60.3308088838838,42.13449363822208,45.801437398224095,61.52697704460159,35.15281694606588
317,47.6370718338663,51.588312837394305,36.45287833350097,37.855212364738236,60.892303158867804,65.45761803831016,45.6793992343825,31.646061212770853,46.260735652052794
318,31.153223155030727,60.759835136643034,55.57692167050195,40.074810016190135,54.33502613897353,68.25125706799079,34.545098258289045,51.701060657398344,64.10773329317013
319,69.78910083498403,61.74084750977473,25.911970687816087,46.82837616615803,53.41494782344788,40.09884663487639,32.13158435179944,78.25767999873037,47.90272858285028
320,76.82406737645756,55.86652751904189,33.64093254537691,43.24341262715187,45.3957135099587,23.32312173668582,37.928604523555926,59.42744671481372,64.46973810414873
321,42.377615924596974,35.27850361501942,64.73179333374343,48.12972420326281,32.865954932599685,47.26357319848625,43.701017526395766,49.533394198568885,45.952548260550415
322,33.48932926953334,21.700744659498863,68.55629156435538,43.153215553970504,57.93774479506084,62.85418865195247,38.02203628938439,32.04119896877403,72.73331854810995
323,52.418880258702444,75.56675962439401,54.417884709621774,49.43204864219305,33.7935429517682,34.728145414172005,38.291563115650135,47.2564918408599,39.60434951173785
324,30.028287368034107,26.96109185469016,32.27750077358467,57.03819041887461,35.18742397115838,59.8989563459835,36.7671339742245,55.59791416754305,46.8495224696792
325,54.3052547092162,66.00707328569753,32.589190497293544,59.54790474289865,40.60727061997918,44.95052202988256,51.94178571072508,63.98550273027967,65.1902487238069
326,41.833105559430265,54.73671894897618,55.94389690647188,54.228620410522666,41.52888588363149,46.84859916482198,25.48351560672791,56.33883980761606,38.098807140886834
327,63.18588226159592,53.453078018541305,47.41627171476366,51.54841658742108,58.87516169580933,62.997958673174224,28.171119300437006,25.198335551777493,40.670708845672415
328,38.096132133965746,37.000326223418945,63.661087188771745,55.919349278218256,56.83610187710623,31.51801046735207,38.31621447753233,74.78273702248575,69.2060734811468
329,54.06428529623721,22.889425365072636,65.3753921959363,32.65571046923974,48.13651691131065,68.66978090541069,33.29106460332769,71.9614908461041,63.65320985646972
330,46.288508621505095,33.25590184388435,58.33699058156964,57.02301039054321,48.88598847351145,49.07438659862187,65.21413158604604,55.53810809273669,63.38021280339231
331,50.81214882287164,36.62232407292473,58.95951485897318,71.51089177507868,49.134115418095334,54.35713605551981,46.32074127322204,46.46243645278028,43.89673956609827
332,57.77373012606294,47.50327204686593,63.82323012710884,53.20080200438328,86.8751913641256,35.971436930420786,27.036086773408663,28.17397888415492,67.90302110766633
333,54.41207637727666,51.41068051837288,45.615650963424756,49.458053196907755,75.33336026323842,39.82869495304105,36.994347712044444,36.346787522522014,56.5396018664487
334,51.5627381525776,39.20948715412288,49.234934634986075,50.17304319561843,39.32030403667146,51.444910674269025,36.460488010575894,46.992414503016946,75.15334721484568
335,61.486684949503456,41.78036136026258,39.007361106305396,54.718442538221645,37.30465713310979,34.54414907863787,58.89339419488599,67.23062583956592,57.97411333928275
336,58.44253548658324,41.043562933723386,68.25063996941405,45.147867195141785,48.426720267346376,39.49590214036522,42.71013350984106,50.49298416639497,25.179204410744372
337,35.723020747797534,46.77358257004763,53.24940878277155,43.13006278120025,44.196410186002126,45.876760363318766,36.96263078751235,45.119163513658144,73.34237226544268
338,36.58928351307779,52.32199190837711,50.57853585870679,45.90709370396653,26.492680978170668,40.504209283656884,38.277190206990966,39.365011148139246,39.00636427837198
339,39.63157239369249,61.694360695183754,52.26830659889837,52.43363605973702,48.46111873478107,62.78035272079406,41.11153247855312,60.889542389387344,63.808717830192286
340,50.05788645865734,43.677810782101986,32.304952100908686,46.9887511550646,15.07817288832307,77.27126069491376,38.35832950856759,55.397094403237396,49.351250241291105
341,59.45678811927475,12.032734052065,56.39113710299276,53.96583409527079,30.590793035960164,36.07653003937535,39.82536474359051,57.40045626118833,56.1640343608037
342,55.44223305008164,58.630882879490606,73.66482484105528,41.474318314395724,35.78461172442977,29.632282259841475,48.71998761937846,61.546528227017404,52.032743712272854
343,55.180748129446904,28.842020375230895,41.5349278305267,81.44347337393015,39.43393075350564,79.6768408070311,35.57679818920713,39.02800313993417,64.02231482256384
344,41.11696969015809,59.918857928926194,60.99580549866526,61.232212529195266,38.25747154000922,65.93783326007654,34.17296874783758,44.59964380083413,36.86076882102846
345,75.75113009404106,45.27684822745155,30.303824484354298,32.32611140873823,49.892495085005955,43.711738862083344,37.13426407029018,53.562296198079785,22.775976012197948
346,56.776345150376756,63.047796626011696,46.60260637099409,35.06687332393105,42.50674070258928,47.38892215333214,59.367688437591866,55.90619716481001,68.760511895091
347,36.35450037663131,62.51691672936613,72.35764812770853,55.28810507037162,53.856882898857904,67.60192560447017,39.7474057438268,39.82712569408186,47.275022974416395
348,45.68617549140342,51.740479403286685,49.56908420824596,44.921317471861116,69.3852329888828,47.577803785391296,40.03520899592953,63.12163905197364,66.34843656013369
349,16.135724622786125,61.27236810599432,66.44663209454622,57.93249749979094,18.740601199340652,48.76773166610369,15.745585353367154,67.16200647796819,45.1670385665313
350,76.00353018389472,43.69877366590122,42.77473970242001,59.37942332366011,33.98685731305017,41.00657716271636,56.58685991711855,53.223799561490395,50.58270882812126
351,28.85552001562616,68.9987361322061,45.68073083621875,37.60957587907156,42.92567207184722,67.64051816665865,41.03929518276897,49.998158698689124,45.59098061702332
352,46.781855023280265,79.01846160846767,30.968070702571165,64.81071752766326,50.20208340481741,37.51747759764661,56.39624552221726,46.17970328761472,54.9541133536246
353,86.5905683210097,34.726079702256406,67.00593782397272,54.651933654524015,54.16269893138544,56.10277642724389,44.5032364256431,40.67714518084462,37.34625691824749
354,56.51925419175105,53.98193459705203,36.41199959195697,67.59571112579779,41.95668883182406,62.86701036193242,41.9398650861002,46.21186404757617,51.29399312638225
355,60.989569781184755,46.39027837881797,20.262161904912595,43.726088494701365,46.27825167921436,50.59190101332412,38.0689908043363,61.98748918574531,59.4432307868411
356,43.159394558005125,38.782290301526935,62.477321698916796,40.06659702754919,51.10715540694705,44.4640264617562,51.95281957423807,70.45633553421735,63.45558117103394
357,84.52602494665695,56.84573944956899,56.51191770873113,49.46994775373754,39.82037931927342,71.37133032237878,53.50827193754604,66.76115680436409,60.817429540380736
358,47.878166211484356,44.69684916180702,57.211257435753936,46.31866637757546,70.65119752639706,57.89061873493928,43.49196486328366,45.79763707324584,35.28563092612592
359,63.79146386320894,38.582273578409264,58.15171525733375,64.33004129640422,47.168121298360774,40.474700347084266,44.67510375151105,37.08095318296671,45.654114113875
360,29.15497468616948,45.20056129206952,56.4263353980718,49.186758711004714,61.06376680739797,28.95543826993829,23.92637937725063,44.39881631947962,34.24412183643363
361,34.93166019629774,60.01448535719095,48.54570459712573,43.06927239559151,53.82717392307037,68.09824980926552,34.3884503351458,50.82711138811368,57.218010400490385
362,61.74988116319324,47.01753273308678,51.84928726256388,61.04490725486592,35.26036310791132,57.45071030328217,52.31012864377285,30.979686457696264,30.974259522260457
363,45.3731430426719,44.30915027183249,37.27308834985362,56.817887067554096,57.20368956334795,60.62521056191155,21.007591896652954,50.48724154538317,36.570545153085874
364,37.92406281548241,51.379528164100044,48.760961513872815,43.1727767922379,51.17782041744504,61.94972312375064,38.597341585383816,48.78849480857701,48.95552740180069
365,44.471365856277195,63.57764596181539,45.73476835878499,38.61659485361745,51.22298865755307,51.796407830036166,28.84439362989212,75.49476729638198,56.43210784371678
366,37.87131612796975,53.37001861999115,42.916538316904294,47.680223730270605,49.32095809952284,29.830359697802024,18.99850462987898,82.31490300037773,41.866673978614166
367,37.861799040812315,25.74454154746946,18.944516326358478,40.98310892402067,41.84876517594368,53.607804369931905,45.04380528459719,52.15706714431413,44.124582014099566
368,62.86994848054101,63.35684604773046,49.40303573393862,47.56861970954956,40.22228294232609,59.70083040228392,29.81239012000974,37.723589822995486,50.62177236621963
369,54.2391708040932,44.760771592833564,40.919700908019664,44.847143124347205,40.164875310835754,36.88578538415361,38.71665315145856,48.80961649102221,40.334425732698136
370,51.22980679928815,35.792156375103616,39.78834508719082,64.41776975790636,48.20515913071126,47.81605009090098,30.423136134931035,46.903177084590254,41.61936016241761
371,60.18045522795383,42.33854220516114,53.33949751936544,47.4509054383192,52.65226028506091,66.79095862930158,54.54537154729915,58.48153571980918,46.10197548943261
372,44.80505309970665,54.301702715949055,54.170940782502065,33.140741645485335,65.29807721931141,40.709985239718904,61.108536502936936,45.61476790499109,77.33658384140746
373,85.25831387435369,65.62229650329603,59.78423443596558,49.589342621926505,56.15416606319263,40.51197679755884,44.37438785030702,56.338851816662356,44.92986019911511
374,57.640069356103176,68.176405095873,65.28069061147444,54.957675296318655,69.7387500274841,35.41247490099754,39.76531295284065,62.31820232662233,60.22139811029313
