unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,DiskIoWait,JobQueueDepth,GpuTemp,FanSpeed,MemoryUtilization
186,22.45375119950489,47.18270060008849,59.90423974045283,50.77106423549603,52.008363299010995,43.8056368371468,59.57716363310796,42.27738374966291,76.45411152733276
187,68.3030961717338,28.41460871817396,58.240077142117634,47.27525481961826,70.81899810563696,49.01226840827913,73.93146797792366,85.84754177697963,34.61341483745647
188,28.93854217956724,33.91890684398796,42.7144449160253,50.09443444589435,29.35255459906334,63.855576779641396,47.863451901881966,59.287704756418336,40.026249628134885
189,42.83330210733328,45.71203858033568,43.938912813627745,44.15700842552532,34.282134709907425,38.71632231878823,43.012542009153634,41.12670300101704,58.77798163636672
190,10.771103968931428,58.74465769320168,39.97723014812295,60.592223619906704,21.555541206543943,59.64043704300206,61.32563377789742,57.029162526596544,38.03804130495004
191,23.77667197689222,36.605634053211894,57.10035762712928,44.51013749392039,59.12313530706084,53.461760916581014,55.49882323882861,62.72834346981943,49.95603438890819
192,15.457879270075129,45.43802508298108,59.784819554032296,38.86026537269981,51.49908057629497,52.419051764030755,57.73468171011865,54.34366836452801,38.88538555574215
193,29.7507850401311,51.495263095597664,49.83240098996247,63.25788703214877,68.3661038109972,41.529153227710296,29.19468879559874,70.58418610567203,52.46902235501523
194,18.16339039006609,53.006409159010495,37.03483768107798,47.275585609772165,33.4995138084359,51.41983403599508,67.77150086329004,57.430260764662954,56.094958816308726
195,25.701320314664883,35.003106006532086,47.94379624103288,47.56525079679558,65.63963701495122,57.17855087663925,39.63351201820133,60.09884249796219,39.126734930924286
196,55.01148166394215,33.06579397835337,44.57722939927217,65.10283564742592,59.899069037679745,56.09512287973956,66.9550229616908,57.392476386570614,16.46527115552609
197,13.256744662781363,49.71400589083481,23.73503128388248,54.193783955964975,71.26971878297138,38.13268786074988,45.71596425813458,61.63161218434175,68.63356245823006
198,1.511005111846032,60.85129403060606,41.54623390577879,53.14225024266561,47.00484917856397,49.07614271921716,62.88217329039109,75.3937749948958,58.299524545210595
199,23.568387177357177,52.413793582508276,55.772070139464404,45.46652247845831,43.55780838905796,55.083979390478625,55.40316395419712,68.21263279602277,56.90016285273825
200,9.835101021008466,59.434943525077735,54.48574034005386,39.79780286045181,48.973100406329735,49.617877753791994,50.94148911117427,56.37785973190705,39.04633051863682
201,7.119082711097623,61.049190672938714,52.26384436248152,67.10225368190882,33.99856285264896,42.50225725898371,44.587057298016894,38.340606675524526,34.15402069847629
202,7.525092401865265,59.80729461370783,43.799947289202585,45.690502601517004,38.68061239452369,47.979902958113655,77.34260828136277,71.36747682083482,30.009379762757842
203,1.2271899529553316,64.03545494627063,62.214985115526154,65.34794569407899,49.857500107359265,54.02481628785548,74.05594668734415,62.156091953071424,44.84067830092513
204,14.833282248332525,50.973223595459366,48.473970163948024,47.23247335209219,59.67068269310299,67.9473181755688,71.67658538152979,50.682653243228785,38.49954082327993
205,11.937414393481925,55.897628992552875,48.52978314417768,50.77235318012235,31.537820567500948,56.55331781242891,38.926384430515434,65.64196048756013,49.144086353049126
206,12.686668495845673,48.18299399652666,45.30996204004521,40.800666176427704,47.20243714550913,53.570717391139155,25.485033649638694,64.71819808323093,52.35106811975618
207,22.201224874893413,67.69007720802051,58.53826142613608,45.59438170250141,66.33207298648622,57.10782862153233,48.41971374497066,67.86617710221158,58.74178813135561
208,9.474404290332638,62.2873269751326,49.60601615539202,60.12762801526711,57.87427217273905,54.300729436938866,57.533933810085664,65.47880519729955,57.68964652825029
209,28.122984867945142,30.027329669892815,52.462093983185376,48.09542197577143,35.7643901236131,44.34729123955674,69.71291808910776,42.26747393394196,38.24218745231227
210,10.66127740483092,57.48327417282288,61.89189993365743,47.1678892648313,43.73922897896134,65.38260924265386,52.60138529026621,57.00652801980789,47.22627841424168
211,12.262011182816396,57.07096031628859,62.39505269981184,57.937832645782215,66.20310259389522,36.15930977556569,51.614548947000806,55.19221197617567,36.865616986878614
212,40.06620713248582,55.773728648540434,57.739674603532286,57.744285646144306,44.29149810826201,12.447785792961794,45.111831965269225,60.60251861106581,31.95206611339242
213,18.559738374365576,51.16654174818563,42.21421825187722,68.05313365316518,72.45440425807746,24.929891432730905,52.001164393168295,55.78569939728465,60.86444807153707
214,41.30675704118177,66.51653845639702,47.93065297244197,50.50564856781677,68.8707648493935,51.83262993962475,68.61339901938848,52.59395054715483,57.48015941209937
215,2.605454236422011,60.840534144479996,41.217118071246375,29.025114186188507,43.44803853410642,24.038448610555264,36.47704986205202,45.09449527500711,55.622777241541435
216,17.25510412631905,47.382276549213316,41.93886218475019,46.39631831895829,54.06221330910963,45.46730121981676,51.35981760002619,58.13863839559714,54.85237723188883
217,-2.8832688507634527,75.56862252569175,51.06099925269222,40.38618464203168,50.0279091077488,49.790823470404725,49.43716039723689,49.7481593886641,58.5319093494203
218,43.9517592945319,59.32810528238595,41.98035585836383,43.03345085424093,34.135577383732546,39.52851687642047,43.14243697699533,68.3673036222248,54.72497980189732
219,1.0493121418303746,55.68839177976262,57.7387524461563,61.34106524117304,72.50951716489132,33.117296265124985,33.633467189675784,48.67124626672426,47.58303401211437
220,11.038611627701629,33.05418092168309,51.64350239558277,56.53405924528799,47.19315997535953,41.27107042435733,44.97067363084957,46.536719647385866,50.44498669672931
221,10.828652813183957,60.00961127389744,56.16422802246289,20.042607282216512,63.10952238053137,42.65522379665222,39.02859606362759,34.70381594062443,31.61978941172298
222,18.169447029311847,38.696573163734065,42.950043522201454,44.698699282238785,47.31194972778175,34.827387107972584,59.37299921164214,47.792610555340616,27.06626303723244
223,27.72049020663416,62.044722177170875,37.77809074834943,59.736509185657425,43.75461562524993,51.06469153017274,50.36848256206473,60.621016499037914,62.305382435178494
224,14.171155568352402,58.80611857333156,57.11022284502191,35.96870004259707,54.18767764744882,37.77893412266115,52.95207782008484,41.293246253944794,43.39986877097422
225,28.746235944262573,62.177157569021205,53.82245811532643,64.86245666198587,49.964312859379405,31.52360799243743,58.46901305630078,33.98637290241369,35.241916608704095
226,37.73275154228244,49.71805387243896,35.23257917643025,53.84666090108593,43.396714469174235,39.9038608314339,50.69277640031946,56.534210919325695,46.620766769672066
227,17.090871057196534,56.9625941305108,49.17601192010861,61.96028243482034,36.62888468523158,42.38102181048878,57.586490132209185,72.4978478481589,35.858931699308094
228,25.334215741108746,67.40146784409764,52.8213238087483,57.87364019486354,35.72027717925976,33.73417290744693,48.574772493985584,57.697885367625524,30.26346621631141
229,34.165711896869254,62.49349220871535,66.43094959735367,62.063125393515705,42.752973232666186,65.52300537211002,50.1669809489319,61.192489495594046,35.917692337942064
230,7.225000702698427,48.515612136034036,52.18910589682766,44.460159733561994,39.96714064610833,70.9832824173246,50.327809379719405,59.30282900547527,39.5082060239722
231,22.73186702187227,63.00294803748424,55.62457288135325,60.96138615106713,64.19125374111714,34.875217291130795,59.507520016722324,53.25989080457424,35.14037898213401
232,33.31060907799163,45.18959534716292,54.0620770713212,32.87171970672308,45.0554525663532,46.690589824814396,51.297634283766385,62.34392255275901,66.72306244396849
233,24.157328995415146,65.64685659742442,58.65057721351686,62.50542652773287,56.18038200922907,64.13327835632619,57.350743878242184,56.16855302357627,55.41162718454408
234,13.74733548513781,49.10682376345799,51.491468557754615,53.62277247576426,58.532475499389555,34.04564299631987,33.459223789728405,72.39057805108087,60.45669972934507
235,15.168848811894751,74.12119887605662,48.17657459208925,74.14413565918586,37.513131889930804,54.58864863206979,68.44108156000667,45.594546073502805,70.82148700827145
236,44.19408572061749,51.08400652853786,57.615739520478236,70.55723875514443,52.121598979032086,61.160372222381206,32.852930888556315,55.435653267100655,43.61181550508392
237,10.114805571233672,40.63894471855575,32.32189527470801,33.64668524256897,51.988162494263904,36.48210816637957,27.14695946558998,74.61606637554634,37.22221649229055
238,40.44673946980671,63.171142349139615,48.20260169964022,33.34576446728478,54.915898565351,67.01546716395629,47.99322000955787,50.04624412083406,45.514797842492506
239,30.493279158914348,39.297264880033715,60.71399743844243,69.82143819976176,48.20581248498378,68.59996634963336,43.21522498569743,54.779337875546396,44.824965544395084
240,10.727534208634989,43.17667347327851,71.03629571267061,27.554590051606382,47.245849543656945,42.74202938713782,47.12819396085605,50.282026424203735,51.96075256151775
241,38.756114541046095,64.03935105605237,63.721629390086825,43.17642066700279,43.246116263905996,60.54649881943904,45.97302888825718,57.30631958204248,49.02811130744549
242,5.928504425452236,68.87979331634695,51.6899860699929,30.605757523375583,43.222713465898224,52.280279492124585,63.438976545068854,39.819084539753334,61.303256764506465
243,20.937437576415547,43.494167621470496,61.81472005962108,44.205779974343876,66.69067887039496,44.45655482382041,42.57822399725431,68.73962376912284,24.10138329016757
244,-8.758430155137805,64.73191668837813,20.818299409155276,43.196245078877425,65.57764711568751,32.5125796706337,51.292893362897374,54.842618108956444,57.48201439350807
245,50.0987765232605,49.967193609467444,58.24372589781683,21.573777323253946,51.48729998338685,63.47803998419716,50.335853179248126,74.13993417064259,62.729619535815736
246,9.691266258632538,46.82064658041533,47.57295677191652,48.68896194782333,48.294228436684286,34.566694195155115,45.66748600383421,53.18758431092884,56.550188817674744
247,-11.350438503018685,62.73213353974401,51.54483352343731,41.050304261781825,37.812786032766475,57.4560961186367,54.19741781923775,78.70221336880435,68.21300895943679
248,55.1362745418343,71.28205288356958,50.78717208109771,47.07062814561847,39.51692841311889,25.955422036467034,53.55484734781333,49.387125785052156,45.6235726236207
249,12.94697865506949,57.610538355268886,35.56744701141211,58.22374929739798,71.67586322099861,55.37564604357114,53.02235498684235,47.0622702173693,59.646546509269015
250,17.420547801569377,54.98228293253922,47.93363749697903,45.71255852045429,50.82843551487198,50.640251517274784,47.47455526515515,52.83807663159972,43.282729422603765
251,31.62012983627182,47.04376554086197,45.88380891120908,45.524215603125924,60.28574077047633,66.2370063474359,57.30424076065015,65.0442202724583,27.445461014216498
252,16.09627546040197,45.085152152500775,46.117533685204805,63.187768971538034,31.470595234535082,35.26511864069626,57.00097500743891,56.109414799281275,55.539944363244466
253,8.259219225091257,74.01012154664107,51.833604713518525,64.22380824489194,50.84022719164635,45.644793006562836,32.76776860280307,54.62291054709004,71.69827489109262
254,22.579119473473483,72.09327552418375,45.662877673573014,74.6683610001422,31.154303802361298,58.34264759786668,56.91436589601852,58.25971797834528,57.108753786671464
255,5.57997656774995,60.44399582595895,51.27846788192586,57.00473301364881,53.14483694937569,89.33426217047351,44.148521178955775,52.232318990149494,61.78181267019722
256,1.659475289253277,55.878719726551594,60.4163968660465,49.959958757068,49.3666488505672,52.59281835641229,65.37013841952287,60.45612079898092,49.39216520404051
257,26.476755234084095,72.89992199691761,48.971723482616916,55.68693545543466,54.70220399566603,61.940807459498664,53.64831669754504,63.12421925253498,39.661960091455626
258,31.51065476578136,46.998452257681095,44.266240609487895,53.20979663306865,63.07011427337264,48.339195504474766,52.83995910922255,62.77468302645779,53.67904524173635
259,50.787270422701916,45.61014493155685,43.46157241433327,35.309341170947,64.04766420356461,39.33998739700472,44.48125326421919,64.88841520752949,32.186094559647756
260,13.327126892858194,51.14051372891968,52.2395535982781,61.36063907899725,43.51634916251747,42.62084810398397,63.77074148448199,79.11696568026944,39.685633734554486
261,22.303253434669028,75.2852444496546,48.60464027441855,61.24023916759755,55.59680455957123,51.858851282974406,26.931279005433883,77.25654623348053,55.68867657981858
262,13.094888005032342,52.496678159067926,55.78881716995632,34.55248812415988,43.28420171973361,54.21964291805102,52.19932221305511,53.576592047201764,61.03932232252068
263,11.93769598355669,35.83410618743407,49.7804041962558,54.12280133811429,40.836375577755,55.08164353839699,48.88395121805812,41.68621879463849,49.39819137873881
264,8.45405707226909,60.43240524935843,43.526829102590966,38.12256157997916,66.73899765970768,36.39582337542313,55.34495902123612,57.683328542003885,48.08311828303113
265,3.2393164265179895,65.44489194057236,51.63356717367797,34.91279340244438,88.70381266360573,61.882667439835195,51.35982333337265,67.11969734279018,46.839861329341346
266,22.41605582309512,44.74171931581613,62.4152917835038,46.540681841470786,47.17712873149744,72.87360983314593,35.4216698872482,64.09898353469164,63.48939203732728
267,10.247852336503062,61.871436221997044,55.22975489121038,44.79606163902501,48.660956383911135,58.86041064215066,39.07952596946273,60.194561362238225,47.52038072742353
268,6.819059630897033,62.22714780954202,59.64949222546525,47.1190763354788,36.488013418941804,71.69843814720532,63.39852484205381,61.18406699824571,53.27512906577833
269,6.3095334739146285,61.84260907494637,57.69775423505511,55.29814949339464,60.0348441106193,51.40776379781241,68.62523382641902,51.95410882905534,36.494309560662614
270,19.17007093664417,49.39065256996231,45.39286220598461,67.29534031015257,48.047823754079836,52.982106138388616,61.73723535878817,66.69311609611468,38.78755565248111
271,17.895728218501144,60.93879007035562,49.523898146683806,36.11179603524014,40.23784281372338,34.27361072055868,30.631865209032362,58.851354742563956,49.135802323031264
272,23.55741081627266,49.376986958035054,55.39309425040587,52.20937561059383,58.344339015950624,42.37679642118447,72.08560576143813,50.110747572494866,47.2046935790217
273,-3.926183517459609,69.58354816802708,43.788889263648194,36.09194579182925,63.40204873142013,45.16957615256985,45.46467847284385,48.447345804879774,48.180996640031445
274,57.311056143798474,67.60351820308776,39.53592587101985,71.88862956071692,45.036809764019516,45.662557776031214,26.0707609240657,60.611025529553714,44.92613983118349
275,8.310602040779834,57.48391954917031,47.403601845420795,31.973098088931753,65.87017299644752,50.09055738259545,46.48783209598626,65.11439286155702,63.04526119553705
276,14.690307654021701,38.436667117021614,50.11717679652992,51.76917863064284,56.17467160641362,62.1141820336375,47.923994613832924,62.31036831143708,53.30515606794192
277,11.234617768064428,42.70724130286293,42.43995190246117,50.95658311923772,60.565168162404746,43.78497384587419,35.73659270458153,63.31323636231137,61.30745997266903
278,35.53522845886256,23.519565624554335,49.17877493403059,31.169043364727315,58.48021598871177,39.20532656755392,53.71949457680215,38.32905329293879,46.15708856185035
279,10.150121814845294,62.36683254444595,56.03848327220438,60.33071339687067,50.08516771817885,48.26577756922818,51.866204002725965,51.227731063346916,42.21354608146688
280,10.334652910077196,60.05940733409003,58.47824192596866,35.402255910417246,64.45876243873563,37.1579824417489,50.18893968167582,76.13734277354988,40.317436774606534
281,8.21575245704405,43.92487325468267,47.83343920080089,51.091718303856275,55.56981400792333,42.79773575621505,70.96435893706304,56.36407448744172,49.678704572662134
282,-0.8032099326156119,71.38077633352239,53.84827566029772,32.55245430027236,39.938436627485174,61.27001433195072,38.14768263657261,74.76172550630812,46.97457260484274
283,15.509314700499186,75.12337375588142,43.51729045226894,43.646814070690056,88.2615280494791,63.29179692993372,34.293532590697694,59.48731665561897,64.70088195240022
284,4.99229656638804,59.79510525523994,41.01833512067345,35.43199535113945,65.40589830814322,82.32426657244771,64.32641054540437,35.83948300601638,41.0040476145313
285,52.03138785117599,49.801952694941804,49.86603210745708,54.083791402606195,49.173074001868315,49.418466201740515,49.71658079609782,60.05509433617328,50.66335053276445
286,19.152225367378087,72.79117153777217,62.035704935948644,55.81577925908977,52.99222327104092,53.447818416087834,37.54966533785028,69.280846427452,55.08090773099832
287,20.36031252552434,52.13454271676079,55.28866381069392,58.4402685350133,40.67473588689202,52.9045075024694,41.687470991671695,61.948494231091715,51.49655572962374
288,10.54633356054062,66.00354956002332,55.66807126951011,62.831907095432655,55.72312665141794,45.33089791718837,67.06787174751686,48.12391374441727,53.3752508940669
289,16.316332200347176,40.29313286952734,54.18907789308869,53.56430981398746,42.208744922078736,43.86965979755782,76.26383120659449,68.82319434044028,44.86807385451904
290,4.877763067365201,73.68681217186513,59.59708392375461,43.80489798379136,49.46698441188091,58.701425958244045,46.18010821717314,75.19849902410223,48.07863967602553
291,19.788780846310548,59.034359686025304,65.9412174129259,54.23731046820932,46.080665393327905,57.76752786559918,43.00190210603251,56.67123070958431,47.698059029821785
292,17.20288631345269,41.39388097032913,37.10478847832829,63.38172156670708,44.791223175928124,55.24307429700567,41.750641117514945,69.47096318806494,42.05349100910438
293,21.8229310332673,56.65423599232521,41.797792597609714,56.84065118118871,19.839217052892867,67.17869421249843,47.71657835909569,58.3929368271744,60.40222693107732
294,14.025269027422576,60.02263468622448,22.103606478761584,28.7535599299026,45.04201066832045,41.38399758348381,69.20020299452399,55.10565846431133,43.112069060185966
295,29.417066974398786,49.16487323407603,31.988778275791425,37.97323974192325,34.885287958564604,57.22427678952455,40.50278394179155,66.047584249501,40.741005022483954
296,14.961305179986313,56.685200343405796,59.65717199269002,47.5341476060026,57.63342127465976,43.15246902052617,51.70671174596595,57.87143787076863,32.3562373568536
297,-2.1634530884427345,64.89435626856555,57.55777240702974,45.2358813792449,56.16682209085674,56.34205162531799,43.15016833339155,64.07578362683407,54.75397552214514
298,15.950855067282971,58.096147403426116,53.37811012433288,37.56631344087808,57.510334193505905,36.559459961447224,54.60074465188719,57.79508639170332,37.99411759815501
299,4.522352518256158,64.48895079036404,51.58730358725671,25.424898850100938,56.486760929193814,67.40950280607153,48.27412220358898,54.778866767867086,58.45298665494007
300,11.183560635464765,45.36389473467465,42.94432644942625,46.493188616620444,49.97383012696151,54.650247320241505,64.60618316525425,48.78099401402526,67.2528844060121
301,9.231735639539634,40.13711326807832,60.38163261461909,43.8900791941531,50.14408588915232,54.60424099531164,30.374509778188127,70.86579947925203,40.42630879696235
302,52.8021194412886,57.853584633554476,62.68512093239104,57.760326028256166,62.6651124292028,33.92743155094838,58.883915574393576,61.18281764236132,32.35134320624264
303,10.724421930565647,72.14240941678413,54.40418651260413,57.33338324003554,55.956173476311875,40.73892131926366,43.756327552462814,50.36942956495542,54.36608304846601
304,31.25803067908043,46.10901634565027,48.53927150009629,59.31867117481389,43.924260682019906,58.54511789013563,47.55266497195409,45.02470759845388,36.690992199327795
305,26.053598023673743,34.803980875315794,46.7877585985785,29.786937163384668,46.98728399916394,48.16249079306337,37.78709926602029,61.72396135496161,54.886072233632554
306,3.454454263534359,69.5101346680257,42.08906302177952,75.67158857092956,51.83776769307153,64.4923718021708,50.81433798396647,51.59684147256479,57.22420806371329
307,12.407837454171142,67.83883958295465,40.18259371193066,41.7943561968819,48.93972511529152,57.75016894522999,41.675039541218595,50.314586734166284,50.832416122885874
308,24.409208611035904,45.97360640834728,50.338460416989555,49.8601728169596,21.96725745031176,64.7717641241591,45.08156340551338,53.518288878783444,54.37990338892224
309,22.922117703162883,41.91114656439176,51.441952176254404,48.244090249695894,45.826807747957815,55.374611943632914,48.48143010214055,63.16367227353172,40.88483780725603
310,20.56111708145582,40.373550501896055,45.299970788011876,58.401920701148356,56.1698859458897,57.37639570519299,44.038435504819844,62.72495754246641,55.87543554235218
311,63.7851213898678,43.29437837061559,63.84118518905636,60.77929126592356,59.26228984377429,47.06430821825043,43.387762994206184,49.31136807361302,36.83286673729758
312,8.312732913921986,61.07303021731185,55.688584883685124,47.030474756984276,45.038687448035894,65.41318728344274,61.67390730201444,53.48016613266481,20.518850773442374
313,17.197629141205184,42.798050092029825,39.71844328241503,61.028177579448865,56.0909966839874,40.31903393981818,26.3807824835084,55.400237201939845,47.217452403932825
314,40.324980824098546,51.79737097070813,53.555931410922106,40.17914169519727,34.43902245709066,53.44041547568256,47.38126610487293,61.97718231089697,76.45364764620827
315,13.419424672153307,43.317885001821466,42.9491895605303,32.234897281061045,49.25752736441405,62.47680247508542,84.3276664823686,54.42856931119053,51.93775022250362
316,19.944320694193795,49.54025329530756,40.85798213605699,49.660991518712265,48.64705016937712,30.70575377654559,57.508481567865275,55.6109114246575,45.42703247813207
317,45.344794004507825,55.79105993276177,46.8297591789555,58.64675912784911,65.0318288060952,42.68385225449822,35.73576827423549,48.06842769767721,42.60210924512588
318,10.204649245360375,55.22212422111915,48.76695482275088,41.84709235958529,53.27081284608194,58.58594642803095,49.314277649384834,66.26546543323964,39.27570297148822
319,1.6102566717447946,57.23001053305488,34.03761011556088,60.53336469474052,47.122113839350575,53.76363825146137,33.67742457898769,53.08012293722907,57.743130468708294
320,6.138014426478023,75.10360016654808,49.3205166408126,44.75839646605464,69.4201941916826,40.362028979741844,41.6383549368051,48.90241004647745,63.781634735523085
321,16.237577684597728,54.944923663808424,39.816057225258554,29.870368513648707,49.58346341057887,52.0993409679906,26.534114195993542,61.258758197407566,52.305872284682025
322,21.61511322962676,49.42900088110163,54.14186669425495,28.495666632314254,53.57028928486295,58.087111794247825,31.762800020403105,78.64626938724935,37.62867243494685
323,28.56535488568827,34.03393684883657,67.98321273793758,18.473019456263113,36.6441538190813,55.50536326753229,47.49037954775128,64.04229890547154,28.633142778742066
324,-2.2201135758468,75.51157354797395,54.37801331928881,32.612043551196834,51.06537482198289,42.80134394165324,48.34167738358963,51.369647524898994,32.06197879312712
325,43.77422468832803,54.0984587095689,66.26806677729726,69.41019763363107,47.360495005869474,36.01169762261447,50.17030752141308,80.86548225310521,53.50921206697259
326,21.737973612266874,50.072263821148454,53.47236133699214,53.74026535616834,59.81273158763549,55.46320342388192,67.59405265518193,69.66459040460872,35.221019237202725
327,16.654238150756598,52.554223708153785,53.75658427496022,64.19969220573536,45.808431306181646,68.60385463382278,51.17381086285679,57.248636354956446,42.76786063318124
328,11.19354694884347,45.54687729023694,29.49296196002736,47.24916552764566,59.97803542500943,64.42905173639973,41.89841730298824,56.89453402469881,31.169456803315978
329,4.361664687185075,68.92593178044413,63.78915468671667,57.54258595247237,78.54451293181016,71.04840600845466,58.26052827767356,55.068186828427606,52.41237436070684
330,19.055265106188795,49.62048756757879,68.58332573018329,42.155330279634434,45.964688610158845,60.7505631780907,61.025287898507,33.535150425743076,28.418377346042966
331,19.427022273802702,56.455777932557304,65.47344211594937,49.20471156442983,24.87810967951904,58.78324550830969,51.677931932795694,54.52528882314699,51.90590785929576
332,10.699814203273913,48.71051643103134,41.695433402710016,38.50062636850036,53.78159648320548,67.786623037548,74.02065956018397,64.25994382375714,49.977810065382805
333,8.434072561597,36.763022792401316,63.18936630413696,44.627441934886065,30.62600611758007,37.3632479227639,55.00097436886362,56.612635283568764,50.99057666318369
334,23.496739578343252,45.89799473635398,45.5876276218796,53.78818055136168,39.45763541598871,46.0904605705457,41.244504021441074,58.022741623014056,64.21966487843079
335,25.495383185583478,55.735723896119666,54.12329464349767,32.1530459213254,52.439516927896754,44.68543113739037,49.693927641486155,69.48110309423801,53.16668870416124
336,25.142075641007125,66.7531039815472,65.034340987462,59.03384463848057,68.90174481299329,53.82162927940646,49.91904482381855,61.14386694591911,60.334649962255114
337,4.378438701046028,56.27304959286293,58.57898021764864,50.23205926848514,59.177260761134704,35.45870893689587,58.98022705669074,73.13175627745906,30.46728159749659
338,0.6643349029802312,62.51648893697407,52.708238229292704,68.56465108197091,61.462576910488224,60.0546802949093,37.41864565954072,34.1004868016935,40.793444748001285
339,10.592287983897748,52.68883181111325,56.09982590486317,47.144275064925914,67.62889876153851,61.48787090248301,66.10930620469273,53.49761384993359,46.113037461781936
340,48.333111766551625,50.82705407252668,36.68664952636617,33.61751486776383,46.81375574901921,53.531104752259616,51.39001810898888,46.707227219675445,57.473973804472514
341,20.23496481462855,46.577534482265236,55.516393249076316,35.43180210967733,40.104752118183825,57.28242855125219,48.168973587372044,70.85413989593837,49.809930867306626
342,5.484083647069799,61.231430504000635,56.40335937252453,33.521192882634445,72.08154541132684,40.10494119904037,47.93556809771241,64.41705660899032,57.88583996266037
343,9.738250636374943,57.416232814077865,43.746641452536686,62.173899198733864,28.12937587597016,45.173211263148644,32.926945388812776,73.5555130438852,39.06495546541589
344,8.563148197051177,57.440587117152745,37.263338869754165,35.4541693878302,48.25215355017927,61.89948535362851,44.260385543926205,61.62792793206634,36.28417905466227
345,5.7811082622493295,62.006250711374186,55.78392857839892,36.40199447191516,68.34270101330237,61.0808032509253,61.0465617261469,39.80039265488178,32.58845725883572
346,24.19363140351877,49.64759008735895,62.21412689491751,31.295809403689027,50.74675651949744,60.83982406803449,67.60796782204999,67.52527021968415,33.60594494413772
347,13.89402449672903,59.5109693799793,46.432657639173044,71.919266063421,47.11990408763026,68.36864810343752,48.91395715603202,43.665086415000815,43.4151917515856
348,12.06159645678316,36.408671214044666,56.44211151016398,45.541188792448246,40.67574236763729,60.3163637018768,63.43573810733474,63.61258664654956,48.83917714672274
349,13.272906629225728,45.89277867800034,35.578682491892614,28.97256875621135,73.83860308403949,58.121478972832456,60.57469105826011,80.05156226579629,42.46095059714167
350,18.13340304311818,60.33918637613142,53.058093018707986,50.2901783120344,29.315249779558897,47.24144153281085,62.547465675441984,56.45113236039793,48.371295486020884
351,12.182348633025043,51.7063166740307,56.744314732786165,56.204014738234754,60.91169047119827,63.38298868693322,48.73631550607877,63.19591675012417,36.95311790226068
352,37.151278387704245,53.77618361252079,45.99845760753782,57.637757615379286,50.209816894138505,82.1214752009696,48.09898304949494,35.62775425633873,64.87018853480465
353,54.1374245257463,43.417585118579076,56.16057701869587,60.81956508717864,42.92995824362418,59.3535327388112,36.64151225235794,58.83599598236617,43.22697235302033
354,25.44700771560511,37.63617798901789,49.726610817141506,63.8241521984412,58.09853286174434,27.14712033607774,53.631208281406806,60.26035295427771,57.67892117797846
355,22.70296862310956,63.81743823076462,46.38109707401397,43.51557927084853,60.05291045701876,48.37947634158468,68.51208201306022,61.063839966505356,49.14735001014118
356,12.087989279928518,69.62018096923207,47.92719450595122,27.143382302654935,28.037819972447657,46.04015057590412,18.58662445798351,66.02401247200443,50.93043583723999
357,29.376082283598656,64.01024686948695,45.525862958691164,53.69757681995341,55.844320004884516,54.28970742725774,64.05570937898513,74.98417587603575,40.48772903099331
358,-0.7821338280721166,73.63036707186545,49.9976492894921,66.4636574084242,45.31052744009664,71.58826606299803,40.45898142270845,53.44694473100456,43.050851875194226
359,27.363439972372305,50.627855190456444,66.3649277081772,53.41489102790556,38.06869702232095,46.895625309261085,61.954822421724735,57.62415001615875,62.268725022151635
360,44.29513540153165,46.58221470770214,46.47408134454443,44.30537999685896,35.65229729658115,52.34534444480838,64.28823783680704,72.75570831208479,55.950691832351836
361,14.17208193389381,47.30934901857018,59.905137386730274,42.82011127559557,33.6505797620172,41.38563324790642,54.05693982863465,59.047760025029056,53.0239261930351
362,16.17829624877078,53.17359619098785,47.54909112690245,33.70500101101722,65.3291589681273,48.11017473150743,40.37483297927452,62.536799837522594,54.09478609629075
363,11.783879329761303,65.29608856729388,23.444571762399594,40.52523252137999,73.2153627901224,42.71965679203881,58.8136052742069,61.97753548370391,34.43019144572232
364,8.307545524471198,62.646546685081056,58.65766986208378,27.219338996580298,55.12964043534839,39.68383477779662,67.44629441708638,50.017036293309,40.91593503663491
365,16.51015338875143,30.109411783871632,43.80870913765395,48.82451137450137,38.56666273093111,48.41105884767018,55.80958290066922,76.81924633194485,60.61860214499181
366,9.890064570797394,64.92210399041537,45.48865634856962,24.469091255205402,46.66558243946141,65.76369308737252,61.5549030270755,54.41110295017848,43.69138221673805
367,14.553442302860866,33.45675366344308,36.09277154649103,47.58957762499461,46.8941721296943,24.568674801395474,61.63840801829993,65.97609101626463,30.198092444443883
368,25.978111070365767,67.60363485194577,46.84394652709556,43.7535931999471,24.029460814376165,36.564837670182655,38.28687661412936,64.42961659581644,59.289410298108194
369,15.906745004325046,57.38525381023781,55.58244396835161,52.17567330690222,36.47220811872529,42.55545157915736,36.83299695296792,47.242901015189794,33.95155320075096
370,28.201468705763663,64.44885399381928,48.038411857096904,34.43001226817591,56.503261912497635,37.80465822240053,53.44451830360902,59.91991750598263,62.525968204699666
371,10.36787206968695,85.55651484373465,44.843841462258304,39.007414077397534,54.739745282811384,42.30373759490553,61.71251471125344,72.29045331908868,62.61843972913224
372,22.85951755961564,42.27885294065523,31.843609340799947,61.852913202213884,47.795542095236115,39.50078021347003,37.42179333635204,54.26861036721214,58.534818015100896
373,31.375261139338118,37.33407920939121,58.3820992925367,75.57308591609537,42.38580356802605,55.85723163299932,53.850324317586924,48.11245422727388,48.082530463393155
