unit_id,JobThroughput,DiskIoWait,MemoryUtilization,JobQueueDepth,CpuClock,do_set_DiskIoWait
302,22.87240050963861,77.92442891229736,49.092473966388795,43.14370193412324,50.437661191206196,80.0
303,27.92022775527636,78.05681266454968,43.89386533323337,48.577934829923,49.437945246016525,80.0
304,27.37632014735449,73.2923568536862,60.01085104171049,42.064284958615644,38.992308261795046,80.0
305,23.966468005236877,81.19749541379623,52.94244570879121,57.32718836126853,51.51028484174546,80.0
306,25.217402202225987,77.04649106590132,52.95404818197066,27.56180657364758,52.26637937961199,80.0
307,24.873483935175766,80.56019736155166,52.07469389305191,44.23271726729001,55.68170097024604,80.0
308,23.32409293983024,80.78574756952699,41.84411436384033,32.718392883703125,62.25000060326423,80.0
309,22.619265074273777,76.68427838346099,55.823760626583784,63.37874563325792,44.22534944841228,80.0
310,23.465803444526713,85.4382934726677,47.439994482265305,52.85957877238511,49.01733023359929,80.0
311,18.502946346463396,77.38929943268529,59.25061692411456,48.12935591023905,46.7690587763338,80.0
312,25.500157001954086,84.41855012419659,33.16055502163944,55.342766441053016,45.81177030780288,80.0
313,16.629131854642925,82.51847019821227,43.97342300376349,41.19105498772487,62.34107442594772,80.0
314,20.688164736374773,79.79682832454125,42.941835691073166,50.60585377709854,37.06931820797094,80.0
315,26.672308001201095,78.92336407355525,66.79811457177765,40.33206113659318,52.68884386372075,80.0
316,21.250223881520732,76.08684477302438,52.30728537817444,60.90010730653282,46.752980282183444,80.0
317,21.42919745171861,79.9896157853386,64.00936692544715,43.18121511559761,50.61185549266812,80.0
318,19.19293235604807,83.02239655888846,76.64799110516668,39.098690916558475,28.195267822328066,80.0
319,16.612037685823402,79.40583409333084,71.25433812945354,39.8959232271675,27.35303510119723,80.0
320,26.84646438351003,81.41937717271477,71.89719980504108,52.139912440321496,66.05403558031838,80.0
321,24.455048286551712,81.18077172619181,47.46303714121131,52.66320514505752,41.91578103379231,80.0
322,29.764064602962264,75.50367166024306,53.57650206889523,51.85741871147094,51.772372966342246,80.0
323,20.345747153465563,80.91005022254,43.79864565734227,64.70868298390093,36.36051603099267,80.0
324,19.647856130420905,75.50490914272144,61.91972107825896,42.53530663786796,44.90333359318695,80.0
325,13.700474312477407,76.82733234944672,63.078974250513895,26.13476506962933,41.51118434760501,80.0
326,18.29190638880689,83.24273794123062,60.28966038663802,36.06479575412115,55.24118212537777,80.0
327,21.713953447088503,84.33156734833216,42.64518100341279,62.505190558226055,59.05963486554725,80.0
328,20.006268372539978,81.59729260501967,54.71460026956263,21.233091839124576,58.77348457783052,80.0
329,22.713210573101875,79.54857875490316,29.134998933186065,52.62862494226173,70.25874959870195,80.0
330,28.07939410317604,79.74486376253502,42.01033600448417,24.736777393362313,49.85675101639934,80.0
331,21.373074343070645,78.4174264198791,61.293512017651445,56.01672039707068,49.81478714128113,80.0
332,24.26773055168557,80.84478503260443,59.31522765391039,36.36534192302775,46.061325240200205,80.0
333,18.667113537847516,80.12053405385493,58.43327517568699,65.4578675468252,70.37718709099818,80.0
334,26.00815832062667,80.50152799237057,45.44966562145997,60.80205280110875,66.82480798844338,80.0
335,21.97623011381537,78.3533371445986,42.90468007522953,63.83468799377417,27.16193220848129,80.0
336,28.479968165774583,79.9330737654062,67.91541259922609,68.00590743908782,40.13615945790824,80.0
337,24.25057064929426,75.99127669832669,55.24622769125232,47.738286480340086,29.833236515647908,80.0
338,23.208070269286186,81.38193458610986,51.86200306106512,59.66017254011253,57.28460151546112,80.0
339,16.264380998689084,77.91193000155423,46.14629045164701,56.65885856872225,26.214109272635156,80.0
340,18.704222221501176,82.37806049297859,63.6827790673396,59.026301822354725,45.476700503355,80.0
341,22.89756350349086,85.6700725145643,28.617931214330458,44.81311628406333,43.52747642698672,80.0
342,24.60421567505987,81.73299918177948,33.508969149243924,58.38778562278532,65.04022835234638,80.0
343,20.380398862466592,79.23011361815072,64.31008211595024,38.526030770661734,60.99661624004658,80.0
344,15.092172102154016,76.6815532102441,58.88898373427692,52.170192846810004,73.79014660530777,80.0
345,23.78030422633742,80.92249663656203,64.65280124904105,39.40070687339071,19.206783160131266,80.0
346,24.203522479713033,80.9034698077311,26.92068402227227,38.17762710466939,63.34054943065055,80.0
347,23.338278612061362,78.64464343027385,39.84996329680496,46.1509535463447,56.659158146648416,80.0
348,28.74913285045702,77.269427300891,49.14165462931971,59.62054351320785,55.682668572686985,80.0
349,19.87667265326862,80.93151803258209,49.18052334291067,47.4849520619667,46.1422689918656,80.0
350,24.9025300199225,84.92380759253469,31.175673115434698,29.573889813245138,55.63942754563738,80.0
351,21.171996988928527,76.60886171133177,37.99208276688191,39.60425840100512,55.495555876390256,80.0
352,20.881301764386336,81.81409565961452,49.463710849491214,57.38469211124125,67.02509473094482,80.0
353,26.94535428708711,78.82868485649671,50.04684247973629,36.50819485457308,51.86490656388748,80.0
354,24.236893036103048,81.2705741060381,62.20399092438435,43.20208348374716,26.558245569822024,80.0
355,24.857800321908208,80.59904187100182,50.31366395041233,40.55549038422411,33.92376886010409,80.0
356,24.42211166650228,80.76570694657656,66.75463573092102,63.639049640053386,45.47579263215372,80.0
357,21.267190471637736,81.35165738713611,65.29618477097513,41.459904432317,42.826678070815156,80.0
358,18.39330330017314,81.64229345857441,58.29797024780474,48.01265014556802,26.90676795463848,80.0
359,24.290839321919204,77.5106717675715,54.922642008805184,58.80160351970307,59.26477807259487,80.0
360,28.843953381683605,80.26300580230811,46.457676851575485,56.56777830487414,50.64727130912468,80.0
361,21.525297547295366,74.70137984936966,55.61984204246842,43.637990044746765,33.04246611992129,80.0
362,17.021056179498732,77.40142834044617,43.46698819686254,44.40943017650271,53.715994233763396,80.0
363,19.615489992179,79.13658030167136,46.92670382356709,65.89623265858239,71.16800678355105,80.0
364,22.866505267321177,77.65727765909429,47.91353591992988,50.45529743199617,52.132193460844356,80.0
365,14.809229037485201,81.5221753077961,59.28927503862534,24.51856560295813,57.68201617151736,80.0
366,19.46946314519359,80.50197694830469,36.48310904960391,66.84586213299927,52.463169296408495,80.0
367,18.89792056759875,82.61448328065002,35.2281370160832,57.89875417686727,51.914028867190886,80.0
368,21.035194912544956,79.62217276906321,28.296396006547255,71.83968464430856,48.04858511380843,80.0
369,25.88617326825785,76.92421757696505,38.40675049180127,47.468036244159336,50.769864424710086,80.0
370,23.71131075278159,82.47858332812498,39.66569696846551,60.17610496872923,46.48581669463539,80.0
371,23.305804151751907,80.21470028023165,51.09901431193588,44.62970397850294,51.95149398540099,80.0
372,19.611696117498084,84.80932728976599,75.21102979813448,26.724891940463095,64.15669922311974,80.0
373,22.070013693911285,81.71525561291757,52.20713999130052,37.929725516891565,62.55918429552588,80.0
374,23.507123852475996,77.04357168071871,53.39064376989252,53.028455717633726,47.69678644147212,80.0
375,20.256920680796462,79.4243403694753,63.629935292980846,56.151759044365186,65.92984415361892,80.0
376,14.662571370208719,82.03402538785487,44.445580808102186,50.56486623634049,55.797773282771125,80.0
377,18.025349941648344,80.55069524897677,52.63848127835996,61.63562763667571,63.60847044649304,80.0
378,26.81769262860498,72.46731324275477,60.925069565667854,52.009166348467346,52.90681613676696,80.0
379,15.701099576929467,74.2314047323148,64.93236845823058,41.06222976095911,41.029662527076475,80.0
380,18.772128284216215,80.15140800349435,46.862415442128075,56.85128464665998,57.28833522927433,80.0
381,32.46834573767479,82.04831159611749,49.90622800766933,63.88010093207628,44.047754784252135,80.0
382,22.99283988169942,79.0945108523492,47.04657811613574,43.87743838388097,44.45683229393843,80.0
383,22.240965648029007,81.70665303394732,44.321266177869084,53.90471933754601,55.078175232793065,80.0
384,32.51673067849961,79.1529883133419,65.51120488242823,45.80253249785543,33.731290247531994,80.0
385,18.67432910111945,74.1198990213868,61.215290499429656,56.30206593031848,72.64807786691944,80.0
386,24.065225030087174,78.77577883974601,40.13497558726271,50.343013048434386,37.43745821102593,80.0
387,16.31401488428275,84.65344870784047,54.43668434938536,32.62459193886308,61.93241985524016,80.0
388,21.60140063638829,74.59871545342841,41.75783125818739,59.61447392674738,60.7637807743114,80.0
389,24.31583494782045,79.8915419878289,32.37260445853562,42.8292975712505,50.44027645810898,80.0
390,30.315197983570734,80.86399394283931,58.21643009780986,44.75826024897312,44.48471550144013,80.0
391,20.547379038666385,82.31391231178748,38.43038642921018,64.13107381636846,39.05742560333407,80.0
392,18.083501193844914,80.45255430956448,50.02037608992066,70.07172572351222,54.94589171628046,80.0
393,22.129051890803755,86.74345601837577,50.74643545593424,40.938500732604915,51.12679988638608,80.0
394,27.09307603054191,78.98307255256307,37.292233919162705,50.305535616043684,54.10105860770186,80.0
395,22.48725013659511,85.56508399816917,76.86969509573602,53.31977396437094,35.7993199697063,80.0
396,26.94627867076612,80.8451492800763,32.525916420314616,76.56045253316734,30.51012656366315,80.0
397,22.505294519947668,80.30210251557811,37.0079769479414,59.08157731169866,32.44953614755542,80.0
398,19.49639094500157,82.40070473091843,73.4243758967222,52.03768316870966,50.49768301733785,80.0
399,27.77144168330627,83.46078474423273,49.01077715608309,55.20371306287644,43.01723363785766,80.0
