unit_id,ProductTiter,DissolvedOxygen,Temperature,LDHRelease,pH
328,8.154379400306768,91.17421317639788,56.09782323118466,4.517538393341594,52.78190721340382
329,18.573929208942054,82.1364740718043,46.970177757845384,30.16575087849055,52.09806428126358
330,7.708626257875563,66.743414121912,53.33512830363987,8.21770826976205,67.8618015961055
331,4.002123907406547,85.22427976652794,60.89193994024791,37.128758478567946,54.25858599133239
332,4.057722312847903,69.54742812119146,47.45388745330176,26.951247515704374,47.14091015562162
333,7.1035810111524595,65.75391566635203,47.376884500278585,9.448546177085552,52.70844725029565
334,8.410722174318346,86.5998676561002,47.91146676021461,15.744810871185605,57.091228374167876
335,9.348367233318452,92.91386746344682,41.61169716846868,6.416160027101452,59.02861134707301
336,14.809752509744577,69.64704939837199,31.476144983141513,-2.4109157506200436,58.958258756174835
337,10.132305837051273,86.51283494299172,46.62097018712828,12.550758482987451,67.91468007448721
338,-15.293546025696115,81.02149779304786,44.71258421981548,55.09820853466809,41.42110515267148
339,6.63405188167223,51.18319435926756,19.89290395323816,15.771048338534587,82.45497729496152
340,8.057406496789113,91.42771283557919,87.53434508950374,16.59076683670947,33.011433441167206
341,8.640093549085627,84.03990500162271,63.86381782802459,13.03623961263735,29.072841779777303
342,4.767507670314184,76.4658479319595,54.219956240423706,16.169409296213257,48.67586906533669
343,9.069988492291825,68.13664166158803,55.49047603402461,8.00567484846064,53.242550472699826
344,2.280955303542124,81.90072766685786,45.79593906090129,30.795953587169556,60.949181773484554
345,6.272193603611748,58.39523982737586,68.91234054858421,20.377757612128416,64.37811544615263
346,3.0639565884964295,50.831537064857166,38.168556223086675,13.917561175367252,56.02464562873026
347,9.411985483778636,68.0710889716987,52.01387809001033,13.949398097555491,56.39182262684847
348,3.5680412006933424,65.63083747259726,64.21320274940766,16.75826255124333,46.42704832794118
349,-0.5025039754308391,77.00742479382734,62.01965093247688,35.93362300059528,43.781522313216115
350,9.311768838623696,81.42611317310269,66.46946742603473,9.838564999866755,42.72097207135665
351,10.32466953273649,65.78615542844038,40.42714882387015,-6.832815037605538,34.85831767846665
352,1.2696121065118122,69.5893666890868,53.899567144632215,19.1540048143089,50.98697361311858
353,4.386648798416187,76.73011685136206,62.86613304702158,7.661646651748663,45.8709303333799
354,10.238649458846321,72.57770121183081,49.61131537980303,27.815725756437125,53.76588338707106
355,0.5452399373035632,66.29162829543813,55.34329706533202,21.613516595452793,60.58491155949248
356,-0.8518202717147627,64.31702952080616,25.947201318256347,20.45032751646631,50.58587478065449
357,4.391438622272537,64.01658419495377,41.834199745359356,8.573342905735114,40.4087266707822
358,13.319640563902606,87.82434446232531,36.55859300596942,6.828550534757875,61.88507394638349
359,14.377649738716682,82.64113548615829,39.11311187073211,15.145778044691122,35.51104923365872
360,6.62758179545598,67.9767221474832,65.44113736587715,15.152328647876526,48.27358926356537
361,0.6424893846178606,74.23109439859493,40.120666540658995,20.034897426547985,41.55321649184545
362,5.5081014659916985,52.41829798193536,49.19019397833259,-2.1732699541039278,51.94200337695053
363,8.968146814047937,67.77603464396525,49.650628520867976,10.697162199109409,39.33151972846488
364,12.334178491922794,73.16885400260632,40.79760144909031,17.572787796041137,35.71226344903873
365,11.516993294921466,81.65873136144273,48.73771426731937,19.003493652466663,82.1993966590948
366,7.255501348905712,43.42454540635969,64.07953518785591,3.577685497375147,44.39749096264773
367,4.50392484445616,84.53688506433248,51.74350728669868,19.135078193424093,67.40739853051028
368,-1.6948302851438157,56.84132637159633,48.03872706880689,10.207195517057505,50.27236147019129
369,17.28170095790401,87.70679307266617,54.428746944147996,13.154597052549178,22.701684817663967
370,11.22850676972288,82.84187563437578,55.757606850622444,8.930708996106738,23.923748445236953
371,0.2786404052086784,63.02609758512344,44.8799847103351,4.487952532951008,57.912272012785174
372,7.516928178548854,83.10932460904453,26.251736117194696,4.586432453868567,43.010800670954055
373,-3.397469585121539,68.36596653416932,40.02811287968545,25.149664750755644,65.37629249787979
374,8.282273332653759,74.6608026622301,47.812480780886105,18.611984100968048,46.843272299206035
375,-11.998877844756795,91.26684289417199,47.942145564210044,19.877560501218646,46.137041860950276
376,-6.797224896908845,71.89520057487356,60.48616695614015,26.089527447335183,52.30952822211396
377,8.506991853670597,72.52143715061351,39.27856031215045,28.93506435507508,51.14173619442752
378,18.114430960021725,84.77884798793549,62.435999164735136,7.635596769008568,9.133808796393872
379,11.747293814288035,80.40713052072016,62.51703524790699,3.4895967821474017,51.896935139577536
380,-31.235726096907744,48.760260135178264,47.01507106144996,51.794600062180784,40.809280804977206
381,6.4911987357083785,76.81412815099321,39.36889569875056,7.6398462363495945,57.16256510757267
382,2.8623159195283137,82.0703964123281,21.015597676557753,11.36007058976656,88.24619055104111
383,8.745542101489171,85.19106497994777,42.239723347224064,17.062406263654655,70.52540006205749
384,3.377748424455039,52.61054027303984,33.36737506636877,17.32955267006956,51.07301938743403
385,5.730366559049537,59.901799390254766,70.16258605268744,-0.9408662033131492,70.70116588093433
386,-15.541381294955304,55.9417108659858,69.57221530629704,33.68399493747847,32.066023160487134
387,11.228760698705699,81.43420715491028,40.396509509918864,7.177567432979474,62.28529450954574
388,5.922718064712312,66.88862618321002,38.68262199291626,-2.166144123739114,40.422820123820934
389,9.482238144706184,79.61575416031201,60.49934762463887,9.452579016860984,48.79675019820189
390,3.994618838217836,61.53784875911171,52.93541841636335,7.981245741029117,44.83135770730371
391,-15.773882338403306,55.039603514028734,62.79974267111992,27.692352960846392,52.67185482033105
392,5.037981168932292,73.56832852785107,35.26548881958783,24.140960203129247,60.5521216744225
393,11.837919482920125,64.59341519565709,26.565195417079696,-1.5025697762817973,55.59779989477505
394,6.688096890347683,67.16956923342494,47.07679949763371,26.172659131932306,82.06029849833935
395,15.327140981584163,91.07989042323464,50.96436754658193,7.31392439820665,33.31800027605924
396,4.894913397166665,54.565429880125905,51.73912978199622,24.596944619208035,43.439636186405366
397,9.529219184099553,68.19310704403689,39.594737693825664,12.937652784171098,43.6185479332171
398,14.502540238475401,78.6498552750841,80.75007497751805,11.276254487777031,51.864724749880295
399,9.035801433847578,66.90087493953075,54.466800718900494,21.973006958215795,61.34426746774922
