unit_id,WaterClarityScore,FilterHeadloss,WaterTemp,LineFlushRate,UVDose,MetalColorimetry
277,18.813469849831748,15.319739604832808,50.29521075067468,28.22292805229735,87.88782313352573,9.97683091577476
278,9.32979772781866,12.138961517758933,80.13972322963815,38.68784641068353,26.13648157826842,9.958333351389268
279,16.441347181987073,27.052815065228156,44.012848975897626,35.789115624437855,83.30295975599687,9.801904590832557
280,14.165544529396229,18.69649394544449,59.628257305299776,27.256636167481282,75.18182655369209,9.740196335015813
281,25.218661916872364,27.478882646212785,56.91537514554916,45.18509742159133,27.603053238251547,9.337084982151927
282,17.808059398544753,9.474868700802881,49.852630906546565,48.315899343385276,57.08753039121827,8.765680072347493
283,11.74049052628247,11.7510654693378,65.581569082899,39.1343021801248,61.79440756026409,9.679336401098452
284,25.08834182998693,38.674987056974544,54.15495462025592,52.97566767610005,63.1813787834116,10.559609809999802
285,15.7096490568286,5.173215145432198,45.24795308153665,25.01345011294339,54.24217325187421,9.111200682598145
286,21.660574884373922,9.356837768928937,53.05545108953875,35.199756982998096,51.58185509024726,9.39468429681189
287,17.634819057630327,30.261029426108212,38.37968151297195,28.3060492501514,83.47210675105612,9.386344071109963
288,13.200003027831068,23.50932739856515,37.73507386965146,42.64288819461647,21.352400945317992,9.335099700779473
289,9.240900667402173,28.208416709686357,37.35092409902997,54.59203230201097,46.73316393228647,9.783227414995602
290,15.769329235327032,18.44005694644846,47.96654832666082,30.9711138733138,26.246410525493555,9.410593045169188
291,13.047305795664093,13.55507714355748,52.1144762218886,33.74652706257104,58.76354341431497,9.504816890789094
292,18.44426731779201,27.676864046120595,50.09715021148473,25.721746906246683,77.56889684088955,9.718695725483139
293,21.049020724756776,18.60776534497242,44.85435079053069,31.164503371423926,13.590941404986335,9.43351583064729
294,14.544999594613586,25.094519987261776,50.326824404321925,43.26253200373188,6.696648761705959,9.555880572665844
295,14.749463065106385,29.296807734031514,53.26202164775634,34.73359554326836,62.06173762671235,9.624613808183245
296,14.040008669751188,24.185088516715922,28.55005053089362,52.575580213081906,61.64960531881867,9.126446040298223
297,15.99557771850839,28.29936517515783,62.162452484550805,27.232871613172193,68.93073506102797,10.051392418470208
298,14.549717346860934,27.781526560660133,43.528700837691176,24.988264771152913,39.82047664444595,8.58769686927374
299,15.336371736535664,5.29107942616689,37.77573309720539,59.31838797193128,35.19618242856649,10.670065336475915
300,16.79426861389703,13.62796960471511,26.349093440014922,33.06470286253779,85.50860708361506,9.898356507496288
301,17.58635393896298,20.379402453662404,59.823814687859795,45.44671340338389,22.59657275730113,9.261692664112886
302,16.585394713390993,22.709652703943494,40.80239160476887,24.057382195747664,59.331614240770904,8.967916800761273
303,17.959453446383705,29.062514611225534,46.113360923198776,42.06962483411651,46.64075096155021,9.149873110546997
304,12.207678691697163,13.893085609073504,50.98013680052032,61.33477747481501,10.464125020212173,9.902477508242251
305,18.558680125770955,27.71237300214931,58.032309887112525,32.616118401231034,71.42160908622569,9.321955961833817
306,15.155075212336861,36.88801664459389,31.305403736737524,24.67224107683181,96.99027803248758,9.405945160658035
307,14.647400974505961,16.153948993790113,41.97720837757501,47.41916328899246,47.05555738806592,9.509706015710744
308,22.51994538419241,12.728107338873842,80.47747086871327,41.28366539777937,34.33134732465475,10.085054953225914
309,17.816763860544143,35.48400249857955,74.11112994357633,29.096533973852463,49.24054562705221,9.371326243369124
310,23.00010857430577,15.165470037573568,45.768757521343666,43.829004283669484,43.18943136052326,9.371353151060184
311,17.68631405763823,31.140038120441407,55.145352985516325,37.14407606847724,71.94239984329539,8.854802871567971
312,19.277680914104167,22.165307707378958,66.33328628978457,39.74621100965661,81.33077572379081,8.539967490387927
313,21.380738847436344,-0.8851395889160871,59.065485609485506,55.72882789335472,87.4400113240794,8.949430306177476
314,11.092439860599063,28.08189273054152,68.20768102623843,39.98859369901999,27.273004120662996,8.899859777373184
315,20.277664415114856,13.38063835385546,33.621186355144474,36.29862554273149,60.312676332962155,9.470219708171882
316,17.545023802077974,26.989994119753298,60.11562916028871,46.80978000401092,49.99391854829862,10.602499964571042
317,19.31949757019349,18.19780370064174,48.45626739272899,29.36364809473535,79.91679651884326,9.45936068914428
318,14.745559919820003,16.92573444536756,29.929223595548123,38.47619578270086,42.33482387308645,8.945678722517918
319,16.553229084771683,15.900618127912479,23.277541533552736,49.827239035235046,66.25720921025562,9.133297587677301
320,14.633398661788176,24.163691854154244,55.56836598436455,39.84430906926809,71.5378992842534,10.261965331287502
321,17.406898691867276,7.765910878441441,61.529533842747256,44.065429436539794,33.39955955476935,9.510531405864299
322,21.407160468334258,35.58890706561616,79.4905776127592,15.6690717771653,62.757575889688866,8.885795970534309
323,18.311627675142116,20.744750287803445,8.997263983995706,48.32776908871676,52.01228460219114,10.083348616435927
324,15.236951972985716,7.331469187175239,27.344493101131004,52.075267289430165,68.7774626157925,10.085169250573337
325,21.878495706345603,15.27807089828518,43.20548653989075,33.848970322055116,59.48500855378906,9.672907831177705
326,16.92426435470256,16.728388248127576,43.19044911221819,50.119044935929224,29.401565913016135,9.906260869240178
327,18.716156578628116,8.425702302323208,57.56848724679381,57.045284698847595,87.63125957807335,9.22845912235492
328,18.475463964954795,26.087843318832856,40.12126440445277,60.04693554778341,57.948360041994164,10.352424552844122
329,20.706000385092757,25.91032594360582,27.219761785449787,51.30690542685313,35.3150067449459,9.87190454424226
330,19.32294959019311,18.782444557994786,45.88528012295119,54.66645974843074,27.063043103404173,9.160839723092838
331,17.577244048955208,27.617994183322875,61.2613697623135,44.737866414736054,53.30892480759058,9.832562974223926
332,14.190250027129192,16.104441999525346,54.37465713309395,28.469118002639043,50.89197511016051,9.703566017110582
333,16.29994331060611,24.27432709932441,50.304760456129365,44.73419379194836,22.030531128723993,9.656746188310223
334,12.726367621205565,15.150227657570312,41.300765619316216,31.83008299225423,20.266203993801582,9.216927300249314
335,17.001613863077228,8.163531939284997,55.81921813901367,29.867396524913808,17.299144591012542,9.238344452341037
336,13.544685001146199,26.02426089237033,68.40485293613,31.073569593593216,62.25700369196071,10.254463716571037
337,17.507856940014793,10.338962912329817,39.24931535291265,45.4576915107881,32.836580532301745,9.072172346994718
338,15.550801152112474,8.20805546288343,35.2257474995947,30.06996846097796,51.36168851910049,9.955718543147523
339,24.014109177603167,24.79318450697479,61.46599059499782,44.97485938917724,38.59224833686811,9.845786252642327
340,15.916050251702602,37.61037133996853,32.20500462421493,49.03200283596335,80.37793912345356,10.408173026136689
341,21.213269697882364,0.06551338534251805,39.87556187078007,64.06423961741311,81.03787429241504,8.90691955071146
342,11.926947831374243,16.46663075508558,34.306769083936025,35.53082913270524,60.73668450369284,10.167571628468435
343,17.8402667775387,34.84940166510953,40.339266677243984,55.96311287096359,68.09300072967962,10.524677136452246
344,20.287001166037548,19.084710225524017,68.59283197330491,61.98003207339086,45.7042704450028,9.802900086175297
345,20.852581718693898,14.041666880847105,43.917068914507205,26.1384543771066,56.12743565958627,9.275129478024894
346,18.86539855716811,28.84480802125256,51.110885790180596,15.738566101191353,70.47709793704557,8.930860739680808
347,17.77107987851603,20.967920860153047,57.62852498012473,38.187125645051786,70.02040206529641,10.087383956384064
348,18.19652683349247,25.64757506406446,43.34512723999351,27.370907407583882,62.83526967787183,9.062579608688873
349,19.906142810878652,12.791727603077778,68.65126706438629,46.472036972788004,48.5711838141692,9.150930568215562
350,22.377763564289467,14.967289120318028,59.46965697239166,63.691453408886865,59.85509735123389,9.749488703231526
351,20.154710347143208,22.82940158744147,64.80573620915187,21.819153435260482,55.5460503781284,9.94569048987385
352,20.210452842665692,14.520841347060816,33.42287122489933,33.57992777562075,100.42362659583978,8.634218249743588
353,19.623866479093508,23.582172846602187,58.742020874977285,57.67100296171524,36.26320472183612,10.077452077035522
354,19.37248061669169,19.959354245106866,58.105550559295324,29.761462173332795,66.75061683495682,9.292190121687124
355,21.684381263242443,27.853216955095654,59.881957157079306,32.59823138972076,22.567368180426886,9.07117135148099
356,16.185168590485617,15.643892750672752,59.63767201719578,10.632269713524853,25.797905508728228,9.31942696614654
357,15.579734714560947,1.797779173917978,47.66646381612194,33.00489499717199,51.22716385862439,9.025207157849158
358,17.922386722123125,23.039819873974373,43.668185791937205,41.092005823247376,38.792620306959435,10.830336554243999
359,21.231788595358974,17.019849452008,58.07492618906198,57.80948199977387,52.787357034657774,9.18279844817665
360,19.615977802625093,3.7244128979013738,46.29024687735584,23.276598985555086,72.4320852741096,9.402329053234155
361,19.198212204442285,20.13109029854798,59.189742300366845,26.890217826145545,46.971964218884494,10.131061314034428
362,22.81421728010628,3.0294976516449816,56.60799307848272,34.05499430140485,35.38166562554043,9.352311486624965
363,21.113884110026614,30.033606110746916,53.680393208387976,57.836069832437644,40.668766889175195,10.107026175734712
364,24.873213322401885,21.496208039214967,50.79508532901797,38.48946399405259,49.96159300777206,9.87539284249027
365,14.74954461381548,15.990723432053546,74.97038544889082,47.74630282560837,46.6528599606382,9.523071618013898
366,21.514758624540068,19.979155566548965,59.7448844868822,33.52213968575958,32.50767168480994,10.29174358752145
367,14.01443577723298,32.15360200379173,26.818119532059427,37.77051699338069,47.88523073500234,9.00684688583649
368,22.307681622749644,23.1804603991839,45.499162067887625,33.70966519039189,53.20801700767276,9.550743089855319
369,12.929705612285602,27.24998242441914,35.98873765089711,42.0020367804893,42.008150563253665,9.058168554967136
370,19.606566814450325,20.98018536418312,59.08778051159438,42.8507696376835,39.54202128371184,9.347329873563934
371,16.47899236921731,33.29303343053221,33.614664067352386,26.37543432847365,27.672363104569836,9.46021318989254
372,18.98898951611843,35.36872118931033,54.545047536483764,45.34470124680168,51.86810004276308,10.577417331340168
373,19.828184673626197,27.268823434802133,53.639031793201504,38.19006657170094,47.779668887021685,10.37206461790082
374,22.570385587049017,1.9827142778423887,31.147560868554308,33.98052301190662,41.19186250153751,9.678664939780372
375,18.40294616494156,20.57811313974513,32.86465646266744,27.31745270620511,81.88986829082205,9.720542221352812
376,21.719163380203568,25.731290736141997,54.317139944819985,47.29262529836463,64.17780286407496,9.96922845096881
377,22.191479885440394,7.25584320639021,74.5288893931004,53.2405449067414,27.319505179966356,9.13383381446345
378,15.750130374695136,29.321646500641485,42.89610882069244,57.865049791754835,72.18108082335404,10.176462624670036
379,19.689198773519152,13.560034037353114,58.211921594989164,44.216554510183606,48.685299923032275,9.153806134077586
380,21.980229221918464,21.37548826371326,42.87684305935347,17.003254572327897,81.43553044271933,8.424388293972488
381,17.756118645633723,28.33759151127284,48.77501977577265,22.689508914086897,78.30803341176956,9.219597577255481
382,13.28929847455065,23.64744332495786,52.07339383410064,30.51601599347777,53.64742901213903,9.432715950922143
383,16.94890341637785,34.227948322141394,63.71580391122552,36.98154652561261,28.86522684329456,9.499756801801182
384,17.674438422656277,25.252635393080276,58.332343480557746,59.86817756080148,35.31996627439185,10.572525486601018
385,19.634361476748648,24.386334926349658,50.76595329005791,34.2007604841556,70.48822985362172,10.17303785892565
386,24.605295804528648,17.38851450751465,47.821776108579066,58.434308351673245,36.789180737358485,9.256576943103639
387,19.29526026379134,19.421999613097338,61.55431649595564,61.90717822790476,12.259301479506064,9.528151372614264
388,11.322952046618072,14.693463914156027,56.84686909987616,37.48887932483766,35.91600657128914,9.36314272669528
389,18.813498613187225,17.927011637687805,58.39872156847189,10.072460413460547,45.7031652281066,9.461111164089466
390,14.532373637536804,36.23519809319679,52.92218579102235,36.32965981567733,56.61171086846786,8.528341927822666
391,20.360989802620935,14.980562630047933,45.07074349411004,38.21392195724807,51.7985414256354,8.805649465736325
392,20.239482613129645,23.430980500200924,43.65071181482154,43.2265222390655,50.92033181175542,8.979326499928568
393,18.282167356790335,22.949680953754747,52.377470154621065,38.12234521982728,53.024228238678006,9.09047037730867
394,17.78952069975386,23.092681783799478,35.13421491373257,16.129596149239084,42.27953887630959,10.836449224279413
395,13.921296086695795,14.115521695039176,58.1459665058378,41.59274173630366,68.57315886620242,8.945555521872077
396,21.295096716970324,18.776105576569254,51.358092539080644,40.17306711116531,45.80106229488604,9.727575506972178
397,15.697682846358749,36.02198045505028,74.44870930783466,18.15104495946682,67.82315110431612,9.827991903922285
398,13.958263965410474,24.988685484752033,70.72620946699598,37.9091004976012,37.203460020091775,9.691013473055964
399,18.42782688566418,25.228202045999346,45.871825157395726,38.65908855923668,52.0485102237991,8.907795839782922
