unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,FeedWaterFlowRate
329,25.04031296974641,66.817510036764,46.88241852697889,38.67155180182886,34.154513459977736
330,21.71118137237645,60.882015428586456,56.029804891386604,45.892490242328456,43.433292123561145
331,-0.42359056561898845,48.07810392875631,43.91164955090205,35.544214576408734,45.929304378265016
332,15.590467810827253,67.84261171896834,60.41399408198431,45.572585851252,42.52469641189726
333,35.182954702656616,48.32066866349996,44.2787174344357,51.095346701238235,33.02232010942867
334,-0.644564660525051,35.5240661493552,70.5095365677975,33.47253833836787,27.57207993905555
335,9.646979607119935,75.3840648078825,43.20319211968538,43.2689814718907,41.9910609336207
336,29.963271252222658,74.85469426749441,75.47194506328032,27.659178774379225,42.32779720694792
337,10.703558600995908,60.41364265654997,56.94741189113694,37.83093371309287,34.78211569425743
338,1.5917740593022693,52.69655569768766,48.23635509807611,50.09092064892158,60.97353948682658
339,29.741803832386285,28.653942708349824,59.99492223011571,45.14837082088218,37.28711357046151
340,6.995769674168467,67.83694439876706,28.860949483096444,34.192869303892,36.36948145772807
341,5.28841149688529,55.69368078675284,39.8635635232023,37.57880133944494,39.45297503516199
342,8.935041044770433,57.25838271157498,61.35943599510451,38.424147544371316,40.57446013180096
343,28.16128476031797,74.4893560650638,44.955043732498105,32.10771728711358,37.97609480120985
344,-5.298950619909354,29.688770299031543,52.18827762818176,41.75320896996397,46.82724747774237
345,27.73240999846584,47.93162478649674,51.71662536847272,36.00106122252593,38.9500889258522
346,49.99921636082807,65.304728506074,49.13735720912594,50.73621651698653,35.33331286383829
347,23.063571696939352,65.94300321418582,48.260066998404675,40.58895217012517,39.96395298939926
348,17.463244020153407,51.71550813525344,64.02573069676649,40.583871580961116,46.34168283064433
349,6.370607865859036,42.000799486087246,51.19289083822435,29.309211114337497,48.528945199761694
350,7.666812830862484,54.514079255354126,58.238851577570856,38.454326943762446,40.131564701661716
351,24.292807673781994,42.888715658034386,61.804633584203806,44.56897558723396,33.38943129117342
352,19.86809879009004,73.61270992761398,71.74255277844688,39.06842444645748,48.25277872825246
353,11.925722731058908,59.26921475720446,56.16895828515399,32.74344468313389,49.90024496344113
354,22.541054081292643,54.80570972777676,42.89080268538603,41.58939758902818,35.79250374995922
355,16.52076988261472,54.59297879546823,28.347657100101898,28.001673991285656,38.82142040432973
356,22.10304685342943,63.97415884110024,23.519610412581784,35.753167003548036,44.2411246222621
357,31.63505832122578,72.0678888990643,25.522840198526673,42.308848771681575,36.50972649104007
358,15.97407773493966,69.54691499821237,52.78890593287149,41.61792561197882,37.01199053858066
359,9.194193318664606,53.657244343883605,67.9158451986187,44.341619308804944,42.906846314392624
360,15.586941308004324,55.256091093092415,65.5697656474889,38.18235777483012,43.97631091669375
361,14.000109544200095,65.15664610300755,54.71214337399795,34.15499811124869,51.111740724320555
362,35.76858447007058,42.32458977850578,40.54331333991636,33.16612550558335,41.41137840937751
363,19.90296314489758,57.362212216189306,61.93060068494322,38.16748078359184,36.927538789024055
364,16.09144367291895,49.907432111529445,63.16506720958612,23.873029901599065,33.41990673876512
365,16.710449699868434,69.10418255107845,45.39065389577956,29.746172767871563,37.93816601439778
366,64.34740588080558,55.30661039097641,55.77819299522074,39.418670586834196,32.02797267911596
367,7.929757385971618,64.61944937392867,38.213732361943954,41.56155350583529,41.07734216708658
368,21.385428718972378,42.13954280774145,63.97309988146455,36.412871488059906,44.948822111870456
369,24.530422719217366,70.9154464420815,50.11312662480089,33.45075770983587,27.603016425897547
370,10.167058189351668,54.70163360089728,57.38093039739319,30.65822045396289,32.80711958393439
371,24.576915954224443,42.352955951947095,37.834058913421025,35.76430341044418,35.08565110559847
372,10.278555432963838,69.1983870038622,26.42505315509283,36.41555140979541,43.867584875003935
373,16.224286995468965,59.71860576367115,27.799067160487425,39.00072971317526,51.165361058643896
374,18.78721486954589,56.419226922665246,54.6743432015307,37.7745813698108,37.48124950607385
375,6.365906583116623,70.49515843146935,49.7130244569427,28.964726346885456,62.099620816209864
376,15.342372254426987,70.74804542828574,60.49602707339664,38.7790460279485,57.34874262352148
377,29.06321069941541,64.88608626221416,63.18501941635236,35.07752643064491,32.3897653315739
378,12.683708415374097,55.81123499045903,54.988974684648376,26.032762579412847,41.44090836082403
379,7.891910177233286,42.43955766013913,57.79802662709926,33.41439883680738,32.29819042415478
380,8.08937415147199,19.656114198126218,61.724396480164614,37.618687436789564,54.87893328716081
381,11.10111749926094,57.89337451315899,63.29293105054823,34.579782809698735,49.46639796144264
382,6.689551753110509,56.806927454474454,36.946597866922346,39.912690583868695,47.65850918096778
383,10.302130781899606,61.03383427681808,45.79772971389944,28.565250852736376,35.89176035749093
384,53.61870079562327,55.58163059049762,43.398219073148574,29.6311965290264,37.706268154286796
385,29.797558606163495,45.53758005658629,64.43326926384113,37.0117583440804,36.52099506947178
386,41.967390623404974,50.66338626750953,55.536096278602116,23.282779743858498,51.43935048567249
387,16.06575729836982,70.11206774942907,56.581547792960556,40.04632798367138,44.48769015535545
388,23.371785574053618,56.108514091594834,59.04871853735655,36.58228303233345,39.48600812483467
389,7.449261727059209,55.52415283407511,30.51867231046459,38.661332730770454,38.40270397154759
390,40.13605535520619,66.51111223911884,43.33148360603763,27.0830254986598,39.13374136756736
391,49.79374460212307,50.10190349731017,50.02850563524738,43.69668724632039,50.2057239136908
392,15.418639337862087,66.35188723022716,78.98067089568053,51.04905544144638,38.192211145290536
393,37.87190648907079,57.31062650275099,59.74310260404163,33.83307699744707,32.00015624299658
394,17.07815427206843,52.04148494194918,54.774974891455635,39.92441982357549,44.9896104831032
395,10.574715940474713,62.748945417249466,44.11679058170248,42.30190225942421,41.59587848832415
396,30.224746346355648,57.642110149059874,47.647636497935665,38.47311816733182,43.01316910572881
397,26.438594495042715,64.18854677831459,63.161624147541936,34.96918785408296,34.51830240094037
398,25.439147755647447,61.820786699045705,55.60021510541638,34.73818122679894,35.118077472735486
399,36.23410928758724,73.2635159231409,61.54658430085704,32.04219476765437,40.79917265504385
