unit_id,CropYield,DissolvedO2Nutrient,PARLight,NitrogenPPM,PotassiumPPM
331,14.234395842540295,58.7945985875011,39.30247511080952,32.55290045394973,57.35432719670491
332,18.421725432996993,37.509774665328955,51.25656777703371,55.42780595935227,60.69154489645818
333,20.676183280337153,48.272250641235075,48.29233086992226,49.391615076805586,48.47192284673014
334,15.972747548982554,45.98040024238659,49.53244396795343,62.55513613058936,63.18247929750919
335,13.023308420945499,36.982474219786326,34.070146638469396,65.19211779774764,51.83301276812119
336,14.773286394996614,48.895028754294756,68.9497875002768,41.87805322172363,50.697620839211204
337,15.468812507566694,58.604234485755484,54.52846623126349,36.65039400917284,80.02085164356193
338,17.556799906553525,51.77803289707386,41.71961748959856,49.71382428648468,37.169228193516744
339,20.911551230826493,55.76826035877457,42.073524207328866,73.92594009892292,56.09947522756826
340,18.826418206398504,43.93382968964336,52.15765613921034,62.35665912280678,66.5531046501612
341,16.228492898746673,53.053148051216816,55.09504451764784,40.940013002500905,32.93410680960384
342,15.400789002450006,38.52682577698806,39.81373500604344,66.58725302141929,49.03751227940105
343,19.010851704736126,48.13035994454668,65.5704000705772,18.28707058747463,60.79957599427281
344,24.521973878694475,56.94415162968855,57.12845967615776,54.866489727763685,36.781677407377124
345,22.67516547008248,55.55188191670188,65.0501004602613,27.03752116984489,53.51688120622285
346,20.37268411882934,55.9257469450677,46.75539733958256,19.580056432956944,43.26091525910287
347,15.779232343704653,38.27245259383839,54.12479224527034,80.05359908093858,62.34961757812307
348,19.359033477719834,40.68097416886393,70.30911715148517,52.650463566216615,39.35326898128034
349,17.48594498457261,43.03890867055878,37.45001309317018,52.73359778772141,59.667005174457245
350,15.094979595216227,36.865688522091716,45.36000068048724,62.17098045947986,13.077528158499463
351,22.696216625716307,48.89005911705476,40.16873945818078,37.190574599313734,44.28846667706815
352,23.74535433503571,41.34792379206507,35.127266634318985,70.57249614205757,51.933860822922
353,13.604343993769874,44.23884063681335,47.31045021845936,38.059545116024104,39.97311005433973
354,15.800239347037785,38.95322335041041,60.529460654845174,46.982056846059976,58.01736230758895
355,20.594392853796425,46.21993926899651,50.064096400668625,47.58277625779125,54.904513652378384
356,19.380624484116034,59.265301334730154,39.98412482501354,63.89804816484675,60.03864413418154
357,18.25763155897583,64.994534986667,56.4841205203515,43.475970392583065,65.5209699470377
358,18.62722907045153,41.107515025345684,56.95599573056481,22.843277882807048,52.27552320426708
359,18.613115485296245,49.92195336316514,50.23062029556427,66.03305471236838,58.44549814034934
360,22.42103760918121,34.50536309424674,35.171924389102905,44.27811996475858,36.149425225514264
361,22.518303876305453,43.73163919225266,45.85866784984959,61.819322727998006,60.23719323861722
362,14.040836701114417,17.591881391904593,62.25966405700498,46.25536136151255,39.73097179183005
363,22.23883002559146,55.85406379709176,42.17651677720188,66.33225156989857,55.97752132483403
364,18.49677466125233,22.294261791033506,54.29576810016193,50.94990769305559,44.1976670799543
365,14.211878297705352,58.221198651862636,32.04856682506066,44.59587995508856,45.43575582838286
366,18.336412878440637,52.32041156399252,66.01676586391761,35.32664693572803,45.718108148371186
367,23.680403228108872,55.561679684684144,47.95554543142502,42.62329114637408,77.48736493866056
368,24.24649850881863,32.26819350484684,54.39321272616388,50.07801941576726,62.84533784692337
369,24.08871940789953,38.52702357229814,51.380019834620484,36.72765958215003,62.610453958261346
370,15.57203734607895,42.44342084273221,49.71353107935628,45.23370970389476,44.81433117909789
371,22.912296534942744,37.807300184039775,38.94006583151338,46.98117187819256,60.121356894554694
372,19.99647244710205,62.85358617476538,33.34763056003169,36.66991234282643,48.936165578068255
373,13.748833016842065,44.208726419879326,61.57532861287556,50.71731899402795,57.28372091614514
374,23.309973997174247,74.98789666033977,37.881640781526364,55.64075014987978,46.10049402107252
375,19.90484516220347,45.644173163012674,51.11484323476996,77.53617747115827,51.214210292312245
376,20.597642880978484,22.239395255302792,68.50589245840757,43.85616785230005,65.25311867797242
377,19.7022823633588,49.310628193915534,41.009485062323606,44.74748834375857,51.73677598294681
378,18.865560776933496,41.41409154450386,48.290428185536854,24.772744886366805,68.14814353151422
379,21.44794495129432,54.00086283439814,42.23518176304517,48.556621509790006,56.69593512403678
380,17.915947150791272,71.48461262020678,54.97034645031748,41.62830618237175,48.4206570065056
381,18.734343375657623,54.12484100132263,38.62930441894376,75.36994973226385,44.42389434877265
382,17.309809063556177,57.81368232915776,52.08774305054886,35.92854872923846,59.94948773936957
383,17.564769912638575,50.60003911801776,46.12148972940515,58.06519284138906,42.927474244736835
384,17.127079447944798,37.95029968052934,78.54976723331225,64.25819171111854,40.36563787587837
385,16.583992982659787,34.40753470092657,51.99626598527844,47.871742924397104,53.18902225052685
386,20.06963391452069,33.42347704834014,50.17377739353082,66.74188488461587,56.090132477061445
387,19.227135435995198,41.17733931797862,46.063029191228615,61.81799638799477,51.30542622063613
388,22.39020974364628,72.51094491421183,56.44295227394721,34.128301095491814,36.12402678182918
389,20.607932379214994,35.379257223865835,55.62499830873204,66.6911768476986,55.00881041188191
390,18.848465432740564,32.37885090810593,75.3924837299196,57.40066303959279,50.00193128781502
391,21.728957946511436,22.835592866361242,38.21901627460661,62.360613375305924,58.05438519772857
392,13.430192596904444,57.89701563848347,63.655224390401514,44.37221636439127,57.242015492668855
393,21.254101510983208,46.85969591454074,52.42426903544289,72.46135081396146,20.061782622159626
394,21.556346841267583,45.282598349737285,42.13710438006049,52.52981395718583,47.8702362762577
395,20.758742306399366,60.64594763862558,51.557643310502,63.94241436752387,34.09298576758792
396,24.443822268732283,41.42262343028854,65.70842930481454,52.87052782106877,59.50965869590603
397,22.635317698181815,59.99068672621523,47.973143723333905,55.33736487803904,55.4066819287872
398,20.153343991120465,45.18789849022991,56.66908546100542,54.1515848676645,52.610203210881664
399,22.21020380765884,45.99654579910441,51.13548961254628,44.45589921965982,61.5107414232953
