unit_id,AmmoniaLevel,NitriteLevel,WaterTempAqua,TankTurbidity,StockingDensity,HarvestBiomass
274,48.03735247409441,52.588502327114455,41.52053847477646,94.72900516760036,45.528991630310934,0.3028633133386722
275,42.352123787003784,34.87943433644233,33.39099802952971,73.23477096193297,49.421800932646306,-1.2954493360660457
276,29.552885963956637,53.44476076305416,39.252608834883105,63.790132964870196,91.80733014180377,10.727009495597741
277,43.78513285993947,43.573386550409566,46.526574205801126,84.50667815094984,98.27438548671785,19.80778758800758
278,58.983976180219884,44.146710113933636,87.51171457371481,58.24984419145516,101.95332341858787,22.69793573814263
279,39.89717577323571,49.49544466557852,37.72227678816931,72.44257913499052,75.4874680956049,-0.16695862976964349
280,38.904919009761805,52.071111354035935,63.703789389570765,70.96060319876227,99.65231493867115,14.065761019626581
281,49.77915397899842,52.01429742449266,38.749281402438065,84.46548824641377,56.81823625549508,1.9836067402492414
282,53.1402467090366,35.21601779258501,53.44963219758708,81.06332802978537,50.538793182265614,-3.660834262944073
283,38.932634957778376,59.55772341367468,48.58782526532156,76.2041796163954,48.32943359958096,16.431452131003574
284,51.666651193469,39.81562566575262,43.11557019093567,66.78815077860233,64.73494792165012,-2.118489218717372
285,79.38999301350445,37.77186405759346,52.4613278701441,57.59176762927505,66.94922732065095,4.810815025708625
286,35.50762390747018,37.67698382381207,38.928011442302996,68.53525669258977,56.02742836601172,3.7151663192080204
287,66.82002829854231,75.53446007811358,32.08073091078416,82.10981188322704,25.975788568833718,-7.487153687746302
288,55.68079512259315,65.94234581656137,53.385231244463874,76.43650978290681,63.67277941857695,-4.077257069121193
289,55.075786171968716,40.23518328023297,54.4987366477934,78.37052308514505,69.83811800016262,9.708763668385986
290,55.36153551842448,48.165148071121735,56.45654820477325,77.10728227223153,76.5882986802274,14.750663693533276
291,64.18050528389648,42.2442817038045,42.67203648209467,90.23709562250478,70.01394275268186,18.02891464310281
292,52.460992441103585,59.44004794562883,36.261847949414715,80.99159923065655,75.20132666718929,11.155188994519111
293,49.16477050676997,44.753562313257476,50.088332234402934,81.90726547224989,66.60513638783767,6.686471220510667
294,65.18949548577734,42.02410617162112,29.02756055372184,66.58496123198934,74.08221517805485,1.184354472735707
295,46.02045048903454,28.16615121664092,45.716625156061575,87.09436516075137,76.94466592195403,12.447473418374232
296,79.5383504394078,64.31189420404067,46.885595625364914,100.98577302524626,81.77601063858913,5.961483972510603
297,50.998327695051096,38.4313195287226,55.08323033281291,69.56260993361384,25.881474327728817,-10.08214396388851
298,41.51102786285883,51.508556488789125,57.78763710937002,63.458859113477885,70.75291608303353,3.7446744582727955
299,50.209528887710256,39.24997397114188,55.500953868467604,69.38923887768556,93.18165825801353,9.011399746808616
300,48.96854246278344,81.1735920253563,62.46803108444594,62.91604746057859,57.99795696669183,4.148652730941759
301,49.54263072914881,64.41648338336887,52.23262098813979,90.00582470599899,62.40010912356568,13.404248867946631
302,64.24653154553648,34.7818791808798,40.97624588053903,109.67988665207659,88.932960986693,27.040513199931745
303,40.88169745484995,67.50875260685129,47.9966800213586,67.33096345380585,65.62610190801973,50.89396693435901
304,34.27626114733897,45.941729183836884,24.392965274525324,97.85276389302344,60.785016639715664,0.29188054032316835
305,32.00388657272558,54.58750962524395,52.638652136083245,87.98091880167942,98.58323721544461,19.494156463084696
306,56.523586537802025,70.98693416430301,56.038532263989914,62.68711403679139,51.34500779891465,-11.007563900334311
307,82.19614490156488,49.56100753857112,34.816374992446576,68.21144131440587,41.680089060580926,1.4230937766363896
308,54.66070391414398,51.58072055114864,34.403513083144794,48.67901163712975,58.611979919151885,13.326083556394938
309,51.957021309133374,59.54395702571086,77.11547484829609,67.3822241175755,68.67698301035044,26.307659785702473
310,20.433650833684055,44.8482353762635,48.05759247147097,86.69336744245845,50.48329264734482,12.639940782375785
311,44.94714090835779,58.284796630726014,52.20582836187747,77.94299211325136,50.468847926240564,0.4309135093128855
312,56.37032704595897,53.016208217096505,61.43696191762975,78.49961746971687,45.576197450297826,0.9635501003902682
313,62.37409151464532,64.15706113881505,29.855115696477537,86.76448818157976,89.84539220232104,16.67427262271361
314,69.83288949855928,46.561124159684965,56.862949970854544,67.36532166014821,84.99252140376487,28.775995064534378
315,34.22962841777819,60.49569272688426,57.40347661120346,69.37883541696908,60.798012109173754,-4.028419103466305
316,45.021270626940705,38.256950810179326,69.50823837013081,67.60856912848087,107.67575311794843,21.96697163642404
317,44.26419765717212,45.91343797221462,51.154190900842636,50.39988297284429,44.78099924027865,-2.3705931331727776
318,67.3372566314936,44.97769807933774,46.61525525446661,90.20197788838195,90.10382520960542,16.088739526831368
319,55.64852422730264,59.93653761110115,47.138527521232,65.29897264633244,49.67681452529555,-4.767854226638832
320,65.92426984214732,44.66210953976117,32.54038300570966,88.45592897575311,38.124421939224206,3.4854611171901286
321,23.562897492527824,51.310463043813854,46.2445563800263,69.80561951581036,48.08954372826685,2.1712615830226447
322,38.890397046850055,38.3622096880265,45.884944391155656,87.94068058018836,57.45860611021014,15.632779294627818
323,38.4116293729848,47.2367804326467,52.19508988308996,67.56286839578249,76.82411078787054,8.85051281836237
324,43.72770630093335,39.86174488061432,49.492038726444626,72.30646327578688,46.7906575252141,-6.81428521908822
325,68.88822397740817,60.90036931767079,51.30250973033696,95.60262341154437,71.08087416402059,16.89708132257668
326,60.55830585996352,51.692482326421896,44.939810249887074,69.95682222763075,88.34427078121894,8.825592230578998
327,34.623758853311635,55.275298968689576,56.15127890540366,82.49325438305016,66.46152411938336,-2.7084962331726112
328,45.717428114849426,56.98553736175501,75.15740596910616,83.08281530904699,82.67820959166016,12.352929641682866
329,62.87059896888788,51.998932142747954,41.392655183792066,89.06982527160685,47.30302982768865,8.672463611296557
330,46.27240936752167,48.741145365902796,57.229779046340596,67.5710040485774,58.31290716113504,4.084838290690214
331,49.81494330141981,61.00390449708339,51.0542550789432,93.81444243855549,75.43594264138474,9.860804573851594
332,41.994651798160184,42.26118035648074,58.11914708065447,82.67161529905715,64.38316227088224,21.170781216489704
333,56.715336425171856,51.57322031756817,50.92680124906684,59.27242403757734,41.340889933866606,-10.470317917869208
334,26.500122435585286,49.71616986197448,26.99683710807497,86.94543095599077,33.094135843246264,-10.464173403467502
335,82.69852929735808,42.6251205469231,32.17472796446816,87.8113626077856,59.95993342424524,22.819800540236535
336,58.081674486577874,29.795002746144682,29.482386526063923,67.08151423530079,67.02892683791319,35.405997801188136
337,58.03617478868054,51.510291996376914,59.30499540735814,83.70130842986413,41.08056950157597,0.561404294908475
338,56.683852940735484,47.35565963935824,54.140184623522025,92.01245702974636,113.38591743838072,28.720879419356315
339,51.08476504225782,8.217173230269072,70.81388462589268,60.30659423998053,48.88227024384366,-10.404956550746512
340,56.44842420663206,89.99382097135432,28.503563153141194,92.02809234799194,49.542940609993174,6.037395906043246
341,48.436914232882344,65.34249992032696,54.652598362328355,82.96988419593961,63.69551300304595,5.2329373472586935
342,43.994347050031394,58.12257456343603,32.21192400608541,76.17674410487601,61.885322489399215,3.345837650349579
343,42.842819170847484,52.92323714316372,17.526507244543026,71.28488769647916,56.07986625825281,33.4684828091333
344,56.95143568132656,48.982628256080105,42.18869873405947,84.29444194601636,73.79642392665124,4.43942235185192
345,59.369824238749516,65.08194877655791,56.13508343747963,63.5367758266881,55.21923443380478,-10.79850301816289
346,40.210253653678215,38.06206820554085,66.67881228915435,57.519746627988255,44.92677889996683,11.658765435197664
347,56.98130740862561,49.72360235287258,33.70932583425869,73.91638265548484,59.18728272623675,11.466861294710853
348,68.2076494077877,59.70929715552625,56.019135811644404,65.90028359355786,71.88935534422284,2.7015446235504195
349,39.269130586683275,59.84034537385534,47.36200241472803,78.58490220751487,77.64857294225428,8.042343718348556
350,29.31072886274324,69.59087371754296,30.758446306950642,78.0927462415908,65.04375728478716,1.283340986846782
351,65.99845231862169,43.357496555650975,33.79048170922981,57.0636866325127,48.16355781802763,-11.156906134963146
352,36.024637294406396,50.68433120518491,38.728096402665436,70.42673032437524,78.8202249893335,22.371528958692018
353,24.12013807309822,59.649514531573786,51.16997172564025,73.25062085485048,97.90703096232372,17.079669483554916
354,39.631823283045165,48.69304690677638,59.241921406501184,74.89302755715627,54.82509057913809,-7.565942920130899
355,57.710743390590665,53.46910492701491,60.24343172786302,70.72305900878122,48.45683979815658,-4.401809715366722
356,46.37595406063997,33.23952862696871,6.234704228315343,65.63758136479194,75.06311875571996,9.053320709576573
357,61.951683873871055,44.767033496106606,47.30258748452832,65.80882887237509,50.85308786999412,26.279189054624982
358,50.72545757616725,44.74580629267365,49.66734317483322,81.73887955227153,50.311238121578356,8.705626605896878
359,42.21297657844917,28.87021070811196,71.93529632872423,89.46454895672095,65.83732160801206,8.278681523814875
360,58.989399449944855,60.71636390317503,52.20314404047653,71.66836562472207,63.56681323555906,-1.29890324151736
361,69.36293429307375,37.07001709990352,48.77087215660048,74.15483349497485,90.09742379826093,15.650024009884367
362,36.05481923435516,44.38246167598289,71.96545302316515,48.7076638082937,59.365322420208216,-2.783480399250526
363,37.914842034679204,42.726732417474004,25.584555715902283,72.76489093932656,56.349794408461975,9.453021944344666
364,36.880070140786586,33.809786453161664,41.68776790009029,80.3884754743718,38.59548712917547,-3.142758539894891
365,60.42050660862177,49.59294719548535,47.479674760934586,85.83511404117341,57.56780966875618,19.770788048029566
366,47.569928176541076,61.13758871036668,54.680793158439876,46.974064729316666,35.61177410585378,-4.170352724689042
367,50.52297358510117,59.02760049345051,52.5917681968624,79.02951682872273,62.5011060690272,-0.7156698980379552
368,71.74429891767312,43.518088158959415,20.64989080827074,55.999680739153135,72.67624785903206,-0.30590070200856834
369,33.21484291257673,53.78434598805549,42.89098624977882,89.26667665568851,32.56202949228571,21.741171693032257
370,46.089236033525275,53.320303921049245,62.023486686983574,84.46170922272115,40.27342665482249,-1.2975712839980007
371,43.45505580584677,46.07155069215169,36.06064053401062,53.938503119270024,44.70151407621365,-12.447372261099144
372,65.20079127072206,31.31666159806324,53.47108087057193,77.11042814092104,75.53032397892154,13.874790734328649
373,42.35295270507995,42.687206822701526,48.187820779312844,68.50456040431607,93.62391153913856,8.75883832005842
374,31.986555429518795,55.733626936090864,45.36657389966627,71.64193208836856,53.1573356691542,-6.742540141121382
375,56.49091982470701,46.939171619013806,73.26072427562009,74.01745456770715,125.98764366473398,32.01615444340546
376,60.59524153023641,59.072648922025884,62.76548192193011,68.87041263513605,106.51693604159252,28.00251220004492
377,60.004631287395846,44.170098709855964,63.459354966601666,76.48681015130948,38.2069963180907,-1.4672712210683252
378,31.153628807304916,56.0983663712031,44.09358517082649,85.96136687518684,66.72437035579955,9.248078657521777
379,49.85029852610327,65.12100866519158,49.12004248677057,77.26697370490058,32.36051857744814,-12.14560134002023
380,59.5332168763735,38.479029635802846,46.318430388340005,59.382819238992234,98.6610975595925,6.258569493225721
381,44.93071377021689,38.50922066783728,42.27592531281824,75.60204317418768,85.13303555985725,16.095904954890916
382,59.83420268982579,25.89674523648807,36.31670711344166,73.8706545027959,77.65305741385848,3.563026066369112
383,47.26305470709589,45.84959319024998,36.24901355740128,83.97466211773872,44.08959616422921,0.7795093568505186
384,69.39012316168643,40.080806380099226,70.41853527667902,54.03985566548171,55.624517457407315,-9.213390933152716
385,61.609165378921716,62.04696011128014,68.51835427537098,54.809849502899546,49.23104670972107,-6.032311065140487
386,41.8303628485893,71.86846793150218,51.9804775870738,52.696348293727155,96.16305551813122,5.688145498463229
387,33.21272871447356,45.91874551974269,53.41014747450755,75.94740072378923,71.00317827915373,12.768522960172263
388,55.994845061785874,41.8144288531392,42.722540383765754,57.479763025028504,58.10483180659936,-3.4835798224349284
389,69.25813583158167,57.65476212714295,51.294929972787436,82.12830240446037,60.02879390049955,8.352941888711534
390,52.19579610991555,52.91662894097898,71.10980741401131,56.51939076849328,55.30593652451225,6.436304830854531
391,34.29525976060352,69.08638109198796,61.767384745923415,45.90509858439246,89.5532702787126,2.7918132251076324
392,41.012422975953626,31.162817726718973,53.660008043156175,82.1330679776689,58.244202980323095,10.831574130748093
393,29.517761086698552,27.594760702102167,42.728718194506015,57.504146524642515,45.308411556816374,-5.918339894584293
394,45.21383110679241,42.37648957006773,51.41304631692349,74.91052924788464,72.9735637534463,7.9907751355834105
395,64.39268210771768,52.60073831266988,57.152955699899685,86.92717508504525,66.47735625135033,8.073549451518266
396,66.65554084960237,45.80845895264445,50.008514753791424,67.49857426430435,70.70963395275183,6.557189329746444
397,49.31222966321259,40.40159729609411,32.063694693883505,71.30819914589273,44.08805461106288,7.0372249307626005
398,35.671667595384534,81.77530187644327,60.15135692400453,71.14243410323901,45.35113878856771,-8.006600361839508
399,48.68138922627541,53.10631566914931,66.43187873582809,68.12695903109011,61.103929701283896,15.153701456574941
