unit_id,HarvestBiomass,TankTurbidity,WaterTempAqua,StockingDensity,AmmoniaLevel,NitriteLevel,do_set_FlowThroughRate
254,13.36074925279865,88.6759641166605,39.19028244526195,86.5710652020008,45.95245492861285,34.43046467693106,75.0
255,10.669489382474385,92.29307812224286,23.616711930626057,84.19512236703014,67.46051467951206,15.019965693197536,75.0
256,5.7460573508321975,77.58367701306811,61.76610945322931,36.812561137907224,49.41921058809083,52.10500342567441,75.0
257,-13.893172404454216,57.31107547183752,47.599634797991264,17.330217903398875,66.73591566257836,65.93448038875881,75.0
258,11.762089075793106,87.73038681541101,77.26816297707325,81.0552560011053,33.99416693196559,64.63834181474535,75.0
259,-4.867240925114915,63.43989651483664,41.252053104107375,49.680615737931,58.0025048981406,57.282176349463015,75.0
260,-8.972419673964184,67.0951187526655,35.94002381503888,54.71565672388538,23.128333711079446,83.69759765464063,75.0
261,-9.39655964487809,88.967489225841,53.942927499364544,25.647037030503384,44.90092454047247,52.453902349192475,75.0
262,8.144738080492244,67.34217840533506,49.3467467138673,80.17902363748154,59.70578453505349,53.40553269939322,75.0
263,14.740309781640256,79.46730800873726,57.685096074818446,73.93286420669395,71.14481149917926,30.94410145361045,75.0
264,5.2481891374160465,84.10870578967695,36.262407133638106,52.38731347614674,51.31434707614894,30.354248090310175,75.0
265,9.6833914440436,86.22504690121077,42.22971038957688,74.03783994745801,37.85835718717669,24.929239866765258,75.0
266,4.0568199726810565,51.52155597236297,63.74468360447612,54.95812413481008,51.4951157182388,56.55045502623229,75.0
267,-0.676495321009456,66.33016979744535,56.346265473978356,60.16131667398572,55.71248207009229,36.7151436656086,75.0
268,6.231023736936702,54.196961951693936,38.77278763323362,28.876623216810554,71.65362975173065,45.86547719865872,75.0
269,-10.656628227045914,71.41019183574791,38.437404804419735,54.492399069078964,40.95907047162916,21.21083209554542,75.0
270,12.922490210625861,87.09140721352439,52.19152442253393,82.23775795642854,46.4374437556173,46.7920538180379,75.0
271,12.193762640869316,51.96378792823177,62.40020932503208,69.75135148307413,55.97491417105708,42.464555902332094,75.0
272,9.41036417234626,81.97146251995312,74.62921152280379,77.75641053278984,57.41738476568987,58.2967652305444,75.0
273,6.729628804990339,78.1661226264604,62.87639600065901,56.27377098020168,59.860611903587426,53.37343624373131,75.0
274,8.951355047432,73.1390822223439,69.4408659186109,61.431251597770824,45.233607831169024,32.59463852341922,75.0
275,33.85168105706255,95.19838346220412,35.45606790252367,49.40393151216039,50.57054185871286,40.18977534607129,75.0
276,-5.643763546003113,80.24430575438879,36.68196999110464,49.84401435531867,39.60973657626831,68.01163833431548,75.0
277,14.512288921349471,80.21736857747179,45.36000244125973,70.79020545411498,53.00078503036297,68.51562915210567,75.0
278,21.22021467196501,63.33029071537849,47.74867540050453,67.40128928394358,37.79241125042861,51.97392771561162,75.0
279,-8.537568452485699,66.15249480795411,49.81981205330162,16.1562177456741,39.12025098382679,32.07117777396929,75.0
280,4.489929354802976,60.79874182157096,73.46772102095623,56.10238974656655,29.74398067103479,57.90796565454147,75.0
281,-7.679870632157905,73.17443476437784,47.666576701726534,38.81784032654933,32.67296479474749,29.27267641258174,75.0
282,-3.9516920902763566,65.90158987895663,63.775925764131415,37.781209522700976,60.92481970631765,55.34457525536001,75.0
283,-0.3210872718681195,59.798337257643446,41.640762087831504,45.01284820972047,44.300990400524036,42.56849597488747,75.0
284,-0.9824365222487299,89.23321624488057,26.740091549032822,68.70215627518597,42.50231912751003,50.46000404468289,75.0
285,-4.764531711930408,74.93083057165882,47.89426294951437,30.014921286175376,43.34297273428872,41.934424084197175,75.0
286,-0.10534461814318119,63.365533290486965,36.25824313752881,32.21005526081891,71.13521914292448,47.55240435002097,75.0
287,22.071152045164027,68.23853280827583,84.87216659346734,101.64590842837715,19.144508979711922,61.821116974716844,75.0
288,-4.094360126326638,76.53047518431418,60.57323212462712,54.07650049687981,54.43392692930004,41.81331210828572,75.0
289,-2.8765538233398984,57.504418423801525,32.31288629756183,61.6115421576366,52.97826734300697,49.11372689444406,75.0
290,10.003132127288229,96.5267267685796,33.33520076681447,67.1643039072408,52.49578641321194,76.54915637503615,75.0
291,13.518431004015344,82.25323797335241,26.371477519092988,84.94224392751124,36.20309692265013,60.77639635895584,75.0
292,12.810778358322095,69.5784358608314,71.29990039145991,58.615372523907666,68.62935196319083,54.332728463059404,75.0
293,-6.127281435655896,55.02012929456074,70.77357934750309,45.30998852830736,49.43833664170311,67.29126701030194,75.0
294,-0.11674294793266515,99.76803345033177,60.86895593976878,39.733137750374716,66.87936489806097,52.64025831025577,75.0
295,0.4678632446433184,51.90878698844241,18.0870455235627,68.95582394696656,50.0084715496475,49.06954868347992,75.0
296,4.588399398366183,75.40164333699417,54.11998861345717,78.43419320608184,75.10104095277433,53.13928150907104,75.0
297,1.6120090240614067,94.67672579376838,53.723376020013156,46.94131041599445,50.667579967023336,64.27442163902904,75.0
298,-5.5276859279213,79.04599873213996,65.04572016767663,61.57015189391099,57.310243455038226,74.52001493270275,75.0
299,12.655949637263973,71.21820978704325,69.43253356844683,91.55711792856877,53.51387827441235,58.861344809019016,75.0
300,11.586218031638365,79.07034329498994,53.103838253619614,26.78959263489378,32.74410696592352,71.92374121480084,75.0
301,-0.13734477145677015,57.301703768931105,59.88658169141332,34.298442398035355,50.76989690586554,32.81345909814606,75.0
302,-1.4385940916650037,67.77043060956323,45.07380192454266,46.3176956158883,47.52297808279488,35.07813496079,75.0
303,0.04855261090618024,63.58255032409691,58.09218731448352,69.72900381250862,36.77371512314253,43.287797838907316,75.0
304,3.9397289842161207,75.44057155145538,41.961750577520725,69.81415688380211,43.35631716202669,62.7703341513807,75.0
305,4.729508836192525,59.53754384787475,49.40853958143239,84.94285340353333,75.96557758004111,46.679306224069265,75.0
306,27.93141280632539,73.38951949784192,58.65675560404132,73.29540648911673,54.15754124402564,47.3730765705391,75.0
307,2.187611670721731,77.00919909443255,46.854627074672585,81.93020882304752,52.28787236184352,54.185898302960915,75.0
308,9.482953517107203,79.37503118509558,29.59230689303894,19.0328875532975,50.507988335869754,63.082446205529216,75.0
309,-0.28480706590419025,89.953357093985,16.599688477441813,49.98276739222461,60.597559932119104,60.06812591903019,75.0
310,-0.8254965323674419,86.70281050887243,42.42923529757915,51.42218312829349,51.07196688008747,32.514338561883825,75.0
311,-12.203903296970338,56.27007138212908,48.196648353445774,53.11212608338824,40.13586229471333,48.934989048347674,75.0
312,6.5743449045270586,70.51432362128809,35.44477188910644,76.693886090456,46.155851575899376,47.673909438175315,75.0
313,5.259182851577053,78.28920600790623,40.452669539425465,49.08238436215582,44.452713184906315,53.06210998392051,75.0
314,4.08245512681132,72.09604570539243,13.657301462552933,36.454140373737516,74.58693229623177,58.010469099241995,75.0
315,-6.122889661505788,69.14142199809962,43.84235570592999,47.55477869650403,60.90675043211241,70.22662118531898,75.0
316,-4.251530599176478,80.12824488722981,31.12374228828768,54.32590918880976,46.4491051261544,45.073778397294056,75.0
317,-1.2391789686549992,74.58858915272423,53.42499858759996,43.871459073949296,21.774441675855975,40.663904048734885,75.0
318,1.8020544773969422,76.54099334430805,36.879061893836266,52.314604065980575,45.3595542876668,39.85098726447889,75.0
319,-1.1035824279484618,83.62001323450099,44.45349564529461,45.9933525300126,30.966353314280457,44.37590875872936,75.0
320,7.35131070383399,79.0745452204603,44.83139184726975,75.5090363753533,30.588019164347124,33.200348464179456,75.0
321,21.074289660542217,81.76161438198258,51.2477210747676,91.9575195622017,49.628554056484845,59.91195914396285,75.0
322,-1.4180249668320646,75.00854211265562,52.98121627461768,26.244612220030394,61.51641662539663,39.38958912735892,75.0
323,2.5461344196271245,96.23901972507714,65.07591082658584,41.389102588809855,51.68439879297833,53.035573363294546,75.0
324,6.225308648245333,56.99718145407525,58.44502905829906,52.436001076962796,45.087310220242514,43.1965336570928,75.0
325,22.71348459816434,70.49403691534586,32.894059830933685,61.450757671629724,59.6400806811164,42.0748369011219,75.0
326,13.778901245840322,56.50159660506979,54.52423252932432,76.69575786602363,54.15228259633936,52.376237992240036,75.0
327,2.845903724554842,55.90608191720824,62.124569236137155,61.37379660694426,59.31192482491345,51.88416079734187,75.0
328,13.468076713094959,55.14075614949599,44.94926052127765,97.93473171514397,71.73608885927112,67.053887753394,75.0
329,-4.981325000846361,72.4184967196782,69.51932043535884,68.00507752616619,60.66288617466258,41.252241014694285,75.0
330,9.5688707190184,89.16143408321422,37.36887271958944,78.8392931364503,36.63748697381354,53.57710446466788,75.0
331,13.4445092827667,73.7144932783276,39.87980237937034,82.12365492485917,47.531948873248,44.04390725491809,75.0
332,4.35628839762877,69.37570187490535,41.777308203113066,50.932725544038206,49.82321725113313,47.23508696834204,75.0
333,3.6737649091635243,76.80192218261578,50.219547835409735,42.864749929328475,52.43726632133436,55.18003904288284,75.0
334,-5.352181147780683,56.91763478379056,44.09270214144748,52.24212578806444,43.30276051304939,52.9754991038619,75.0
335,1.7440553242350711,68.21854361220186,45.12727759993044,55.69308640136535,46.54541683132436,40.5378815078191,75.0
336,-3.351697386689006,77.23131871808029,42.19159961402015,52.02793053704366,48.379393235883974,74.63278206872936,75.0
337,-4.882149205076021,70.6766718369438,36.63865993658616,55.01610228137055,48.8549655337552,65.10409694133793,75.0
338,15.863274428979846,76.35533929215099,67.1792966374006,103.21187891336135,22.1509819386897,42.7308105456313,75.0
339,0.18159497461855612,64.29257594923152,49.14675045187947,83.77319680969204,49.43565026494619,50.50228634765962,75.0
340,11.969751443298424,83.03912587218524,61.90698196694392,47.60290500663214,73.97880883066169,58.65421206335422,75.0
341,3.6070576770528753,70.62798189615856,50.78377158615407,65.10331215723735,58.834398519294055,47.92455355133224,75.0
342,-8.050727404078323,66.88157473690376,59.41868447062546,47.656325158127636,41.19949888239992,43.97671348669391,75.0
343,5.735824603443897,82.80573119707194,39.5799806748181,37.531910153126226,66.61458476616868,62.18072142359076,75.0
344,-14.810894726532855,59.918209348339055,45.30346457660259,40.66333362767868,38.23970941607479,62.86961977926595,75.0
345,9.887058293566204,79.11328138806296,51.52648901016511,89.37651465836538,50.509460755494366,43.99122925963404,75.0
346,5.690481606833715,95.69959024714753,49.36229266093882,68.53967301748085,45.553628657224294,56.89914454313931,75.0
347,13.483214282722434,67.61290930704753,51.41145618755188,73.161518658654,47.10387958608931,38.08700483264889,75.0
348,13.258372472574115,72.77267287240815,49.09248754035838,67.42706490331375,36.39839291859578,69.39000029092969,75.0
349,-1.8686078111160467,77.1855004358813,54.52310505034708,46.49869610535161,37.92726229224717,46.749891177518045,75.0
350,-2.8682966488720867,68.48181483606045,52.9515273940474,28.456844528937104,61.05200231969692,65.31617749919737,75.0
351,11.881324187676888,74.17533173386212,60.72405349060586,50.97591067774751,62.00249554070973,77.49552116791898,75.0
352,40.141426880741456,60.37339548045056,42.64615542877706,67.12344738589876,54.181725163965424,69.71496816077675,75.0
353,11.202878188858922,84.43848664424347,56.38764157098281,60.492244527670664,46.73701977321847,48.59703776929611,75.0
354,2.886838578336508,63.968781554415806,43.042266203173845,72.60147983724228,29.871858283458412,37.15264355187247,75.0
355,2.2727085994932104,66.25162366937803,46.068211464775594,81.24673592329334,23.14830255162616,63.617526096605985,75.0
356,17.324657225714173,79.10402054073717,46.008744529901605,72.54573392766704,41.025160333286465,57.03504036225263,75.0
357,3.4756069047942386,101.94493636048276,47.047710391995636,44.131078484766235,36.33772373895047,50.31532992941564,75.0
358,10.340252821002096,77.33577923618914,29.980824544007778,90.51401195396826,30.803071606331155,45.80120622297614,75.0
359,14.366413620961625,74.25578556424293,54.33666671802071,77.71637339710594,30.95121493244348,48.98143626751523,75.0
360,-2.348500611350021,70.01047346689471,32.59562314899455,67.50771957462005,43.762843927928266,43.51629441628619,75.0
361,-1.2297043042158178,79.48496553348714,49.42555608562096,59.53971482937302,43.30328402856671,51.69464644760533,75.0
362,6.225539908249917,69.45501580086365,64.1389064536932,79.04752704694832,56.01281271639412,49.67458835830015,75.0
363,-1.7428960067158654,69.27664615999338,34.58581568965945,46.01106361126742,69.07197415149872,31.6138712159077,75.0
364,3.6671431310891607,81.76021645326998,34.97693309935549,50.53825584265616,50.63695570257932,41.99323853082323,75.0
365,-4.005356299005436,80.95199905897299,49.62742076855853,40.235726667794346,30.25734278188715,61.71017251726365,75.0
366,-3.8890931766859955,83.14306500970814,37.86640151598225,63.326822747827656,64.96201559887434,68.41536752037035,75.0
367,-6.744948989985707,69.78973197985606,51.63176842169359,52.643749909725976,38.00562806194546,61.56099287220806,75.0
368,4.670900787474505,71.66798063863634,58.89750743833327,62.30596612749025,53.50308692132893,38.26637440653347,75.0
369,3.518559163923378,82.2516412963456,70.17590722535924,78.43794708464279,51.77730305819798,52.39085192980692,75.0
370,8.336814499932355,109.65827081376726,57.392849713861565,68.17407990716457,52.116503665376,41.762150950793874,75.0
371,5.929233611694952,72.46841667116382,37.065226431437324,77.50485078006503,43.60310235515139,47.45240216526178,75.0
372,8.765821738575118,78.56047410729161,42.191697163538564,82.38321980354684,36.21111437937715,57.66879590024778,75.0
373,-0.4631431448258746,72.78146222357253,53.018062645252726,59.680497102836156,40.26409832955406,48.45196969744512,75.0
374,-4.480250149241185,68.64105666683353,42.233092612568406,45.255624000541246,57.773659170099236,55.731427879129804,75.0
375,0.6706930010659109,71.4653382695324,33.85513906232657,54.23405491812829,40.65382686333659,59.074403113266705,75.0
376,5.610198420830855,71.01073479011143,52.20861679528245,57.8654233407823,51.34353292682778,35.25203535960013,75.0
377,2.5795271148256775,72.41619705475416,57.104004469816545,63.181525042100496,57.06748634172014,46.04058176028503,75.0
378,-11.654984752562278,55.71521434064075,56.3595331883232,39.65745899800635,72.74528943090337,54.925808524778816,75.0
379,4.86797419160169,78.10505328587655,54.009191709990795,57.85250832542404,27.465480764688706,36.630121095838625,75.0
380,-1.9085217558178527,89.54950989454929,38.24553446657038,46.11501648244905,47.39787220050514,46.80980643706607,75.0
381,38.46125278826662,74.78523206599291,52.37451404138315,56.770806628276134,55.37132068362708,42.36633562354432,75.0
382,6.751908656459524,60.46657001099849,31.625693591864675,83.0944346138673,55.65566973788798,52.89324270132406,75.0
383,10.929474439182354,96.6130092005246,32.66986176013438,47.321686818235854,60.26909680736285,34.906990122170235,75.0
384,3.253302416921959,66.08734311918278,57.5374815374624,47.825338071825,61.81517831997447,49.64595419609386,75.0
385,-4.1266724980247655,54.37714594473788,46.37034776136713,40.673167292948825,77.85254317260919,36.46441977997179,75.0
386,-0.08007868043217403,68.87118802214431,45.14359685269048,55.157085507323835,55.35331972155342,26.74248095197079,75.0
387,14.508130450769942,77.75517910259789,52.50848652811331,68.62120856771669,45.60199179953093,63.505798664805404,75.0
388,2.074738364614595,85.08213307354424,59.283506500071894,62.12281494454386,58.254494552526694,54.81194523570066,75.0
389,-3.139652630060951,71.29722533390412,39.533914607875076,74.6419321669262,46.988505120640006,71.02491125347315,75.0
390,-5.445723114211175,69.57043942611676,39.74679713005505,61.24440348470988,55.95503877281382,43.16241549808041,75.0
391,5.281933968309757,71.85160160650298,52.50003162753824,25.678607085736637,51.015172278038634,54.53592250670372,75.0
392,0.4435960869404911,75.91975267089221,50.16465978613666,69.16165069634032,45.628452733020936,51.15428482357275,75.0
393,0.7653935591463528,65.02440864432317,66.85419328073594,60.776529517246075,53.69461779806736,58.52650503535987,75.0
394,10.76524135472714,58.85193720155272,51.35248906055894,46.6217714209238,51.28860033610707,35.73384805714175,75.0
395,-0.8963536026271136,94.16362789608145,62.68031595274086,54.88548033707584,68.07586248564954,65.6858963711814,75.0
396,-11.769364968867198,64.35576121461452,45.447771928016145,43.265183923964884,60.0330471472019,54.340624379718534,75.0
397,-5.382724611274291,88.96534979301455,35.76790740552111,32.98292899623711,42.90669419148616,60.25409407122878,75.0
398,20.374518754910333,61.782483943916226,43.7281880055062,86.30250081890533,44.49847661035498,71.93661126822805,75.0
399,-8.097754430319497,75.61543837550877,58.63815958991295,46.35321446394428,41.03675650507588,43.85505896759475,75.0
