unit_id,HarvestBiomass,AmmoniaLevel,NitriteLevel,TankTurbidity,do_set_FeedProteinPct
360,4.051199594169898,60.22112953523686,63.68164015107123,84.71076874016171,50.0
361,29.166539854699558,51.23567254024831,35.753254528623394,75.27331557582096,50.0
362,5.858157048465978,48.16405296263669,64.93050568755659,82.16527357278518,50.0
363,12.067118060055943,19.128528701180798,68.3200409672567,84.45037513985815,50.0
364,17.01069467592856,38.217828741216714,56.02880461090574,87.20846600586958,50.0
365,14.700527706538503,27.354712776587938,56.108490524540684,60.66204673097076,50.0
366,33.74395987300544,34.64284606523512,64.88371196192419,73.56235834120295,50.0
367,9.249570143674877,50.02667258764045,36.41667656663648,89.95532544816345,50.0
368,1.6605000250385418,38.78639179973104,37.37768566899234,91.25041020769169,50.0
369,19.294105161519145,67.3563158976332,50.874439439398316,95.21798945970274,50.0
370,19.699869431560217,32.33918493442676,46.527224494224754,92.7139762225036,50.0
371,1.0607853750462395,45.137013777414495,70.10380636293681,50.93745946293601,50.0
372,1.2451588226628683,57.61934467822603,31.151232589067458,68.32750364308436,50.0
373,3.5782383793108252,40.24809604105606,37.431109682110524,65.86164827331962,50.0
374,24.627489365924013,33.59187106984043,49.44304880563668,77.0578672982025,50.0
375,5.439371592094525,32.97847584829536,51.2445685237214,80.85536935987149,50.0
376,15.540202368726671,26.141728783976845,42.633721053968145,70.28167472481967,50.0
377,7.825375274671995,52.02288180818077,38.128446569864494,100.48913912724838,50.0
378,0.6334557723043701,57.55379814169922,47.85853116256052,72.79403188098254,50.0
379,-0.24884754269891074,76.0813232440964,55.761524678107264,78.07346774129623,50.0
380,33.223125708053026,42.72385313704427,49.04883650913945,87.4052857256367,50.0
381,1.6493564850946152,52.28472498249065,70.34153410333572,77.30232665971195,50.0
382,33.48322825921982,55.17164540391144,54.06328182991838,71.77057294283246,50.0
383,11.902186605949305,62.08313052473894,47.00155084121982,74.57689184937037,50.0
384,-0.5618201548107482,31.061366636083665,47.89348198002329,72.80214806873818,50.0
385,4.714742052322496,41.10017836707138,25.989996617259497,82.85828042601729,50.0
386,-3.7946231102867634,40.088183887252946,40.7583397060488,67.63000270442437,50.0
387,-8.085466276165356,58.84739990615517,34.68109802333676,61.19336438117281,50.0
388,-5.943178789643538,53.14905139613879,65.19179977994065,67.12238319408804,50.0
389,2.274384766842991,46.999955331026236,55.076677070121924,77.67234433592209,50.0
390,10.14010181323679,60.12013820299187,47.97569491987153,78.00939157344126,50.0
391,-3.73795863542889,57.07825736716943,40.209342757603274,84.00981403716773,50.0
392,13.215905753443128,72.67194253826565,60.86532054776194,65.27361449864598,50.0
393,15.205523426112467,57.450719226266834,51.333147710269415,89.32806289802554,50.0
394,-2.574162582080415,44.78624720354346,56.82306411703344,69.75622777538689,50.0
395,12.561391513285187,44.559493546484575,62.963160413759766,69.08906255099232,50.0
396,1.8790563081024456,52.674434965456975,32.331945571815766,89.60048914206739,50.0
397,3.04766251018972,68.95852998973753,27.07981517673072,97.95520809246227,50.0
398,3.4777875284976942,36.23986990504686,55.2236289884913,96.7825213207049,50.0
399,16.09522903264028,56.123316687745756,46.59457724135009,96.28048618986085,50.0
