unit_id,HarvestBiomass,AmmoniaLevel,WaterpH,TankTurbidity,WaterTempAqua
331,17.577244048955208,36.602601869162655,52.20291180635328,103.43188557369112,57.31391089033479
332,14.190250027129192,43.43697111643923,55.382495800955596,81.28855061755164,42.205043981988446
333,16.29994331060611,17.312343022879464,41.27144058483907,64.15059003588766,80.56479718906041
334,12.726367621205565,64.66282243119778,68.16639364556153,60.28416161000626,45.552875397669986
335,17.001613863077228,33.04018073149406,24.937277286150085,67.51098415248414,60.99943790393595
336,13.544685001146199,30.46948185330436,40.5371991392408,91.93911671733714,43.50819908700272
337,17.507856940014793,39.28122112441575,49.375472277703565,81.84938629528817,54.34458426345125
338,15.550801152112474,58.680204220454215,28.439607690684863,63.70972134674387,52.730839366080794
339,24.014109177603167,42.4691383154663,62.467057350272555,95.58004469839298,62.8491634112859
340,15.916050251702602,65.50764090026244,42.66536635955336,70.96521882358164,43.40990354408774
341,21.213269697882364,45.6028962609619,62.35128198787202,83.38335392047262,58.61225679530222
342,11.926947831374243,65.40414480644253,47.646937625158564,51.11143680657614,46.282896960230026
343,17.8402667775387,54.17892675444483,56.26959626793743,75.62195902869077,56.129216524355364
344,20.287001166037548,66.62130174053998,49.51872068896511,65.03208000350183,60.83475025550009
345,20.852581718693898,62.66022754383555,38.509677490139204,67.97340237433255,50.906614780681025
346,18.86539855716811,29.002329320704522,53.509301900448044,86.32265050538744,72.01301663093213
347,17.77107987851603,37.99092291831822,68.19087918682634,80.78370489336795,41.30858452340775
348,18.19652683349247,58.759004502541124,36.043537751270684,87.76577895336239,36.24254780967313
349,19.906142810878652,68.19297566859969,48.643433892778496,100.26454785633668,54.94625467910971
350,22.377763564289467,42.32875880669334,55.347778414051156,83.63610832104857,59.506751437473454
351,20.154710347143208,67.8134627949518,51.990774629820386,67.19083207718471,45.60620128142256
352,20.210452842665692,40.318246338353525,39.46074248402016,95.76356685155085,39.49027811963385
353,19.623866479093508,62.579910618606014,65.36836228149167,72.985688120995,43.47617298099394
354,19.37248061669169,40.71396411695414,54.76432721296205,69.1245621392748,54.52201026069722
355,21.684381263242443,55.361315260362275,45.81268507024577,81.95098027678102,62.044766993944705
356,16.185168590485617,54.18617722984032,54.705399304104965,88.63740239712975,48.923089023045065
357,15.579734714560947,29.987796736692527,63.1046192909393,68.84372622071295,47.06317542069551
358,17.922386722123125,26.702659802045353,49.8047448291725,75.97904248335666,64.64756502130356
359,21.231788595358974,50.30527084742001,32.7458173983316,78.53284069661336,32.08674309511373
360,19.615977802625093,43.891486149180935,61.71387574642464,76.51454033312434,81.29280635197267
361,19.198212204442285,42.10463746489209,65.42624721225008,77.99413101983211,58.592176003447804
362,22.81421728010628,49.59725485036649,56.140695025114795,65.14294091201225,54.14704065158118
363,21.113884110026614,50.77737392610391,47.428448681374796,70.78665874966491,40.980097963304175
364,24.873213322401885,36.937074675149084,68.73503011529503,94.93597712661223,40.1425754284664
365,14.74954461381548,36.944065551388725,41.67014780171799,51.91229853710996,75.26688144526818
366,21.514758624540068,60.97410201244128,51.80389357879701,77.98855224236439,51.5551591447261
367,14.01443577723298,51.12121629498474,51.30232286148103,56.21746092533992,45.728916011882596
368,22.307681622749644,66.42999808776472,49.02965462118847,68.05495393449834,37.07397886392211
369,12.929705612285602,55.014498693357105,48.46525438275232,80.1391454829278,59.85436102343071
370,19.606566814450325,39.23487076282549,40.4566832420894,83.53981472963754,56.24289215929853
371,16.47899236921731,38.71790439105216,38.0107270033293,79.59652076906745,31.554478959619246
372,18.98898951611843,74.34977246489439,57.89827997261499,81.15336222796631,46.965348162375165
373,19.828184673626197,44.27760266864345,29.36157889735899,79.88751625508093,37.426957451294065
374,22.570385587049017,38.4135195739522,42.599124384069576,85.6454262857894,61.18127594110074
375,18.40294616494156,67.46603380396833,38.067880733282614,63.051437244515256,34.368434579225045
376,21.719163380203568,49.338566490049324,34.411106544810906,90.3853887910179,58.589059713436
377,22.191479885440394,48.51401368841052,38.66487828831768,68.8973513179817,50.85917664372779
378,15.750130374695136,44.716631325649246,38.84664350548575,61.56336615561933,47.151324110347915
379,19.689198773519152,28.01805425998632,31.9897996478361,73.29545016906131,59.96599603695976
380,21.980229221918464,63.570046648924254,48.01130167142025,92.31806477725844,64.42735235216591
381,17.756118645633723,66.36954121957194,40.505937695617874,83.02689797223522,66.59486213094921
382,13.28929847455065,48.350919055450916,57.13945142848619,78.71269879544195,50.50534244768496
383,16.94890341637785,44.966712734754445,46.109233869995215,75.4325323611609,43.8832871307082
384,17.674438422656277,51.03533397095469,36.417373676648104,59.51839587213772,52.543358120882715
385,19.634361476748648,50.645156251873864,23.261996539876453,51.492309967157745,53.6043227655566
386,24.605295804528648,54.48578538261887,47.776745160772734,101.65572431597639,71.34657826941934
387,19.29526026379134,50.139074267392246,63.96584319086133,66.3474775797124,57.94390474489877
388,11.322952046618072,74.04754602231164,50.78849538215807,80.25847934508249,57.010375473861934
389,18.813498613187225,33.8752258224349,52.071562797406855,67.42628371212976,86.35399517721929
390,14.532373637536804,33.10545201434871,59.84457117566358,89.87676974567856,65.74531628100979
391,20.360989802620935,28.453846672885152,52.954974096729416,87.91382653941822,50.384852003747284
392,20.239482613129645,53.15262278340044,22.298530321811384,72.15143143204554,60.17535043822824
393,18.282167356790335,45.5658888828045,56.4483440843359,85.88926274823253,45.25757748904669
394,17.78952069975386,45.57542875573457,70.52378582240732,66.90620795210889,44.56798555932526
395,13.921296086695795,36.08405207542651,49.97985298065261,68.90145081910211,50.04024136242106
396,21.295096716970324,44.705204058713974,49.0273196470067,87.63650066889888,68.37890299785084
397,15.697682846358749,45.746403428912856,43.617194981452656,96.6543149368046,44.243242331437344
398,13.958263965410474,37.157445997231626,71.89007235623711,74.943819803572,51.37443280541096
399,18.42782688566418,60.98812838009593,53.00047636183622,82.8113296286915,52.798311439366614
