unit_id,HarvestBiomass,WaterpH,TankTurbidity,AmmoniaLevel,WaterTempAqua
331,18.771037966558616,65.85350934231349,86.98298418563654,44.36738349562059,56.53573192460145
332,19.374534730020216,21.317457186163843,82.32582860756925,48.81053973782499,49.91163828169993
333,15.791710359077491,54.99248297390014,54.571006958322904,53.048182799424104,50.922297605668646
334,26.48909838229695,44.37058441431007,84.57365481963876,55.49868300300965,73.8059496472735
335,12.345844259214264,45.9164247253863,63.54463619089511,82.93782640739443,49.782577917888325
336,16.081457553825825,35.00999350942122,61.70313538759418,54.173285504166024,39.32343448286858
337,20.76156991542754,42.87372427013282,69.09844639466411,36.40580621262387,35.1231160847323
338,20.85440204117552,48.05280933527804,94.92365277692195,76.6924036136653,45.007746164669356
339,18.355814108014194,51.62345404427977,88.15833541646438,58.7874018583294,63.25375304342762
340,11.653680631186734,82.24456708442413,65.43286188204986,39.493572403855616,45.09095383261271
341,16.628985304604296,42.09114730233063,85.30165225664932,48.06707955022631,49.99032571234787
342,23.016445766264738,76.88563992602113,69.50381548834406,42.15843937944536,56.252203177976504
343,15.877746004030897,43.107773389183095,74.18032122131615,32.63127473190528,26.948049645524247
344,16.67939950762436,40.85428833717065,64.60303557203339,51.85981747627427,50.204866316091795
345,19.328892047869783,59.01285341171287,74.66169837099434,34.18851579766303,43.06922522253186
346,12.148812065004817,33.66619780498126,69.03983892755866,44.08065513072603,40.38612435332846
347,18.115496245748844,47.834434363591754,63.55028791576478,23.904803952526976,36.81670426125073
348,22.635436165779872,59.41166812652968,84.13411724901867,52.41400596874894,54.13893195958479
349,14.419349645530245,46.24477647069556,67.35253908990411,44.12413084429838,43.3206158056755
350,13.439858067617811,25.214294377492347,47.99623908718218,36.98159235265418,27.934257126691097
351,20.117920488970725,58.69806448312035,77.54233370745831,58.06786183064271,36.39154368455894
352,16.296378576895336,48.85065051122045,56.10154589940824,40.71694083573224,75.96449304194265
353,20.090251658000717,43.61990063541349,78.90000505388353,35.77125861302271,53.62030406198247
354,18.724463813334594,40.64973589951838,79.99867629368327,50.98529636913997,66.99461455197942
355,14.569587001417702,41.72117403593383,53.85781078480573,62.94884592851359,37.35717683859637
356,16.112058216883234,50.49039899040027,84.51488661964244,27.346221129143302,41.28925692047541
357,20.233110330235824,67.42747644164996,84.94755849524091,55.06148540901339,57.39951317876471
358,21.547986869299297,38.356230253038746,110.09692337817606,60.28710365143655,47.1210572047147
359,16.09708963771881,67.09406396872589,78.09013947662099,49.595603360048855,44.98206977941632
360,20.98117351955572,53.23895782390216,92.36956040265255,57.15540423234676,49.198933649141765
361,7.451206317150297,62.28255372452874,48.8738144998154,27.122764873227105,52.81332540028226
362,15.255988267160722,54.00691962723733,51.31332796813117,61.27188010733361,46.12490328831889
363,21.028925781525672,54.286071890962724,83.75483844580313,62.00502753187389,48.01046460796192
364,16.140612612735218,56.57102421288273,59.78187282298185,46.83450189998715,63.49425882499911
365,16.6975324368722,54.861501405217204,59.097332119752096,49.26694560178031,48.231664791162345
366,21.281508472011666,48.71609058552213,76.8302741682202,48.99206445062409,50.750658269073995
367,19.653869442726243,47.504157655232675,77.42568848620483,44.27041988883157,33.03066775358987
368,19.794025995722738,69.25472435149005,105.43289198813443,74.66235916148392,55.7382071974716
369,21.90470438657618,39.895275545647785,87.21926035890876,44.941396445071945,63.30637208555211
370,14.929711189403845,60.016292349396814,76.96283565897494,40.01045970835312,48.189902867848986
371,12.276385622821284,34.86182827159354,61.95761007880524,49.82223786288596,43.78269723370445
372,19.3836538944306,59.611971551107395,84.7354847658877,59.40753315607961,23.515680341630137
373,10.490020647799225,34.31643969076759,51.35515994234401,53.85642725014625,47.0912421103949
374,16.379148791320645,51.58575790127375,82.53491742694247,36.53281313106043,50.47750553231167
375,17.01624776791886,84.92141470593818,77.52078157760666,62.18887960999467,51.117162883126674
376,15.419930342544877,53.13586075482956,66.38318884779366,53.033058254949495,40.51232302279554
377,22.439989007177317,36.53560268102327,82.11217822088685,53.39991278772617,58.21399773478859
378,18.52001305382263,39.75694056321437,68.39894213689756,72.48319036327766,55.38518680597302
379,21.151647944259196,45.21781309452351,64.13608976090569,42.45234616119149,47.07788694764233
380,22.45498996219491,36.40001112637002,93.45717270354835,62.98100232296599,35.10607392321557
381,18.17988230997495,72.24967857140064,86.71774553626469,67.04444906210355,50.49664562654176
382,19.796534363910784,44.320280715972245,87.5296477484247,33.839433465648284,82.35804845800179
383,18.78384330734708,61.978864105132985,82.24462136341928,16.40074406938229,57.31472585334361
384,19.20633204699972,48.98190133366925,85.12206348287486,46.236418828477895,34.576230511802564
385,21.168377408080747,30.121032226322566,88.42008558114581,52.06797929536687,40.51155191916916
386,22.80714657983035,54.276719748689246,91.05366576189128,77.84405958645904,67.64815947957213
387,17.024736131596534,53.174757143325635,59.46738616876799,36.15714727570332,33.34688455966268
388,15.89410662419046,59.011180491681834,81.21432150217294,55.60100093288946,42.83877518991173
389,21.725757211927814,42.30820696207843,80.25435616780585,64.43544285447724,59.609625307080705
390,19.926337971349575,52.51149649719753,46.32194950618459,52.406129228864856,33.99044674287317
391,15.87500791548957,52.41744496165529,76.06989609256652,75.48868330142317,48.57279280623404
392,16.113395953014734,22.746395831157255,70.95200747955555,29.86196735576427,68.8455671354961
393,18.411205213972693,30.808614412152313,81.81672910973056,44.22629117842575,54.22490162341735
394,18.104371960087988,43.71926820025878,79.81163950504036,34.10607825110812,68.59220602018274
395,17.972092517455874,48.00522253585537,63.890150517092195,44.32234084517549,56.11554460043976
396,21.9691333098727,42.70354050702069,86.30926771580431,44.37378885938996,40.356780896494236
397,19.804292663673554,55.137359808359115,76.04632235467162,23.31374233357088,69.50758518470617
398,9.60162553904247,65.08231430844052,67.16805518673615,70.6602126998724,52.08074568192949
399,12.163317741173183,67.66610207486195,59.81737640986066,61.28121860064344,39.19401322846861
