unit_id,HarvestBiomass,TankTurbidity,AmmoniaLevel,WaterpH,WaterTempAqua,do_FeedRate
302,22.387668579400465,67.77043060956323,27.17171311659236,43.816150361037394,60.354236018331804,75.0
303,16.714892428665717,63.58255032409691,60.990344333421724,33.4852296520712,45.95100927395734,75.0
304,17.75007816333094,75.44057155145538,47.472288985058285,57.625904102514916,42.60548654893896,75.0
305,17.63185940857659,59.53754384787475,46.829827679310554,35.91018530456014,63.21578400747383,75.0
306,16.881230704261018,73.38951949784192,61.80300903937676,40.25630965598425,45.83912874119521,75.0
307,14.545818668811423,77.00919909443255,45.44520007089731,59.11158585053542,44.66186886687421,75.0
308,16.050339013766354,79.37503118509558,62.01603010294776,50.672393336303685,57.781441507919645,75.0
309,19.9521445545573,89.953357093985,44.07784008360466,56.200036040521326,55.94319165358349,75.0
310,17.12725451784075,86.70281050887243,64.28752409413697,42.40270657075639,41.429623006357154,75.0
311,16.04639260449686,56.27007138212908,58.426872534019545,31.825556048993537,41.59708807726095,75.0
312,19.298374480419785,70.51432362128809,50.60094436517912,59.142355578914895,41.76181185411467,75.0
313,24.245753620013993,78.28920600790623,37.03960591078934,38.541844717154625,33.50295623354189,75.0
314,19.33631650010102,72.09604570539243,35.9766694271527,53.220684683438336,48.26482601860833,75.0
315,20.41202775926632,69.14142199809962,52.44838864183741,20.976745233518418,57.06543194795514,75.0
316,17.87964132862894,80.12824488722981,37.53644120940278,55.27805332158552,43.53433214522197,75.0
317,20.92100504029322,74.58858915272423,44.810966855872465,42.04718972979748,61.14139546380691,75.0
318,18.81659913049019,76.54099334430805,35.374159642361946,28.106343442128317,48.36078871839207,75.0
319,16.716928702359475,83.62001323450099,16.439053990480666,45.4747077540115,52.071445760096964,75.0
320,20.492912000212346,79.0745452204603,33.25836161137147,37.19783303116136,54.45660203905077,75.0
321,22.935395185061036,81.76161438198258,34.41274998862758,53.011999670136994,59.220276206085245,75.0
322,19.868571240758218,75.00854211265562,54.45825254192329,47.327733724931065,42.78496265136165,75.0
323,16.030116211231004,96.23901972507714,59.93620473014588,53.40361250362199,66.26246477755939,75.0
324,19.13772448079796,56.99718145407525,23.352041111252312,58.682068396824356,60.63012994796691,75.0
325,17.89202959085594,70.49403691534586,63.94983961710506,58.59160237614141,39.74862735850374,75.0
326,19.0490239917222,56.50159660506979,32.431438410514076,56.63087368002216,27.01568510680569,75.0
327,18.09552467538221,55.90608191720824,84.71052822979125,37.16950690410735,55.70437699188095,75.0
328,24.529573656905285,55.14075614949599,58.02671687505964,61.70530558690493,54.78405988992075,75.0
329,13.694892288892078,72.4184967196782,51.65230563170618,50.40805720868039,36.088719842223256,75.0
330,20.91088924163024,89.16143408321422,29.039455423707846,59.913261408695135,46.712720597025836,75.0
331,22.083088746174383,73.7144932783276,34.39277208841011,36.13585475232033,51.58819549806394,75.0
332,16.413080127828664,69.37570187490535,55.78204974714762,49.66313840674147,61.8274562434577,75.0
333,21.667407064970284,76.80192218261578,51.19866483161418,49.09239183353954,52.84347949275145,75.0
334,17.616251759201237,56.91763478379056,58.74498714988791,71.41751658476211,39.60751772051631,75.0
335,13.79478745841556,68.21854361220186,69.64774803395758,44.541765538149335,64.30689218025068,75.0
336,18.709563477853983,77.23131871808029,43.68001284527661,57.510870488968784,48.07563494786859,75.0
337,16.43981148838099,70.6766718369438,60.00086281029197,63.82709196231927,52.072920899193875,75.0
338,24.57570294941441,76.35533929215099,56.71245700168334,34.50035417308533,60.49491719017428,75.0
339,13.807688970866295,64.29257594923152,61.9191977071113,53.699669998114494,58.65436707083786,75.0
340,18.15476917682851,83.03912587218524,53.09292830889558,62.50913608615094,60.89821244765345,75.0
341,20.579542546616967,70.62798189615856,57.97543122249672,41.39335379605822,37.962123657111505,75.0
342,18.522064508664542,66.88157473690376,57.76300247907324,53.01895965976597,61.440573609485526,75.0
343,20.13029324736028,82.80573119707194,45.68915813769078,32.147755248116205,72.79191452452213,75.0
344,14.870854315552673,59.918209348339055,44.619075862939404,49.49887443793682,40.48291100027599,75.0
345,20.507205588101684,79.11328138806296,68.3291555066169,57.30950188430812,52.13789174219148,75.0
346,18.644659065932032,95.69959024714753,55.204059002221946,63.61024008610873,28.07533056469447,75.0
347,16.87231749625916,67.61290930704753,23.19897104978213,43.593147976565405,71.33311734345874,75.0
348,17.705119029159558,72.77267287240815,39.9256438227572,55.632090173475206,47.62440887098006,75.0
349,20.776546481277933,77.1855004358813,42.97216579816695,63.21807331415602,48.26907034180028,75.0
350,10.524892174599927,68.48181483606045,40.167503335160184,36.238020456112146,63.876891416408306,75.0
351,23.49243572125112,74.17533173386212,48.9796434446482,42.4292468831365,67.97984033480788,75.0
352,13.92141710388378,60.37339548045056,35.74622469260339,41.21547577554809,49.3652032001579,75.0
353,24.017867337272495,84.43848664424347,64.63606988858392,53.08769275205837,54.23868001194593,75.0
354,18.40290164817055,63.968781554415806,53.60381310205375,73.22898682076095,47.5174038070109,75.0
355,15.809316181687155,66.25162366937803,75.71925745352847,78.22458458799392,61.26523545695916,75.0
356,18.34917657193023,79.10402054073717,47.995355378484184,37.19243902957429,46.812479403610666,75.0
357,22.09490612422165,101.94493636048276,65.07777509651574,71.58737509602065,35.13834402323657,75.0
358,19.391134901851,77.33577923618914,65.25114459457718,40.483916460952535,46.67319766996242,75.0
359,17.45679560967147,74.25578556424293,55.983126351725915,37.76930686358222,43.36284884261162,75.0
360,15.449575108668084,70.01047346689471,37.287921004840925,55.59272578349067,61.177448570792784,75.0
361,14.125002592082819,79.48496553348714,35.20365103598041,44.10050694149695,52.16674849300993,75.0
362,21.650174694254193,69.45501580086365,56.399991348899995,44.27131542545909,60.360313215857616,75.0
363,18.690399858825288,69.27664615999338,49.63569735079626,45.36904078722891,58.268830776558914,75.0
364,18.83440088176079,81.76021645326998,53.63913762020664,39.82007319256842,64.19106911538489,75.0
365,15.960818223368454,80.95199905897299,34.41393990751052,38.294430259628086,59.245765360179924,75.0
366,13.875710829186097,83.14306500970814,42.7703675494294,64.48459364338586,69.58700784980086,75.0
367,17.960044912660912,69.78973197985606,49.81129418089394,45.840857369778206,38.161130763007705,75.0
368,17.52480736873723,71.66798063863634,51.85033802151519,57.1750381332043,40.33796475758589,75.0
369,18.702836671813728,82.2516412963456,68.5983383667891,73.74683491274442,57.69112669869311,75.0
370,19.9025294598564,109.65827081376726,53.16081028791013,72.25188021831065,63.06520777225512,75.0
371,19.076655217751355,72.46841667116382,46.0222519186881,66.05438687350053,55.47377381759117,75.0
372,21.33500082324869,78.56047410729161,55.01611310603232,60.06510734033117,46.0849574755359,75.0
373,18.205001629703407,72.78146222357253,83.25732706848356,39.57264252512638,63.787528660041495,75.0
374,12.58693784220865,68.64105666683353,33.26097447629314,14.57455210617113,38.87124339203829,75.0
375,16.35450402838909,71.4653382695324,42.4909634654548,49.125205942055345,29.863986843900904,75.0
376,20.49553032510372,71.01073479011143,44.40460910486022,37.04480581822878,70.02384878562562,75.0
377,20.16775609484298,72.41619705475416,57.24795368405911,39.207325218959305,31.749600042957454,75.0
378,9.177380462045935,55.71521434064075,44.912680797561045,47.29058411891263,57.896258818983284,75.0
379,17.57672290969688,78.10505328587655,67.93897603231473,26.220613567566765,62.76594356797396,75.0
380,21.18844493961366,89.54950989454929,41.53595915993,71.49206429942387,53.19121120960702,75.0
381,17.143400611109406,74.78523206599291,37.09671145407212,43.5868133393586,66.3603789223236,75.0
382,14.59652731651645,60.46657001099849,54.162385320454824,62.4928713260507,53.100922653677884,75.0
383,21.45920307928616,96.6130092005246,37.39443177293886,50.45313079019096,55.483405368029224,75.0
384,18.006866388220434,66.08734311918278,52.727720373283006,40.92283337434253,36.68278292552954,75.0
385,13.504440317484267,54.37714594473788,28.259471263644087,36.39933985172888,48.00139239043249,75.0
386,20.14592442705253,68.87118802214431,43.612394721450244,40.32346604195645,55.54681024248239,75.0
387,25.715383387009126,77.75517910259789,58.75149436511886,41.00816293113188,61.244406015518635,75.0
388,20.878793395977432,85.08213307354424,27.266786913747747,51.93890411732981,38.98788746962678,75.0
389,13.647854687227117,71.29722533390412,46.20763079607629,46.28651700834249,24.674978134739977,75.0
390,15.117234596805746,69.57043942611676,33.459400555641416,67.23609589417579,58.70194062119129,75.0
391,15.597770934992198,71.85160160650298,54.499542517521355,72.54404918758073,75.714806167577,75.0
392,19.133597488003414,75.91975267089221,47.51839082682535,79.36131046123822,61.650431426882285,75.0
393,22.24694490528081,65.02440864432317,36.15767004599728,40.704794714408656,49.543131611312965,75.0
394,20.507424615712466,58.85193720155272,50.83531222675342,52.13463369284124,49.46423916663765,75.0
395,19.622508588437988,94.16362789608145,57.34840391650703,53.693310529551674,51.086216726532335,75.0
396,11.682395624235319,64.35576121461452,67.87467340195768,41.28428141650641,34.61324634512377,75.0
397,20.51015135158818,88.96534979301455,50.139566910205666,43.68612194948688,47.123080716040704,75.0
398,23.106046885715987,61.782483943916226,71.06691105173454,45.85756043806411,50.851957276358696,75.0
399,12.916573134419753,75.61543837550877,71.15319915502064,45.576592978467005,62.59749826744055,75.0
