unit_id,HarvestBiomass,TankTurbidity,AmmoniaLevel,WaterpH,WaterTempAqua,do_set_UVSterilizer
302,18.899242142218647,86.21780498374655,29.33750028584036,69.81811855527064,54.99399538231202,50.0
303,20.852113128859724,91.38725102107146,57.29960683298158,58.39522487332522,79.28081747070512,50.0
304,18.128688585441793,79.82569945300891,35.05929026335638,34.218552554045715,45.42448215276335,50.0
305,14.871102668173801,85.13688020366664,52.524677473523354,55.56302960173748,47.526802596276035,50.0
306,18.448825838425098,88.6946095054956,53.27960612524052,25.676916474847545,23.134687196666803,50.0
307,20.158215748835516,70.43932545773207,48.27578932399358,53.30340895220106,30.70751764603465,50.0
308,17.785455253966745,76.6412594826904,40.728603966337104,66.50476945992051,58.96253349778146,50.0
309,19.837104294963687,90.45195700744685,54.93171024650533,28.924305612831485,51.627733637940146,50.0
310,15.761448415989744,71.27768256371503,72.22748019549074,53.9014202471028,39.65039997152597,50.0
311,17.40438655588501,92.42644388216208,23.443696257315533,42.92581081488742,52.97381365864647,50.0
312,22.859779943709956,75.18741602319302,55.056849548200184,62.90293927217299,42.714405780742524,50.0
313,14.301472728428392,82.40420277430664,51.38500266287444,57.038664928923,31.50172932714224,50.0
314,19.74789068618079,75.99983327998802,55.73154180043054,69.17010614596444,50.581288941278665,50.0
315,17.67529049719624,72.25460411853287,49.124051043274974,78.17141541523532,43.11963193672639,50.0
316,13.895668175364275,78.52896701668432,46.47863522961071,34.43473875174642,44.305860859926504,50.0
317,14.049728224657809,70.45225534770448,30.775245834847116,61.24639863685388,57.66867110622217,50.0
318,23.876527706072284,92.91749349582439,64.75936905501445,68.41600134827694,37.0363385902848,50.0
319,13.986629504810326,71.74456342407478,58.62501445798606,63.22241715432431,66.20882711928542,50.0
320,23.233765289512657,79.07823777857253,60.27813874951917,39.92960774106795,43.16207199538118,50.0
321,17.346328552918486,75.1256500765113,38.49845821375583,60.42548119811303,44.53052967617383,50.0
322,21.057787343599227,97.14505309259759,47.91199031307336,46.517739763687416,52.85422195181228,50.0
323,25.555978609065455,88.75789682037127,67.57817716800454,46.377289780371726,40.3495726350792,50.0
324,14.1613785281672,81.85829525597312,57.19500981139851,37.47662013645128,70.79991638157708,50.0
325,18.179641479613792,88.32980588290025,64.20399636961181,59.08555599093508,57.20607020532114,50.0
326,15.509866707940388,72.89462330754446,57.36002318005797,40.63430755646094,45.10022209427293,50.0
327,16.02370866133376,79.36700987506306,45.33303558584256,62.56864299084087,71.12920766049332,50.0
328,18.769016473433584,59.6986921921786,50.08026038177018,43.99097106327536,57.06486587014341,50.0
329,16.541080990246535,75.30221697855171,35.31078373339471,59.07745345969355,23.97100237181253,50.0
330,18.393054734914415,53.240032492727,69.04011314653421,43.38497202414741,44.688635708173244,50.0
331,15.814395414866688,81.52846232376922,59.91844139297213,53.0624947136524,48.172034488160925,50.0
332,17.197533713946004,70.93337600004627,79.55993018392186,58.80994273922814,61.96334441161627,50.0
333,21.70445122240494,67.23380421394424,40.03799131578567,30.472789816818864,39.92746840588301,50.0
334,15.559660213265886,78.64830434635304,61.91862238078767,66.45292335215164,61.135368502809634,50.0
335,17.62911271179287,62.87418017493136,45.50751298734802,57.08103349518239,58.486111469887064,50.0
336,23.54094138206896,65.47549826513124,43.47608767496254,34.13611740632539,46.04842906076486,50.0
337,17.362110652633884,77.08482422295667,37.541270791453314,61.58244925069011,61.6461574949859,50.0
338,11.099994828269143,55.20783734022231,40.787939143339806,15.063241740720773,46.062142317789124,50.0
339,21.855911887557784,81.68270462846897,75.11364609850045,33.241632409272796,65.35412607406258,50.0
340,19.293671510747455,57.198372852574536,61.81489576525262,49.84016069232456,32.373802212225286,50.0
341,17.609374077056483,67.40149828869819,33.345355059505565,34.0293955621789,60.26212343476308,50.0
342,21.648219167987346,75.29635829114237,51.86119745464688,59.57604738790753,46.31266573976203,50.0
343,19.082614279006563,74.72919004555091,55.91984315032915,44.871871726626225,43.59083251775786,50.0
344,12.486476894250634,56.08692208434802,24.418999118114492,21.311086949231136,55.92081596843412,50.0
345,18.731812676460688,88.42596032496034,53.45555890417386,61.639797813465584,61.76331315084107,50.0
346,21.058521455483987,86.12642060060509,53.14174722825755,46.85354529483064,53.24169100312957,50.0
347,18.16858317105605,50.70761035186793,48.66349406663596,55.41545502403895,43.94783021216565,50.0
348,17.079605521017434,73.12101169876709,58.24797488471452,45.679107016107125,43.749743331670615,50.0
349,16.51687616615328,74.44681122187146,42.172769434342825,50.260341489003956,49.47480957057282,50.0
350,17.41451336545038,64.52505796822035,58.00167732558041,46.09862269146137,35.75052954372822,50.0
351,12.264405356039262,60.49027908927965,26.888137193665685,46.36079536897929,46.75799807482174,50.0
352,12.761815744504,57.902590710610525,53.9297488201078,62.99573684713654,62.56576595503215,50.0
353,18.824355295537,87.709556841729,54.68601145419964,50.451435785653324,42.93573704866277,50.0
354,19.146451734638198,61.36973556963064,36.68451169539525,26.929544691433435,41.658615876750446,50.0
355,17.11832191528318,86.43107437330059,43.766710765997914,45.82369215604339,58.14612666841734,50.0
356,15.744051129076606,60.35670888303121,55.82736527940276,69.58501653528337,39.81282131732387,50.0
357,15.545080526935608,70.01486689933155,48.005915097064886,39.37368851073673,64.40701921792484,50.0
358,18.735557940514887,78.98717944346932,68.24444258714436,48.12357005618335,32.61181697103577,50.0
359,18.327748724973652,55.609975328459306,43.794823160776524,74.12886479125277,51.735187313181925,50.0
360,19.92684329321215,92.31467294563889,64.88973749870647,52.24302379712877,55.180404353210015,50.0
361,24.0659180177679,80.2408977112757,33.33634973258916,54.66846513306241,62.119400098417614,50.0
362,13.87223602676017,63.26784814966932,52.9067049646108,29.279112396491982,42.844456504343945,50.0
363,21.319145240914153,71.30408060356389,65.68614722141356,44.790711513253775,50.78420156851516,50.0
364,10.150532373304252,60.11334561002803,48.12670774098358,74.41207725539078,70.2392595084135,50.0
365,13.922337425029728,66.70873676215773,27.062681963299525,45.75978973375448,60.66561220012961,50.0
366,18.42026065496182,82.44225624930586,55.792620282687956,42.064255739600796,52.61425979290582,50.0
367,19.218194148484738,95.8412720959414,38.253705755496185,36.66238578307695,82.42831326226853,50.0
368,14.617576221148626,73.11403321104912,35.00418312341887,62.957249708153924,46.55953746633526,50.0
369,23.313809490798292,73.70951665648053,35.3385317357233,48.051067818658176,68.55294901967324,50.0
370,15.695082673850798,68.18322289145121,55.28420973597786,48.140164004427845,55.95090154960505,50.0
371,16.4937747377857,76.20909245927427,50.09063210120326,71.41622276097353,57.88598761519611,50.0
372,24.062460511122406,95.64379573056563,52.55936021905302,70.50563751709473,45.630226321137755,50.0
373,24.066571101958633,91.77855535411666,42.48773810269159,20.52639116687423,50.180305993055185,50.0
374,14.314550169486884,68.45306944393882,48.60583275042528,50.07997695474953,45.2570018855923,50.0
375,20.08110098788708,72.09971710717974,30.010753529195156,63.714532287395194,56.75476014787884,50.0
376,25.650693247483876,82.44030802530501,68.01985412391517,49.0692215486568,48.3550343540851,50.0
377,18.232332888509315,67.94324438318812,31.510023749784345,50.80877457424712,61.486431652746674,50.0
378,16.076923333361144,72.9960654630687,41.83962205645671,48.94099821004811,37.32485345564468,50.0
379,11.086759719304233,56.604735845158835,48.28193163710897,59.51133218744551,37.13033100041913,50.0
380,18.380559052150673,74.92847005111791,67.76855314705536,70.39478514478675,45.86949520991803,50.0
381,20.766601489113743,86.69379078339496,50.36255298249278,53.27452652204557,57.482793697989244,50.0
382,19.484675033265404,67.7031816617647,43.38734595313075,44.68136943546926,51.14540421400567,50.0
383,13.733259809694784,66.2459110793852,61.53345136968047,47.53225335736977,58.16130449502527,50.0
384,15.438839918123044,54.105365071953536,55.55970436052892,47.4778340130939,35.79527817408557,50.0
385,19.677575427358143,82.88481864057815,56.32924929087231,46.72936979342014,45.781811461630056,50.0
386,13.575903480467703,59.49516072202243,49.00105961117275,48.22784677682998,27.449182850323943,50.0
387,9.861028833217548,64.83565405807316,56.21993030563551,60.30926891227585,56.870076340062866,50.0
388,21.91727060051106,70.35615563940159,62.2930347845852,44.95955991414659,67.89110930708269,50.0
389,7.617966188463603,61.254763609283934,61.57621583205498,41.720575477767284,53.646460388565885,50.0
390,17.982418496790753,72.77707379946699,52.66374579122056,53.2375504233088,64.05822617398665,50.0
391,21.317229198662126,87.23682041476596,38.61553285319884,44.92023162712872,37.283166219157906,50.0
392,19.038877762777478,76.20353462796737,57.42556800612932,36.783693346440415,52.4251345652435,50.0
393,18.644142457713382,94.12187125187825,47.111716223079334,42.07594689759442,35.96459668901272,50.0
394,15.848226438638335,84.85421364771015,64.21652143130669,47.177408994524285,60.49880819238988,50.0
395,23.312686520727212,72.23898778564272,43.53283710576247,70.47426378578457,53.59887829333459,50.0
396,19.193967584453606,71.001781942901,41.30945614062015,33.39918764898778,40.14222201963822,50.0
397,19.01357921590326,77.79052788472707,46.53142243735248,59.64451666512314,72.5441013157598,50.0
398,18.111869994618605,51.47446529180872,64.65889088705734,35.05123764071851,70.83329815492698,50.0
399,18.303923531107905,65.3859348420521,57.757337587987465,42.76807132586676,37.192865179351735,50.0
