unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
361,28.09787719254676,1.439821999244229,71.82060581836281,63.57515136037493,0.0
362,24.360504705756565,-16.506806809980667,72.59762951728804,53.866339374042795,0.0
363,20.553679198169426,-3.534709472279248,68.80351453250411,27.72865225059983,0.0
364,31.64349491090476,-32.82585910322827,83.06055468530313,29.81810789760313,0.0
365,21.250675341974777,17.414849376100303,64.94776334866563,43.66160181669064,0.0
366,29.054586701486087,22.578331682035454,73.85639953999464,66.78790618942188,0.0
367,31.02683902662673,13.998992776537287,71.60860039932594,45.744179269703544,0.0
368,33.41825457657231,-0.26775724632092945,81.65456663565902,67.85351203663475,0.0
369,29.213509937927345,-10.10437885129765,76.57566539667162,37.927156951745005,0.0
370,18.68178301044334,10.77694034758965,66.08539157067287,53.404161780486334,0.0
371,26.813135317249923,-12.507331523769846,69.61057735061263,40.73944512719563,0.0
372,21.718786132196342,22.354923460700753,65.62731496898901,56.265573563274614,0.0
373,22.377364297856744,20.82926270447119,78.15112219496073,63.409884855384924,0.0
374,30.46600463958572,33.94661190510863,68.8997733758516,81.20647774470592,0.0
375,32.679708549381985,-0.4695745369941502,87.37697923223405,37.909398712095424,0.0
376,28.39266518937502,17.583268397593613,77.14132856778997,51.948231100702344,0.0
377,38.901217680610586,-4.989796614867407,99.35739685513481,46.302511572564434,0.0
378,37.38442133566314,-15.86337105871485,106.23096090685468,36.23333876843229,0.0
379,27.38917670602545,27.82686964093249,70.37676010994231,62.199817959214165,0.0
380,23.987064016245863,9.245165312813125,63.3381935668513,46.0886816382771,0.0
381,28.691279372539956,16.315398768590697,73.87867218124674,57.489684272281366,0.0
382,30.121114389025472,-5.439755765490883,89.6353600369503,49.48273041151407,0.0
383,31.952086163451625,1.1906738432333501,87.5010208621697,29.470197322818358,0.0
384,23.33297679216077,5.536393266906565,77.51715322059302,43.78115044553623,0.0
385,20.23066542740164,-11.02175400118249,66.55197494292737,38.28116652438719,0.0
386,26.151957643951597,0.7706429923756417,67.43199707907688,40.33689920909871,0.0
387,25.72598970762329,26.092116769519986,73.15276370310288,37.19664644084739,0.0
388,40.395385435243114,33.69484770960937,95.03713048652035,36.6823713248733,0.0
389,24.19688752880607,-12.020660475256445,67.44071539698243,45.13823536727578,0.0
390,25.94845567237458,5.626436676656544,74.93040570997633,43.58081126833133,0.0
391,38.526679201216936,22.064996257831055,90.66826876382025,53.0553873190966,0.0
392,24.719880352070405,28.500196547347244,88.13417023376421,41.22310986951677,0.0
393,35.534588353163606,6.312248025432327,97.43286232920515,52.71927568094548,0.0
394,22.699478731986293,-13.766774643114548,76.31343105356973,49.57168861810345,0.0
395,29.725679897051354,8.308454942735562,72.92120992410136,57.58553211453058,0.0
396,31.619206323461135,8.972910633902538,84.76988457115465,50.61193039370865,0.0
397,22.570665073352025,21.178777073852054,62.93543075022617,54.77933198345223,0.0
398,21.50308537316084,5.087281010992386,72.61165269324806,68.21032535905346,0.0
399,20.553912059338007,-9.978199652469936,57.54258270589428,40.09569308603296,0.0
