unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,Temperature,ViableCellDensity,FeedWaterFlowRate
277,7.309707298231098,56.823592474430015,29.10067131926315,44.44580225958802,40.95807240456946,53.890272221854225
278,29.670483047743023,76.013936891575,34.80875362508738,34.68906138253569,47.71717426810943,54.91885947826154
279,20.46623916843562,47.80692815816599,46.028487205317845,29.39939211200157,43.16349193020425,45.246839945500824
280,16.25521591209287,64.08086335397358,51.18852122904128,47.297851779393405,63.555203001896615,54.041151034095016
281,21.845051625098566,59.13477762264133,37.41445529022866,33.68877136028115,61.02674088824266,38.90999663163646
282,22.998371135240063,61.97847363892495,49.70392577888737,23.12633673031217,65.52101901074285,36.75519110989784
283,30.305466113533132,69.38866350258016,58.43284128519397,40.74706137099843,43.19091273737515,35.544661833676614
284,19.811630032507054,48.015510354965635,41.712659026943356,38.686372437525044,51.48943553216693,41.453543247769765
285,38.72491250225425,52.107967769465475,50.0218182441175,27.959252089799346,46.63784700840972,42.59849710486166
286,31.198941479604773,59.469302512585195,35.67781352932211,38.015880802320176,69.55500748050345,38.92469468162012
287,11.445228979950022,35.960077290873336,67.49153800406285,37.578335075838446,47.66780651534167,27.74576663063441
288,20.4390463560376,51.15728735800121,37.09371266150297,39.47348855775114,50.080853490117505,41.2405573776264
289,-0.5829588431452892,42.84190084865428,49.52220193566842,36.8016160461616,33.254294423712835,43.67152702343039
290,25.605577885257013,66.41187597895612,74.59946502842035,36.3610589158841,18.08014871281501,46.05565555620522
291,13.34959484716701,63.956678028515604,56.08282182105553,49.8870829755755,56.60986202024652,43.71589741207509
292,25.20890615704687,65.8040852102719,40.31281476483042,41.6153704813782,36.72134516290532,45.469243398499806
293,7.365948042321005,43.83731510277345,36.06613504008409,29.201012260365474,36.07549221164379,42.491274811185576
294,20.553786886019147,43.54117630198364,37.17837436728158,36.63798663661098,65.21404375949376,45.60606324109552
295,10.403705842980294,51.85529950494854,54.23691632972764,40.14026466428512,53.622489965873925,46.18237876223037
296,5.944300371515437,50.17497950245425,66.01717647488526,31.725473075478277,68.78088720252921,47.979469896622696
297,34.72487974633548,36.23530887906519,22.274960451551763,35.07094035096212,40.05299466629444,27.613573063622248
298,27.53113882540429,57.41055330799674,51.78201808694071,29.700589084522395,61.27332802235314,44.11431344009463
299,16.563624776118424,51.70943934680014,41.108377236318816,37.2677266559056,51.358466681707526,51.950608813329055
300,44.141376525120855,63.94645818135852,47.6454203567274,38.19952102391421,69.45192835396212,39.64536895667672
301,18.040361602704344,69.00361048254415,60.92214776505652,34.46235888797794,35.43313730609151,40.58151323298399
302,-1.650226547106414,55.01560777530776,42.8264433856292,45.71023477587776,47.6215606358786,50.33271724216704
303,37.18632753709823,79.9219187573004,29.237364521409823,26.614100240249183,53.20163013263501,41.97640954569654
304,0.8729734475074,43.67951684514005,39.95239376932278,34.68191109527794,49.5313053562466,40.32170738002169
305,0.01555599870366109,47.11468891252578,26.711835069336363,35.692449892178935,40.734193304721025,53.94227416110591
306,29.72645841534832,50.07220933797996,46.40725413312563,42.11186761235006,45.79036130103715,36.42281642680906
307,23.02473576559194,52.66159670785873,54.495318740244535,41.403356039753284,56.28990574820766,33.687743820150345
308,61.68694703973809,71.74663788884676,6.253109766538961,43.56759601522212,74.54406894678283,39.25746905231703
309,34.35455543542341,81.7012630123594,42.898119052741485,32.12839732127149,34.75399153022766,42.66692518289775
310,15.661623183201726,61.86272510699371,38.52039230347217,30.495624538682574,24.188625466643288,36.797598622398596
311,9.311531363379576,43.96910391075724,30.358726314924034,39.45661491340482,58.33053839853994,37.04922738901759
312,24.46022724627418,57.70706533411982,38.750772041257164,36.797129541616805,50.700885379544545,34.70239110056031
313,4.584377979456374,58.96604820527526,34.34831595528581,47.91458431575638,85.87968680650012,50.53002086772629
314,37.03609239602841,74.6120241760574,28.591712300276875,30.645554929050075,64.92967202995963,49.32091016799584
315,11.097035010813222,36.06463715899076,47.611284765131096,37.482616817737316,43.417126444306355,40.650568577706096
316,7.337544473153338,45.43824903459869,72.33460738831018,34.43219311879944,49.55729130657706,57.29728490330927
317,54.3135296106628,48.662150184488794,-9.451191076496308,40.88013966602005,18.30608881600968,33.988134800279965
318,13.968479460230078,60.52958848275178,47.96849226284411,37.0679436036708,38.82018096272102,50.53303016635377
319,27.463890615831126,53.530703017432444,30.30420397500628,47.732813788560875,33.4717030513979,36.415727325108726
320,16.19970110004017,54.448696703479946,53.995144589998525,36.06898416676878,68.23603502470486,32.354245071796555
321,33.59472091545863,70.57649017410635,49.08343099699037,38.744886911373825,43.8007754339401,35.36633854255848
322,17.52423761249241,63.57569889443842,39.49742093794638,37.98853231424167,54.498016606374335,38.92567758112137
323,29.695433820965775,59.886086790367365,53.77593876098924,40.85851049867243,54.43359372353073,46.325218590331424
324,17.684859137587303,47.59469642210509,29.368058590956544,34.1618960366316,58.882369049280754,35.3283908897058
325,18.471006364966364,63.36265157006885,64.17927903513369,29.808152705782103,61.17274674967012,43.532083981593004
326,18.906928438423282,44.786306609715915,50.9637255120433,40.319862388998985,38.46490440426583,50.117092564506194
327,7.570347795528326,43.418002931290744,34.9938525190212,34.707229886130015,66.70823570655381,42.84598147684932
328,6.314881258402231,57.117065255522434,58.75291095006092,30.314210145295263,25.7999324616241,47.83754575320102
329,30.842888688734163,66.817510036764,30.13848016545903,38.67155180182886,46.648358289050286,35.258149218444494
330,28.56774042387842,60.882015428586456,56.98466513949607,45.892490242328456,57.125682133314996,40.15464776927242
331,3.0274418372852865,48.07810392875631,55.66668122105806,35.544214576408734,43.055582656848934,45.746263460879796
332,20.86285792312314,67.84261171896834,54.74342547487614,45.572585851252,60.98525619904334,41.70224117364688
333,41.45948993573499,48.32066866349996,20.677411149930123,51.095346701238235,43.81915755508838,33.170984146635845
334,5.305542844410459,35.5240661493552,39.03703279289945,33.47253833836787,68.71293694239444,29.682929076593688
335,12.731041855735768,75.3840648078825,61.21086494978538,43.2689814718907,44.823346566912335,40.323513495663256
336,35.58835920818389,74.85469426749441,41.01154873450231,27.659178774379225,72.60563032651574,42.767101258232415
337,15.755997876128024,60.41364265654997,34.03589506334882,37.83093371309287,63.60543872185188,33.26204751783064
338,3.581147273480037,52.69655569768766,29.591693603096207,50.09092064892158,56.036274013125194,59.69246707350379
339,36.40920826128158,28.653942708349824,53.780227237876225,45.14837082088218,58.221533549274504,36.02498454410119
340,10.993675799649239,67.83694439876706,48.0982683283551,34.192869303892,30.23475707083854,36.18963246019068
341,9.382691908906532,55.69368078675284,48.41378758515425,37.57880133944494,35.51905077523625,41.19195535996997
342,14.777175052869804,57.25838271157498,34.23322889532333,38.424147544371316,63.28245662674428,40.6586224449819
343,34.344684594053184,74.4893560650638,39.52376041728391,32.10771728711358,45.72995071665085,38.3946329637434
344,-1.5152195912686302,29.688770299031543,38.368086492579046,41.75320896996397,62.98447157682648,44.92991060692215
345,34.53837096499259,47.93162478649674,41.44211747236643,36.00106122252593,51.488464981139856,38.35695852882374
346,55.56827341111726,65.304728506074,-0.5581519524832146,50.73621651698653,50.82813174817879,34.85828618193988
347,29.091163748048285,65.94300321418582,39.19928267790598,40.58895217012517,48.42808664060094,39.8187053525219
348,23.899113382579447,51.71550813525344,63.34039298234363,40.583871580961116,67.7583279467081,44.30053712798549
349,11.090943549152747,42.000799486087246,69.19240002470076,29.309211114337497,49.306953298025476,46.868468572586046
350,12.049002293321543,54.514079255354126,39.521020533879835,38.454326943762446,56.24328638282075,41.66976330658225
351,31.629884194393256,42.888715658034386,13.116176954628727,44.56897558723396,62.49095837774423,35.25792210247716
352,25.98453115558637,73.61270992761398,69.03551777258312,39.06842444645748,68.99643886978303,47.08392455141975
353,15.459775764212555,59.26921475720446,58.49864490619767,32.74344468313389,50.755062288063996,53.08970714032194
354,29.44812376676741,54.80570972777676,62.081166326373015,41.58939758902818,33.58965019872477,37.81848801490899
355,23.39553419739317,54.59297879546823,45.74058273401635,28.001673991285656,32.797841755409884,36.162804407341675
356,29.002312596950322,63.97415884110024,2.9729660520685854,35.753167003548036,24.312070964229736,45.551843439358905
357,38.8946086077612,72.0678888990643,8.344395645492956,42.308848771681575,30.90213482402124,36.57056595694101
358,20.940859066594776,69.54691499821237,22.53624414113394,41.61792561197882,60.90235941116904,36.38014698025092
359,12.29489842120282,53.657244343883605,87.58927966995313,44.341619308804944,59.35583562330427,42.5130898894217
360,21.844847160723372,55.256091093092415,59.99320834017888,38.18235777483012,67.31583937173244,41.65832898016973
361,17.929901230780494,65.15664610300755,65.03570407041687,34.15499811124869,55.854870906433526,50.75386319267045
362,42.25648919952127,42.32458977850578,32.218128911718814,33.16612550558335,37.118409824076124,40.3247436638774
363,26.268611475917776,57.362212216189306,58.71032099019028,38.16748078359184,56.958139305343856,38.33039046910811
364,21.83595799783823,49.907432111529445,63.55645178483215,23.873029901599065,55.5489522872602,32.81913199672185
365,21.617246541666276,69.10418255107845,45.22662132186164,29.746172767871563,45.572341288390305,38.83113858021882
366,66.78702414679289,55.30661039097641,-2.9071553145079765,39.418670586834196,61.67892667796247,31.102617292125814
367,13.225271174689118,64.61944937392867,42.927526975661856,41.56155350583529,42.79097902263375,40.681218956201356
368,28.59282549364059,42.13954280774145,41.44473973126317,36.412871488059906,61.57610000201986,44.7496452692384
369,29.91583000235592,70.9154464420815,48.65248352816351,33.45075770983587,47.396078714893065,29.51864102189421
370,15.068179965099258,54.70163360089728,49.99081189716127,30.65822045396289,55.43526093126105,32.9286021363838
371,31.164988855279397,42.352955951947095,33.809725448021275,35.76430341044418,38.2476772283174,34.44183884345513
372,14.704686047350737,69.1983870038622,35.75613512131046,36.41555140979541,31.35699864877793,45.024797401335675
373,22.123475429928966,59.71860576367115,32.83828867475231,39.00072971317526,31.231533140861693,51.873719811728854
374,25.62535142656007,56.419226922665246,20.09449012611684,37.7745813698108,56.649922299071655,37.59715086958713
375,8.341934987470626,70.49515843146935,97.11031057435483,28.964726346885456,42.34363461426661,63.53916703319176
376,20.33043266745425,70.74804542828574,69.83987600824705,38.7790460279485,59.259346759319705,56.86437045786718
377,36.0903959437197,64.88608626221416,25.648700683879788,35.07752643064491,68.33887731118857,31.884870839861073
378,16.241808584990572,55.81123499045903,75.62250356571492,26.032762579412847,52.4721625420108,42.06431480478094
379,13.588274508331027,42.43955766013913,25.737648810314923,33.41439883680738,61.70076002144811,30.54195547394686
380,15.141151120520707,19.656114198126218,43.896816876100985,37.618687436789564,63.89347799087011,53.99410705744739
381,14.715122081336549,57.89337451315899,42.16997302464465,34.579782809698735,68.58298668522647,49.014642443158486
382,10.775974853371865,56.806927454474454,40.62875800338749,39.912690583868695,43.43346715242105,46.44666569684727
383,15.171491865473023,61.03383427681808,42.33234258258138,28.565250852736376,49.21408226878921,34.49201588799651
384,56.861814905496246,55.58163059049762,-18.362020286596156,29.6311965290264,46.7517842174159,38.37414830037778
385,36.78351269126448,45.53758005658629,63.66797317401849,37.0117583440804,61.99815355265599,35.858139003870996
386,47.59284195165642,50.66338626750953,17.479759760874327,23.282779743858498,51.02004999754497,53.0379044693475
387,20.882726187652143,70.11206774942907,34.79931491081066,40.04632798367138,60.42420602141666,44.05655827157734
388,30.488398991914956,56.108514091594834,26.339511187693446,36.58228303233345,62.359447050286526,39.22546909259484
389,12.122583820368732,55.52415283407511,53.568550022160515,38.661332730770454,23.594635857195158,40.02392705236034
390,46.76188873964337,66.51111223911884,37.84347609905705,27.0830254986598,41.59663578867537,38.44331118780622
391,53.273295920805225,50.10190349731017,0.898206238593156,43.69668724632039,48.46182053043383,50.882925569065215
392,21.015025061436184,66.35188723022716,59.333139138652896,51.04905544144638,76.7757103138778,39.019183505350995
393,45.03252520094368,57.31062650275099,25.611780159475444,33.83307699744707,54.34669054262544,34.333008267407855
394,22.703948429088022,52.04148494194918,56.79032688253342,39.92441982357549,49.47578365341085,45.02785122774029
395,13.552235649220743,62.748945417249466,52.84251698690981,42.30190225942421,41.73101230719785,42.35837133332604
396,37.27061938655044,57.642110149059874,37.40984280405517,38.47311816733182,43.60537449816375,43.910241348556035
397,32.803716228211975,64.18854677831459,24.844318226844265,34.96918785408296,64.63553571676242,34.38914927736727
398,32.331546816102716,61.820786699045705,62.75842797825369,34.73818122679894,51.71665391044894,34.72912070249327
399,43.40302730846487,73.2635159231409,57.4261759033657,32.04219476765437,57.26874613792991,40.481211393682244
