unit_id,JobThroughput,RackInletTemp,FanSpeed,NetworkTopologyHops,do_cooling_setpoint_controller
364,9.65677569438774,41.225499794537846,37.87124661980603,61.81369429588992,40.0
365,17.68408317919163,43.678271976607064,50.115673573454806,40.533943610882595,40.0
366,15.845495570987472,49.3014728604991,69.63599948492539,73.66015750864108,40.0
367,19.322257344515926,51.89383303420473,57.7264533492387,47.89279356715541,40.0
368,12.269395254303724,56.173871834353974,74.4290290264301,54.526343999205594,40.0
369,3.3591210055749814,67.42699485698485,45.422635207615265,56.95509316470087,40.0
370,31.303775628998817,34.261021448468185,62.04811785202497,49.75160106402936,40.0
371,19.792184187978837,46.96916165928644,51.275682695775615,40.25580832420763,40.0
372,14.253337118927524,62.3996654732183,63.454669819349974,36.226064116636486,40.0
373,14.45161333135203,46.42838841581706,71.11896991286898,60.71579352170357,40.0
374,10.227457293426314,68.19206761563268,81.82309476495485,46.37110585335425,40.0
375,13.4963492869242,46.9768595908883,52.21785963209731,47.28108872094134,40.0
376,8.212498172892488,62.46141159128536,64.00376971777783,66.20077269837738,40.0
377,5.274046409535076,54.20839234338582,56.9008556744746,40.491087682537355,40.0
378,-0.5193937744632748,58.11957810230751,53.8943383350744,38.83907151755115,40.0
379,20.000734972552788,53.48925361844846,70.65080376633769,42.437436162808226,40.0
380,35.044673173409784,27.14930147823678,60.44720647848681,52.05758254737729,40.0
381,23.60004155226812,38.96897954057368,64.01437459544752,42.337785746155305,40.0
382,3.030638765511224,55.90533263064998,61.557802641321295,48.7713532871074,40.0
383,3.0271173926816513,57.4538849499035,42.96149051340585,46.9831387968696,40.0
384,13.117758639238875,50.26028001184498,55.81505291487957,75.79661687252941,40.0
385,9.196101565459625,52.59125963516179,48.21539242211388,56.05566512246696,40.0
386,18.02326452475413,46.75747870189288,47.57499192005531,57.49605608234564,40.0
387,9.419636960781641,62.60893084611325,43.725747144436355,53.79102686942915,40.0
388,2.7209276178929134,72.07321518621734,51.829271768932045,53.97383175285408,40.0
389,24.57241973689125,39.61552719797955,58.02742735969648,53.14126971907191,40.0
390,10.985004980755793,54.15046685361384,56.05039912874673,74.15212140485703,40.0
391,9.991594098323567,58.562773891689844,58.30550095045461,44.22486636619563,40.0
392,11.86253316747511,49.40954132095136,52.46919972529595,60.99450638972101,40.0
393,5.522871497815575,60.44811089236047,61.59774124698557,50.38863675095235,40.0
394,2.1177773752032687,68.83551250239478,63.22427059447828,35.61625639115475,40.0
395,14.053696754262859,51.97774942222577,64.22140030710666,56.29505595157265,40.0
396,0.38186367186213444,75.36378962328953,59.89538996888919,65.0803645212842,40.0
397,19.57124669207607,62.26274584027569,60.766615234694584,52.44156194940221,40.0
398,17.450270085842803,54.992307602287575,73.545663695175,56.14777510634087,40.0
399,18.354781917217853,57.821291592505496,52.65995304385828,52.05133313048186,40.0
