unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,UVDose,LineFlushRate
329,29.314979771106657,17.06707440990407,75.43146822526755,69.35412471256043,28.453129021061052
330,18.82265971081626,8.08194031120196,72.86872470556143,43.36296274530579,23.075602838116765
331,24.256952821681462,12.648179909982428,85.0749936907473,64.89349932833021,21.151436346275773
332,15.078251839869349,1.746110532286858,76.47103758361949,54.58936444863624,51.560830697749424
333,14.098445972486626,26.33835484489734,60.158801243299244,60.96260751082949,13.256007948388854
334,16.31375384502028,16.342630365707173,84.19359685375369,55.04979779717433,33.63236759384612
335,19.696469117071082,18.927610899580152,91.56263629217425,58.67410592976945,53.762618369365484
336,28.540836917558682,2.039004495133886,71.88857238103444,48.787056589528845,30.43932050564275
337,15.004866490381541,23.582629853570534,79.99373919732686,33.7313326216058,54.64401944834673
338,25.656073276906287,5.801038766315528,77.49739723365752,57.478015354557854,36.55989312597772
339,15.175674063239352,-1.2103314639899807,66.75083532322634,65.27159895227607,38.09267195384829
340,19.868165893345534,15.301502617674126,88.14841165977842,63.90132264896416,42.98204739177743
341,16.986699573539973,18.59576052081151,82.06832887855289,45.52879672292724,43.78557839178588
342,16.708972121002194,17.317887877667005,71.26235683460973,41.577579040092836,33.347251049654936
343,21.563523852952507,0.8494239503360621,71.55962684940255,26.974364151070507,48.38699223272555
344,2.644075280983594,35.017718523414764,77.65180873995278,61.52369930868903,60.73317405287146
345,-18.304594571259514,41.191542355112375,63.50242885674426,55.787181581087374,83.78394106243975
346,12.54284967004276,1.8200759308610035,50.9735210882516,41.43541177473064,38.31601915622406
347,21.55621757865486,2.0657883951465195,71.12478995454903,44.382017187089644,42.28028968834085
348,2.0635357344760057,28.174083342939092,71.6360449311058,40.15139220386688,65.44551357884066
349,28.801559621679054,16.090640908398328,79.91316553865605,51.87591079694728,31.174099563290657
350,8.617456967066614,27.92251058579672,77.26423811775837,44.261053773836124,51.06581392167099
351,18.340979381308887,13.023317778862376,61.87902511939927,36.767789257588454,24.176067646134833
352,17.897817357122022,14.985172866841596,73.8763479416832,60.895647159227295,44.03020796378607
353,28.80613197394528,3.9184404218164195,81.01894153862577,44.438245249554015,22.114603946259276
354,16.565556863648467,27.971506913440898,73.80205917586635,49.005060750146924,43.470573943175054
355,0.7313443913310227,22.480319249784845,68.79055114652759,67.8661695222633,62.52130186911958
356,13.810867137155768,16.167082294096517,54.593926442523,55.57830211157981,43.51492667643532
357,15.1633229648297,5.613283346861834,60.10613919395744,34.62604493226819,32.115951887418056
358,23.707140518356546,20.51674563625147,76.908060080053,48.15722348165062,33.9008389543843
359,27.126395813030918,0.9357044759349709,96.2983370363185,54.00672674863655,39.04010258001055
360,19.29838623810562,7.6333628503118005,74.27642009775269,32.581271295129056,41.47073828597037
361,6.912571960880016,25.443845574120868,78.2986269862689,54.77022376213684,73.7938957412892
362,18.368398099988646,4.281184942634596,58.828607718401635,41.25268502990927,37.31252904597447
363,20.251683511692104,0.6069448110604938,77.00789611515721,29.073558265496718,34.71201185531087
364,19.927192533904044,5.4249697408412825,82.48594066384452,72.78510244986705,46.26786821830226
365,24.054193439584246,10.207393813089494,80.51842079055476,60.653707819453246,34.30419343987959
366,16.631440396126276,-3.413804981590747,47.34714070967867,46.03165914846535,43.58316326609153
367,10.484396326032073,36.31650172420671,74.82476078866337,51.50254763919559,54.033555206728515
368,16.506007645408065,5.764740982904378,62.86884491805963,27.2528696187507,40.14322599309268
369,25.270564080643755,11.476983469568886,88.56599434745617,66.83695946943963,50.137881968732636
370,22.427558358924347,4.880460548625909,86.09161287380671,30.265696769877103,42.72079365769281
371,-4.53992701644316,36.4526794141516,61.43734294270133,61.53925585306731,54.502618343176394
372,20.626615462332612,16.929791255640197,76.35609063455314,49.18300996535852,32.486450133256454
373,22.28155208360696,12.83619283213801,64.82050794348122,40.76871030788175,33.67769137193448
374,19.513132300661855,25.475889860503692,64.09927445529043,40.4829632016407,39.7876282055846
375,29.652485656622208,28.560965580456134,92.60414148776697,42.86489352523465,45.9227340035302
376,22.407783935261474,18.118562917356186,73.77989128702592,58.881136327024,44.411819374664866
377,9.21650479788621,29.782106331332965,65.99938595367281,65.40147837342225,59.833994959602045
378,31.778293014027945,3.909094668587029,93.2290250459782,54.10793376810795,36.05315633280559
379,21.36403925555333,10.1252000733842,76.9351659643407,32.98966702313569,40.26871253437372
380,-16.005957998477427,22.896743537320365,60.141648702707755,66.77355960773868,61.74935179493515
381,27.33776991480023,2.4846506699124564,77.96036152554426,45.90943662354756,35.0846089864029
382,20.495873440667204,22.950619811608867,75.56219966575433,64.139730356632,51.2845803928839
383,5.392860414324304,32.38281769889451,80.37790518924655,43.25779388152193,62.67931116562131
384,15.913688706625036,13.970965524235613,43.65929852139923,29.3145442830728,30.137267484780374
385,15.773478082156876,9.96796167019979,70.72263397879783,37.57100368490543,37.21779537691483
386,21.69810414631016,16.491296268244618,52.880040699045615,54.188610781829,12.501667191532185
387,24.42264159268011,18.646624373266945,74.07122580847852,53.00726628155836,24.616201800885708
388,17.560377541742515,17.01122868986957,62.71288370291278,39.340141265521076,45.05042510079659
389,21.007572955655256,4.973951041835613,83.4085348236399,57.02443553060988,11.678432124347182
390,16.99208129167812,17.5612969801651,61.562901392957535,59.53247290850349,37.70977628737494
391,16.80631614310857,26.248194674276935,46.65741895287134,37.11388389662025,33.33364511386148
392,12.567926691071191,10.601856138975835,79.0385566516762,69.15766938744484,50.438375276452206
393,22.129422545190884,13.350032332625407,63.2206614822938,54.742479356761415,20.369757481429414
394,24.709842051004543,5.1480124899089095,73.43664913684624,61.378324168479296,41.12805773658141
395,19.657520190764334,23.048350471617706,88.89806273511738,43.7541630027839,51.12356528472189
396,14.434451786130763,0.8560135167385852,62.47299098592827,43.364029520200134,49.350378861698225
397,7.252931418815571,18.047267602356833,67.1172942410123,63.47986077696547,65.80785842903303
398,25.291864871334163,27.304807587433416,77.28288607651716,41.35019567622098,34.967534465034724
399,22.405684422427278,19.178505789212366,68.71485500586566,68.71367531552603,44.416279176466944
