unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,LactateConc,AmmoniaConc,do_chelator_dosing
254,61.31878275465594,5.072590106069679,56.822339566887514,36.54469649293461,54.090820017503624,58.10504174953603,75.0
255,63.78958602619896,24.13158782745052,50.42053215374266,39.832474647351575,29.44079546920797,48.80911445792906,75.0
256,56.99328075686562,36.612485911161926,37.4119377654363,34.987259060488604,39.749335810264455,51.922903252548466,75.0
257,64.6829687931712,11.732092220421091,61.16905874471306,42.74988969338307,39.891821697192206,54.22226172879546,75.0
258,59.54138123946203,8.296076619425799,48.150246147944536,37.44572575320422,32.22467129257742,52.9393372623003,75.0
259,58.78836853631372,6.347932608294061,47.938747556330696,39.70763202179305,46.66264786235005,51.98750856703569,75.0
260,66.30857156416872,-1.5594856749515236,63.208041539667136,27.811910030794852,47.989650319416285,52.84129220019273,75.0
261,55.185726416246375,-0.7361559253586849,33.319845662730614,47.468723903851355,60.106507130206225,56.23571099900447,75.0
262,62.751921100148806,-11.88878390995712,50.76604237773078,42.71052600500998,46.022627877040605,65.08365633584042,75.0
263,61.780098053558895,4.130268788192737,47.473167048459246,37.29313861482246,47.21859666357966,45.33358041250799,75.0
264,65.53243336441597,-3.828980611613595,64.10940803976013,29.85081219191233,32.99724116501115,56.739391937866,75.0
265,58.78145423453285,-9.956198346318567,50.93606914166252,32.203284459070744,37.57635731566778,30.05532246266384,75.0
266,69.21866443784332,-1.5563760843547803,66.46014037657208,43.73671328774206,38.54342488454239,62.21338370498161,75.0
267,72.3676490213441,9.34678849681974,78.82861900332298,36.185330065179244,56.02291640405273,55.97985176964418,75.0
268,69.48579448343942,13.282549567000977,63.76057787278274,40.04998346499902,51.37693474690618,44.09063680626526,75.0
269,74.55324102874188,33.808279529917606,78.00845654343294,34.975804801222424,41.91177607957366,59.6979351950598,75.0
270,66.18808437919317,-10.98646047549447,70.26452644221538,29.483611249999434,43.04730176117909,46.83262935998084,75.0
271,65.1482446264988,2.0162776347790334,71.68285071603074,40.434047378817006,50.51385413980416,47.82488580167931,75.0
272,66.36233859751208,8.461198034231318,69.26080029088506,24.18957502499035,73.19837724561023,55.624701707690875,75.0
273,62.163075183260496,-0.09831791905810405,58.156840492672245,49.97497113049936,51.74398071293791,62.145087993591446,75.0
274,71.46303598160925,0.469573881199576,60.60952092834501,45.28807742785221,58.935465817509005,52.93190830172618,75.0
275,65.59235646133938,-3.7364449074445627,58.96931604261243,31.347763159111455,46.25748849188609,38.93387304452346,75.0
276,65.06137577940501,0.8809866412173264,56.705160585986555,42.36470064725583,52.46366269391887,46.26390894397822,75.0
277,60.82797985093619,-5.464010328605466,38.07096756139856,37.152413127802056,50.75765254984414,42.551519903036926,75.0
278,55.15523554773475,7.230399691837823,53.42556891181261,23.911703793440022,47.6531554507547,50.35310329624269,75.0
279,69.99763440306408,-0.19878738648930927,69.73395420888335,29.86824507642822,70.50349691644367,37.02620722336518,75.0
280,64.52784251893873,6.610803603093251,58.31127707453903,34.12501888539321,44.10856366541773,71.0929295304931,75.0
281,49.77050129898334,9.857772781342756,47.7424402576334,32.61842630095758,44.77947770296415,45.53652854584908,75.0
282,64.07230437525328,-7.457567349628311,44.622167984045504,23.405948381250397,49.713806330688456,63.44285504975036,75.0
283,61.44654731630583,-1.9688169944884546,43.445522082816545,30.803891063582675,53.456910864652194,44.546916497970436,75.0
284,57.167825095346046,2.946166646477615,43.70026082957228,39.66373388366089,58.121399034424705,77.14671086323446,75.0
285,62.81644291016051,-3.13669591969399,55.30131293718552,39.90092253535575,35.18188150703224,51.11856656275284,75.0
286,60.21804171698169,-15.033002355395105,51.670395201749756,44.03714787979234,55.92794385551334,32.554927643566025,75.0
287,57.94268642205987,14.452880870499545,55.587911641861766,35.13181878674506,40.358664137871685,24.64813085450772,75.0
288,58.23454359331662,-10.826947843579322,52.820103234199195,34.07176194646992,39.65191286435097,51.02845973395097,75.0
289,64.49138426250911,-20.41256667690591,49.58311512365701,40.7806579171728,47.998636156301934,52.3541379378216,75.0
290,70.97320863521053,-4.651257414657842,59.42172323276121,37.22577345893164,43.68280414305024,49.565207110449506,75.0
291,48.463307599171685,13.306968420565813,29.81484203765804,41.12916297669793,34.728992470160556,42.52199854942237,75.0
292,66.06022308865349,10.045500911963961,59.71356094024884,47.914618004343325,63.08549346144992,51.36775061820006,75.0
293,63.41966540202632,17.91695143677672,58.54171078946645,43.547532460570615,35.506814293572006,32.447952754365105,75.0
294,50.32193086409163,1.787816060550421,40.86922144306449,46.22462598023021,50.37806638987494,39.89614384854191,75.0
295,76.44057866585487,11.658431379692558,83.3536606685176,31.158788606336575,60.97133957537501,62.58849853834993,75.0
296,51.684062200287116,-5.1351236273496355,40.28811730225374,33.080615778308406,68.88647060444016,56.712223516822974,75.0
297,61.96802504569582,5.337405938433942,57.65519972813433,36.61628777360766,77.31467502834394,14.48129065879253,75.0
298,68.91649930173078,18.491908337485363,65.50911275792961,33.86566119443046,55.54668712540071,61.88206617857431,75.0
299,62.233217786858276,18.371716484769678,47.304060541461325,48.02650613029632,32.67693707987604,52.4512196151468,75.0
300,58.34968928208686,0.7454993623982658,66.28415748484994,28.087012278692704,66.26321607229067,43.87382535125337,75.0
301,57.96821014748393,10.237412533699269,48.0523212601484,45.82503421487435,45.762505172783584,48.13462667063742,75.0
302,69.47802278160981,13.094490476791439,62.07007566320075,31.974428111578764,60.0766584493604,51.49071808596703,75.0
303,62.532569400361595,12.420627052410044,49.65478739360702,45.087479284841436,63.37883436460765,71.48379520716611,75.0
304,54.552936017061946,-6.28930091543879,43.70045994962544,32.691770471208535,42.20556825674062,45.31762367891195,75.0
305,53.28391323449597,-11.887904386810675,42.08233034047731,48.193164315740816,62.0850862894247,31.351298442708227,75.0
306,54.22904028177656,4.68468629886809,48.68876020363688,40.29864609166655,47.44517702297065,75.29996453705802,75.0
307,67.01677575373573,10.338233610575006,67.45381999318356,41.17001690199482,50.82739992660266,54.49057194993081,75.0
308,71.8722995598248,31.55558579144101,59.05272386856822,21.844228075242672,40.291241422322315,28.74760421106201,75.0
309,62.67419271657098,-18.933496950498974,50.63958747275878,55.66730890252207,44.66138145969257,46.647836839441574,75.0
310,65.14735013282812,15.171014911694867,54.70100765089091,32.056224634997065,38.056623089096696,62.68436805610567,75.0
311,63.19557307146834,4.063017092611684,59.9317376451249,19.612759075042106,44.476816424024044,59.021379160736295,75.0
312,65.56982457576188,22.82214539838317,68.58250867025595,42.41520293248471,71.64111169089439,42.570823717238774,75.0
313,69.49562883960935,24.034395115596347,61.75560704747567,28.99811562602584,49.984328254821904,41.25753881083324,75.0
314,68.26518166831976,8.612030810415137,82.82374257486468,48.97735360922411,39.77946295363859,44.55384302822782,75.0
315,76.77169789707861,-36.21580444409056,78.832002697015,32.88610961324103,37.85695443817731,29.999695767136153,75.0
316,66.87434970557156,-10.33389779142979,62.83888141729713,39.56324457394677,36.43893024043375,52.16639886056436,75.0
317,70.34972802739907,7.748981694321947,69.52642193861918,31.721315788397604,62.29558170465341,56.89326750698629,75.0
318,64.90844518281672,8.782139563519362,68.73748807194306,41.02054112552894,47.04631916135777,42.22029565956758,75.0
319,62.82775610966016,-24.984375415432535,59.758689059561526,35.23441775174055,46.53116247325925,44.58606345876921,75.0
320,55.021012215547366,21.769571131450775,40.99753129516011,33.124173118506555,58.73922144759919,47.402199870543264,75.0
321,62.135758899976885,4.746916050318258,60.260036990351786,25.686283257618907,50.68968676369101,40.88556574062355,75.0
322,57.66109621781122,18.231974502889422,57.20088604589064,31.514673948778928,37.44047770259068,44.287615789155545,75.0
323,68.21930914952802,21.176636765303986,58.63741925772897,28.076275571474365,74.7324785836874,44.776084843277715,75.0
324,58.97386962590579,3.6605468658515385,52.55421027187175,48.52453899501401,30.437493996234245,66.03038724014702,75.0
325,63.8983360111541,-1.9209520787935972,68.93047642301097,40.26470687748397,34.646181188397584,60.44918435404627,75.0
326,54.901643822006605,-20.984765771279882,46.444375377669786,38.58931042778435,39.73013077733711,43.33772449386381,75.0
327,68.83864096346166,21.109852428469665,57.47349617935346,44.92937892826303,34.80971792960799,57.083643537602015,75.0
328,62.166175847540124,-37.498165971305944,53.48060572408171,45.51523504220777,47.52135207820968,52.92726098082647,75.0
329,63.48487180538233,31.386871847316314,56.40202850144379,29.787211570894005,39.72850343847603,52.49172088768505,75.0
330,60.58137731835674,-3.8171557313360847,50.197298700680165,32.57132197616588,33.23785150749653,41.91625968574634,75.0
331,54.3609699172588,-1.0399056226781873,41.44082453217862,30.44207797285452,61.17128255038832,47.055264192511174,75.0
332,64.90503187378302,-5.9084758587789565,61.97203502815931,42.598519438956345,61.422142226139215,43.73590300023936,75.0
333,63.80249967335949,7.821350759240122,56.86016611864159,39.43061565757614,59.26309833020062,48.19338638700223,75.0
334,64.77787012610995,-6.746447779287216,39.10700078737278,29.52040950133383,49.8129197321895,22.3608611568574,75.0
335,69.70891975752899,-18.22463628826674,76.22315415837568,33.19543705252621,36.442843815853024,68.90790645446015,75.0
336,47.454023233357674,-1.7281175976338465,27.09942395130981,43.352455703876636,65.38659826356987,45.847526069595965,75.0
337,55.590092332269464,2.842740419210156,37.156477865866236,41.47477688613988,31.50105333281401,44.30913737600908,75.0
338,59.70940642316403,13.043468509021784,56.79315768492885,39.641386316739045,32.7874891375066,38.39758156643793,75.0
339,62.953412653211096,31.11900037913171,59.751371462058,32.042621854295746,49.201085377788225,40.01248092133225,75.0
340,65.32828222628368,19.949612394617574,68.55841394334112,44.48562024069664,57.20033825938589,44.55183869917752,75.0
341,61.45635491162224,-0.6239303677410692,56.53515931405682,41.63265612673742,49.56809069653598,40.63672265613419,75.0
342,71.74799265253812,-9.456425045283739,66.28591393441465,37.7563753884536,74.0390330578435,42.34338303400567,75.0
343,52.09889210834729,-23.334316725593222,37.16747492084317,35.6313810886367,54.51851711782702,66.66958690977367,75.0
344,58.884307334588414,-4.311909880426715,46.972285881297964,28.672375383488934,58.309597209626844,71.29539216022702,75.0
345,57.76219958599474,37.175546340096155,41.74013449113156,41.49418788944835,44.54214017063868,51.1901941124145,75.0
346,50.580434722889514,3.611961213375376,45.05787310500548,46.12654795804093,46.87266396535757,67.3497664069211,75.0
347,68.34246203243241,30.505877679493153,64.094641196347,36.07817283144932,67.8623729369276,36.888603294877576,75.0
348,62.360481667446486,5.1778534556118405,49.91612061907522,37.46878841892026,34.78379953267469,57.533591880803435,75.0
349,56.137362212746645,-10.488308231002033,49.92173134152565,32.91311941632306,25.464718261578,44.83628476151215,75.0
350,63.0924643316276,0.1169810130000597,55.67587292442101,36.15438739383687,30.486779439320088,52.08328187572725,75.0
351,63.084879048851334,-4.088848444709363,53.08033266114549,43.034735775477266,59.027945446592064,70.07590737670603,75.0
352,70.5349488322938,7.253306218656644,64.10622925983017,32.7406114051345,52.129134285184875,70.52312192079704,75.0
353,65.7228637563918,17.555442695026507,60.213490686466386,48.64732195939699,69.6969829896638,65.18390583712932,75.0
354,57.43330947364951,-4.313976957103094,45.80749635131415,49.017396088905784,39.3266627262594,50.241026990063276,75.0
355,65.63718781237117,-18.676057280598258,58.399575814561665,33.443176692573104,64.08482220888972,50.309748955706254,75.0
356,54.05112869609647,4.420779164620974,45.69211561386122,51.13634184086312,58.21990000861861,49.83666863751366,75.0
357,71.31876023690603,7.5736606296098365,71.51751613561133,29.56608480497244,47.246890047880456,45.06706854159322,75.0
358,58.2208253636196,1.3981953385691628,53.8522730152112,49.66814802389107,36.437792026189534,26.62013278111643,75.0
359,58.956232786965856,-1.323567934848958,53.43397620097699,37.32537814491486,25.86566296575461,55.18547277443427,75.0
360,50.38543764485712,24.25168916368568,32.39776808469336,23.899049414036888,70.79329850838889,55.66473392445201,75.0
361,60.04373458703633,-28.549974854305397,61.424585014209086,39.6065316715171,46.501027558237396,17.780687249969706,75.0
362,51.38919313947737,4.817333511621714,33.852957881379865,44.412983082585114,63.00783526877546,45.50619112888093,75.0
363,60.02905814599488,-10.06902806356958,49.80401468349249,32.070265901574025,66.59301017704502,67.71309264379602,75.0
364,64.29852638099484,8.804630292241079,53.77525596127856,38.098974500914196,69.3196136885703,33.31436798304842,75.0
365,57.67674257260278,-7.06813385810783,46.34168217775969,29.637583142706752,54.118078559763084,45.11196072458981,75.0
366,70.61741794024108,8.924375556451182,60.67727338304469,40.9286365164813,49.4384120130641,63.626275249413794,75.0
367,65.69892774707998,-14.043101816368267,59.21051008150269,40.47956680183442,51.92707626173989,46.51761009652659,75.0
368,51.16797992282899,-4.37568047392462,44.90034302749379,46.89650022158469,71.2624023765622,56.91133599055236,75.0
369,69.06219980068377,-0.008785007027034553,67.26102417854065,26.48225472661156,42.58332052412814,41.331324162123,75.0
370,53.218884598181816,10.010820497307321,42.836795886874796,34.68601316182827,41.907647108167296,43.560771174803925,75.0
371,49.363083334573815,-21.236965720769767,41.25619860980308,31.06881992820788,47.19586588025806,40.9103508602064,75.0
372,58.826680962271986,13.413328523043145,47.71933563746543,46.294625405190956,36.45878696783648,56.244739184599226,75.0
373,54.9808036639349,16.11559913013008,48.17276825353349,32.59344593326981,55.80924071771761,35.39843139753857,75.0
374,62.17332294566584,-0.9522243413982023,58.04990814483122,51.65899151518713,28.500297398299658,47.52508819613196,75.0
375,70.8876378060127,31.81472013380492,71.28707487646959,34.38675356870228,36.15916845141225,40.19595417754688,75.0
376,57.703067351336045,13.50792296556852,47.06511825253687,42.12153732891066,36.80263243478215,28.31414708610638,75.0
377,62.29846728551578,6.74480021078253,55.405256784222445,38.860487128611965,44.84614520631764,57.096360307601806,75.0
378,69.05702506081427,7.749941656400127,62.21336608581174,38.62161088107429,69.527114803252,40.67102828066928,75.0
379,73.57583040068893,11.404668898933217,66.30190436825204,26.07616315302286,41.675595347748754,62.946550206421506,75.0
380,73.5264027177845,-8.097756701259591,76.57782897039293,47.54065073593221,51.340861990249664,35.30440763276289,75.0
381,53.092244328871246,4.051287645477469,44.26477806711473,37.418479144525016,58.78156991527,65.73013686897934,75.0
382,71.49853039488207,-3.960878942382818,70.35853308789115,40.64939794401866,46.911595056881936,42.482283396049,75.0
383,67.09816346721394,-2.647902640494612,63.976039883468026,41.80764020819455,54.236961320321434,56.04457564601865,75.0
384,65.74277217991559,10.00502369166298,57.180916754342434,47.84361315973767,46.31683089513418,56.767836120544075,75.0
385,74.27438705536596,6.209427731807301,72.17083869987532,35.15827641355331,52.134662758984554,40.80350909644836,75.0
386,57.439745282219505,-1.2712726435213915,48.59319606971372,44.007600607273964,65.6724597680954,24.057106215582273,75.0
387,64.73232047029342,13.889743300546947,52.06399028636622,22.291447603927665,49.17239349180422,52.17829377226063,75.0
388,72.34456352354275,12.442552754810713,81.50799505873128,43.99033866857551,60.42903949588377,59.05852401683533,75.0
389,64.27970555956921,11.102125503780272,55.77447684018653,36.8682693752907,69.55936920144593,40.16304475926213,75.0
390,66.63135263486798,14.754572281189818,50.945548782329396,41.94629067797721,51.986418679851106,41.41685793048959,75.0
391,51.33605114817049,-13.692922085413691,40.317188238646416,41.56010734806352,58.39760656249113,34.6432747516583,75.0
392,73.74299104063405,-16.534315866497103,78.85471491900994,32.42870695005729,34.5287047004105,45.1904973208085,75.0
393,58.19224004070451,9.918371906582298,46.04841547799094,33.560960728671624,54.80907895895321,34.94799614645545,75.0
394,62.45451007341823,11.901793313101987,62.59215024277843,38.15778043030815,87.47029339603996,54.308037956729294,75.0
395,57.91518140188576,-12.17737637955143,49.88954910166716,35.27669426246431,32.456884571830884,48.76686214692642,75.0
396,68.73231583747993,17.51389722337917,64.72400263187552,32.675933622524575,66.37296557510453,43.60212521705123,75.0
397,62.4975479102013,7.070942504437419,57.305917452988226,34.59800954803156,59.525764460341534,55.69045654843718,75.0
398,56.69185747780456,36.091368391532036,59.059400866371,50.031205827773434,46.815114705557406,64.16604210599832,75.0
399,58.14246710517119,22.897893359936276,51.47303296887057,41.826563209453816,42.475900351673786,45.95213861936366,75.0
