unit_id,ProductTiter,DissolvedOxygen,Temperature,BrothTurbidity,LactateConc,AmmoniaConc
277,12.159508450513416,56.823592474430015,43.208658932928365,51.87450468204403,43.78513285993947,39.22133211210623
278,31.16395871184579,76.013936891575,36.07228127535695,9.865968964604804,58.983976180219884,35.684509133621994
279,21.56668531674677,47.80692815816599,28.996962661413868,52.20204759247338,39.89717577323571,38.91465833168288
280,18.88683086792005,64.08086335397358,47.48776844629495,45.22886883987581,38.904919009761805,52.83729839578451
281,22.306306736826127,59.13477762264133,31.344475789264642,80.84167925419655,49.77915397899842,40.33878939339296
282,23.810524062909273,61.97847363892495,21.876245937896915,70.93583904177629,53.1402467090366,61.304254586759754
283,30.751022181483034,69.38866350258016,41.17656539913031,47.58433546234258,38.932634957778376,59.31891584018022
284,20.36186155196763,48.015510354965635,39.623707203723995,24.142925646007534,51.666651193469,77.0529753756068
285,37.31559473748506,52.107967769465475,29.35006862192125,22.555431573261117,79.38999301350445,59.86621128031173
286,30.776056204686935,59.469302512585195,37.574711877078094,44.39258169814441,35.50762390747018,57.3946858537557
287,12.597623575936089,35.960077290873336,39.26164334841024,32.03881531577694,66.82002829854231,58.96831447800183
288,20.3740304421879,51.15728735800121,37.73821305124937,69.36556087350094,55.68079512259315,87.59183909349336
289,2.993878340715031,42.84190084865428,37.698668144119445,30.482298847503735,55.075786171968716,48.079377785191696
290,27.638411578368505,66.41187597895612,37.0162443400732,56.72113816145696,55.36153551842448,49.52884675357296
291,18.016561869058243,63.956678028515604,50.59679335601562,39.02555191438745,64.18050528389648,40.3486918579689
292,27.770163689090296,65.8040852102719,40.53571174375938,59.414776722240845,52.460992441103585,50.037490458785854
293,9.931895538730497,43.83731510277345,28.5183845537804,48.56224915318072,49.16477050676997,49.518657826366436
294,20.65730295860481,43.54117630198364,36.446178297557,41.1182539166768,65.18949548577734,40.13485681111672
295,14.900219324349194,51.85529950494854,40.324031053771165,47.19114196994168,46.02045048903454,59.54162349642032
296,10.93176956801104,50.17497950245425,30.682826451050325,79.49648270580282,79.5383504394078,52.15270072517018
297,33.19040202093006,36.23530887906519,34.275220790830254,39.06723391519394,50.998327695051096,37.46595644573519
298,27.053199270995034,57.41055330799675,30.467018046946897,35.82122579632574,41.51102786285883,53.65233919782699
299,18.29735558896332,51.70943934680014,36.94943604096003,46.344670062180754,50.209528887710256,49.64474684650641
300,42.6087384560633,63.94645818135852,38.585076080716576,38.92993273398321,48.96854246278344,50.81558003118776
301,21.167769460412664,69.00361048254415,34.037410386289444,64.60791286848034,49.54263072914881,52.91856223541376
302,4.390734488324533,55.01560777530776,44.453909254024246,63.30927135235515,64.24653154553648,36.59316120723915
303,38.27185410884955,79.9219187573004,26.774153948251207,27.68382752747057,40.88169745484995,60.78107516353785
304,5.4515378671131405,43.67951684514005,33.785427038248834,54.92945100380254,34.27626114733897,57.16495193039134
305,5.276184163231719,47.11468891252578,34.73637816409574,44.514887575903074,32.00388657272558,63.20137180055029
306,28.737727990239684,50.07220933797996,43.278696704119426,23.789565554380225,56.523586537802025,42.515424427560475
307,23.74815477734895,52.66159670785873,43.244360847264666,18.230423792501266,82.19614490156488,43.444249481218144
308,60.201009729975084,71.74663788884676,43.99575859730755,1.2167576331912962,54.66070391414398,58.05999980372479
309,34.831094423870894,81.7012630123594,32.235410844336194,40.249678643256175,51.957021309133374,61.8516311892429
310,18.205561028410692,61.86272510699371,29.36693374010784,58.78896905828864,20.433650833684055,43.381317141283255
311,11.13183761618431,43.96910391075724,38.710307881469554,45.0886890063407,44.94714090835779,31.121627295217746
312,25.510617444541893,57.70706533411982,36.432379068668176,45.39923058550346,56.37032704595897,56.423783876190605
313,9.177042818570637,58.96604820527526,47.00104440506031,50.49302329320006,62.37409151464532,40.35667464480806
314,36.82247867152002,74.6120241760574,29.417494591685934,52.88165724336717,69.83288949855928,48.0682068798599
315,11.707579084489026,36.06463715899076,37.977765391613204,37.212251704784386,34.22962841777819,44.09260404575808
316,10.659262066762361,45.43824903459869,36.46665354773789,28.986729780092347,45.021270626940705,78.65161081516338
317,52.70090613861976,48.662150184488794,40.7317836802737,-1.3410511165253851,44.26419765717212,53.675385219401186
318,18.719793711416287,60.52958848275178,36.56060249245361,54.49001159934103,67.3372566314936,47.64102034528839
319,26.71282469495408,53.530703017432444,47.500396614222765,35.86134383131799,55.64852422730264,45.694221428916066
320,18.902274131374885,54.448696703479946,36.45275090164179,44.032597866885965,65.92426984214732,55.37867591318226
321,33.62670905497065,70.57649017410635,39.59237087111932,32.01976145766225,23.562897492527824,50.600388638318826
322,21.049321617953478,63.57569889443842,37.97538452569048,38.76900319156383,38.890397046850055,52.080173934423755
323,30.51625033958628,59.886086790367365,41.56505950896379,38.50685989477471,38.4116293729848,53.31441396007602
324,17.807073903588705,47.59469642210507,33.42783629343401,44.36340374413142,43.72770630093335,49.25389547551121
325,22.8130257621455,63.36265157006885,29.843054247696227,58.42681726645367,68.88822397740817,47.19706645442861
326,20.610921444696327,44.786306609715915,40.12829158900853,52.28890167453012,60.55830585996352,60.38528020885231
327,10.167126075443354,43.418002931290744,33.39240995011422,59.23372420093465,34.623758853311635,39.08320944413418
328,10.62319661267665,57.117065255522434,31.592149265214488,31.0096740054843,45.717428114849426,65.6057724604191
329,31.938205870809014,66.817510036764,36.14845574825609,77.80200969650946,62.87059896888788,35.650608506814024
330,28.323701925649935,60.882015428586456,46.8725685638705,36.44110983996098,46.27240936752167,32.0337419012575
331,6.645201143678213,48.07810392875631,33.92741655806422,81.8921015615477,49.81494330141981,52.5034859004468
332,22.561964932331914,67.84261171896834,44.425478973896034,73.12235928623146,41.994651798160184,54.04236011957691
333,39.42902471369911,48.32066866349996,51.25932648429679,19.328784173433355,56.715336425171856,51.13438129757294
334,6.223982141033508,35.5240661493552,32.96344902945401,48.346417480620104,26.500122435585286,52.389319931886874
335,16.725342838290302,75.3840648078825,43.9629671035026,43.93451398566506,82.69852929735808,63.332937035365845
336,36.88905314680277,74.85469426749441,28.54848453133995,24.227099753432515,58.081674486577874,35.18718527827023
337,17.698946846469713,60.41364265654997,37.14503340507348,47.046444313243605,58.03617478868054,56.40207127569079
338,8.656391975305818,52.69655569768766,47.40563458664514,78.82248938325216,56.683852940735484,39.71610543391788
339,34.61470783306197,28.653942708349824,46.34055542128265,28.766589795619282,51.08476504225782,36.064490227676046
340,14.05601468336738,67.83694439876706,33.475128376572506,59.16059639831924,56.44842420663206,50.98192819699155
341,12.346504140532476,55.69368078675284,37.41201360572839,49.330289671997534,48.436914232882344,59.60551923599297
342,15.825341368715694,57.25838271157498,37.51498589937205,51.61196421434575,43.994347050031394,60.816361309765156
343,34.96732041575109,74.4893560650638,32.15854403040441,38.48526387763161,42.842819170847484,27.41623232544448
344,1.7700585743196862,29.688770299031557,40.52432182684221,60.22248035311701,56.95143568132656,58.43474136064937
345,33.96784244074975,47.93162478649674,35.99470703308632,40.88728827573975,59.369824238749516,63.32938197922871
346,53.933616288800934,65.304728506074,49.52516479213525,26.0518236195146,40.210253653678215,42.30067944953039
347,29.912097509190442,65.94300321418582,40.072507520452035,48.617913463554295,56.98130740862561,46.757439669488754
348,24.173854580696837,51.71550813525344,41.64498742840749,40.07879513432393,68.2076494077877,73.82362016372292
349,13.39139187450131,42.000799486087246,29.55493983059861,59.60206069787618,39.269130586683275,45.19528466532742
350,14.712915846502746,54.514079255354126,38.301052940853445,41.654263731602825,29.31072886274324,49.67707563010583
351,30.227341382478038,42.888715658034386,45.459813207307974,0.7367885634878313,65.99845231862169,55.49415808147227
352,26.696559160831555,73.61270992761398,39.70660370565945,52.67401953569414,36.024637294406396,37.37157831471
353,18.99427315227643,59.26921475720446,34.18058400963232,28.191642644644975,24.12013807309822,77.98994960599829
354,29.013361919987346,54.80570972777676,41.387568438489545,62.29514160199873,39.631823283045165,42.67354688767426
355,22.971339849269096,54.59297879546823,27.644160036768735,51.265324283186324,57.710743390590665,45.93214362824891
356,28.57638561985861,63.97415884110025,33.71009084292829,46.104493112734474,46.37595406063997,56.14293873364815
357,37.79641654685054,72.0678888990643,41.253851181174305,32.53087283891264,61.951683873871055,42.6623716316431
358,22.975823998432375,69.54691499821237,40.72422400961839,41.14575561498031,50.72545757616725,46.72014733642105
359,16.27047156796959,53.657244343883605,45.60587010353049,55.79352661199061,42.21297657844917,66.16910066977064
360,22.383760726711014,55.256091093092415,38.66484785234079,47.937264419611985,58.989399449944855,39.0027903281643
361,21.06884375367042,65.15664610300755,34.92159990713809,46.149759137619775,69.36293429307375,64.14016625315142
362,40.513500847717054,42.32458977850578,35.038500128953324,-2.142299466493629,36.05481923435516,41.02766741513496
363,26.66893791963192,57.362212216189306,38.95243674112051,41.31672013864702,37.914842034679204,55.59931028142974
364,22.9933881453097,49.907432111529445,24.261060961651516,52.508080421810405,36.880070140786586,51.48588325877107
365,23.717708418928865,69.10418255107845,28.76258451650711,61.970689129652676,60.42050660862177,50.06231843988279
366,66.02779872587587,55.3066103909764,39.487689643201165,-1.5486332967482337,47.569928176541076,39.914130288503955
367,14.898452709254654,64.61944937392867,40.78367363842431,56.34263335340388,50.52297358510117,56.635020640393066
368,27.391814281209328,42.13954280774145,37.68366686115761,17.645760019669623,71.74429891767312,43.87647978589408
369,31.487561527217647,70.9154464420815,33.32113148281289,49.2964652704781,33.21484291257673,64.63182395649366
370,17.17582588393282,54.70163360089728,30.959752629413718,42.362734343112066,46.089236033525275,45.93066752777552
371,29.604338347268403,42.3529559519471,37.151588777778976,8.216914964666387,43.45505580584677,51.516611489482116
372,17.317588941898858,69.1983870038622,36.275998971117346,38.27308824741918,65.20079127072206,63.85257245956092
373,23.104459615452825,59.71860576367115,38.31918000792082,46.26794315795151,42.35295270507995,69.12350471710768
374,25.341192106137605,56.419226922665246,36.379189707691346,48.7490264338228,31.986555429518795,21.845376325903313
375,13.432029019502023,70.49515843146935,32.403263427096526,23.405610456473227,56.49091982470701,52.10881262224538
376,22.343232978628702,70.74804542828574,39.687299578548135,48.046580884079454,60.59524153023641,49.00990743673416
377,35.292433349317136,64.88608626221416,33.137352954082125,63.272268333871935,60.004631287395846,61.88599874682507
378,19.753564595969365,55.81123499045903,27.377279341009253,44.387061109151134,31.153628807304916,45.98673915088185
379,14.805231683113456,42.43955766013913,33.3530144048038,28.77853514725298,49.85029852610327,22.12422234476123
380,14.163746886971918,19.656114198126218,37.75907088757694,40.38960429932977,59.5332168763735,45.603709107194476
381,18.16935177673368,57.89337451315899,35.0160717046997,32.79375998269944,44.93071377021689,69.57262837583608
382,13.747546699097514,56.806927454474454,40.22562643901601,33.924990413603574,59.83420268982579,59.47808970208181
383,17.315274408858322,61.03383427681808,27.899850820965327,53.60785367722016,47.26305470709589,33.93110068726558
384,55.78379228232092,55.58163059049762,27.710793457371143,22.455798637552224,69.39012316168643,50.075762699856014
385,35.0338307583419,45.53758005658629,39.95562347212158,5.254750255743431,61.609165378921716,55.27271360056555
386,45.70926922076294,50.66338626750953,23.316762838842415,18.514609286231483,41.8303628485893,45.189484363301304
387,23.07871530418321,70.11206774942907,39.699235624338904,41.43722704816166,33.21272871447356,55.29586854768304
388,29.635039119661812,56.108514091594834,37.55041035774204,10.524043487274216,55.994845061785874,50.470483551429126
389,14.471449038238148,55.52415283407511,38.89817572831867,46.54553606336472,69.25813583158167,30.281684730164827
390,44.99724733834722,66.51111223911884,28.016074964185687,20.00474876315333,52.19579610991555,48.940100592141164
391,52.15715426194501,50.10190349731017,43.835866514488984,1.0440051638933294,34.29525976060352,58.709274045955986
392,22.345626741211873,66.35188723022716,50.476570846137726,66.54495060937273,41.012422975953626,56.28381302905783
393,43.26031112730165,57.31062650275099,34.890632264612556,7.898180336099447,29.517761086698552,42.8637642503562
394,24.001777280967985,52.04148494194918,39.65175200303338,58.90790781625741,45.21383110679241,62.07414654791108
395,17.653874313283975,62.748945417249466,42.666516474687555,42.85889256725331,64.39268210771768,75.67431867338415
396,36.47607764275041,57.642110149059874,37.543385260832245,54.6924885317556,66.65554084960237,75.83341756180413
397,33.159116389498344,64.18854677831459,34.19387044668009,41.19305083869146,49.31222966321259,59.29520444520497
398,31.985291924608696,61.820786699045705,35.874164841855396,38.37764982345162,35.671667595384534,59.8455457265608
399,42.3254465033537,73.2635159231409,32.15095552298784,52.543448144150716,48.68138922627541,46.44449014698233
