unit_id,HarvestBiomass,AmmoniaLevel,WaterTempAqua,StockingDensity,do_Aeration
366,22.03157930914218,56.09912586067312,57.299627926316155,50.47184486323965,75.0
367,25.344867251103018,39.67400907754792,54.155291394473906,44.7078687809404,75.0
368,26.23623297307811,61.53021803410253,50.23254747957456,42.7526523261079,75.0
369,23.071889011249613,79.1992880993977,59.03837779540841,39.23456517155188,75.0
370,16.316452042004805,45.009326951596776,63.051163000334064,40.23584533125167,75.0
371,22.69667656273875,37.91672029169886,65.96618843459868,40.20942809378569,75.0
372,18.263224925459834,49.583852771160444,31.526663257550428,24.33721185139041,75.0
373,16.57809247539518,69.05126459240172,39.654221601434294,24.560178336921428,75.0
374,24.088468306699742,36.52063631668258,56.14164990682511,41.50136538481914,75.0
375,24.35807875751131,35.08618910238146,48.34436769729185,40.63570882673655,75.0
376,21.7992473323945,53.58592922427496,44.0713802511673,41.76954787457033,75.0
377,26.759659392507373,59.52390545189408,55.844104316357324,54.692472352890555,75.0
378,25.089688916553918,42.48776161234022,62.16693639894676,70.09300997651641,75.0
379,22.558362174325016,56.64488914865655,35.8154600799857,43.18578159499562,75.0
380,20.616498333624364,65.16406592880251,56.47642188803373,44.07899794446417,75.0
381,22.674830176281414,32.29244291977228,39.18911261588417,25.767041495072384,75.0
382,21.042903515926493,32.52606365919232,45.21374214450312,47.793953604444454,75.0
383,22.110062039115526,46.493875277036345,37.723806156944306,35.96069550145323,75.0
384,18.1760706527416,71.05050640209153,54.145652209276776,45.950220874406725,75.0
385,15.86751657771729,38.33790907243491,53.725677324885766,49.36656316259749,75.0
386,21.21600667152527,52.75672680928069,68.70297286175602,50.9347052527998,75.0
387,19.941703929142435,49.65936506531168,54.09320847467029,41.139128683082824,75.0
388,28.328103677562204,38.926929547975156,34.827769335671704,26.576843103553312,75.0
389,20.77084187879692,35.15349553497093,55.852694139111804,27.420716170234353,75.0
390,20.06868422861457,49.82752383286121,36.402208213150146,39.097257371535136,75.0
391,27.800369191204254,62.98130642178164,34.87565390436166,43.94852335532927,75.0
392,17.529211763011514,27.25362835279441,46.16937941709541,32.96889781694202,75.0
393,25.62622038827266,38.56431169506451,70.38747015485191,48.63000100168597,75.0
394,18.375265801585993,56.062692872163694,39.10497006227073,23.273562303852557,75.0
395,23.117213085178047,70.95340780391034,44.37546441211332,37.52415640348396,75.0
396,24.250376872239293,39.97315752129826,57.88214664668207,43.79545906489078,75.0
397,19.993692949119605,57.394230949717944,56.09997473160781,41.60040076784613,75.0
398,18.422184491403925,37.83486172991993,57.48057016412077,44.13745714602652,75.0
399,18.489863874304454,41.20532837930345,43.17960015078535,31.049026765843607,75.0
