unit_id,HarvestBiomass,AmmoniaLevel,WaterTempAqua,StockingDensity,do_set_WaterpH
365,11.110644014579156,34.75024416305872,38.82024573345066,35.95105318319507,60.0
366,15.304542818550017,57.88941832484409,52.9112538994735,56.943088744224,60.0
367,19.84406518079003,52.03098865884509,36.875600633272896,33.3140698653958,60.0
368,16.77729929157665,66.87594574064781,43.46154099606835,45.13975245258205,60.0
369,24.094439309025116,28.43720574342043,43.21307065145585,48.082735737486,60.0
370,13.089387226109855,45.730393381545916,37.84123826351755,49.180505656747165,60.0
371,-19.651384934691844,32.183985225148106,45.03309153751497,61.61922397922942,60.0
372,9.289629300446412,66.37508184699418,41.19978813692612,57.80196808158525,60.0
373,6.054632156557087,44.49595937783163,36.5308243152681,31.447774442429285,60.0
374,15.565221963656894,76.1269315399146,58.27254782836997,44.19617651532043,60.0
375,19.615851167981916,50.83027531477569,52.96697908308827,20.248000360731414,60.0
376,14.470615027955002,63.25382855940007,35.695232046730574,39.08517369148339,60.0
377,-8.234496055859333,54.60290715424489,39.8617228174578,61.86459141285611,60.0
378,17.675892944530176,52.49474799750555,21.117712270774,40.919044511200994,60.0
379,19.790660062413245,33.877174488528496,58.67605502146382,14.820027938486952,60.0
380,15.7028548346286,62.876198055712806,53.779226991475596,71.49317434674909,60.0
381,18.2006792932876,50.15382541217252,51.04506196981888,33.115386470782184,60.0
382,22.75550916327597,57.653769135490066,39.94553408689977,35.48474754702204,60.0
383,21.030541680520706,58.270721787877974,37.82365079237124,29.295671818417045,60.0
384,21.698645608935514,68.64793289828141,52.9115424871923,41.125665022639446,60.0
385,25.49447252487934,45.858087506016275,78.48948093039766,43.367258516310514,60.0
386,12.240116881531117,58.59075283605196,54.1175038701893,54.78970162635341,60.0
387,16.44475151504973,26.546053010715646,31.248304999181347,32.90559162338022,60.0
388,16.413482041410944,61.2935582250196,57.31453204919258,57.406834556193374,60.0
389,-3.7986043351628496,51.52417039198638,55.11448724158414,63.034587427868686,60.0
390,12.794917064985212,63.53893104765952,50.35342113598917,37.463456994596605,60.0
391,13.093462315318018,52.98025878203714,45.0696091958201,47.517599395035205,60.0
392,17.020787888452613,39.977020009727624,70.12752908537861,34.83262772512935,60.0
393,12.903944037283775,46.36918834788938,31.38881920405987,45.34841200705616,60.0
394,15.404256956083868,52.81128285416884,45.431654605540764,39.93996153061885,60.0
395,0.29562917768017183,43.71417759589003,54.816379408278195,50.61438085125773,60.0
396,11.771672609561808,46.85686334856738,58.95272355723221,52.301340304614726,60.0
397,16.966846749718204,46.87971721302351,56.995059524735005,41.26364110168034,60.0
398,7.42116448130529,79.94859685023178,59.82844920093243,31.959496663990684,60.0
399,10.339506288803424,64.86005433611395,57.46140409537828,31.44474772392911,60.0
