unit_id,AmmoniaLevel,WaterTempAqua,HarvestBiomass,FeedProteinPct,StockingDensity
330,56.442258823330654,42.74227030030675,20.929012161722877,32.229584242650425,48.292567006003836
331,54.846587790251924,58.45087732430955,12.622944276432841,58.8000169351603,49.87974658856029
332,50.28321317398932,44.74622406523697,19.942009234929934,49.662962967597764,45.42456894082987
333,60.699836058347096,65.82372623241052,14.373354425500388,36.81113970765049,27.880965122661898
334,42.91740184099582,54.79062532225639,18.35210100082104,60.1222439953537,17.21230874107308
335,54.40512636215263,62.50098457151536,23.96297501323396,69.26927633780578,44.9333294047641
336,72.51801185159094,50.71120796183225,18.469613525354806,47.55544354760575,41.96260604427716
337,40.50161294050647,35.83997750645149,16.904028280521082,35.42178827231247,33.26377799011542
338,40.998283387322395,49.23479592703398,-17.267985598458154,60.8072455469499,77.29376800560911
339,42.85111884581184,58.42904904174134,16.68139554090817,54.75706182942334,37.48444034304128
340,54.81335966000613,63.45103801465459,21.845807062607864,62.87442392800171,34.130721296404154
341,60.69314284976982,46.331312327189565,17.872570223107143,49.48915300035925,36.38354230313545
342,37.72643316940885,41.79440691040546,15.390758077655123,48.01780125258631,40.972765716979644
343,43.79836527126964,24.613179624902155,18.040733981192496,50.901893999343805,36.655021487524834
344,40.18853625810598,59.728413599320156,2.0668425406364346,62.71131852089988,56.12089334612648
345,25.24628045640157,51.9310295816032,9.67904671001482,43.99807562197342,38.85348869147758
346,46.178471781257755,36.41925460238232,10.090960118253616,50.39930411959531,31.00587096664392
347,55.21213371614371,39.99804692425003,17.223042909754795,41.60190719689045,39.59627216038688
348,28.104151174754648,39.94930761314644,13.359286533219311,52.92963112020691,55.21582988845536
349,79.50137228288341,50.69280273668163,1.9409539001694895,58.321110673185025,55.5946615316676
350,61.61375489252023,46.76107897247004,14.659094694384306,33.56830981513154,38.03174559048364
351,57.75872082674998,43.309640854534216,11.631921384584547,61.77851975939159,27.22958529307349
352,42.63146825942242,60.26762443276096,18.584487682362877,33.17612122394547,55.29415964676366
353,58.52911055770136,47.0478672469377,9.537815429391198,32.22828430826932,54.52931803165019
354,58.95445102716443,47.268565991152826,18.528201986153277,45.83511882122251,30.297362460363868
355,39.120965743167616,64.54259648725598,15.149995791770532,49.43191398510913,41.33353312707483
356,46.10425738753842,54.58788822859047,3.7667371875075153,56.52816099312544,44.269154706286784
357,39.09270187979817,33.28186142420219,12.757972368742397,67.54570882068711,34.417415309255745
358,62.300981225585666,52.721322164190966,16.7985708420966,73.87819848572552,36.64901260128503
359,59.61615324411762,48.88916664571455,26.395730678450562,54.79649597418453,43.65082856524184
360,65.61140416661203,29.812538687199904,19.41877389063707,46.88662669163385,49.550901218296126
361,29.95634989465405,54.8274194398519,8.523588766458191,40.24205404916315,60.99225108739231
362,51.78143707412554,44.03566066014052,12.242765374658603,29.613291050111677,41.548322219494565
363,52.06309135322561,25.331916043975724,21.096862515833813,40.01507591919902,33.7554803350982
364,55.88434520673285,67.37038634604295,20.977634341209953,44.925929387288434,26.48966098184817
365,46.9972304583127,57.52142080965523,20.448882202229658,53.844763416252576,36.21171402907431
366,43.231135360170114,43.36951965624762,9.269207592078999,46.868993141115595,28.249815200648413
367,43.926401549581996,55.6330738159029,15.85308264094894,61.03185679450998,43.9319655395715
368,48.78777029244546,27.8841038430831,6.851265107806496,36.39059821395836,48.17898546083053
369,63.65016705799215,65.66704678217287,22.78210787305438,31.322323671387355,17.49805495280367
370,57.36969665869693,29.050821578618066,21.01209642497192,71.54655746408713,26.75352867637964
371,64.03150731448801,68.35495170245737,11.33736438025007,36.44729597046877,32.77839907704546
372,59.89313888747805,53.68218231645115,17.54267890918027,37.951023667211054,47.80762846789692
373,57.54189998187525,40.664764905271696,-0.09139522533164612,51.95879990751286,59.833059571824386
374,56.26491914958764,42.74711613203685,11.433356893744218,60.277584523829745,34.936853547335076
375,49.68104300896836,55.80193477008328,-2.242948618359245,37.960250148419256,77.83098003047132
376,40.73607475480377,61.14972728182713,4.438483273917039,46.38724573863889,71.25303905812272
377,52.95426781549372,62.427448622900265,13.596537686713674,60.97002988504181,28.922884110808706
378,45.945254212105084,53.22104460266944,25.848029338423164,57.74735298779933,43.348151770063424
379,73.67074726124335,35.34478463500037,14.823421718647506,31.443286680262993,26.94114233024011
380,60.83911823660432,58.806640279878195,-25.69600002465032,57.38854361474637,67.86841746399465
381,33.8201036256964,46.818500356151716,10.027887833210537,30.42989869313999,57.97073720245729
382,59.31736806478537,70.28953678878113,6.763460449566146,61.75084018681777,55.5367668714955
383,39.63202287915847,44.17009602817871,16.879667933322377,66.67093891814005,34.18412209597437
384,35.15308197497,28.242557738741393,5.470487690829259,68.96976443429573,34.87805507738629
385,48.888028844211455,41.389966100421844,20.41990849530478,35.127333710906164,36.5811233678481
386,35.563565464831825,56.62263271102299,-13.9378189147835,71.65934848139403,57.16856021525943
387,47.446831371448894,57.12237110489915,16.783197131597625,41.81176188919965,48.32145621599102
388,60.47517835447944,46.39678863415721,12.400031804385234,31.9339206159285,40.112650838130556
389,37.712443975474386,55.1400243474986,22.071567728501556,35.5666970749828,33.88697836445422
390,42.87137950726665,63.296316401467315,16.386393014564426,66.84958292633105,39.06289947247753
391,41.82457596167729,43.96476259384745,-17.8527602769698,64.59701010694462,55.51653792098336
392,40.12018147535092,62.73411480008146,20.949773114470844,46.8455454123815,37.106220717167226
393,54.47091503428078,60.059430860022346,15.423707545318676,62.8630323119453,23.25941362684374
394,56.55578444614071,55.572604157634515,11.710676596186003,65.50922269441766,46.82415753918846
395,59.66128162211033,46.86869950642595,20.32911565109858,37.91083517036005,41.20111999889385
396,38.26655659481368,33.664171232066295,12.942695596323565,43.238216165176276,43.30771914836256
397,71.80474622598817,61.143541700573586,12.630382094070082,38.84982558140229,29.810245875630315
398,46.72847731884303,46.980761555104785,21.52728976812597,31.60734556486209,32.035533813198626
399,36.79925780516558,67.79411224685651,19.689419709606877,37.46533222712556,41.58076474625849
