unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,MedAdherence,FollowupDays,LengthOfStay
239,72.28140368814273,50.64172569635212,65.28051967601556,68.7011216156441,60.215107899414214,58.5723553830774,59.708755373128476
240,37.86640879153542,60.204118003798825,37.80454099067294,36.95586081813235,51.47426589453604,31.7646536578364,37.17469371778377
241,45.85552827423878,41.42447028322906,43.86089556421972,54.020223697753075,54.220351684520494,56.820077409058726,31.723778895288042
242,30.172196714787084,65.32201860650335,32.45187413613673,53.59509616330645,51.963713239129945,28.159603240989206,38.64523177901486
243,49.95675157151482,56.60435443028674,20.092670271781774,58.30160168190091,38.16665732431511,34.12122318901032,39.62879686354171
244,35.7122985536367,43.54911960495681,44.61719586329343,46.77079073679587,36.810006568115284,64.46273915034593,43.67155367696238
245,66.89374640489308,74.64760686782763,26.546471756855972,16.493672923576327,32.23470641921772,72.06445621723739,42.62125724153514
246,44.85042501672825,38.835047649739586,35.69084145378418,25.315193988651874,15.913804211109111,25.666502675525617,23.643219438682713
247,40.128695809796326,54.07400150953435,46.21371888153471,67.70077088405955,52.76234829843505,31.4529669006359,54.08935067099185
248,41.9920454585307,63.689323489232144,67.68418052652231,44.676657791091614,46.06561746947925,42.07331222243742,43.46841051244214
249,79.41747265657578,61.224990122893004,50.41206934291672,72.82545716216066,33.438024681080215,38.008901729568116,48.02991018728008
250,51.43062092971561,53.44168149297691,43.94773805701719,55.28036543038405,57.12799131680693,59.047745567003965,53.945211497545095
251,36.02023378153647,58.69246195213605,63.40820971150886,48.65099709930822,58.973198056124566,73.14381533046064,20.088236028941317
252,46.046991113843596,54.04058388944134,55.08224563055871,62.321290542830745,72.87630825150282,38.256297934233956,54.28003702331541
253,65.61502264240337,32.53183271462202,28.76916160558981,37.899736702480915,75.50996532135213,56.21943744178374,42.70469845301811
254,49.57147651277343,74.22611194968046,38.438536202484045,30.476898222050878,57.30012876390021,78.68613390273138,54.11095804205363
255,38.0278815711816,58.0225860191087,64.29325535450755,39.46065957850338,53.0601483133397,52.196994699813025,37.48888833528326
256,30.396444360275254,75.83547193999186,48.97135862568493,34.07527163535247,53.43071209896258,35.88169918808925,32.1904649281084
257,49.89259197927965,44.082320074867724,67.78981702254576,68.99844212997354,50.45774190064846,56.119530646053505,32.43762409428881
258,52.39909457229974,38.9324513916796,37.86235093103116,40.195214887475025,28.680589694057726,79.99615246853523,43.18698648084896
259,35.61263983793503,59.621536094006935,42.83589476465335,44.17374237716141,51.779773926477446,55.086696536982544,50.303720586435176
260,34.14831458983235,69.6942018312476,49.764234716746486,24.250407571603674,45.27605187479991,54.92741483149222,28.18857005421255
261,20.914914805994766,52.90344308350271,57.63914442090663,58.60652056847514,67.57120098744483,50.992989564061524,23.303239154377437
262,26.486949688909743,29.02350314623518,50.19092798896307,50.92641005354878,53.89419385747034,62.3613863269872,30.514709501245704
263,61.59995510848866,61.63923137143945,49.73445697383782,54.730194021131965,54.21476148064177,80.526399324264,38.76580856874216
264,37.3577341149331,56.96482296448019,56.20268509705133,61.04930074859367,56.90221432807597,72.0054948984308,20.777407404185173
265,31.056628033080017,49.42488432321159,26.882077874029203,54.84125166594865,53.61861227679643,39.55596980587951,11.476794393937231
266,56.03902586136772,40.96172051930493,17.39849503256279,47.611170595685806,33.35631383155938,46.32415885499453,31.26142111264337
267,79.5746144861137,46.925540686956325,55.175602562940945,75.5582862026735,25.614130841206887,45.587103024646765,55.43185350981331
268,40.30396989423068,60.400167160558915,52.10586466684517,50.75321127208484,56.95517075402675,32.251997168201726,59.36523094389737
269,43.18218104987957,43.90490133644587,45.53625870335133,49.12031596507511,52.27681636630144,53.83128377369324,36.128019278801425
270,36.77616575306074,61.321915464788006,40.228544057741814,38.69824345653802,55.05726993911015,68.76737022277857,16.41187404054994
271,28.711463927905516,49.29665904873476,49.43487817593397,52.98810934436134,51.678687770515296,50.71035893073369,35.757911362654305
272,39.72085191509784,49.736193717311885,49.85363431560085,49.65842102068636,36.23728651492767,70.5099616826788,32.25051162510428
273,62.94365057574785,62.08339926081128,57.361903451975614,65.6872893832759,45.26846186376375,79.49859888249966,41.98027133180935
274,63.049358964086274,57.23015546046248,43.596083768448395,61.293558238070624,53.2546603568536,55.10726122460048,54.4097477991951
275,50.92625354498873,41.19470663851302,31.553542125876938,66.34222905441162,50.83491181736358,34.2433527329061,41.852835681836034
276,90.47670472698174,49.25118323861401,29.22583644315195,55.67430045889501,35.04381571231136,53.253221674409005,37.50827732485141
277,53.74506569450154,48.24025710787732,34.9956177071974,45.98818213391998,48.08041958076433,43.993090240347506,49.80191060315242
278,42.41036978340147,42.845597997815716,54.79860352633449,22.885474764858863,35.265266981828766,44.97987168752943,30.424369258778462
279,62.159690587402224,62.01501208413855,35.83881999678465,41.24648609331494,61.22084952265051,53.182552315913796,33.182920490758434
280,47.01088820259742,56.779508145326304,34.57115959004198,48.74470384304576,76.33852001930707,50.07178656644154,37.31113143740463
281,25.633205442248258,36.59147132592072,47.80313848666489,81.62877883618393,47.15500939771262,53.542550028206776,33.80496774504367
282,37.748535134304305,61.21153824774112,53.318520772951565,64.18638177994754,48.10676038016113,31.285415209446693,31.622738981265808
283,31.491563903800294,43.96771234502099,43.38450553915725,67.275018175637,40.572363713625414,58.55794069653438,51.113517434719846
284,41.53505911812367,43.5656258822481,50.03885069901973,32.792044499438674,73.85165646937467,47.23993262743844,33.265847556175565
285,23.665666877419643,42.67447398455652,83.46251674999618,39.46712634482332,62.35715432405461,44.31390347724151,29.591437850930497
286,26.257927779034397,26.255402558151935,31.297599249131014,63.308947030515014,70.60758461613513,36.378766654818065,32.56253115610807
287,78.90809145450622,48.01585342828002,72.9093512288643,46.51575226935418,41.81763454522317,76.77220145498812,47.71657157801055
288,53.63923910951431,85.71690746257096,49.4493358796435,66.31177164482467,50.09449637773586,63.94473997784655,31.33647286801245
289,68.25617641082287,54.60527490041879,54.69804732479181,51.69262270327695,66.94071084337466,39.532386149115325,54.41235783499762
290,36.19759960127274,53.088377847079386,65.98598120079042,58.48102488991892,47.03414035165725,45.797189978713654,44.50271610942719
291,44.43475843894302,30.12858570096815,56.2032099434038,40.622739142436046,33.02819543037957,41.40829555336197,60.471660307034554
292,41.212399156680306,45.05472727385473,52.669467046357035,57.86645631613825,41.54838504975257,61.68573390630343,36.44945710210354
293,53.39199588084915,52.64581755666228,46.017371492614956,74.846022558632,50.9153665171212,47.72135648702377,49.174847344481016
294,51.59549990425874,43.31131218231413,58.390146538938204,40.49836374043598,52.06854416862053,40.334236014805796,28.86578802981991
295,66.16126082825859,44.41392363894895,47.579866715210926,36.241015995581925,37.25677808992535,28.37569172816465,54.644094273382294
296,70.25816256370588,46.08095183341466,76.58379569693194,30.814132921922614,70.19814906025987,63.132786905985704,45.96219419734978
297,66.58317945283738,43.75409288470773,50.74168388508355,58.64418055475037,53.332530860426516,41.94808543991336,33.296525496796576
298,30.61419109739783,39.027450859461574,45.352771305366254,48.34652792574154,37.720378482990824,50.28905022582531,30.437500342054854
299,55.803472151640946,48.61599723454657,47.31584275786637,58.310538135864554,50.92855604770656,38.84219572360179,32.99696243227393
300,22.70696584085,56.01181229739025,49.318138407280266,42.437440942939176,55.316011197055786,77.24534554263354,28.195786979175715
301,41.85682365234102,42.16396728762128,49.35562876837295,54.88506261522522,45.20005055446143,67.7791997170956,43.51333897126204
302,62.20648188424876,61.26326192583287,61.65912648364483,52.286064434303356,61.461654729647705,36.89947011847723,76.70855360189532
303,58.86809319333617,56.91864056202418,37.37363614522027,53.28823426588472,16.31172089201652,70.44835763307863,38.89653210650549
304,68.05709980692903,37.359621042459,35.99970951898221,75.01514995721159,53.28505211807585,49.22941811425448,51.58903917772249
305,66.79312639426534,47.990894824658945,26.049840966018753,48.93460339045707,37.450845292376286,56.72428549090253,54.008217608790275
306,58.45169423052041,59.89544839722964,58.369188302064366,54.11813241214021,58.600249121636864,72.06796992033983,28.31414247957199
307,49.08333400957065,48.71260681473944,78.03267455179905,19.81393957611646,62.18078424161217,47.237026845992354,44.94938023476038
308,28.63111279525002,47.24593986653101,51.240561879286595,50.53421715663756,41.31192469830115,53.5933541370821,23.95874893428681
309,39.056183669973535,52.70049115086055,55.56545265266668,41.04810610536187,41.12103776034369,60.01109166927743,36.75356689710907
310,36.50673868718291,26.30892947123198,22.286537367796218,56.92560295122227,53.106508371056556,42.556147502479696,54.66156289339237
311,68.76959113090568,54.848779201869306,41.98163750338572,42.57127693064237,63.47990006523374,51.91327961990467,47.025325369561585
312,55.074437099089145,52.08963901668974,55.897066008351175,52.910403309523296,52.41371340419811,50.335577985806886,46.08816701230896
313,55.17632863618276,40.567744891032426,56.84002221507634,52.40055036196177,53.46052346442301,63.69071435249113,54.03416232529833
314,39.17436881638801,32.579161463510104,66.91316700887592,60.988879386573,70.14172951330283,44.572837563893074,31.856200481957412
315,71.72064213942065,42.8756695442722,34.820962536130494,50.06682728905884,42.720480193489436,57.649494711271906,34.10783897800319
316,69.5963570176307,52.93842053496935,53.169414788461125,65.15260693537294,26.2452530091894,37.14423050720756,43.89767680753267
317,27.162830304327446,42.880253718373204,43.013907787965586,50.36327592463923,47.953244443281896,58.363805840688414,25.427169961275325
318,44.71309269444638,46.191246892212014,68.33960737085481,79.85486111927518,51.46434176925327,51.13139587927767,50.24260242035823
319,49.63734909767636,41.86314529123989,57.45035268477562,64.45466482990093,70.38881582340609,55.20938270176631,33.27549656524966
320,59.47427327012173,34.73397236122295,63.28154310576427,66.87526414955427,22.723365340190362,41.207836385921155,55.10228688277583
321,30.344815533197327,73.8986603889428,25.84273215870729,52.93393732370848,20.005708467547986,50.305555641100085,31.42140647835602
322,43.09785963142768,69.94351782779084,37.09365124913168,44.050724179940005,82.67074629982577,40.73766037901941,57.437528268949904
323,32.64688599157776,51.44609609089523,39.34481452102239,69.84566517490794,43.92537638232778,47.39287651011335,33.65099599449024
324,64.80319335745035,59.96561203360128,45.18348327316948,40.22346620802498,50.07528330952287,34.71572175533829,37.23488787531963
325,48.53487831694911,42.931155289394304,73.05776543142208,68.2048410099887,49.89634176008065,67.85804149733106,57.18057665498906
326,57.84879615248637,50.550705680116884,58.61380470881346,51.17355647776564,49.29614028991534,58.12165577686194,35.3126080808488
327,65.25762968113344,42.564668929414644,34.79327629531498,65.30104934267875,50.09316330941433,50.8147172257202,34.72388783919578
328,50.08199187765937,37.21169626666797,48.40572803938697,22.58756396922467,39.82659386203832,59.97610931581322,52.62640717477418
329,38.17940303404273,66.21716976139582,63.104659206816486,77.63717933526223,36.12255041070637,50.874751614167124,44.66694637744055
330,24.34023042378724,31.608891797651378,45.176532125593276,58.189748147061046,54.34299151406605,42.13608921698556,31.409788882689448
331,58.97380875135621,52.357394931139645,50.671010195472924,64.40955201538569,49.94106212476459,59.349469606000206,50.38598018448974
332,35.26355361442412,39.8198225841985,41.423389681101156,63.4791955367828,36.52596249931571,44.94094242692187,39.83934386280465
333,55.03790143596632,41.67225842923151,57.17489630451917,59.98819593107837,48.14233258392115,47.474814760458194,28.532873499054332
334,82.10033728856554,59.86307152043576,28.296722060988348,48.02490385093814,51.56935282824098,54.03055140057956,45.892603901335775
335,44.25041437037539,73.0961549795517,81.07837485013111,58.891218264255684,40.19826612912348,36.97854872335521,50.9768410573466
336,55.69481687815891,49.479594919909154,60.947989223342454,64.99220074529566,38.93414154601445,30.2572204386938,33.58972598191064
337,45.99094038712118,37.53043315715816,51.378147957965595,43.008781404266124,47.63373219464884,47.578741356242745,45.575182895901854
338,46.19001529093778,52.564026119426025,48.8839340256864,48.899354475547014,60.294763156322794,47.7084815849041,50.551440441114444
339,69.3876693964805,47.91451191888862,52.85815372309903,41.31919463609771,59.803380168807976,13.386531423545755,27.659945494099848
340,32.193366493119335,62.42413929369214,55.07461661888997,64.1898036419364,28.665047231148392,88.23371893648063,43.99732115086185
341,49.53325371054237,50.29166860462158,52.781426980848394,63.72031927010909,30.062045917031003,66.04048129808845,48.44493232531697
342,39.638539167112974,48.23462912289894,42.07132641839163,44.879540509719526,47.080033722494306,56.45858554649199,41.43887352170752
343,48.947460578684286,48.540709473175454,42.06791218669474,45.08440087601609,72.05012184145455,57.834901127678165,35.755133925134515
344,96.73868587492578,60.916032811531004,46.15524173268183,40.59484104602128,58.83911199383468,49.47711974397019,46.42569632071481
345,54.624092483241,40.141923622489244,59.597984626082386,22.5841132476443,41.87704513307186,66.45994117239462,21.670695663795975
346,25.200412989048342,45.383146947246985,38.51947911462536,50.67931316189389,47.84443376081682,38.0779807050205,25.541924894911286
347,36.01760119731633,37.21793693405084,56.81328776642935,57.74029118374962,47.85362034538862,51.6372190939165,33.210595273601626
348,48.627753665244825,52.727546529486474,64.47505215784608,27.574952773643744,70.33713089248148,60.29150361437863,33.750008096736266
349,74.42978111654855,57.13800261291937,41.15506812688214,77.479337697634,42.11766853640826,53.906926040369314,41.51845653284235
350,53.39458696629202,36.068335013765456,31.306294057493343,60.87954409917531,51.44065627899389,70.24214699973663,42.10296519250001
351,61.15875743692152,68.32037135633735,65.31212752508127,48.33982829361927,40.1087193628076,48.12031415979957,29.950200481804618
352,31.296542448747203,32.54809849747914,38.77075120307023,50.538491787420895,58.48991115390205,46.77025007284571,37.60756588537643
353,35.59036061583965,34.83790630565301,29.534034070188216,52.67615663930882,40.71591620045826,69.41272021323464,44.4435811919762
354,54.86602255877512,44.0986240622284,48.93297576970642,61.231379274856124,42.0476969161752,47.907603886703434,30.43879330578901
355,37.60763382317104,46.108340950101805,53.260558735282686,48.36278275973837,36.446161847458995,49.82367173193481,31.44364904924746
356,22.912490697256494,55.5377471101361,45.583493508992014,52.638617898639126,50.88956689580117,31.654857434017348,32.900726990946396
357,37.17003567618333,66.20152531262111,56.57238924837649,44.15783403897932,65.82740990760131,47.44164236798244,36.470369224207104
358,36.086926618477996,78.44229716826587,42.6120040978697,61.944366197220575,38.72556626878859,42.302633140530425,44.51982088079127
359,47.74820515562721,49.67893587126254,50.77298615376359,59.568046990105714,51.89896094494413,29.076515701776728,48.84024644114107
360,36.609546644702625,44.1178940837047,57.24332572570131,69.3047832347321,68.56238968980999,58.494778828155624,29.629824390775944
361,31.164617575089387,40.299249726878216,68.22020676063816,29.775887176071326,71.33213622590124,39.9213533294067,39.549805635151976
362,51.671465397833714,32.396266680342926,39.47972275019539,44.135469485629166,32.30725385112987,41.690410166866926,26.74698107386111
363,30.292069569342083,36.27343369767802,42.88730341427857,53.68322615937765,56.00916904572002,49.9388609415838,44.827326676769395
364,51.58221060310793,39.51121328346433,44.496185063112506,55.98792597813173,44.270286020765404,30.92858124410211,40.181113931633
365,39.405315386196634,50.71247640645457,60.238819216011024,52.45458195951693,34.19415641954516,52.26804878175901,51.16264877263913
366,22.586627325945695,44.20685364889786,41.669194493799345,37.62385662693439,55.335627289095484,66.51018616938461,15.323820558084027
367,41.1523768063003,65.16238297121728,45.945726924411375,51.520926500479355,58.24310095246876,54.8352919065689,37.19933350146612
368,52.14963795441002,37.02183243829076,74.14129879711781,46.63761619420912,39.36083398380934,44.89481402949199,27.314470395504273
369,49.21808242564344,30.152410984120596,35.931890822484554,62.33267396114255,67.05189508961953,58.895291269227656,50.66946875251115
370,45.99911766153667,70.33168227282809,48.03490549965742,58.77109668252167,58.78655279819356,54.267496956175606,43.56956904128165
371,63.63087457453879,43.26299181985883,43.04143749095039,62.98774366084053,49.622017210839985,42.87930704219396,26.669368331667133
372,31.423408033436694,42.45019601830368,60.268845777036965,63.10018068170727,48.21775883121393,35.52322858462384,45.08135022251132
373,33.14502361452224,51.85485450490281,38.92048672470568,59.022083202886314,51.292223332278425,46.11692418412831,29.981923639840417
374,50.777476838759526,62.541737454225895,30.010976331977837,58.11505955429928,42.304827526167806,50.222689991601875,30.774782362796305
375,38.41834386867159,50.89729139326789,63.86030966738309,43.93383304374605,36.2737845158807,45.971054035216056,49.411917506275444
376,27.62156282481803,48.65583669344202,61.83192184431334,44.053257909618985,76.55357150243012,57.43309102085958,42.17258017621475
377,35.57112434376034,57.99600013451983,54.850773392559645,58.857859831757494,42.29193690928796,42.539063863063554,32.024158126074575
378,49.87578991876873,56.86046382236082,33.67044094994249,40.99282243021217,55.261935701145134,62.25696118693598,52.765194549293355
379,68.85355176885794,33.79840429212768,45.94756513175442,70.05654989255075,33.30846673523697,59.833887578976125,37.30305836137159
380,79.30829561845268,49.421624286885894,57.364135365668005,66.34193688294751,48.42798154544633,45.86605421073011,21.857560784753595
381,36.93996603784514,31.338962425744143,39.640658135538644,29.798818361532703,60.60195427554004,42.96486813986324,47.394866189761665
382,51.43206415760424,67.9006466189669,53.34733340432708,56.65404662468842,79.49428426584161,22.95805389660452,37.05155095462564
383,45.61005173026328,67.58324106479684,43.84670215220612,43.61250549304943,54.794125465563596,40.40703414150974,44.79069784302386
384,32.484946102287864,67.89777788996433,66.03655801741911,37.83825374323068,49.41649214326611,39.22549075847732,16.477677029730934
385,50.28713989100934,38.94629612642258,64.04428109010685,44.56886115821059,49.94846968036946,65.24176009549936,32.04139178414026
386,43.47720222925036,74.09337041058802,46.346409129646446,34.67887251112402,43.30188769727596,71.05074646402119,19.131155680216974
387,35.829303615090716,45.926866712540445,29.37007048601746,47.053328400980575,40.470350513902936,42.622423174207036,41.09407958699673
388,41.40956840187376,38.990567984564635,52.6841165488559,56.030544873104404,45.709250086940095,41.01632913494689,30.292750828469693
389,37.23529868324253,33.68228589187152,76.1821722848511,41.88765662974222,37.39015270229824,59.654897724417275,49.68350225378439
390,20.260365392882992,70.61342641929488,53.930643927277806,44.16042945343133,54.94503779337686,48.61145742489682,32.398101533166525
391,50.78307872877265,71.44788880417181,35.861944865417065,36.9903760483687,35.44105843862353,63.772563773960435,16.60238795052406
392,29.34970773290786,40.42199082501811,43.21738355775636,51.09546024029207,54.720883314733975,36.16167458801182,38.9814820794029
393,39.19027770699309,68.17998381520623,34.91417314811474,46.3783269776055,46.99145691719035,29.916978447205768,27.13124471205124
394,46.1971332505536,59.703502683572886,50.513022344837196,56.822447463367155,38.49697815267087,41.92101105197802,39.25240479977479
395,47.33544375196691,41.0253716740021,66.77846038222232,56.22512561093805,37.762499905498345,51.43793744083438,49.36034695276526
396,23.210842198686354,33.538357877042436,70.6978028493743,43.2173188496302,36.15084148856048,51.06088869282639,28.930506236910553
397,29.184950654792075,36.51350650501041,47.83831809399211,71.07631587701059,56.26629861609972,40.58432504964701,36.4345165687791
398,49.0401021870174,37.2379114437459,39.555228790351975,41.92606285266325,21.9367280545874,75.4079258941423,29.836105575674992
399,30.888019238837046,36.54576915845603,52.95922738920254,39.678589490982255,66.33868613769766,48.99660782586736,36.079941510835646
