unit_id,JobThroughput,AmbientRoomHumidity,PduLoad,DiskIoWait,do_set_FanSpeed
356,-27.41609760737873,65.6169809367762,88.94821970254189,35.95337119561133,0.0
357,-41.166787529254705,59.020346017377086,95.33920328397981,63.61549740260831,0.0
358,-46.69555443518925,34.18533443332748,83.1384346633436,58.66055524743034,0.0
359,-48.1991570490033,51.5132316279367,80.18374205334094,41.90912715757168,0.0
360,-40.13168213295073,35.415891038575616,61.08189333448954,37.416524794674174,0.0
361,-52.78836044043607,51.620966709985396,69.15768612053651,61.483406010332004,0.0
362,-24.206392243227388,26.645141654675303,86.52815374946722,52.21160083177564,0.0
363,-60.42812634354438,36.879462554777696,51.392669944775946,55.993745697579946,0.0
364,-35.20523187180362,52.03352646188212,73.17079840106638,60.93174253047163,0.0
365,-54.48231583459784,47.021461024136634,62.97313059127205,52.44946922665909,0.0
366,-52.570219869923406,38.12733325265989,50.55895691702851,37.16392445985259,0.0
367,-22.109267681163885,48.31508712366988,80.77007340645747,50.70888234635227,0.0
368,-46.98688441478965,50.48375359322325,69.78597267844897,63.875593661209244,0.0
369,-32.64064208590293,41.11301686906871,88.8092418793005,32.697329699865605,0.0
370,-43.62620995424995,41.383654310673194,69.17111507785333,46.971873404778414,0.0
371,-40.492323633386995,47.5733350995988,79.11161252521894,61.87709485667881,0.0
372,-51.544478975264305,81.07747058366189,89.46856658693969,44.81321668733892,0.0
373,-61.97605111272475,50.49639193067274,81.76410021341775,46.410820351334785,0.0
374,-59.1914519630471,62.8090586094888,76.64974919903595,37.10931352503306,0.0
375,-44.04818746740693,65.14954840250549,60.774119183261334,40.022286750906034,0.0
376,-60.74554625289451,76.40417161355968,67.04864151611196,57.38356531194667,0.0
377,-36.30315150980934,42.51550499079726,88.6940705122369,32.485789530099424,0.0
378,-49.4997088017269,51.60983941707605,67.60234701754561,49.86924377260371,0.0
379,-44.924717257753926,48.14994971087341,87.36252675798592,71.57637510869132,0.0
380,-29.624474546316147,69.8936759699459,79.36327935927731,64.61901960657549,0.0
381,-52.47138784786404,42.48587856781663,74.08606312679386,72.20839829185184,0.0
382,-42.79296195876533,49.564163767872024,67.20580734255259,12.253294637359545,0.0
383,-40.997058300395516,48.99454735714764,75.1696849801381,63.9902690517702,0.0
384,-62.69127250891494,59.02865214089017,72.92234864972481,37.28378915522544,0.0
385,-40.423124251775505,53.32583031481187,83.78937118097144,39.536899781933194,0.0
386,-49.74341566930152,30.69661641100926,88.15417501209154,47.94371979497463,0.0
387,-27.669080293574865,48.78945149016112,71.06552612715141,59.312621938798344,0.0
388,-54.82470485158111,63.39941419141669,71.55000250265472,49.022880627933475,0.0
389,-35.871504936934,35.766984062236205,89.20263501806411,42.71088530417601,0.0
390,-34.3519596080415,46.06032527688227,83.79641371501405,29.866858230197803,0.0
391,-40.72012630592113,42.76240321677693,86.79720534622413,69.85491771478183,0.0
392,-41.267612116656544,52.58340662962155,79.94977461740007,40.62875310835788,0.0
393,-3.9748624844217693,41.2330921881032,83.21040354417289,60.08346198684688,0.0
394,-58.38623321342887,52.33279336262338,67.68517935540454,54.9310319733555,0.0
395,-41.28921895110208,45.11128992620795,79.50564775317225,42.88188456688798,0.0
396,-57.78220781316879,48.10482539641456,30.687558966560776,55.678536212214134,0.0
397,-40.17986468852949,54.13773335597913,84.82034608518443,55.89625039424121,0.0
398,-63.947246585521945,72.3623831568204,58.84236812054579,31.118552773767398,0.0
399,-49.22522072211101,64.72140278031854,68.37195599326384,59.660500833197695,0.0
