unit_id,JobThroughput,CoolingAggressiveness,PduLoad,DiskIoWait,do_set_FanSpeed
356,-19.763450584891185,46.181497845072904,75.87597130776781,53.339421570400916,20.0
357,-10.56888911705054,31.2570174880488,97.43297447326408,68.44218752933565,20.0
358,-58.22088186716899,61.028527274122666,74.03952436829437,65.51039646491729,20.0
359,-42.97807062366931,54.26002895607826,79.25099601375638,47.217275365101564,20.0
360,-57.91107318355881,44.112052149156995,65.99002292790026,40.7158598281438,20.0
361,-41.19160585611349,38.24739788718868,86.96069119537282,30.57841963512877,20.0
362,-60.377359123870335,54.545878973527806,68.63368278553729,53.86720934567704,20.0
363,-32.705245238738044,33.58943430220769,64.17774222405282,51.06373234855436,20.0
364,-33.790377970971264,35.471949767226185,77.36978105507131,56.476360361134915,20.0
365,-30.324162119897963,28.91987142531441,83.36109141968167,29.92255186005975,20.0
366,-57.30114893058114,46.37619328805193,75.69144532538904,43.06259034973471,20.0
367,-43.15015244047925,41.78798818318165,70.19660918729457,42.80305970777262,20.0
368,-33.02446086169389,32.84767489289776,78.81918934147394,56.579535798873735,20.0
369,-54.90939666235888,53.62057962020039,76.74333796619395,71.15606543701489,20.0
370,-37.3956031026,47.97319074731859,103.88823707821354,54.718950739633385,20.0
371,-39.98137785852994,44.6513540665443,69.14474421489342,56.94079782084734,20.0
372,-55.96565035890078,51.28909630416485,78.96992774677136,57.91929369911899,20.0
373,-36.31014064457564,35.822500364296666,76.20434948517122,85.85363981293554,20.0
374,-27.712933253544776,30.002864483453045,65.37198590105336,35.5378718443331,20.0
375,-42.16838419421346,35.030390976595314,75.22655854735453,40.48030721833031,20.0
376,-36.204567768462056,37.087942988143816,72.1832705615871,44.6112796366346,20.0
377,-51.52498427949952,38.93157088452511,79.06927158689116,54.86426459790244,20.0
378,-43.46935340346796,28.46807648580086,54.51632896719163,43.6997610925927,20.0
379,-50.51006427197663,39.0494385599601,74.61134856296127,70.73096831463002,20.0
380,-49.80012056520247,29.329287311457755,83.25344001626986,50.70431694254707,20.0
381,-10.435859892250818,42.65539289184583,68.86615949646486,36.35379225198536,20.0
382,-48.430570516805886,49.3026839561067,60.29343558797557,60.071550133468875,20.0
383,-41.506244372671496,37.55477761444946,79.13147791427525,45.69656812082313,20.0
384,-18.33753957500265,30.266277043457087,71.92831942741125,51.101260732398686,20.0
385,-47.658562993494414,25.367919734626646,50.50272201131376,33.634187116844004,20.0
386,-39.36722218473094,36.76872462932292,67.34039012113907,45.11848804559929,20.0
387,-45.20362433139433,41.63103976130147,79.63459579418975,60.50274251979248,20.0
388,-51.29640505949243,39.98948798470499,83.16800842316272,30.863669182165754,20.0
389,-75.73573257597124,51.609032071941044,65.59435807187548,48.53410298290036,20.0
390,-54.82289929282544,36.90684235555823,70.8653953026109,37.81698644843357,20.0
391,-29.986890509972856,17.232230182410543,73.08599738832586,54.73095076423811,20.0
392,-35.81452823770327,42.31723502819096,79.26222023925695,49.66203790553381,20.0
393,-43.25885035985341,37.08539554696474,66.45950992046329,38.607499008645725,20.0
394,-31.51764410083363,37.35028930056859,57.42610281113723,44.51692574254338,20.0
395,-43.67950905086739,39.511501195016,93.01288517688717,56.10432578923481,20.0
396,-49.193214269399,32.40483098162831,58.520155730293354,68.76794660420573,20.0
397,-44.50524576470038,29.295143217338833,78.57282055928484,49.723163856627686,20.0
398,-28.017874414727853,53.08489294296744,61.69690407257596,75.01085862288393,20.0
399,-49.29438929915813,34.5611550835577,73.64914521196044,70.22675326643514,20.0
