unit_id,JobThroughput,DiskIoWait,CoolingAggressiveness,PduLoad,AmbientRoomHumidity,do_set_FanSpeed
295,-6.415636359478175,64.22592957866323,35.44111154572987,74.74545563040276,49.454762585695775,30.0
296,-51.20967232227545,56.39679228212584,48.43348902808471,64.45323226357058,55.44136293821726,30.0
297,-34.03014323374733,14.743716631888097,36.51883041391887,100.72326635320759,54.564978019999245,30.0
298,-32.52484800508924,64.63736578965417,55.48747708695889,92.58322438413528,35.713428428409514,30.0
299,-61.577336029287395,55.51215919307015,33.65479550772224,49.70813955451648,42.711607423291504,30.0
300,-40.594309113667805,41.85020511479118,54.323496364656485,76.57950296195808,45.668858683529834,30.0
301,-55.54805964693112,45.59645762601077,34.44696916303092,81.82271972954057,36.896924869285336,30.0
302,-36.385325705135884,51.014649305673956,54.31130808135544,68.14260834620858,68.29435069717564,30.0
303,-59.99820365123696,72.50786205084977,44.45307410927548,61.9069893743388,46.7727281149812,30.0
304,-39.37928944263039,41.12637721503642,20.381556451807867,56.80595617612117,58.800371929385356,30.0
305,-61.759545822916536,33.38763669100738,49.23397164998053,88.73820822223585,44.28481058022748,30.0
306,-47.06056145436841,73.06185691098065,29.600711146927985,76.05067903434778,42.033952848258295,30.0
307,-45.045704382380634,53.537519478863274,53.859617155109625,76.799714078111,62.67540828701339,30.0
308,-10.91847162061351,37.57346032320384,30.09632985928825,69.61195819967601,49.333864152997094,30.0
309,-71.5248280118048,43.88410208174814,51.99143961100489,63.434476321825805,73.84709025483552,30.0
310,-35.0850067114145,70.86881969142021,41.62778579724976,78.28308832996537,39.983489898258405,30.0
311,-23.434174859559917,62.63678863600561,36.817240367910706,68.53957859916225,26.700163284182302,30.0
312,-42.343081958361374,51.03398654001829,44.45967429480399,81.83878015559883,52.29644030340465,30.0
313,-27.76323302820049,51.35200788080645,46.31844064542936,75.50807102540034,44.72625760394137,30.0
314,-30.464534044073485,46.09890241206257,18.73861768936394,69.74628627356182,67.89608751680775,30.0
315,-5.9405791753306225,17.641471433992454,35.233731135417734,67.68499866972608,9.234361419150149,30.0
316,-39.605855384496316,43.705523003664545,40.80012196382597,72.10871300688747,44.566429731143906,30.0
317,-19.352577287350332,52.81332543332394,39.024121737463226,91.33484261389344,64.6688795014413,30.0
318,-38.55006147903654,44.74859808353565,37.049816413303994,72.82294643880539,21.085701772801656,30.0
319,-38.575785771182005,40.15508221803768,38.25815133820205,72.88755013557545,27.01964010408082,30.0
320,-45.31498845395455,51.85258613127681,44.55134019545267,76.06124504612508,57.436350924804316,30.0
321,-17.940142051438166,41.46137842075488,26.020373127621195,77.36243638315436,71.63556236253395,30.0
322,-42.53983130414802,48.0840566342916,47.76117530612166,83.57152735258121,55.66576314427012,30.0
323,-29.38192836742431,41.990750140816615,38.82061256037138,58.58472754884549,54.58334958601446,30.0
324,-54.626103922908726,63.23536982386446,39.81876065006236,83.202909494639,50.947588327399686,30.0
325,-32.2434215810579,55.906916147538475,34.794551466934365,96.09546165056796,51.319713529532805,30.0
326,-51.44233459043349,41.908272713759,32.13622063268613,70.75032367923059,36.53747176567433,30.0
327,-44.201226323781796,61.949685976089775,47.02848039236111,90.17448071966538,58.07363166626858,30.0
328,-60.08832045014049,44.83070032974901,48.5782482249083,57.581202696882194,60.37043293780666,30.0
329,-41.305369570797886,52.3432091071763,41.823107513343516,57.444776968260484,39.36436239738344,30.0
330,-51.920196782187034,36.83576683560679,44.94335991358448,42.38716928785948,70.05147682748647,30.0
331,-40.22004791753452,44.925158360003806,44.421251762938,92.51764615360788,64.96488576265125,30.0
332,-44.02515118870437,40.39269693091252,42.09906335184136,80.77048785681849,22.92625046122382,30.0
333,-47.96247835643865,45.487966631710236,34.612652504946254,55.763607656368976,59.22138287201932,30.0
334,-20.7531955822937,16.442901967830412,18.881152736345285,90.78076624556475,55.26195373733441,30.0
335,-26.31444599330821,62.05478896109533,50.13732709949515,62.79830558896661,51.004255027039385,30.0
336,-62.09973801698362,46.48017824971585,36.62019110485752,62.777526981508174,37.92202416895287,30.0
337,-56.68323613160001,45.93023242263229,46.78764206888341,61.6938339633542,42.49467268754524,30.0
338,-37.95455141090539,33.936261369638444,34.25631264322909,91.392642844153,47.051597560629595,30.0
339,-33.55630074011248,47.4810678209349,44.12231266464209,89.58029981232743,47.14441917470421,30.0
340,-47.833892436251496,51.16543033381263,43.70843493983282,65.02215266728636,79.44238162501227,30.0
341,-44.06674229746027,38.84738697132715,35.77551272105942,89.6002886029435,41.107225416549234,30.0
342,-28.954988712439217,37.566155792455746,33.13196570728431,66.26418732534249,86.53309993375228,30.0
343,-53.15198671729627,64.95765429868042,63.70523621228652,82.47938542875613,44.87460385353198,30.0
344,-43.614742551602816,74.24364429899944,49.83681726255308,65.53833753728782,46.60486489197368,30.0
345,-37.22263245208115,57.964854290694134,17.083343375608724,80.00039748553925,54.486652184204246,30.0
346,-67.78980159816233,64.20348830805325,43.869118903452424,65.09185882063109,36.133833969707744,30.0
347,-45.178726001924296,41.523690210647366,57.41134161762289,64.0328315673566,41.58976241013531,30.0
348,-44.073379480054875,54.23862687245754,47.281724702555316,82.4897342232814,61.10664393423771,30.0
349,-49.225016195346306,38.975770638004455,43.56448201345215,60.84858868685145,46.161833091202354,30.0
350,-48.3164948804009,52.207015182738644,37.41620121613684,55.53127075061308,27.335461386446568,30.0
351,-43.84154419979695,65.33968387806235,26.527719237929507,72.61200525841852,60.32418321335007,30.0
352,-31.654768855183363,65.66658494527461,40.20698525907183,56.18859490532773,48.680604713935516,30.0
353,-56.904928170125146,63.95723478168053,53.02149172516676,76.3671557143793,45.87961654885826,30.0
354,-50.29224476735998,49.84342783506374,23.595582079207478,81.69097619979506,41.44248686336792,30.0
355,-40.50520165968329,39.16557037537899,38.50796595688826,53.86534216962878,45.6005090499273,30.0
356,-66.5282255884675,52.08186174381289,50.45709142732896,85.91385825484599,54.07079432419471,30.0
357,-2.912359953477941,47.67868740327514,21.186414634171598,76.76564614811136,69.20313233989152,30.0
358,-46.51396069550089,21.6061261459867,31.318841835631048,103.51801856049973,38.418343270909546,30.0
359,-47.406636712748295,51.29786761756378,41.66693066355477,75.25592408142677,62.807773359729126,30.0
360,-19.318544305029878,60.31572365303668,18.471011033054147,89.99342785154329,52.93422715562332,30.0
361,-55.36610366323571,9.564757684190727,41.59646931947073,51.88161061044402,69.98996830367665,30.0
362,-65.87159629641998,45.31587789681298,47.38179080782886,56.72615284617863,49.006953305496765,30.0
363,-35.879563747074556,60.83033988766862,37.24432102238112,84.80283153007989,60.74943917628929,30.0
364,-40.45914314775906,31.011223181547095,26.260681199283816,56.4243780435443,56.41219992579685,30.0
365,-44.14567054024975,44.447816279637685,38.99165537449769,55.04319586468195,56.95326587906697,30.0
366,-41.18927500775528,66.83935751321442,52.72366086214793,82.45617801098828,47.94880925358084,30.0
367,-39.00061558272042,34.89973676206868,33.62282876781673,77.0140099496436,50.19132289741674,30.0
368,-57.84129855825505,56.331768664098064,51.88066419078767,96.44500967052693,74.41869624850693,30.0
369,-22.87061424109084,39.00803951723131,49.76319817916638,84.97864377000157,46.369830709385596,30.0
370,-48.8149993338218,40.75430346079203,44.63753624629082,83.02012820625006,59.25673623221154,30.0
371,-54.195515610695544,34.8232815825756,60.960958683777854,62.835297139407324,38.94862068277684,30.0
372,-55.732157223376284,56.06332060836784,50.976770574747086,93.83574810833859,50.83600687326926,30.0
373,-48.43672509530046,40.425594781623616,30.528026125486562,52.58149103160097,30.52857281563741,30.0
374,-59.46941048703858,42.15586827618125,43.374090844415484,83.63103165481573,52.873175828671684,30.0
375,-8.789907554927689,45.76667372329646,18.640560787304356,79.66403434217607,81.87112713824142,30.0
376,-57.40045257376353,30.79347441496551,41.34266764452226,63.3731969104085,53.23908524531896,30.0
377,-51.15183059764886,57.466450953471785,67.96860830627597,73.97348902966036,33.093331752286616,30.0
378,-35.681944529248625,48.468448784568295,36.34302379306543,74.50030309441165,42.994638514412394,30.0
379,-8.054321849224303,65.78506770309478,20.202468891480105,56.95950182358149,41.85649471280193,30.0
380,-40.72974917557959,33.17366175073899,68.03348335113523,98.07009403103349,36.73731137025759,30.0
381,-45.400042311878146,59.89445185779571,35.110081155554326,84.05815262323517,76.28228791945016,30.0
382,-28.477712158191483,44.01505209904683,41.223823509765424,79.87754646476685,54.58561574741388,30.0
383,-34.23493095984692,53.691160395635706,32.099321140781,78.50642226693402,64.81820902430538,30.0
384,-41.95303113583233,58.21465325571331,31.760023747819318,97.60958518263504,46.8027190178478,30.0
385,-10.859087932193075,40.67119845130772,39.580424216413704,93.46919798100822,28.119147825283253,30.0
386,-52.05548536806693,23.168349123915224,54.382225126056134,91.59696776228766,54.15038027301873,30.0
387,-25.363266276147627,57.452106936496534,31.383653716775914,61.496636710907055,52.55748129536108,30.0
388,-26.380837962586675,60.77619643588909,53.68267868353675,86.1798626657151,56.47654943190636,30.0
389,-47.27044355742899,42.16899342987006,66.22094396636736,76.00588078314095,43.47749472892844,30.0
390,-55.37135624768626,44.82365448095691,40.88201746829603,41.763868874585356,46.270909818403695,30.0
391,-57.348102118477286,32.74983420944923,45.29070849991021,79.03908395273318,55.2301060510811,30.0
392,-15.066230073806308,43.91376467758601,43.25196270868093,59.726227501486775,26.560584027696322,30.0
393,-44.47979347336419,40.61722569477958,45.98619443886633,80.96635253398367,28.292443009383582,30.0
394,-44.9518516837486,55.31345679503895,44.19138881031667,74.14306979877661,44.397877763542525,30.0
395,-52.84075224025652,44.28011739851204,57.3033570006562,54.97151565122757,54.85070300006344,30.0
396,-36.56471753336977,49.19506894115421,58.51519498543866,78.0241281413724,42.27678703090497,30.0
397,-44.05642282843437,56.605309045071564,47.81007543683536,67.3177432411316,61.251589585321405,30.0
398,-60.20191871383,67.65843373615107,31.398022754188382,67.91668706647256,58.79976902070582,30.0
399,-55.5042493498825,51.74478596986398,33.435614862723675,57.162886891467906,65.47176596710328,30.0
