unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,do_cooling_setpoint_controller
366,21.157951698178483,70.81195636290842,52.725854195818634,64.22473310234095,75.0
367,44.82895360338224,75.66399949525459,43.88849707157882,21.853041210406303,75.0
368,35.637731827137216,40.46931063020691,43.668633684153725,60.54573342633393,75.0
369,18.771910427615047,84.80935300072304,50.84708223817968,73.71152085394453,75.0
370,14.370461646747401,61.94587730709954,44.19064349147392,53.460093320472446,75.0
371,36.86974904387485,50.72679588357582,41.79011943546783,58.08951776751947,75.0
372,25.168629893582825,66.5561421827223,56.503071683070544,41.529156842931194,75.0
373,35.840856481519076,54.31835327255781,41.28576550160629,38.22654872701398,75.0
374,38.06007160097653,47.216496131891304,31.225669889224562,44.29605036248847,75.0
375,38.22964889118,48.23813753627334,51.619252968022195,34.0946548376849,75.0
376,43.304791211351414,46.86802807418346,47.05532196156655,82.2125063206674,75.0
377,32.73107248647869,56.715943546445914,56.78231983820558,26.966098446149584,75.0
378,51.81449163420271,51.90003253355521,45.94486746963046,36.530727567135365,75.0
379,39.71883455851812,49.3119007191783,65.82082268541272,56.02079335702815,75.0
380,24.707711745144515,67.03631723668734,64.79251750018742,43.01216625292618,75.0
381,55.82102793473253,36.150479129732986,48.119918416521045,55.14971534040221,75.0
382,48.035162231341374,39.945265873890165,48.834452877083685,63.19432046068486,75.0
383,34.037320382809156,55.59841501201164,67.16605233162316,70.50566782490769,75.0
384,49.72443808498181,46.61402869610338,33.73518212215762,43.64049140148902,75.0
385,55.92284069757429,45.712991090456455,59.22773183081233,45.82598591978231,75.0
386,45.160905261381295,56.95273701137352,45.7255165840202,52.17461558754348,75.0
387,38.29481619736567,44.35411779491777,60.16086443335062,26.703337652366027,75.0
388,25.216195442735746,64.60127224884408,57.25191625864957,50.98026649812368,75.0
389,35.31243228424315,69.60845659288597,71.33837146309719,40.586538811360754,75.0
390,34.75008335087504,58.93867141166274,55.29064463965832,49.23788603663646,75.0
391,40.73147729162284,45.1579410134302,56.07166670051325,37.83415069789075,75.0
392,26.30589155535228,68.96281158059269,33.29831255448654,49.452665375574,75.0
393,39.76477741524229,64.51165300634206,45.351161246365486,55.05786597805944,75.0
394,70.23158578080357,46.01413086323291,54.359466483776686,65.26412870729561,75.0
395,20.087541040460874,70.85685415871806,50.627702474832546,38.79567626406486,75.0
396,43.91125683730752,61.32601105228756,49.92602747424875,71.76849955195067,75.0
397,21.605993538605205,74.3715064403879,53.307033811923304,37.89868635651306,75.0
398,59.46916821821662,37.69407241598269,40.96136735091621,59.18398577561746,75.0
399,37.564637048045434,61.181787949795776,56.4511441608308,55.26351274420057,75.0
