unit_id,JobThroughput,RackInletTemp,NetworkTopologyHops,CoolingSetpoint,CpuClock,JobQueueDepth
277,26.784471038702364,53.79829236293247,33.28735332306225,73.0275344860694,48.515927143470584,43.09795441482756
278,55.23408271177454,42.021266213578784,29.64451744749627,70.49835391005327,36.98369718362263,60.682671140562775
279,28.57630080867574,63.244401392171795,35.129981418546414,61.202120374634745,43.88549971896434,30.000729776957314
280,38.035592008075035,62.56429312368781,48.75267986508964,71.83498483048488,51.04154078373217,32.76056794648884
281,22.434502680541254,44.88309977602969,40.13940668481965,56.961080194282445,66.67337010400605,27.496284972896255
282,21.67108204437524,52.93133603784236,64.63353434754156,53.7613468922531,55.934528730256396,35.458652757906705
283,25.65274140738389,48.736328694156875,60.37976386082556,48.892358659170725,60.82041088455979,31.31979017792343
284,22.804490005678076,49.61414639170392,74.09015324309924,54.48084183091265,41.11182517562446,51.03148862036448
285,43.251539453787494,38.67843325503729,64.36509466347884,58.00641662226873,43.73717171230962,41.17982515820951
286,32.3666125972358,43.83354706569069,60.9238882246717,55.47446979314771,59.66880946888264,40.94314016701004
287,2.0398063517587404,66.64254240434823,64.74575943062497,38.40114058423483,48.74560304385475,48.02458241089561
288,23.40111338714413,66.85158250922647,86.19441050606139,58.72074850571518,58.79516058351929,63.584893716278245
289,7.296368811133074,66.72514277939685,48.18436680681746,58.544341494689036,54.18591076162837,53.839951115189876
290,36.88441667841716,49.689209547538724,54.50377787530906,63.85118981680338,52.51177532834866,54.59074157155259
291,21.02713758509328,46.50292894987201,40.84900012670653,59.02928400512322,48.116138653921155,65.46786494617355
292,35.196661288168734,40.1929698437146,47.42700781673799,62.88557252569588,53.10192320247597,62.4599349193788
293,13.984710751960304,55.98399737016262,47.657710282201904,58.61227951950512,67.70446094939436,35.867808447214635
294,33.271755088961015,58.11279236775093,44.338981504382105,64.16579314718226,45.21613819610357,42.52964269954663
295,20.391723078210838,57.45966937049885,59.19003675974762,62.7668141706661,40.4115549618416,54.9324749059495
296,17.773909047149974,61.871792377420306,54.0819309107634,67.79568448441275,33.83165243166817,58.39471288067204
297,16.94730775793252,62.953623829467965,37.02650906345799,39.646240295790435,54.28981555883538,66.88148518829777
298,35.874106837317974,50.55861875695334,58.42681400749253,61.01982484619308,48.70157541985293,33.87179984816406
299,36.732305194396446,63.37785383838013,47.0180028711006,70.32329912495527,56.35972824045382,44.75029764220366
300,45.48522733388817,46.308461231646646,58.282186211855304,56.641261457698434,44.27109066133905,45.12620652734081
301,21.43686811039686,40.023060558960914,51.55345295285345,55.942392878159225,51.69006710778635,51.14842689083733
302,9.882141618183049,55.21344881272152,31.033384208288034,68.51435218351305,50.132681152895174,44.31324937233368
303,41.90657262745178,24.275517596539522,57.15965443481346,56.05682129639896,55.02979979790855,49.69937690709008
304,5.69265157628069,56.58641165472968,54.40490532199872,55.740527843092885,65.74120669481974,41.37350448603886
305,18.886483123254685,60.578726672496416,55.96828761478941,72.21094493025711,50.720028744352476,62.52591256458927
306,23.540617976007283,68.53010552204755,40.70099045686022,47.93476648581333,54.7178253224813,77.72358852926004
307,18.49267599347604,53.54411361728733,49.361744118454624,46.038397323491886,34.47870411670982,66.54204136026907
308,60.230543679785896,39.32669897359496,53.80873293877077,51.858044575065904,53.436521575875105,39.103744913840934
309,38.010020157097074,40.57633192510316,57.09389866159222,56.6930212339043,42.64600447520958,48.058765042514885
310,16.398855617904907,46.971714870416605,43.940836253036835,52.61220776556904,51.86045384170381,56.34251212853418
311,10.305408256849287,68.74752246497374,33.27752721931942,52.92416840463896,44.78220837502151,38.662957451124655
312,20.30060284015891,60.50152736964084,54.95904627886318,48.01039432283072,51.57204359893066,55.68312575378655
313,18.859315468069834,61.83973436804584,32.59551619536169,67.47810309031907,52.48748993551738,66.254985797083
314,53.912631250210154,34.99670405220166,48.344546067823764,69.21323627970793,55.92750864878942,56.4162462516523
315,15.451353909646336,71.7311363752085,48.68396922030544,56.75468047866723,50.92763563644229,31.168924912324556
316,37.01290925860196,69.83028408836299,81.43861847034017,75.86715963162175,62.49050385396224,59.04261436304266
317,45.35764701710201,40.75361566493605,44.14634673678553,43.8498876637266,52.04722088771662,44.73930875548763
318,27.79226639522254,45.106787984423505,41.398009864320464,67.44823228231115,70.00331148987968,74.50394721338705
319,23.971329841337827,64.18956402445538,46.775577898593475,50.979449829723585,59.25220911439606,51.16947624438323
320,13.750045825117558,55.783192268569486,59.362082995965935,45.73869502240976,63.705219261534126,57.22078215476729
321,27.842982324780657,50.036746702272275,49.39843515457348,47.218958434845085,53.08700037503111,53.69530671393052
322,20.100301548663115,44.11421020467385,47.94345037704615,52.1046645559732,47.33242327731514,54.837998734715896
323,42.42795899184274,44.48429328777889,57.15716518608937,63.689129058639175,65.06732342694097,55.44946835455959
324,13.539578115306254,72.19824126536477,48.7682720838834,49.71885777549216,41.21648999134927,51.39098038104957
325,24.607181835761338,41.913494534607864,43.530825592276734,58.34531666012571,61.03547779642341,66.75081159916687
326,34.50511050438463,53.97237728132871,58.99863354133445,68.17696946720235,50.61917990503609,65.03132665242998
327,16.06942353513572,65.12627814241016,41.1943083452296,61.417771810807835,58.09183865330777,58.86798726702835
328,17.37823075818654,56.63373390267928,61.727486375790555,62.09789544822113,33.161952111906224,59.34849322256992
329,27.06373983321805,49.2508632872334,31.746034650492287,51.069303423863914,63.28535599795146,56.236698375513924
330,33.633498000465785,45.76850729180961,43.23278098791181,57.74149555865878,57.72905475796004,55.566885267522785
331,13.86769708278816,63.104417540800505,54.0459562346945,65.54489772998639,55.15427285943094,53.5721825511378
332,26.100530214868126,32.173207670714326,56.5553051459568,59.860757803854774,55.90088753659922,44.0567030121827
333,30.72576983273167,73.32236164717338,51.036451037393334,45.700106568835025,57.328998175982996,53.265937389822575
334,-4.658334053948517,76.79604071525122,46.270235291521914,39.95388088423493,46.89069378779139,65.00691263993589
335,17.939687202395085,40.46505559111029,67.96608548047931,56.04539007154766,58.388363108566956,52.77530845473259
336,42.73941539908266,28.344134732984536,36.406109822717944,57.7516929374716,62.543773255184405,60.6056489484917
337,12.289707009828323,55.71967560179864,55.44430010657632,46.741367907025975,46.26858074852937,62.21442441288673
338,38.037787971308035,50.13003862822161,36.720208068829265,83.88194573077568,46.10913699710417,36.61708360271101
339,31.05343740691882,65.42803609562553,42.57086275736845,50.34937749500596,44.54354242534071,77.72199344611033
340,11.219617435223988,46.79941426769224,50.28255435001467,50.77503989821509,58.71828192822867,32.33699970040199
341,13.680334990203535,56.676309453966006,57.42885576592911,56.04756918061869,58.012663211655855,35.594017997807214
342,17.849538405729323,57.9614837196262,58.57773200369687,56.4051405688446,45.13268465517759,48.99147773976521
343,33.53480121269617,27.210193740623122,25.071807231790928,51.969146260148015,47.126911014721976,54.81206858220064
344,7.296865930459761,81.71695996539405,54.75356067758047,62.00607747374244,44.40517246284924,53.834168507908736
345,33.795088170006274,55.67179589299917,65.78178135541829,53.72291479372088,29.949235312623784,62.15387645729592
346,50.54409482483598,35.0193028520825,42.391254967596566,49.98740727655033,48.887839435053586,54.243295571611235
347,31.387338558940645,35.821871739110875,47.134098665582584,55.64944900499375,54.35489023844858,55.84714398855838
348,31.72503383374558,57.661266913818885,77.74531929875195,60.548453145126565,36.805590252902554,38.77275194297053
349,25.73844991698715,71.99954427147536,53.308009557434985,66.62225127113479,68.1617369917029,37.55473496130742
350,16.679267784141615,58.35464661217336,45.904396056403925,56.07566890952571,57.36812318207437,48.48921683980866
351,22.867388567385575,66.03143081406868,47.80099274554285,44.65089272641289,52.8617033454306,41.86515822085565
352,39.846077666368046,40.76841924525549,44.5008953864965,65.99389327175936,49.47685997183587,46.60377044999591
353,34.39766423527231,44.59179653437318,71.44336243978523,67.86699645190913,53.87496266089835,57.831413496682956
354,26.36329652772072,65.31811586860778,44.37725838077386,53.0850124183863,52.5075855530325,61.36332438063271
355,20.6110371527168,55.017586272455816,51.45176896164612,52.43055851842963,48.64899677354937,50.61510157078729
356,38.81914838855532,48.615371793080215,50.435282617887154,63.27179673168634,48.63670284663217,55.50107034476754
357,33.928049640878626,33.376769310247646,37.054929009020015,49.99423031970893,46.36575102362822,40.63687466791072
358,19.710338610854066,49.35097203194386,40.976107201860046,49.45171487919785,60.41764399007937,59.515660602646946
359,19.775723036336185,45.31023365767402,76.20569683872603,60.06550674028607,55.26484048022134,34.03446264001775
360,27.69191369026947,50.9203006383843,45.94914886588583,58.968925900271394,64.40767983572839,39.581157001600296
361,34.28812005590404,43.20829173683351,64.33947946440371,68.17597448985038,37.34282329543473,40.21117574815757
362,44.57298656274688,59.70836828128073,48.527451226600625,55.31464825090483,49.3985401587468,47.867123081325104
363,24.523095383829602,42.6324859781821,55.311077860713915,51.57064919485314,52.01609576366319,44.59221352878007
364,17.80518945751701,50.81276839939366,61.354903463759264,48.46196038157125,51.50156215532025,33.45935816637645
365,22.40222444237238,41.44562731969819,46.53198392544314,53.66422892612162,49.218126731121195,85.54804378092369
366,61.466372272565934,40.525564799388334,37.48347930697526,42.2497620218453,44.28779338768958,40.92740826143469
367,15.962452961740992,62.84137143098173,53.54323602052285,55.956485731305605,50.645402205296016,65.92193648969071
368,36.78769090145225,60.70060074863584,47.02039282520898,60.52137606676941,49.78017020231895,49.52544831032108
369,21.688287808643597,38.47139284448225,60.165279631414,39.77431620898014,57.302299309717206,29.885277052651457
370,11.523829043501,49.488582936905416,47.42077742222236,45.736210436091085,56.333202176829545,24.379308016922256
371,23.83919584633617,75.63103099993596,53.51728915762326,46.3238557813024,62.64537226566471,55.497976029747655
372,21.981548057308498,46.94035315510507,54.58107999213178,58.54078635004701,61.55862140098401,47.35034764469809
373,41.75733690956185,51.62053146936944,63.03469341266482,69.526992801892,56.38648878091875,68.03263782194838
374,23.82224254195912,65.77455243002372,19.435167115187546,53.00189012539946,53.65533626929945,47.27790241238085
375,46.17706538905349,56.21627372937588,54.07990415123936,81.79241780113978,50.39468550764242,51.53534017463238
376,49.72216838386048,46.20941323028225,52.062983372014735,77.06826535340713,46.47519622845032,50.49313260091032
377,25.126058465523005,54.08667914668235,58.62549519591196,45.98972804094899,52.99335767095931,49.24838185050443
378,21.056800300235288,48.313006123335086,46.16577712868101,55.851388471210775,45.091588206218866,11.47158296123229
379,7.458560691673342,64.8056516794954,24.807370013692093,43.48664956568431,66.69524357792959,45.31105407629782
380,33.15537348136683,73.39810028881618,46.75272595791432,73.71958890209571,61.883679501411244,37.491182443551864
381,29.345260000789562,44.267613803080735,65.9766559347234,64.96680271186575,39.4870210565729,55.4684819140071
382,22.23069123531463,60.73939912215375,57.535633482035045,62.33984481976058,58.543434315611066,83.70177748558916
383,13.418434543513442,55.50868928588138,35.7637898929799,49.33998501067273,45.137190606075244,65.2763583014534
384,55.6024551352301,57.533217924746175,44.217647007747466,53.56269846594297,39.06812497027646,53.57756993527525
385,29.764154965026645,61.81679458652326,60.19353955775363,46.98658066771768,51.12358617394341,68.21545563493139
386,57.52836510136748,65.50815866059067,43.710953205577155,71.65739608730334,37.732993754290405,38.060600599268426
387,29.482412678401847,47.45306012205801,53.06995488339487,60.05366891138348,49.203934833177186,60.66854994537781
388,29.905669292469035,58.29608667234276,48.13677640939849,51.69390657531308,58.710338073039836,39.44579875292159
389,15.313492615368396,48.77641876209883,31.126134630386424,54.9872263189379,42.36063065872712,54.87633675124973
390,45.26104620275625,50.75655203881125,53.26406158360769,53.11886533409888,46.935658600620016,42.24224453319944
391,57.92198285631008,71.11894413790665,57.736452943115474,68.80161962310838,41.44184923753421,55.211361027985106
392,21.113831367615262,39.595980373023984,55.38762726063384,54.27601461561842,47.42833445947267,63.65326802464922
393,34.921482890415724,54.95795903297822,39.511981220230126,44.75577416211722,48.73980996750558,64.34599498631732
394,33.59534189090095,51.05993678219137,67.22993499356677,63.89625555386322,51.49066741208648,82.20370129072846
395,19.7864761983536,50.438047204939245,75.2007487791317,57.401244597301556,54.82670681346809,36.17734844481632
396,43.95281421390619,38.19652228419539,76.51165865097396,61.796998681545496,40.94577982166002,46.80365709700745
397,28.118470115725636,40.13937942779774,58.305617089383624,48.347535983669296,64.29415043335437,43.13422371981797
398,26.348837619614265,63.25654788085367,65.18769480993657,48.29488212552613,44.512765811583265,50.40613686147197
399,45.20148917795458,45.551377545878,51.91468304001547,57.468465017094694,39.82559828399875,60.151912737643215
