unit_id,JobThroughput,FanSpeed,RackInletTemp,GpuTemp,CpuClock,do_cooling_setpoint_controller
302,22.229602277512875,56.06684745452542,62.872228977746126,35.81812499668177,42.96955744157203,75.0
303,33.4031809668936,68.63453169525823,49.69805911059743,70.89632822945893,56.9393995029687,75.0
304,32.58168082159268,68.42987652268582,62.50233532517324,56.396568667074845,56.041890886882726,75.0
305,19.157473700677777,64.51049302401674,61.487462554453764,32.90797508140016,46.39871842419573,75.0
306,43.806603127854586,59.78674783022576,34.84263939373332,41.558724423949215,59.38855773796711,75.0
307,41.89703468187982,50.41247082133174,44.477528371354325,35.17637755995594,38.94089590142501,75.0
308,29.535111490138135,67.45980496133434,61.171857045584815,60.13070235272787,42.54765146583163,75.0
309,31.240671771023784,58.147645361407726,49.28721401209977,42.45195316042457,55.438442415456436,75.0
310,52.20890562576803,46.47649240359186,40.629417696869766,64.63308036347456,43.4851736957504,75.0
311,20.584307218251013,46.764776133241256,55.51908417440745,44.15386974856925,49.304448327959804,75.0
312,31.947390535538077,45.548467888579125,70.55359981842287,46.92392362270632,47.045840334824504,75.0
313,30.737433366315017,53.76577541875152,51.659197253066914,69.68328974356479,34.88256837377775,75.0
314,35.37705204885989,62.53581289586551,62.852702125344194,73.57666214392573,54.32875531288278,75.0
315,38.85394533963455,45.668997679506504,58.2260957694621,68.4354946748874,52.07887671474897,75.0
316,22.439375470511155,71.76120919128678,72.9954418555624,74.28457396514942,44.03264315215584,75.0
317,50.70958465950188,58.14945936299257,48.98238891069876,51.757589694946134,36.67583626332871,75.0
318,20.359120596271946,64.3743577406509,74.46898638886573,46.89961156876287,53.94872157664665,75.0
319,26.569461638154834,47.369219793663845,83.88216810564347,33.687937348877604,57.00582250814796,75.0
320,38.55462516391699,54.733701600802334,56.2718419592678,70.59728635757746,56.26431714423815,75.0
321,39.45170438502958,67.0780788738796,35.94340436155934,50.82026620379982,52.749409653430504,75.0
322,28.037539660207365,43.45043983584127,38.200344852207884,53.92592943448258,59.91319915420035,75.0
323,35.53953282829862,70.7075555780367,58.22153394094484,45.095107215090266,44.84254517549564,75.0
324,28.037555489324905,73.84318969743337,66.56651773748348,42.463100203076195,58.19384183272067,75.0
325,35.24469555287681,69.71749377418598,56.886055849085935,29.450884392925772,38.03547452798476,75.0
326,29.750988798987358,74.72301782616901,66.37326300227964,50.280963647023135,49.18588991303487,75.0
327,30.280966147961873,57.77033334013535,58.71094475615386,23.90418763665907,50.33489879652389,75.0
328,52.28523697579674,58.73383616722812,51.17530359640888,48.10513530853466,48.654215402791245,75.0
329,31.854342712574407,76.96633681837643,68.53441854724792,67.49431817513941,55.98530205197183,75.0
330,50.41835477478051,65.2591099524922,72.08499096416523,57.5614650499361,67.93635485706669,75.0
331,26.331837568194725,47.069833465374515,66.79959996446551,52.10070877371162,50.275843331489774,75.0
332,33.218823909248854,56.73189415369246,55.749891580698346,68.08747038640834,51.995155950102884,75.0
333,39.848419298347075,57.45047175339584,48.56700159073655,44.1617212987279,31.6424389883724,75.0
334,27.782376244954303,60.889768688089724,61.46767051971062,49.66915695451907,46.15431633335023,75.0
335,47.05093229171634,64.1233091692566,60.14478915585491,25.716936063545255,44.36400538267254,75.0
336,54.97839329123514,60.262518421155356,38.497775124496386,39.81618238715266,46.963708877795675,75.0
337,34.62986099416562,71.57389317899464,49.3192729952452,45.396465605355786,41.817417112113475,75.0
338,59.21460515321712,59.6839458005594,49.40348737822089,56.27131488086738,44.763375569793936,75.0
339,37.3489654001962,52.79753012413123,54.67907561716689,31.775544164215937,60.633289760266045,75.0
340,54.92009892969872,41.915053721276934,54.26960704014092,48.42158603958094,58.31894102399408,75.0
341,42.474806406291364,54.363937410443135,54.32432962144945,40.90945980417259,31.760082882014274,75.0
342,37.29387188432479,74.33506288677032,53.37610742089017,57.37620156661448,40.083385431646505,75.0
343,38.75101903799949,40.74991529921869,51.95830158657109,42.630407465141005,51.63699657138927,75.0
344,47.93920204168025,49.455346367166726,46.28540354588038,64.81565773768229,62.40724277017612,75.0
345,26.99278068765067,59.34470609411817,54.217573908701425,37.99973195219273,51.630156962096514,75.0
346,27.833123151891456,61.980830561764826,63.08628516139954,24.99205315895719,43.95353288389898,75.0
347,64.64896125742102,59.0169825882093,49.195409497509026,60.143600619329604,34.38293903034062,75.0
348,48.0235145022787,55.44042089630331,60.6030698483542,56.954533764345726,45.04710095298009,75.0
349,43.71892592400464,68.10036753424296,37.79064397827473,42.645660513297166,58.866656080294376,75.0
350,34.65112419928435,54.40480807099895,72.64474941612099,41.686330715858205,31.80495789342001,75.0
351,50.79310416712369,62.31166843995943,51.623341185379594,61.47412587478962,61.270817534666044,75.0
352,50.93771926347876,59.46866814734026,44.11023082767147,59.39540460292247,46.700730635132935,75.0
353,33.55810314758901,71.10264181950527,47.22689368416223,57.66915196960947,43.60176192885438,75.0
354,57.618443487155766,79.95610504730713,43.03975891300379,23.0019165342596,47.11786531657824,75.0
355,27.203901340620998,44.215484379646185,42.98873357030202,58.682035103516036,55.8240028931063,75.0
356,40.85604425817337,60.93864406120749,59.93239379366803,62.72698437341309,52.05185248540602,75.0
357,32.14298561770001,59.28601166863273,53.315712207828476,53.38627281896857,53.228727278061626,75.0
358,29.92924761648799,60.31962939165087,65.28204648333691,42.78448415310701,48.91684268570411,75.0
359,55.446654486955154,67.40492859450863,65.70623637264553,40.60742468748653,58.513211444879296,75.0
360,25.140533322256495,63.869625274693085,71.49577515131334,58.72725946247807,44.29133276645512,75.0
361,44.41829100876247,64.66900270794109,47.7887424516615,37.08007245762999,52.20861752531605,75.0
362,54.44898987861246,58.37120730536588,44.3340296763378,42.70384429586377,55.295056705564875,75.0
363,34.810372899291494,41.16316179405937,62.21002600204206,39.262136263090476,60.00681851015288,75.0
364,49.99686334124428,61.63265991805496,55.048255979671396,52.2841713855651,57.061203829274056,75.0
365,37.09265663662159,58.40469753922447,65.79899341553457,21.257168437472536,60.543514571391526,75.0
366,18.845393351185447,48.79690489172864,69.95376069720132,58.414410273696504,48.65506953379763,75.0
367,21.23404621651586,51.27763292887049,61.759472720515255,28.83285177137118,58.43195684196708,75.0
368,31.666190417797317,63.86067229683173,68.45339415073103,69.78850596617396,44.12845781605968,75.0
369,41.3438805874835,55.73184197867277,55.588867774966474,37.02660333776656,71.37772795515781,75.0
370,40.99316030765855,70.40010882287595,61.52144963209415,43.14532121151648,55.17633316113655,75.0
371,31.776157772195027,40.096220241384735,56.67291127984945,51.31210266147893,47.43332113270706,75.0
372,33.111566764733844,50.332463565225055,52.97146738373904,50.89270909963929,50.30426514691219,75.0
373,44.20007176693623,56.894921986754916,30.114586410733907,35.83291470317492,44.79339305369338,75.0
374,41.6638025143248,49.009814008090935,51.143996937252126,58.734811344204644,54.37959650637529,75.0
375,29.72908174132582,65.98857297274009,80.40479462121252,48.0680741606766,29.789772404184518,75.0
376,36.85576417032883,42.29570079168149,60.66532561117161,54.00159427768102,44.571233886196815,75.0
377,38.525066239042296,68.54279902552248,64.82090847972533,33.49222142287769,53.73776064749402,75.0
378,20.14614046372727,58.76588923858934,81.1487670664388,39.49280306595099,53.553331043078686,75.0
379,51.26345865547826,62.23036980275272,47.31037790950393,36.656630618760495,43.15472623287675,75.0
380,37.97142622376968,69.63719985615198,53.96598835677785,39.7661041734371,44.08752796083845,75.0
381,29.141487189780197,64.64719188774363,62.67811906847037,30.638070035555206,60.20516529498879,75.0
382,48.826830502064645,65.78728706444062,51.81977211757437,41.83577341291163,50.44487841864252,75.0
383,57.013620931118844,64.90095671329563,47.954757053045725,31.908308178512,49.857252702032085,75.0
384,57.49770517959479,49.51184414422444,35.77078805490309,59.424245195687995,41.25951381805268,75.0
385,39.37171512473723,51.47575221831416,51.91137023499571,43.3463117280754,60.533871712128615,75.0
386,45.75133435815596,61.54094002273211,65.50642043559651,62.05532932311533,59.578918776840986,75.0
387,51.27368147052553,60.239278981349415,44.24481779581566,52.94915976500942,58.19021108857636,75.0
388,48.79580160341048,59.376488294791244,62.061533999464906,40.667296322963495,46.94622218796853,75.0
389,41.20838341691083,57.63298545647804,53.47535164814282,35.15382541065735,46.267356049026006,75.0
390,39.66600124381643,65.60640073781809,63.22343683771053,48.7582114815048,51.48951579426715,75.0
391,42.71225959603996,77.84444975039325,30.84188894510344,52.68315147680485,33.20493907191244,75.0
392,40.4453574106093,73.61205171805591,52.11463459042458,50.324985950015204,59.58018784442811,75.0
393,25.6779610721609,59.36040210792624,51.07201735426219,65.50618572481717,46.11530296311592,75.0
394,33.35630026346738,70.90397744238673,51.029743578444936,58.9506916325144,42.70867747518995,75.0
395,57.80488119793714,57.36048708819904,34.11727434917043,78.0930973266912,52.77013759237467,75.0
396,37.698204982579746,57.59922611815552,70.40746535090072,72.15220308468678,35.1054440218078,75.0
397,42.5090940408937,37.95125304134432,50.86298474674737,49.28691371654602,44.007915739098046,75.0
398,64.77808721136054,65.96039689144213,53.35409060293975,54.2737583980675,52.806555784903495,75.0
399,63.011643244003196,64.63471402261632,48.930122017133904,49.55784494094455,48.64089427397449,75.0
