unit_id,JobThroughput,RackInletTemp,CoolingAggressiveness,DiskIoWait,AmbientRoomHumidity
323,-10.167930928494199,66.05025583055526,53.624691195971764,54.29277730652979,58.35903443253535
324,-17.99809434808125,75.84743479455459,30.705910751952942,51.744189961711456,49.44958001718564
325,12.256828854674069,91.40270530485276,45.204140603703756,43.389332854787035,58.915029283001076
326,-19.96148810467321,62.19793534594825,57.158652536837145,59.77527191967415,65.58918113606218
327,-16.040871745359038,78.51876338294086,44.27212284808571,46.52465943718552,60.809568726120425
328,-8.529348916640142,91.17421317639788,51.944515524553005,56.54665210584773,52.78190721340382
329,10.383135927505492,82.1364740718043,28.591617086452995,41.97480243524676,52.09806428126358
330,-12.336931189471903,66.743414121912,47.196689764075444,39.25949049517378,67.8618015961055
331,-15.244039850812706,85.22427976652794,50.7358134826134,60.60054279555064,54.25858599133239
332,-0.7586100207535003,69.54742812119146,44.85330682377084,61.20573843253505,47.14091015562162
333,-19.148797665361474,65.75391566635203,28.340525002009212,50.3716681331019,52.70844725029565
334,-6.447063421071354,86.5998676561002,19.008908366476142,48.33411086819973,57.091228374167876
335,8.817289101923521,92.91386746344682,43.31317495753714,65.15263021718782,59.02861134707301
336,20.47593290150577,69.64704939837199,44.82892078104174,32.800816213417704,58.958258756174835
337,-1.5493410943776444,86.51283494299172,26.605751159400473,58.22497703097927,67.91468007448721
338,-16.291244163176696,81.02149779304786,69.49384909056002,47.606502915895895,41.42110515267148
339,-23.174158712196423,51.18319435926756,39.257829023882486,37.73768194493409,82.45497729496152
340,2.7566243967425494,91.42771283557919,32.75691370866206,53.192314866174804,33.011433441167206
341,-11.335045756892766,84.03990500162271,40.7280550511015,58.10502225396915,29.072841779777303
342,-18.16433930097664,76.4658479319595,39.04974508533988,62.26352245639657,48.67586906533669
343,16.283968760591392,68.13664166158803,35.88011450337209,24.865752867098387,53.242550472699826
344,-15.90875096430659,81.90072766685786,45.32469939748176,59.73553558212816,60.949181773484554
345,-17.76872385225021,58.39523982737586,39.08164907881045,65.80754158287617,64.37811544615263
346,-5.267952538246509,50.831537064857166,29.315096427591065,47.30092412239906,56.02464562873026
347,1.2715980626774046,68.0710889716987,39.42825251819062,49.22779319128445,56.39182262684847
348,-20.99870317618253,65.63083747259726,51.48323263851373,73.44349829559098,46.42704832794118
349,-15.780729745844685,77.00742479382734,57.480599071866465,52.3118120590791,43.781522313216115
350,-11.987566473043877,81.42611317310269,40.027310785233745,46.52577714927825,42.72097207135665
351,-14.488219401971673,65.78615542844038,26.54326049953307,44.189488880377915,34.85831767846665
352,-9.790006647994225,69.5893666890868,58.0402735554275,41.913682173515525,50.98697361311858
353,-9.228028336963998,76.73011685136206,59.94321402874019,65.61712192695377,45.8709303333799
354,-13.556985031461911,72.57770121183081,39.59851494702512,45.19548466674131,53.76588338707106
355,-21.05816621425149,66.29162829543813,36.88334847176685,52.90114985833633,60.58491155949248
356,-21.81028774726037,64.31702952080616,43.476694154638835,58.71802380958886,50.58587478065449
357,5.544161502728617,64.01658419495377,29.03812068376118,41.33194626783326,40.4087266707822
358,6.445630986644299,87.82434446232531,28.535559122987475,44.59922180602393,61.88507394638349
359,-2.9434758847181497,82.64113548615829,52.210838140556255,71.08035577902787,35.51104923365872
360,-17.353597453420097,67.9767221474832,47.80482749405258,43.99310801111286,48.27358926356537
361,-11.306948689105276,74.23109439859493,59.84952355495673,61.23163434593317,41.55321649184545
362,-25.65145486241578,52.41829798193536,44.9732257353348,40.93674329401968,51.94200337695053
363,-5.625945404496836,67.77603464396525,38.727941714697565,52.12882397884094,39.33151972846488
364,-3.781271723502771,73.16885400260632,34.10577590417409,59.781804571654725,35.71226344903873
365,6.635746875346085,81.65873136144273,36.03002663646356,50.51950386340714,82.1993966590948
366,-5.6226080396952405,43.42454540635969,22.349081517906686,37.20367232170376,44.39749096264773
367,-16.288601584671483,84.53688506433248,39.354718878881705,56.69680305056737,67.40739853051028
368,-27.999239059868845,56.84132637159633,50.575985340275224,41.86851969102911,50.27236147019129
369,26.43748689282757,87.70679307266617,20.2151028627115,60.690791362588264,22.701684817663967
370,0.9823729635171388,82.84187563437578,28.69919814251179,46.1983496839082,23.923748445236953
371,-27.032903186244972,63.02609758512344,32.36478076214908,47.89315929004979,57.912272012785174
372,-6.130867127504359,83.10932460904453,42.87568297421181,55.146833121907704,43.010800670954055
373,-20.308163317223322,68.36596653416932,56.40059359145012,65.79773275829095,65.37629249787979
374,-15.902883724445458,74.6608026622301,32.96127444979412,25.092160339996152,46.843272299206035
375,-13.963083252036878,91.26684289417199,85.20036987314741,40.139888961194494,46.137041860950276
376,-18.203451351534806,71.89520057487356,72.48971937219966,48.380874383097336,52.30952822211396
377,-2.19407630872862,72.52143715061351,23.7690262159725,66.49106334413946,51.14173619442752
378,1.3277260108026514,84.77884798793549,45.864963912701,40.71503350058748,9.133808796393872
379,-6.113265900300205,80.40713052072016,23.038408935891255,25.056225819112008,51.896935139577536
380,-36.77451840854809,48.760260135178264,65.69933595328916,46.18360386012768,40.809280804977206
381,-8.743141499847798,76.81412815099321,52.68068156777905,64.20791717120596,57.16256510757267
382,-15.473235155288029,82.0703964123281,49.049897585996796,56.26697460981622,88.24619055104111
383,-4.779634234540343,85.19106497994777,30.7677695410846,38.461357589349035,70.52540006205749
384,-24.680574244280677,52.61054027303984,31.524489933118964,52.00306486580932,51.07301938743403
385,-20.15667934694209,59.901799390254766,39.016239079033234,48.25895120082992,70.70116588093433
386,-31.852140773823546,55.9417108659858,61.684606496316576,43.57318390158831,32.066023160487134
387,-2.9850137632231837,81.43420715491028,44.47879798753492,54.477086069877906,62.28529450954574
388,-18.548457041879555,66.88862618321002,36.80192232520058,44.211935900985296,40.422820123820934
389,-8.352987830746692,79.61575416031201,40.81101481772365,30.165960316001776,48.79675019820189
390,-15.855922133279178,61.53784875911171,40.79774728983979,49.4814286152595,44.83135770730371
391,-32.875155347366004,55.039603514028734,57.083223025796904,57.172212666756316,52.67185482033105
392,-2.866479641670116,73.56832852785107,39.311181298969956,57.70851075512836,60.5521216744225
393,-5.913478590830539,64.59341519565709,28.655825688259934,35.224595001991666,55.59779989477505
394,-14.769249796194417,67.16956923342494,52.12334877723325,68.33534507684557,82.06029849833935
395,0.19980452142933092,91.07989042323464,43.58689827339848,73.7225830415776,33.31800027605924
396,-15.49471014533002,54.565429880125905,47.349981148134475,80.28084610975603,43.439636186405366
397,1.4884336702948655,68.19310704403689,28.33633430640983,61.44879576804395,43.6185479332171
398,-4.327691977339335,78.6498552750841,35.91909500816607,60.58235582997796,51.864724749880295
399,-4.232867990874222,66.90087493953075,45.85860290918562,51.47376105893381,61.34426746774922
