unit_id,JobThroughput,RackInletTemp,JobQueueDepth,CoolingAggressiveness,do_CoolingAggressiveness
364,19.929682532970745,91.20868066564637,59.63236893547735,10.45770492874625,10.0
365,33.39459372511635,85.21409412942288,74.47683951942949,14.96348402563441,10.0
366,4.76835614887546,76.41332521265984,56.45897028026417,6.824554272122316,10.0
367,29.547021469830057,90.08783870313215,57.73751710931658,9.89877227055704,10.0
368,7.9791795662600995,77.92168397952408,40.734000076351904,10.096411460654936,10.0
369,9.43924217304578,67.41973393224617,44.60099672978545,11.142353185763723,10.0
370,5.078138811609057,63.15745644622502,51.760561579927085,8.553634178786691,10.0
371,3.5636836282715643,71.34459729460983,39.70365748098869,2.577259622161252,10.0
372,17.003323594763103,71.0868954990412,32.964141690329825,9.159835013157206,10.0
373,22.45309951356552,63.827531731867204,50.2208403021508,10.483358821279063,10.0
374,18.07846921365376,73.99812027276798,41.73249046916409,9.863836306005256,10.0
375,0.335232567003267,45.042280515718986,47.0860421990185,9.861717824558223,10.0
376,24.417522297385442,94.61591848851681,47.54279090505988,4.17579658010327,10.0
377,18.424536656954253,77.95922129588597,49.764717957935105,7.800462482600411,10.0
378,15.732256973584638,77.20024648870209,46.12543255662238,13.019275635080945,10.0
379,17.33004422977381,70.0421218458549,38.48713598717499,10.736378963417048,10.0
380,7.036176652956737,63.188684485109405,45.96158106366217,11.412033984844985,10.0
381,21.18870139676825,69.75141903747394,53.55553047572841,9.058587893902057,10.0
382,18.856031249966883,82.25012395903566,82.81079894973638,14.011038978118387,10.0
383,23.708098224269413,70.16897291312117,37.456568318883875,12.400526620256906,10.0
384,11.205462347703218,77.85730585612916,52.3700992960123,11.627280145114328,10.0
385,24.526405052971178,101.66240365306766,39.17541797172234,11.564359300560582,10.0
386,17.0108803619403,81.55347821168621,47.94893015325487,11.964799457785041,10.0
387,33.92560431238211,85.91186202160662,56.078146832901666,9.26984873231902,10.0
388,9.702630990313223,80.17818238771758,72.62780529294919,14.808606089290048,10.0
389,27.451505584554095,74.26428038965805,28.331742950744758,18.178055777736333,10.0
390,17.8116355642359,69.90423236927464,45.426773116707594,13.9516090465339,10.0
391,21.878682787838798,88.80762273903179,49.28055560178033,5.2412160643473165,10.0
392,20.85763188702034,76.68148605064705,57.48484094297969,9.23018998275366,10.0
393,16.49360263956883,79.55799263103893,40.25539102742713,8.30678975826726,10.0
394,12.730662347878896,62.032985766282344,55.335560203210015,13.714341224764985,10.0
395,19.704913205686122,83.81546721032417,71.00427251142162,12.764945974304979,10.0
396,10.29531020638687,68.79867922443626,39.01455334624286,6.069661190042575,10.0
397,11.821153796899459,68.00391591271678,56.62668760375204,10.035160850131042,10.0
398,1.169956136778228,57.21611200983781,56.89559741901285,6.461406443790976,10.0
399,11.102858259271153,77.41704515579194,56.51788307886306,10.674594094261648,10.0
