unit_id,ReadmissionRate,MedAdherence,LengthOfStay,BloodPressure,Sodium,Hemoglobin,HbA1c,Creatinine,FollowupDays
187,45.70548467606754,63.37680791784319,35.42369579181351,43.196263067506955,62.103194745671814,46.95460629806577,60.6767878481967,58.45242557294435,37.66314147499731
188,74.59101682035268,43.287380622108195,47.63832688506785,52.543840637266854,47.74689926243594,43.998475736242064,48.990731001617405,64.27874644700157,31.71039499059645
189,33.6460315674175,56.46462114434611,42.97720789864053,61.23876869554866,65.68922188150194,58.88020357522116,49.509162627032616,56.259119796870415,45.65262904282406
190,88.44223736617958,61.79499406479152,26.149187897504145,50.028512592410436,77.9335559214351,42.06633048573596,37.27113739007018,62.83419750240412,25.976854457142334
191,49.006803764511844,66.45452722346106,35.51117973908685,53.37673696688148,71.19187271624583,55.68617402077499,58.16561796732825,55.06555373259393,50.96844531710456
192,34.17307144749235,51.712023387619396,38.10282952088486,32.49649472639731,65.45373535625922,63.801892255788985,48.75425903104569,68.21747407032741,33.44795874435887
193,54.81969988563953,52.23294462172686,25.102340464486375,42.08818933887602,65.65511383478906,34.964850178567005,62.62600257456098,27.435084035062985,31.375285044223546
194,58.646611166122774,22.459615975790555,47.11095087188547,32.0892492494646,31.227930849526146,63.00302923935801,50.026941030169446,57.92768169824258,57.220539551631
195,49.0723839682789,62.90110796403291,44.765798973298196,47.41722435357516,48.21638837775215,53.14556126879582,21.613773572002735,44.96485428559549,47.88993079574242
196,36.0701150164059,64.32715447364197,24.135765996890754,44.53040955917865,61.11209303379514,69.67261057509505,49.53138358476188,48.64177076311558,62.77642140405832
197,43.560362908244876,60.93457049264197,44.84653625590721,70.66491564482979,38.72930896736676,27.302155817387856,61.20017223633523,32.765683977532696,54.45926879210226
198,30.81714930778977,47.85675538437057,40.029465601430324,62.31601621370949,43.460773213138765,35.31013568406946,64.72104914465916,65.57958093092901,40.72354172780419
199,34.87875703281343,65.71073243486035,17.708041006790516,47.79259995532583,55.087855969983075,56.948945634145716,44.00106794156777,45.92514499946583,74.0158244237129
200,37.604018882660384,47.80258279261171,38.15068783481618,24.42762188548949,72.38245242369065,72.12434497403757,47.68209537188369,43.16047840319319,38.857312571918676
201,65.71222674811125,65.82066827575515,36.348991770971175,56.515429081228035,52.16101008965488,27.21163120794056,40.95563264291152,64.0881220925386,33.606226618904
202,33.80149221680751,35.06301779952583,39.46699828238778,39.87314120811445,50.16019161119319,36.18970581505475,60.53172051808593,48.0799982670417,54.778805013677875
203,53.733279680435594,64.76728368664615,69.94534246318551,50.82442510057568,58.1108965543561,49.43507057374566,45.27936399169839,52.94794975044389,56.44811660063128
204,38.74294384051656,55.27962972336271,32.70916809306492,57.16556808095224,45.62318259353389,56.004847611776135,43.023200715518904,55.115115495296735,77.1692865990168
205,54.02330436025971,55.966683165608174,67.37297525280567,63.03537885093451,77.5398408721324,60.451104672579795,50.033097768433564,54.79130086453414,61.11338077350097
206,40.77015066514312,40.62386618979375,43.45745433062404,37.73435277108412,45.20697201048247,54.143405375996345,78.98284006483784,45.52369996192379,51.23311915854264
207,37.82509147826723,38.34287334819494,41.85361237958277,24.979772846366174,61.54016423602883,43.098157859602594,49.82055929370156,48.30866354166708,37.28540952026978
208,52.86722105356657,40.97783934642141,31.09710861967341,45.55614225567741,44.52236334410912,26.800385332262007,37.60091390741449,46.733894589772554,39.0067752686583
209,32.119595793938686,62.026864810123634,36.286710640456306,59.62494599602213,52.85068685537942,37.2163085017049,58.25112601938169,16.757227882982498,34.781990568487664
210,56.24328689070637,63.50227479885975,28.495170519450518,41.6008511175586,64.07054527697953,51.04614125523601,63.995970730514074,47.54495844772064,43.34542581300899
211,28.976128228582162,26.084227773285825,38.08762493389456,48.48113129825339,59.44744951146188,58.01265007863839,52.133053939743206,37.86673223446146,34.49134149593759
212,48.07860985733596,45.62482921794989,30.832194645421204,47.9971615048943,76.31917319612269,56.83214524417284,45.52964896032013,65.50917041089536,24.17230245805985
213,48.87231709162116,62.926010124494624,40.96768040984723,56.08722955956906,66.91532589942807,27.199301616856577,38.854627156474514,49.98640572027049,49.35801462366529
214,46.29588046259193,69.62530863090204,52.45303230396129,34.929218009779625,47.58059184952098,47.38628194724039,59.27810962288035,46.790012860909975,47.10192979234662
215,60.55007755631699,59.78332055484954,52.33752719718824,52.34207319544863,56.46900831855763,41.671411500815246,41.06241790892141,53.80640441904365,65.2008674265618
216,61.209499975286136,39.21364932896891,34.89206788923335,48.148883350208116,61.01983189334913,56.324060549960876,50.58607086245207,45.376378602458075,61.74704109713503
217,26.577844691035327,50.76333720313082,35.41342180131951,54.17664905010268,50.09167529186005,63.364472838606844,42.238015804353914,47.97831225293235,35.43946789803106
218,41.54254929878517,47.387552121652924,51.30115654138863,59.83079644130467,78.3879002312105,44.06767643304141,44.49808220031385,41.51146459065211,35.85319078199524
219,22.7424833809616,70.4324396065203,23.37827093361793,38.06365193669737,55.41342125745583,46.46495128860649,36.481965656108194,48.08432987460304,41.074003262384885
220,31.117730316280777,42.651235503611225,43.026926035035274,66.55933992639991,28.29924133320418,62.840435753278726,32.4540743064223,48.69100685802523,55.28864094697765
221,36.78597958653521,45.41088116641363,33.44108662169602,66.38133074679428,74.36716814797823,52.26501613353093,68.72832709297064,55.422511458714325,70.87014456457655
222,40.285108942331654,80.38957394242038,38.63216588989195,33.8065645931178,37.48534670456944,71.19095219059206,42.06628347032391,47.17723218717417,56.716732894397964
223,33.49681211281201,55.52929126804176,31.089866447703727,58.63837294726794,62.82691379499295,62.09327048588699,45.98232962094856,31.86112913278508,56.1674848704909
224,43.37460406135756,25.90137136320478,37.05860813948645,51.5286714088668,32.44499050924832,24.214491961553083,48.64494794569913,55.991359281962154,34.03516666802638
225,76.56977890185074,56.349983989486475,53.30765862355945,46.54514080914373,51.822682533070186,48.873624734493404,59.20940775978161,45.01598718093887,39.80024078875327
226,37.06218695881665,55.02015762982501,50.28669742116761,62.7340852412678,54.61234433085064,68.48790714313053,81.69322467965347,41.8939187618424,54.3031772057227
227,42.731102439905776,24.93754370078988,35.64773812827286,32.37005670899467,53.82929017915093,45.2440139301925,45.51098803137686,38.455814876532905,35.34740190353217
228,35.07800236288717,42.889439118182906,40.97845039427867,36.43071056102798,57.39194670716116,49.194422149464415,57.758516039711864,65.84098012985913,75.13714861523442
229,35.44668911385969,69.82878032918556,37.14995289429626,51.308026844264475,40.29144735275626,59.73908811904613,55.99549084005064,71.93412445182258,29.310648067465813
230,36.260130984539984,52.957573002466965,35.35621696575253,36.165196427728944,56.1067191398981,58.05239154472798,53.123972086459915,39.926771154521134,57.41800873472363
231,31.867794765094192,55.79502405210238,25.344574453982858,56.13645236108992,50.30397671132983,54.50012356263483,36.24874110941064,56.538330896121934,29.40163438090951
232,53.48006786012271,64.0156431345426,50.7992479690146,55.09056679752332,67.0261895773189,54.557361959859875,56.69342374219924,53.814226071807724,38.53127170069111
233,39.56609142000957,55.27053637967035,24.90860866641053,56.16184722117947,36.38190294115335,78.88128596882132,43.60724553573793,38.32792670303225,56.728387298245934
234,65.2583484270312,62.6014555361323,39.25251604055151,52.931875613898754,33.007325980204755,61.86511297867233,51.65302400127597,42.72296911474826,55.53908920365052
235,34.753896991595475,65.63164521491905,40.72235678953368,66.10319276308162,32.75750877985337,54.383596916022384,44.56894434185549,34.69647315003927,43.719034149594656
236,41.84585820173893,53.3285948807645,26.507163265008604,45.196194859324216,78.53001642286439,77.51980332102507,49.065394688434516,44.44666432674492,37.84485382679526
237,37.20882260515755,49.910621128110826,43.12517204096091,55.78338181187679,43.94286239799939,35.38002471594246,50.490114293616486,45.60406999741861,55.99616175800283
238,62.61001121640774,62.42169763341452,45.30550754314182,40.718070223106594,29.88335127812902,51.733045953466956,46.38944464587847,62.825993268592974,65.56719053916201
239,38.71879631099688,71.05721077853282,56.36888558241493,53.35403783610002,49.540651644624845,49.41007527212153,34.02915366072694,59.426400792988666,72.99796245883238
240,39.194259457651405,67.44605041375141,25.313118288180224,62.6034544892031,60.85852907758935,51.84029054944897,33.85986251754635,50.5710852391053,41.48020914034318
241,54.12604337404791,55.62715766253299,51.09142742105435,26.829492768434424,45.661161712402,42.135862045332615,53.05677752804913,33.83625023813574,46.77675008844523
242,42.56179443928005,48.169184344512644,37.39839105410663,50.50829142354759,44.42592559517894,45.16722688125228,67.99611804390423,58.623709569790734,60.8050280944304
243,36.226464944524785,51.51894445585853,32.58341987191124,64.24433923217659,45.432767087481054,50.18952373352036,33.858403076057996,35.8438981023112,71.95040513552667
244,41.55646877411806,64.14071559652055,47.34021037158524,41.45391217676122,68.68773787485983,44.70000217201386,71.52056867326563,38.00036062679332,66.86421963749562
245,29.496562578608156,51.24663474229692,38.08746430312766,72.91726314481227,35.720891711068994,28.24122821991883,50.12171378255499,61.432916190034454,68.58425873171676
246,38.137105321345736,28.68812942761533,50.97131036756667,41.5221498648693,49.93470161134064,39.135404640991865,45.95467695334109,58.9948368804887,29.27747054976065
247,60.483368982521824,69.49859161624924,51.56437218199162,31.625858262528908,47.0936543062085,54.133690274648295,37.09253404600912,70.08216238902443,44.42339057327097
248,53.06755176391663,51.582767383597236,23.592152478984115,73.86494343342748,44.75124992381716,35.599575311763616,51.953991847269826,52.93035295559783,68.00841569031344
249,71.96769916041949,48.61595595523409,30.012387964677465,36.99168911553498,20.02711008745203,46.58230660693603,56.70114078692252,70.22563248602098,51.92767531450165
250,27.643671597675265,45.03830024626185,35.05858564978496,57.52987616613051,70.42832874986412,28.819337371360476,52.0925631573127,29.08086400505515,32.638943819619726
251,70.44615728609793,59.16313382763839,54.647904490732394,60.85675892496213,65.83865795823955,43.464787655533826,47.68209478078948,39.83199672638507,46.46119465831611
252,35.36487636508695,64.60204830148042,43.858128111792894,50.616791504206745,43.60515232980357,45.91589440308124,29.29625275278738,61.219952245135886,47.343457567590164
253,40.68883820551464,44.05101755009493,39.74448408247214,63.47806555735705,41.98529520420749,35.15474288825831,55.76843039886472,39.56541464212046,39.997942267651496
254,81.38126033916011,42.44842447586261,41.378210301838465,57.21926209083747,30.993755812001005,47.192767837961796,34.15354024665278,52.97465803422577,48.449977945495874
255,52.82903654559566,46.65970868009485,51.12454746243986,53.716761596342565,54.016586966862626,52.14943608024258,53.55497206445571,56.42934350401042,63.805214521376904
256,38.51438602065028,58.29229629057381,46.54530846233253,51.19435449755187,48.74876138657037,66.62709313737034,46.39412575793,45.81397166107212,50.63390938403092
257,34.93297191106379,54.16329633921139,40.33707550123521,33.94427822652826,59.0221536068833,27.97214130650258,56.31161597603872,36.2993909758411,44.11198869330191
258,52.222373593261395,63.72827091350662,29.477705259515293,52.622541797607596,54.17859553232842,61.59703108362735,52.853176475329555,63.45464345212105,52.01947820674796
259,48.90802282390885,31.878567818483383,42.99398574501758,42.37218453587769,52.669202695666385,55.73748834949649,59.41610584941966,37.890492350941656,59.68921308007944
260,31.976621743717285,51.23077774456755,42.19838681132665,67.38169603918537,27.75476889503945,56.274262156656256,58.83554298476209,76.27161490777259,62.72623646798243
261,39.63120316417678,54.29210623066326,38.750391323662235,38.70886718735444,18.640128889776214,52.64955290275722,62.71967963534058,46.75985446142265,68.80851950133228
262,51.58608272171496,45.57902829935342,22.428595939698926,47.86828328297297,38.4746846542489,49.545023202449244,43.87856310502509,39.410078947238354,43.487092101193085
263,59.6002711344801,67.25255388211652,29.76091730668917,47.728496408450184,57.54473263285529,40.55260960949214,44.85486293747244,51.24826142442908,78.21427690096118
264,42.21903771710152,52.74686286949354,30.25891628395202,49.39531759951824,56.49123329131684,50.6408319705182,58.21942102031075,28.02523174407751,51.21569384136742
265,50.826503564086956,68.40588062508056,63.38521354411496,43.52536501787706,77.44997597444198,52.74552316006348,52.2271152558857,41.875567513451436,38.68092653628544
266,36.016670216488876,41.45609802813466,49.81897550818179,66.27925097766826,49.94042790249034,71.11192223661185,65.18565607195076,44.74621113891629,65.24531174019756
267,82.14859682950403,46.47087304081838,34.455961121051445,55.13009027945983,63.22346732717432,73.13821765525321,66.97179453582746,39.43066479114394,57.473117420359465
268,32.520861518314675,78.40399360941305,46.75402457843549,52.632598222287626,56.70169838195868,43.508815588447035,48.66635898795157,24.042468736539785,44.568375314870245
269,73.87468814368187,74.83358102380097,49.281275378401524,65.65082593787068,29.76894861883282,49.74631366777104,62.23958246479878,40.896985440270555,31.38829206956698
270,31.535567407606862,51.46197595086423,15.407727673060336,52.35288154856224,53.98470199714937,36.618535790792976,50.39650532705031,59.426832117112085,47.2439430653171
271,39.23179210592423,58.89004240631216,56.85952604748383,62.757121841291855,23.70048683910351,57.47610670861455,60.38926468658854,49.74032453283242,47.93678548898345
272,53.75546909409935,54.12843343515996,35.40931860636834,46.37009094949589,53.221511446400285,48.288468422065534,48.990165245980265,47.586713588528085,50.46345180817017
273,68.4726940604091,50.52859812095225,38.61182007748555,33.236072833440176,41.29652496204572,38.69951769119191,58.71666765422915,55.69146662777505,48.23337112965025
274,47.29368128865355,58.10521864919171,44.927234026988074,66.27656133931353,69.91200571478127,26.231649764580652,63.79879478142825,63.442214940748,53.13819455388774
275,68.86564307676,28.917298319336645,59.28055030456327,64.81223464050183,55.272345727117596,48.98632435026421,58.90625568842936,51.63054685138627,52.04858894525334
276,31.806886226344496,53.2254291438613,28.45294750731054,75.04690138998065,49.04073540831212,55.22630446239154,50.67384231088731,42.62176391475721,57.78971762270182
277,70.65826265282413,43.571331643564015,28.45372992668487,57.050904589055605,49.50811141399977,46.89753689029646,66.38552710995981,63.99564271084172,27.26379450481535
278,67.48991890388592,23.737851475653024,66.12301410233013,69.94299283596034,54.19682234039834,62.29708585577462,42.12220210126348,47.16072691062012,60.96878293750455
279,27.47056912848684,61.41852113257593,20.412290448878284,47.067043761465186,48.274424033925044,40.354627232172156,45.1723260659967,64.86770703849066,55.167647675291114
280,54.00334209278114,63.09767505954068,55.23665111146523,57.71573030339483,75.44291229247801,39.601107265230276,69.51613142090942,42.01375445424643,24.509893723412585
281,60.69697608696543,37.62718197736739,40.63611248037559,49.442024835946775,59.57010902073933,60.01690556373778,44.565459350562456,62.64659076963204,78.37387534070513
282,57.749934532551784,63.101434422120576,27.753720588383686,52.823617667828444,39.66587555230247,41.45155553581784,53.77032005807961,43.92080954755601,38.98847054571665
283,59.618981489349856,36.30522051993677,44.63688478905963,47.14545931942014,55.2503063332448,35.21507682560682,60.701785854601155,41.80349950576266,51.58521271896689
284,46.4708609311665,50.43551284997202,37.9990103632394,43.31578462068805,46.60026808788357,35.61148904167291,58.0689154966322,28.129674607876368,48.13778610534627
285,57.456504087375215,24.038760505960475,27.372970358346418,42.484679985145476,32.481902903909265,53.96754532433417,13.359721455967083,59.84020700781355,64.70063338292448
286,34.050570926212195,49.03410667232467,41.742975720927305,79.2721026239908,59.23623675158505,35.46433799326909,71.6702729661771,25.53965520520607,43.47479598861095
287,28.649705788065113,38.55453835051686,37.26697478007598,56.41252079866797,47.58546583328364,41.042579303876146,51.298617334620424,45.061837725118636,50.53346479517709
288,36.263815124767056,51.25426543480562,51.896195166253484,42.10932944319158,46.573373486209164,35.85664963580497,39.41049067303084,68.05816881353871,60.30630881492518
289,38.25884467247452,60.010506416989045,45.93712469792161,59.834903815881624,69.11477879206417,26.522021102176904,43.14829986167425,39.77102274753217,38.71772292857034
290,43.46311085781,36.43274191594767,48.93137204745597,77.91601205943628,70.23243696330063,64.03421881293232,58.270694629152,59.39802692321992,46.7389447973414
291,28.812738755103986,66.16297510034472,22.794843390697437,51.723726864819696,58.21726254011563,58.80974928685462,37.318473698201906,57.59637658037887,32.61182852099672
292,58.62616765377322,44.410098216763,43.183484160055436,66.25312068186811,43.374128340511334,47.09166452856487,25.249391177841712,57.28339805179109,56.748320155850685
293,33.67206779736012,63.284185318680606,38.90447252670542,34.80219745036957,41.61167583198696,25.80503113765285,26.853679417478876,30.53895038977359,30.695774853252015
294,56.641863434704746,39.04155530818228,56.518302325527976,46.244534947633156,49.4597353382461,55.8454240424348,43.55182609242934,26.668260697201212,39.75592361280309
295,23.543845856286634,55.29927867453827,35.19807930252444,40.65918813301032,65.8809041722626,67.9137887602754,61.83141853764752,50.33409487903185,73.81372592458234
296,69.18419789649293,44.88099712391353,52.24341038146034,59.15430788750458,62.92700716718783,30.010282642909814,35.7897427231499,42.59348642030918,54.41122564853695
297,74.11466923849271,55.9479195905181,51.57587088845805,42.95503234388707,49.7004083165473,31.263496660531562,58.91493408445872,56.44984869760182,55.56477082948414
298,40.94748561808205,69.27956847479408,43.28140269247645,39.131567290176214,62.86268228454965,55.614968010965434,52.706078391036144,45.43207052465516,49.35715734074709
299,69.14584202738077,59.281142263552354,46.56723395024729,53.34151443714149,63.90042869264284,60.96172884600206,39.22657014933093,64.00479823947066,61.78648351496461
300,36.09624150976908,51.911384405740606,33.8036012703391,53.745007501700684,64.0283240403265,43.379843559001586,34.39392971597727,57.4212909490624,40.753298108862154
301,31.19704326454174,56.21933992032328,26.944511625628312,49.89327511145512,62.5494577039031,36.20645016015285,66.86848444416532,37.780140551306935,44.022531265913315
302,67.66109131036959,38.12921789661818,48.341340315579,69.81811855527064,40.85721513109664,33.941240553694655,45.20209552910183,30.94755244144321,62.750575561586174
303,41.73652607574235,53.59363519558849,52.71089297458691,58.39522487332522,28.557977899659647,58.508009476003046,61.32137515834235,54.47901763452284,44.02884826358471
304,59.38033108023783,54.255189366226574,41.6292483243653,34.218552554045715,40.474755028028106,37.15015387520238,60.06975346315215,38.49580945394407,51.69168399937998
305,61.59901488261751,46.65034557895319,49.472653074899846,55.56302960173748,66.58749372038457,47.60520111221603,40.01119514021025,59.80698426847575,49.88393094611614
306,58.995765285822095,61.31183786486267,51.40947287444838,25.676916474847545,31.143658832314483,55.39497949928825,66.1107479820775,35.59460458228223,42.72222550976393
307,33.5654754261381,38.7458473147248,40.906686733691366,53.30340895220106,40.84951501464104,46.9155285437205,38.807707509505555,37.45214692788366,46.670074042621025
308,63.79891889834663,50.75814157936378,38.14522794369798,66.50476945992051,26.968717988305727,39.39403360216969,44.79823441640101,43.03531961655483,59.25638490253442
309,40.514340786646095,48.241410404095845,58.70527579184342,28.924305612831485,56.49031375503303,51.68907902152854,60.46175027559002,41.37492370777994,54.81389898597293
310,58.003850522266774,69.16797371263505,51.104876174530126,53.9014202471028,25.176670649189138,61.202825714796084,43.741371343848705,38.38519208084116,72.40200318786256
311,60.872774726098186,63.09604582726896,45.69409831945303,42.92581081488742,62.84684500454782,26.219084675871706,48.333975260685555,55.73348139461307,57.89864660424915
312,71.41707590180206,54.392080163753725,45.52795096140962,62.90293927217299,38.55315107842557,47.93322048062948,49.49095697139324,49.60284272253427,45.48931959336541
313,40.09713345689696,59.19131388539787,41.90856163906208,57.038664928923,40.51863952265393,54.04991022232256,26.151881994798977,66.54439061142149,44.011442121790026
314,55.25135603528016,51.99096181037614,45.81384940010725,69.17010614596444,60.78921831979525,46.61817859065911,53.041952888424305,50.692028508541405,38.17945747752206
315,45.66336557175882,26.769519280526197,39.24408122159627,78.17141541523532,44.06915403854564,47.497426877347976,55.87338060223539,66.74285311662973,69.7311358973411
316,67.38845668289444,50.68140373564899,47.11104214450895,34.43473875174642,48.03024098143272,40.40395776401237,37.92082597655683,50.5398736571385,47.622942083177186
317,23.754606319383154,65.01188834520006,32.06998389822604,61.24639863685388,42.78347759383256,36.06152044207883,26.987217906989542,46.433583036263514,76.42733297457487
318,87.80997245836436,53.234811690928574,55.09026286592506,68.41600134827694,64.02058160812955,63.672960761166976,54.43591155442369,40.84511413201761,59.627861974320176
319,77.7855564943581,54.65695344830281,39.55306125931957,63.22241715432431,54.28147001652732,50.1656813484265,65.88442891075051,42.25286256185272,54.19612834323205
320,59.012708616297196,63.80091447166179,37.80792746206216,39.92960774106795,39.53784806528202,64.38036494433064,64.63729025834682,57.816444834169936,54.338088445700286
321,41.48581220332836,48.39140099723221,42.74043081460217,60.42548119811303,54.39126031820424,42.957464608085,51.275365991831585,52.05381563032026,52.05896807518735
322,53.40886256281044,64.19619996927713,59.23958798049263,46.517739763687416,73.15146526149204,54.02267882961699,61.48993185051395,44.95516365206793,49.739027116625245
323,52.536371182910486,48.497622673313614,59.64469606259192,46.377289780371726,45.36758704848751,59.46783865745074,43.40901313012678,41.85055809944603,31.75447750398687
324,64.9662343766189,52.02705178999224,37.54679226316028,37.47662013645128,56.41292258812593,61.31184029001306,64.49855967734209,55.7732621791852,42.41715983311162
325,43.45661828244817,68.17451096182725,49.336212760720926,59.08555599093508,60.713032709945445,59.44788867830906,34.385806453900216,49.62552233771411,51.42546776528734
326,52.38052255546581,43.83687610697764,49.11644158944531,40.63430755646094,34.96325626091376,52.45851484285411,45.52917938362568,37.453799863472945,51.868424809164345
327,48.663485651056774,36.75440424012226,45.42052293781538,62.56864299084087,65.4782603161823,41.82094825645867,48.17325606886464,43.029704498747336,43.086558984882394
328,37.00683549244278,35.841440791633154,29.598235921147943,43.99097106327536,49.571217063562564,49.95940995578582,49.946519294635664,32.90079450342039,48.93403895548428
329,61.820077851091725,68.38333018860462,43.39745475817095,59.07745345969355,60.31759962972764,27.012314638318514,58.88178370506837,31.759718565732225,45.96681496361574
330,58.81862703056311,37.50743863362565,32.34169725900429,43.38497202414741,52.04938949537465,66.37705529671982,75.52291400426613,58.774315601157085,68.49838692594936
331,55.69978358220559,69.94802261477615,49.41440550529026,53.0624947136524,48.70444720010145,52.22004384708393,50.52730548470002,47.67456962019832,55.746695706658386
332,55.659133279675515,54.42085913280833,34.40025054600023,58.80994273922814,43.00953283424339,84.18274602596534,54.67166735502431,52.75428209257706,39.983612158106794
333,53.51819627867409,38.07665910113803,31.021203465896768,30.472789816818864,75.43564021548164,43.32833327749029,21.385677543747615,42.280839476786404,68.3104166446803
334,54.605479127368035,43.53884930010486,44.99037164199344,66.45292335215164,55.043762444597476,65.69048184755145,44.765599657167165,53.18936585633521,43.196831059522
335,53.10692514051481,44.08776635917311,27.60906866795182,57.08103349518239,53.653307599022064,46.58868866994318,41.266104808351436,36.610289636180646,53.14514827040332
336,37.83107260928709,24.6420090531807,31.91427665412298,34.13611740632539,45.056578279176634,53.119539171184144,41.21716054590115,67.21765644053055,51.0142983542749
337,52.36885406112683,39.57247282643663,31.956848398620135,61.58244925069011,29.774019213154688,45.20173605799563,40.97539987088906,44.775890151750176,35.61912288533542
338,21.577645817431122,49.88029250480358,32.18734805186705,15.063241740720773,55.767662858084734,35.20518909918664,42.81232483364821,36.183508717171236,58.24122424965478
339,49.697268825769505,51.18506266268751,44.15770499037992,33.241632409272796,55.65611490455411,73.39085525315906,63.4984612172213,51.8996319241958,35.28853914375534
340,33.29901368812314,38.79029350998074,32.67981792121078,49.84016069232456,37.06471945179339,61.65911899999019,64.95077225554259,37.42286126253586,32.709359771284056
341,50.584220295982306,61.757539966495315,27.21225963590801,34.0293955621789,65.23854269759504,32.43710765239587,21.905773342711694,62.22888758920282,53.67972627852107
342,47.24146213575998,48.60510285204417,46.75025416783689,59.57604738790753,42.70635910657837,52.064968788788526,41.506179722923626,54.524384284519726,62.90847585380891
343,41.05394622542355,49.716259641181516,40.223538150241595,44.871871726626225,26.75639230950125,53.26831101433859,57.69886071818098,55.62767247212322,45.48588355271091
344,27.906736226755125,60.30237292024282,24.367917065117553,21.311086949231136,74.85338699066317,27.691977289166683,62.75457946395175,45.08309238959502,39.88696620132081
345,46.37408809274979,51.29525421558212,57.05283561532334,61.639797813465584,53.910714905252306,55.33750012077883,54.7526350692666,46.6052609382424,47.56642702026781
346,65.90210246005077,53.12637660061393,48.439873669747165,46.85354529483064,52.54423404766858,52.60592792859034,47.493654035492725,52.44614365226428,39.96887734497159
347,32.5994925617404,54.52804428400453,17.266757322291376,55.41545502403895,28.839736755277187,48.561479677311794,26.728444499494824,21.934697724212217,62.66608376261249
348,43.700124675883714,55.149262991558416,33.259438038258956,45.679107016107125,32.183978045200995,58.60860740276596,42.121489161222655,52.897078883027085,39.941287051736026
349,28.099551559255673,45.1245386208517,31.93027804157027,50.260341489003956,63.6095756085305,48.77938906086016,64.96274351118706,41.32939215176146,42.47823414519819
350,78.61358782288507,40.44353340733384,26.969965433799615,46.09862269146137,43.022877850954686,62.76364082815199,32.828695021163625,39.5422222202235,27.53626645959963
351,30.123302826887198,58.58938591663865,25.96302911081358,46.36079536897929,36.50511244331067,25.69401033783386,56.75578854844581,60.52924745174683,40.4587704307754
352,25.78537577300776,37.720344926081545,33.46028015777276,62.99573684713654,66.03762570924722,49.520515980874514,44.73161835170544,56.94488597628906,81.30227638411048
353,41.74793601383597,52.77127955974007,58.0086308100038,50.451435785653324,29.18236086977017,48.5956225186502,39.03545257692876,32.33670997474949,40.58982547270792
354,26.321942195334447,36.9387643115067,30.32947719864468,26.929544691433435,39.89890549890206,36.53598176942655,46.17096298340284,50.5072096019409,44.705934151395226
355,37.451028062651375,47.05904487781471,51.36792855994084,45.82369215604339,46.51235569715868,45.769319398116785,60.99593753967582,56.12346949981264,50.77489614961806
356,55.340653952731316,54.03131567796656,27.676966832921387,69.58501653528337,27.05266577793463,56.49822021969497,51.34585207130324,48.99177155134316,46.29478823277948
357,53.36351417591418,35.004761581894556,32.2483329170463,39.37368851073673,60.605421017490094,54.2889047824267,58.79948654517565,33.56227146814034,57.477846806102605
358,65.92330841192818,46.87183502933015,41.29217300224001,48.12357005618335,74.69689607290384,69.45394797797644,43.531525872766366,57.023002254867045,53.74314456553833
359,56.63603261351396,29.21483127752908,22.34633145849174,74.12886479125277,51.89261203873659,43.482991466650326,65.77184688570841,32.07849831422797,48.97847217231774
360,67.0844101075257,67.25548074687147,56.43323858497254,52.24302379712877,23.378502479049697,61.75638790459782,37.82979292166191,46.15489888781089,48.009666969226664
361,45.89911030076227,35.006848014898466,39.03485783114739,54.66846513306241,58.533611498560646,35.508780452903935,51.844756390392575,59.659936178016,41.533227130553534
362,30.26863446295446,39.086491247058746,34.83591859067566,29.279112396491982,50.74400368082597,45.9308475351741,60.76945565473497,43.52917486314485,54.32969326759506
363,58.921056308732545,42.73612314028444,42.517582681330204,44.790711513253775,47.247049991106884,62.45976633866332,58.142173655538535,50.847443427681085,49.344819426790764
364,20.948371918248917,43.47403924737168,34.70037209049799,74.41207725539078,57.30645692705127,45.40484107989512,58.47203221609696,62.10338366651766,32.1529678173786
365,52.61518015000173,51.98570771626263,35.765201126446996,45.75978973375448,35.15906994789471,27.624598920823313,62.213743139400414,24.109865370843238,57.6901730232374
366,76.25602387895292,79.78565537304306,48.42454073620749,42.064255739600796,35.24030725829447,56.18893230386274,51.9187220577499,49.45999350723297,66.95288200901244
367,65.39041678329389,42.96670406850555,51.21144124493629,36.66238578307695,44.587529522304656,36.723555432325924,62.18766314744915,52.932537834554665,30.744907681546913
368,62.010083677347744,43.076754456868215,37.73431246762289,62.957249708153924,37.769939199517175,34.77839800009191,46.34706792148557,42.79668992429257,61.521223975977726
369,57.31361484184369,39.123195917895615,35.9044318967181,48.051067818658176,48.192159878644844,35.39817713085962,79.09463686221645,66.91833693909,70.80398625717228
370,50.934193866641166,45.13434645197906,34.48465081574494,48.140164004427845,53.34013661640894,51.14769652812905,54.846339793526425,36.20555622314082,52.20124708635357
371,42.472073264502356,37.377826516080106,46.59506003018429,71.41622276097353,47.84578706253707,47.90865840670203,47.667798817509414,35.23448673621817,70.11826259972759
372,46.16894622062229,36.24023207134819,59.40724098101937,70.50563751709473,68.99680537708188,46.64631327472805,46.018393871354995,57.96274091129227,43.81663678450342
373,55.56045676182523,80.01620974288373,42.179037683867385,20.52639116687423,51.316355584784816,45.31184067689675,37.37855130846596,68.58979775093084,71.33332799677697
374,28.802385687610347,34.29252297619571,39.051549804559556,50.07997695474953,35.25247036972429,43.850517006251046,56.31919884413632,64.28374917049292,50.412780009671906
