unit_id,ReadmissionRate,Sodium,BloodPressure,MedAdherence,LengthOfStay
331,31.941707494336107,39.40318340906957,36.999594311148606,54.33903960896458,16.078887387594662
332,35.095983671026744,62.790782517717915,61.061138377992336,50.514536312231,23.490836713454907
333,38.47337479016602,62.20709102931005,39.177868694782845,68.4713274478348,29.08861442060718
334,38.89788903828276,48.35199414674523,40.08284559149027,66.24961802147972,42.09509540433808
335,84.7530256557676,39.21471230169602,54.6749115455882,31.341450112593485,44.134846296307146
336,56.194872159862534,48.665606656069194,66.21813110453438,28.162351854196896,63.161528745861084
337,38.26566838129868,55.53487752203817,56.00014970264095,30.94428790903942,40.30962962808497
338,56.420118246899406,57.23122152209597,43.034560426978345,60.51625057832255,28.91562833762103
339,30.704615064900707,34.59516298549038,73.79895531020624,28.192623927757936,28.982976374339525
340,61.2521451185365,62.092250900556316,65.61895282893015,48.3332619992213,40.2717648188107
341,29.438768678509273,51.862529861467095,64.07687553584695,45.35848117561148,38.46964122405318
342,54.28686148500964,54.53234182145124,65.11433387991977,64.5904689900118,40.3372622596251
343,59.9333800863805,29.138540210307813,75.20328151055583,56.27937102448294,47.35793043389067
344,30.418034822237814,49.13798328476608,63.26335092548454,68.78515790661203,30.052416139138828
345,35.20209206964446,67.83876753456983,32.46553191178475,23.11096049111716,25.768898510994447
346,61.28296131212985,38.95025027805516,55.6390103653678,63.657964979446646,50.31733144027729
347,43.38524497428111,52.495628459423735,43.70532997563467,55.674998464133175,48.27876179887737
348,92.32698802824332,58.84596644397323,52.06607799666116,51.33430201356359,54.718134397516735
349,62.53378665884158,38.48969664092987,57.87865418813133,49.80409221704189,33.50829691614312
350,45.71481190602945,30.26283549745651,51.45752415526579,53.57195522752213,43.28921064152783
351,55.58708802140372,64.38752549969166,47.56832597623786,53.6222446150966,60.604628021586976
352,69.43608293041224,33.169988877002154,45.15026682710989,65.43964624232422,56.414377871187064
353,51.90564163637167,36.03510399999632,60.13601213731239,58.90807952077802,43.51376166070317
354,32.372361555053836,76.59113729870045,32.02315137435084,30.90761320198486,41.31709563834108
355,43.65903112994285,54.559759480886264,58.53933130547912,32.65573747223748,54.66412698232646
356,33.58594412145622,56.183371546653916,49.61464012016733,47.67640810348793,44.454101927113776
357,61.729023909498544,45.900903441098016,45.259347749612814,45.37274608129,30.819251043396775
358,46.75705993639868,66.32203517348363,57.036616481908666,37.09746496730997,36.88488380811211
359,62.264607927302194,37.60011893938218,31.095971446155506,57.46225876733703,46.86580627412127
360,47.81751718969748,66.92173285191208,55.42184664261588,50.80002153510385,41.82218433725338
361,62.393610022516185,73.62059597124232,91.41311101290673,29.3325644549924,42.96944345841626
362,27.928214372976555,30.57297685372053,57.08126224467157,49.78875066528495,46.82492424383932
363,85.40950966858868,46.37058177776536,56.12511528857388,68.06365260228695,36.130823286462984
364,36.703441035223484,35.76203362057383,76.66550790986919,46.25845766818793,47.01522773832814
365,40.14839851730791,38.27265718217724,58.65713223210558,55.03931470213372,32.1295792521351
366,40.6243899326236,37.95339800264591,39.64586993252271,51.25884171871365,31.655025226041047
367,54.449714963913586,49.121487489937884,54.62160215556516,51.43425325452956,37.864065868496496
368,33.160377863123784,26.6733386858062,57.83795391747409,49.2802044664299,28.854390776682845
369,61.99420324433921,54.754893326849796,19.602690754402207,48.64153174172782,55.66121770307839
370,33.78775455700515,57.1273237082604,41.53227581888261,52.3969315635963,30.397809319554312
371,39.53171594579966,69.67711497028641,35.438289948187496,50.250231842547144,34.515272103631624
372,42.231326994689766,70.33933035794448,60.1940883260928,67.69382138015924,28.712703914795462
373,69.22151045733406,42.3188358874314,41.694515210624296,62.541317534122896,39.161797153201064
374,71.72842517042417,53.09463351063413,36.05806689003861,49.30624120335639,50.49552193482088
375,54.822368642615714,61.150036094685895,46.00492264746911,64.63302313245869,30.330228574078628
376,53.75508654277951,46.22127829845074,32.59887093461747,53.465223478045516,29.27347243899879
377,29.408657188971503,63.11282509126815,29.861080904320204,67.14122895574636,36.84198652758916
378,43.203256273516004,41.06457684145246,52.980562169539816,55.13720945680873,46.376957151822204
379,25.492233934697403,28.66159438028171,45.88365153568639,43.27964205015665,30.457621862689145
380,35.858318156298694,49.584181053257566,45.671880998831696,58.92629194473289,48.46772646098979
381,52.465483194828515,52.55779720317216,39.59607629978792,49.55411534203853,40.24452050269784
382,46.62772125783497,50.66249478385792,46.292243574377714,40.459910948071894,32.63700327209653
383,49.19279777156173,47.379610762294824,58.63041137957215,57.77963053142741,41.24602356223531
384,104.79353142838117,49.024614598970366,44.976308703437795,40.457198258035966,61.570077723383314
385,21.454017407763075,54.15191252331467,54.313111436044125,75.22370543702982,13.463127088105939
386,38.545545637783974,51.58807135118193,61.55131181271679,33.914467559254206,50.38005063744924
387,35.011977345781666,56.79204572049116,49.99953006637651,53.54111991660438,49.437508151518436
388,62.7273954985634,11.707875698577737,32.618227821349585,53.37222337728129,44.31713630324496
389,40.36466172127245,43.474642552497215,57.88437352787433,56.789610363769874,39.24179550517709
390,67.32395261902636,47.13996171413773,47.34866768556861,42.84193026633446,47.4663812982422
391,54.422527388602056,57.79658346207775,66.88517810413245,49.64402724401252,33.648318870868806
392,66.65084269232035,58.13178814052969,21.319222286775368,52.95329768065033,28.607004364092575
393,70.95125028224207,50.07911126412219,44.764567852611826,49.246901046490606,34.28820654284056
394,64.21351054599275,61.91107275006285,58.23054704646668,47.61017514311917,59.9569758630857
395,48.60391937419678,62.5519919015739,59.75559512489521,42.40511578195905,37.44137148848571
396,58.2137280979568,36.21444849354382,50.993042094806775,41.17402006914884,27.61211347567876
397,34.706998225314244,50.26018393581302,37.993074472985406,41.89312518735946,28.85419178718924
398,35.87151860907754,62.576413782947895,71.39053069331777,49.20721901721115,50.90399387263408
399,63.13950972120165,44.01920270352127,55.618264920000485,45.4226562303152,33.40708558116541
