unit_id,JobThroughput,RackInletTemp,CpuClock,CoolingSetpoint,do_cooling_setpoint_controller
364,22.663579718960875,38.352827453624144,54.39770265656472,48.234395555301056,48.75
365,24.059735062172294,51.283285950624986,51.49222841446293,48.21085812194791,48.75
366,49.10116161374681,58.622158554256856,48.676599604538666,49.68806276026324,48.75
367,20.025710917394385,44.78116333863838,44.62281766596769,47.83091680894778,48.75
368,13.81961488353333,64.67474656450773,46.837919181733184,49.68966752019717,48.75
369,14.962280116170959,54.62773055942386,48.25083674544489,48.018033718006706,48.75
370,8.303999835375633,64.16424405157875,47.58076653785601,48.99744238872215,48.75
371,7.495005385310099,62.864039027749,49.753752718441916,47.49179083022491,48.75
372,13.535678931188087,52.976575945215984,63.488695356135494,49.989080203816926,48.75
373,-7.178106914748092,78.50586472326007,58.93195481633544,48.670568874834515,48.75
374,5.317181536783041,63.80388902670684,62.070862890539516,48.399366358805445,48.75
375,19.18385221609999,51.38390105412573,44.934042590447966,47.042979429525175,48.75
376,9.896251981698587,60.092693423065384,62.356974216529835,50.35156427807783,48.75
377,17.860767500558737,34.82048590229327,55.91611310042861,47.57310689083146,48.75
378,11.98694257743551,63.3180440475818,61.17773143809691,49.382352674824666,48.75
379,9.985140569809392,60.55475985403277,57.34476357038818,51.25912823748721,48.75
380,19.169942331560296,45.49388140660267,58.43012179891753,48.38550126621816,48.75
381,10.178142091669153,57.316820724600824,53.94065330140057,48.63122163746049,48.75
382,13.875943524550912,59.05545981477503,52.137021684928406,49.13563287819316,48.75
383,4.05188174321526,64.46054333098773,38.39656850297483,50.1431527042705,48.75
384,22.362169876084856,46.57600384301353,73.3892605366324,48.92432958292407,48.75
385,0.4214716582356708,76.6264245469846,40.33164282176188,49.43680338308958,48.75
386,10.348131585666238,53.60462240782986,59.85084081689102,48.79066322507081,48.75
387,10.848189601525764,55.480801860783394,34.534717698082446,50.628810194138005,48.75
388,4.990080897330837,62.86805728011187,52.04080569195387,48.159578820048544,48.75
389,6.384628737279736,63.40287170629904,48.16316222342517,48.894383032895085,48.75
390,14.181270915249058,39.03975728582867,55.78190181101361,46.367710126315,48.75
391,1.6362727167434032,72.35783802904912,48.89538019784311,47.296316057100796,48.75
392,1.2927958873031336,65.05584179885591,43.66499640409692,48.55195607836277,48.75
393,30.593697707721788,24.180386113497654,50.60134323644178,49.78946937081821,48.75
394,11.085847920486966,59.261705627011594,53.69752471207357,48.69258455467244,48.75
395,9.614767490777817,55.45106388717524,66.57777656468781,48.88079170888619,48.75
396,61.77847191126323,59.905213377354414,43.925859678178526,49.516325320907896,48.75
397,10.850291759368506,52.5072344790936,56.11121056399451,50.10672472565464,48.75
398,16.075647471534236,70.97588410395929,58.25749645782991,49.644741360667574,48.75
399,8.002224947010937,60.190334863765536,44.92304581865071,47.89484165177985,48.75
