unit_id,JobThroughput,RackInletTemp,CoolingSetpoint,CpuClock,FanSpeed,do_fan_controller
301,11.411243432943547,52.062130702717326,46.81790006870224,48.11549846849812,77.61868312934115,75.0
302,14.380954687421092,57.67444447380935,45.64673592918535,41.69979023483665,72.44151690287235,75.0
303,16.72055678236042,57.50264103231372,54.65446807970677,47.46772812582217,74.19919912282448,75.0
304,7.661093483187205,63.010646806591424,61.06092929223229,46.53554372380149,76.26546016741247,75.0
305,29.001615266918716,35.904580996467566,48.658300611905766,53.55329808664243,75.13501735169172,75.0
306,18.176980987117318,43.50076715138789,52.14441642975871,38.2228104058335,76.1866958894236,75.0
307,2.2608872672556313,68.3038735033916,58.7535889020989,47.70731161897935,75.77718640572361,75.0
308,34.470818686903215,40.21948745917566,57.502402082552834,47.12889109426537,77.02536212950014,75.0
309,10.020595892969242,52.76772675714024,54.68122348138276,45.71778785545642,73.03668785299084,75.0
310,18.884691047290314,53.74770113997086,57.05193402274669,48.93708013279229,74.35883852060793,75.0
311,24.369446186519422,45.08536374507677,57.847532163178464,48.86884258598364,74.50473470410697,75.0
312,0.40731845726235816,73.1909575655943,55.19695089804729,49.29511858560416,76.41825425040341,75.0
313,43.42338678228808,42.224833985792564,45.92734275960517,43.563572836853076,72.64967407965172,75.0
314,24.168096171584747,49.39065896038231,54.02881017455928,50.308228022430335,76.49323862828952,75.0
315,5.955894850262711,59.589387724153084,49.55147942751131,34.921853533603795,76.02133561975734,75.0
316,18.356877861750224,30.942029950355664,34.81432095272971,51.94316380511282,76.8691441793154,75.0
317,27.503008232752418,46.69386532244891,47.870165562998814,51.958589940160394,76.07536551307983,75.0
318,19.340009523440177,68.55560885954863,55.909943784655454,54.89363581747247,75.40513021663544,75.0
319,11.266943718619363,58.97351061785056,46.34990145828517,55.38004107452105,76.08726135152797,75.0
320,23.74606375124551,42.97265659989279,61.97142325400324,58.48553121865313,74.7909995595179,75.0
321,10.711429873575957,53.29091315400096,60.27615353808907,32.49748158719365,75.345810482876,75.0
322,14.006609521316983,55.658303303343054,47.294522509076835,51.25213607992997,76.29199546220843,75.0
323,20.86720047692628,36.326857683450065,47.47972955533601,42.74660847311894,74.84998331852482,75.0
324,11.340417363647894,58.56411054186424,52.686707288830334,56.6563372182692,72.83569276534902,75.0
325,21.105715955433904,45.191115453349724,38.19206555836305,36.65379360744017,73.77340847613807,75.0
326,22.711735022207453,70.9454265777359,46.851680428965544,42.57625958684487,72.90075202696404,75.0
327,20.681175742897583,50.733584879811175,52.4533020759515,48.384826980267945,74.92655403970315,75.0
328,7.965940178996581,69.42581195040962,51.483924505741314,53.45984941330911,74.75278112936573,75.0
329,17.983990767769626,53.91542886610471,57.13654120477921,52.99294232444822,73.96174236488584,75.0
330,34.49017703988327,40.91153128846139,64.82143578117139,46.93067079721522,75.32449046799371,75.0
331,39.53093641313573,50.13070362704812,53.44168463603339,59.90255029491958,72.98551501492629,75.0
332,27.226847278053484,49.71634007344694,50.734208607104776,41.53098927508711,73.13732317054063,75.0
333,22.6682002973792,56.742378508087874,51.36199536463826,64.64011869035363,75.54669850004052,75.0
334,18.692983067615124,49.008106474903244,60.34236251200038,58.04015621941818,74.48767781333353,75.0
335,-4.133554037938388,73.27990787149822,48.472398326608825,59.05441560264957,74.4973742139111,75.0
336,12.352042012196481,53.90370249360266,50.067050869086664,64.6160120510858,77.31300400466549,75.0
337,16.55791983988868,43.63186255779294,61.53050439979979,54.069319312779655,73.84883045277348,75.0
338,11.956233005112363,63.57554871812387,51.39027346287136,61.65739278658935,73.11232372357703,75.0
339,20.77376510906604,50.59543660337289,57.378873482623206,52.31667244682164,74.67059894120995,75.0
340,1.6950951783754005,66.57502494901641,37.545694007377215,34.730674804136946,73.64793175536498,75.0
341,20.029702109450408,51.93161691127895,51.47613127990494,53.88304526829187,75.02406767325999,75.0
342,14.085121974426675,62.28091053068466,63.11794294757421,43.705446700490576,74.85993346982201,75.0
343,2.2932355776558833,61.370859112450475,57.10363503349632,45.0648473872381,74.82767888194334,75.0
344,27.031919576009813,49.74319987753685,58.33415134988788,33.173127040636864,76.36323721130246,75.0
345,28.459946910181756,53.53639485106453,56.846040003844855,42.63905319885722,73.55329311909858,75.0
346,6.488823474039332,62.8913241294848,64.26852869698097,62.327019793263084,74.91803531076943,75.0
347,13.510863816544742,52.0208772735203,62.64808670289809,55.927918931153556,75.74673093845766,75.0
348,0.7457990089618427,73.16660874776612,55.19208688380966,41.79218983135289,75.6848767314342,75.0
349,9.482895424234012,69.30988038004723,59.65532126341443,46.004545265905705,74.86459888653478,75.0
350,15.856675943395835,60.029391293260986,50.85615506302269,58.47963464215022,75.87817947842264,75.0
351,5.235163240902312,51.13195180149769,33.58475084371912,49.958918472757716,76.43924721059865,75.0
352,-1.2237976405031032,69.35339642649913,60.56631128386717,53.08393610991958,76.47171991079465,75.0
353,13.540613457405911,53.454276211189786,54.880812935452134,55.60824906114613,73.84379040112037,75.0
354,19.43372458252244,47.80114949598913,59.934545118678535,46.86431645379,74.50013429831928,75.0
355,12.731338771531867,51.51994751686973,59.03052029735798,49.42263210772724,76.24392063208586,75.0
356,19.25341716415387,46.368758972834655,66.48435145140067,58.71148782638777,74.17373856150216,75.0
357,9.962469358165492,66.63217711140001,29.736466439169075,49.98315247669418,74.31980827500512,75.0
358,4.470190061463607,56.90017486828962,47.020204577157905,52.603071534191585,71.63623806765177,75.0
359,9.04899612617254,58.33438810923646,49.814584535018405,52.14675482286101,76.64485044260785,75.0
360,25.41332316976785,55.596551620304574,66.27401624339474,67.33388922509643,76.34412936292013,75.0
361,24.12810123813664,19.55319947564699,50.24234960628359,61.38004989689621,74.23627869451946,75.0
362,8.22737488878743,43.35885137592247,55.791719298969944,47.17607848347877,74.62303105813568,75.0
363,1.6701793868280586,80.99750359643132,54.13119387309338,57.65814875561563,76.25238645116625,75.0
364,16.254288327619573,44.5446782260599,42.25740365146987,53.79089873093995,76.93903204683669,75.0
365,12.838639098040124,60.35503352086926,51.482360051675315,55.224915201919615,75.70253822211124,75.0
366,23.000420342721675,58.35949596108767,64.33948537446221,49.65813583102503,75.24370203598741,75.0
367,6.191317181143784,65.46842078684163,45.91534588993566,50.68680889989131,75.00611755900864,75.0
368,39.511594254866125,38.08326174468349,53.44099447949395,46.46882955345747,75.74012509183802,75.0
369,8.27395340521099,56.86702187759223,59.72772244664198,57.4975510324304,76.74506079963443,75.0
370,25.88291894226968,46.6598734876196,59.37204239839256,48.41540627632827,73.32407206709357,75.0
371,22.430130822772714,54.431270248859875,57.63559593644324,39.142585652760765,75.20856899058003,75.0
372,12.318777184191998,61.630556831833594,55.04595155698416,42.09556365180963,72.47545921562798,75.0
373,11.756678655508132,73.60115287566234,65.4509430598335,32.51340279573732,76.50918990360499,75.0
374,2.0258088737520885,61.36666708038591,52.54883810972517,50.3648267959987,74.9787281443261,75.0
375,19.68834140273324,65.04269455899566,49.78471771479911,68.4466653711005,75.92559091895929,75.0
376,5.9214969876502455,68.52183794546745,53.959047066722555,43.1368709759292,74.09353217615225,75.0
377,13.384616563624583,49.3631345411452,44.082943202311235,46.98758048814073,74.74779223632137,75.0
378,16.05133186265465,38.688628459480306,54.13230336213433,61.952962389414914,75.18160900671997,75.0
379,21.729741098107255,34.22309089330126,49.57464120692477,56.462634741310424,74.78476857728856,75.0
380,7.2484517677403275,48.52110111130864,51.75173279381326,52.04380379990398,74.12520503403601,75.0
381,23.189152756448404,53.99316259216173,62.864686101499274,51.62515294775634,73.79037701103869,75.0
382,21.456316881058726,56.46716885545605,48.976626829197556,61.00399415567893,75.92907712552916,75.0
383,23.84806441791663,36.13467010932131,60.94469440998115,34.212970529764135,74.34623381898334,75.0
384,1.1314033768627176,73.73826321679623,45.95069415398525,56.038599640664756,73.41366833903254,75.0
385,57.89766173475904,41.95549993893613,50.193502521073526,67.83770971745581,73.77594488469168,75.0
386,16.347042248718857,41.920427486608496,57.63455507599909,42.59828536054531,75.23927126048336,75.0
387,8.900123061433817,56.68733685790672,40.78819823593691,39.25189160739954,77.95718823025065,75.0
388,9.91025226132974,58.368787015125314,60.32421024983315,36.016045724026114,77.27465673536175,75.0
389,27.51254937220157,37.7387045590068,65.49278503326671,39.09896412212332,74.75497130279479,75.0
390,12.540527526275103,62.09198550560305,64.88592864763865,55.06685539225013,74.21178583288038,75.0
391,8.155233806904661,64.49144963222147,47.048683005084435,62.23233876804483,73.7399692390881,75.0
392,8.090976939581179,73.12794742553858,57.390030050439776,49.37246704534281,74.15285203161827,75.0
393,9.801862838504224,81.60803789727879,57.4767915684951,46.183546826873524,75.17582932780749,75.0
394,8.214744530937399,57.69702890455758,54.577777112970765,45.244416203264805,76.60375970098676,75.0
395,16.370510478851756,66.39056886424537,50.20994671276533,44.42605530893944,76.16364005378641,75.0
396,25.47615536221625,63.76192931227024,71.74819497848537,52.44849807427885,72.68932770554626,75.0
397,16.956539959539047,49.628633445315835,54.7139183930408,51.59528193227676,71.74550872557582,75.0
398,13.456684534801559,46.00771115199368,48.12986730995322,33.04976428718956,76.51645646607115,75.0
399,18.011943355797165,68.00170666842983,58.43620480979847,54.100254413373584,74.40726297010683,75.0
