unit_id,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,NetworkTopologyHops,FanSpeed
239,42.657607812161345,43.553066096952904,55.364634715120125,53.703242805566695,61.856505318586244,38.21275735297283,75.4357104825201
240,50.83581732975987,44.9665883665221,59.366411822208114,46.59819878583132,58.43671466749118,59.338324592441175,75.64987181150066
241,59.82843739963641,50.232241513705866,56.19691417766994,36.00427942018178,37.982806139374006,62.88245143042302,51.466912163428766
242,37.90030190439575,36.76630593818065,44.942258897277384,45.24978220453408,51.023184886540335,62.20301029482688,51.072744522016535
243,41.29312461836641,38.439292194109015,77.72924775259459,32.79594661649568,53.54095017208115,52.82372708951581,53.75662887245822
244,75.57037230180876,44.89186959914106,52.778595061968716,45.80924995978057,50.33692325001537,62.505409778696276,68.44107449763574
245,53.08227352314955,53.18966937208602,51.08912893910908,36.836881571801754,42.78513914888915,39.137738273870525,76.34159037362191
246,66.48354954728893,61.51557511222887,31.33670763282938,58.821329845834335,34.69374541111037,59.68410170366929,58.07171778106598
247,43.49127745265056,41.14571102828393,26.41060519609293,36.223824650943726,51.629238021926454,48.696990821373355,51.79057111121333
248,50.53736206459054,62.57337748106083,57.3518117806769,76.18225601538064,48.294977497421286,42.0724832630491,51.800819411884525
249,57.28047832953359,49.863564948095785,58.11606325691928,46.04614188537704,44.995325062945696,59.62781264323706,66.0530627861721
250,34.78329659051292,52.84120041649857,53.826055896736655,30.875493225478518,54.31040951112104,29.579528880598083,58.51985127060033
251,57.29628339072404,43.523122823868235,63.60684108696433,36.337510693048415,57.7700916762093,52.4942531078041,61.17747867037554
252,40.72921826872582,41.32388840691231,49.6324880249029,54.43609127176859,39.60715305617674,43.40807441849478,64.96166544810168
253,29.51234909359937,65.01637770524518,57.0563486830227,37.23183602633399,52.88821546981243,43.02797681612341,67.10016038956819
254,67.34294341392395,30.876637587232796,70.78762988897672,57.85565454008109,54.09217084000111,56.81616626162344,64.86659842831945
255,58.65744832093338,61.61187990385683,78.08564891729219,41.51912984922306,53.84964288962425,45.516634381042046,70.16904245799499
256,53.570465515805694,55.73525546668386,38.871320486348324,82.26514339239924,31.512674654213615,56.44485143987443,59.514508571888804
257,52.33053552207294,56.12300035050661,41.6697368421394,47.8321609801761,57.463065097034956,67.72036461629799,73.71522047307643
258,54.34223207499896,44.52573875285096,42.790950374087366,67.14017890630693,56.60779210951598,40.78685052478575,58.42441710031418
259,72.9946393369239,39.72105276296017,60.5535543794436,54.270621189186734,20.783318197832955,40.906043146031415,50.62379986479539
260,76.6163594745635,71.78067510744215,71.30653310803093,62.783188225345505,56.266779500011395,58.4735417654291,52.63746381397844
261,53.031813634870524,50.92290868103058,50.13022807350243,56.51751398227209,46.80557919789767,28.23012641576985,50.84960443301549
262,47.63972177393329,32.97933142425687,53.510074693107,38.10090771882072,54.253315390119475,52.52308480777208,64.08759688576127
263,33.723731886453145,38.77633349058319,44.95202571435377,45.462347574034716,52.53849903128514,51.49663716472379,46.713597796778295
264,28.768148976750112,41.49275547799731,46.2990660706555,68.18293697802937,69.37450078815836,69.69185769229657,60.43610495062505
265,49.049912577848836,27.08227987816095,40.86643023521544,39.50930881781876,67.14265075091312,52.895124918765354,62.6466785248908
266,55.20468310724313,17.626132197593687,50.79956581274232,52.171235005767755,29.0032114054973,38.74611339641242,52.180591068894195
267,39.49271620882814,24.455913209568575,18.631640198673175,56.03370510716988,60.12722454929363,80.97625541632712,52.778955798189294
268,54.151149392499896,65.45055358807099,48.482117436176914,67.50071820882596,58.673144320108634,66.65289998134317,51.96583361654909
269,57.84307505434946,29.908111296648016,37.95355304176315,53.77198227814564,41.982062497124005,23.849056916297762,60.26604019299949
270,49.82180265985385,63.8439726529641,42.441840509975776,53.593640677737724,63.850870727724406,32.17869929218616,76.79626075390682
271,63.60566224722196,60.1288076965499,49.32129969716122,29.50595662663874,35.757818353385225,39.02525497390253,59.40120725221868
272,42.681956615262145,54.37101505527293,89.39312067679151,50.22568296766916,37.78928154488722,54.34257633773779,42.274692471566674
273,61.14848831691107,37.98535800488593,38.05302006638969,52.48179329736774,45.971676601136664,39.36722018905263,61.5290189044199
274,60.45225209462468,49.15261460386451,67.49554272330916,49.81765709668122,71.11714192409853,61.518660082161645,61.46509666688507
275,51.47342525937274,49.58490125065122,50.852432563145264,67.75167450944876,59.44579891173979,57.16151771482156,58.40906387962144
276,53.18350481860177,49.69875361765433,53.076119295425826,52.64300525636241,57.21504086393981,46.44220100612324,67.34597010426972
277,71.20310314304122,37.561263445097985,47.48507339018642,32.86200319289251,60.58300899714135,62.85474223123131,56.66061583658003
278,57.72837226539479,60.49177169777756,30.08376553446204,46.13072379060002,47.68642269072203,25.80742131954203,49.085718860181395
279,46.50573796008031,46.391889787846665,29.58074575449219,52.57062150909879,37.37295234488453,52.82978158773145,75.07981356225588
280,68.20816952165806,50.55922548769374,32.86281486160641,29.554045892902323,67.25045198955642,57.35062331131785,57.48348805105282
281,62.25631761842747,42.73168954905969,47.426778060946845,29.267682424021846,56.5685037445983,50.62079441904345,70.86363024290935
282,49.55161778826772,45.90134527670517,62.484345092990004,43.904269937648046,74.35158468520089,64.86039684725385,59.28881736455423
283,45.0826938802073,56.51994817919547,45.452172661785156,61.0146594822597,34.62160896179426,43.501128300797824,67.97830852398847
284,71.87311554982085,50.84921743981022,69.18307022513275,39.08687313050873,54.65774214202011,51.19458191080332,64.15113966302572
285,74.76173144948078,64.70118824957459,58.173014781012,50.85266144617512,48.86778098947521,40.262828560839274,73.22160232235713
286,46.43726935105359,43.570574245851425,56.52153739915153,66.38494279442459,44.265727479035455,35.9374579920163,43.24276709733163
287,45.5225338317228,48.7019571004522,53.705924583478975,42.586245565267504,62.40889514848214,60.85872258453742,59.25692468623533
288,34.23840291778383,35.83747566177231,49.14196045266141,50.89833227922665,33.92827053974076,35.62606836170604,60.12192812546124
289,66.51415807893767,47.27934628449363,71.855695357718,57.55784076862046,51.55473894054743,65.19580287245984,68.2366273469829
290,28.47355794270989,38.90586555167658,46.81641077285399,39.737327587616576,52.68642743999318,50.82749753851505,61.892386216352705
291,52.24491610114096,54.24446551925281,35.46133805726743,63.92336944419425,47.714813664817115,49.693447388956685,64.51385345422517
292,51.349055366743244,55.87696627589299,29.083743872793917,33.5187259738634,36.32393302129076,46.799251188901955,50.037652432542075
293,45.60792297174183,73.44036424050027,47.85260541779345,31.129465004906812,42.61339788990093,49.53434824166234,63.16089196890502
294,53.76857700357253,71.83729075025339,38.14413057280448,75.7144069054164,55.486283554547306,58.923859856440494,61.93984637878066
295,70.48871935391858,41.38934571542035,64.91144234525449,36.32261545132543,41.133134796779,77.73889878257907,65.95302973697969
296,23.228364437072468,56.3102301987078,69.1861253645311,47.33469757680095,65.47346969996728,35.73392388992231,51.04276722108268
297,52.229092034896574,55.181834178340196,50.062240748213846,41.817762233600774,70.75350967946235,43.92610337355818,53.504516714317916
298,38.24044804814671,42.417486529087,41.76488061610001,68.23572624315337,64.38913390332807,49.20410412592934,68.35806539667304
299,53.01539187728185,57.33216562250454,47.52053315823353,43.87604310196192,53.568220841055826,35.806473912602264,90.09006288688413
300,35.84320851633954,46.607999887470676,66.98290638773724,54.44166057685957,40.92101933399457,39.47693721306301,59.04207837200036
301,45.98090926454366,47.91865232685983,59.67383063803286,42.487124725181864,45.95509064727533,60.87408294813111,59.85089847802014
302,42.26342551037934,48.513067442968755,40.73866374298718,52.672270142708456,68.22044392514553,33.22585311799814,51.023560904001805
303,40.60621847129245,23.449002385765123,69.14756659359944,52.544371087146274,64.66987771270095,26.346351976195727,63.730646978396635
304,41.9943362248634,61.73407048654057,44.42101168858582,37.80833816340718,53.472562124465725,42.96119667558625,57.8508855429181
305,42.73099563299772,35.93454829249393,44.78039623835211,40.320736559096105,47.05312263521642,44.300019613718675,65.44352201479292
306,66.46401227150595,52.53572333578508,57.848480742103945,42.95638394154879,46.12469999748968,62.171978465267635,74.13103909621022
307,50.138628106618434,61.977894826636856,48.22673087429714,25.545089076127056,40.75438947751805,48.99525170725871,75.53081554983832
308,64.39784272495672,69.0100233213264,65.69643893219073,63.5275953447022,65.69809158165299,52.782917591787026,64.36800104047317
309,62.42240281680077,43.656060224600104,42.56769173848952,38.79009601445763,61.558373799391774,53.40241229628418,54.86273772382486
310,41.630673729845,50.80689264036033,53.479954032967946,64.47774524508966,39.98547185386366,42.94126788656993,56.85561559518571
311,69.31179505644046,61.76877958795917,36.67483672170009,53.78824439753797,43.57766762925628,36.09011558526333,59.70953893319876
312,19.10189940636334,69.97233075203074,53.17272793619313,43.02477554894695,46.695381252323386,35.25840977399142,65.2986580968588
313,43.35735343963048,56.90430903839646,51.60587727413845,47.43041478615597,47.332372855634695,46.508843599370216,64.4538475703404
314,53.1481010256258,38.56403634182848,48.74678491428425,42.052180940998866,47.37277416743622,55.736528592188044,63.61063923005546
315,48.0276586888835,39.9822658119714,30.977663203395146,40.34751099546177,51.15557604205156,34.14633053743232,47.14346591614343
316,62.85167719862167,47.491772032171276,40.1180714467378,30.512498936719027,35.82314105966821,55.501386056282904,83.37290355872456
317,40.386097708941875,66.73285514821058,17.28086342511729,59.16302214220595,44.02172566949249,49.932901185011,54.340383374663595
318,50.11409651619741,40.19299910576172,46.804468672091915,33.575853913888146,52.24844248936499,49.902199926398794,58.62870533297934
319,56.102997842494595,62.39380802638519,48.55086031375578,54.300120283380075,53.33762996719082,54.95006062756462,41.041203082511394
320,34.41072512754435,56.39978213089567,46.008718962169105,59.43713053702354,59.90560100999916,39.29638633958891,54.02489576210494
321,63.68256002362498,53.73094049105808,36.798087603838795,49.67244975273873,64.3573216366031,50.20491416573693,62.493358448201896
322,52.26806823009578,45.83130222167044,43.759743009744035,50.16372852376564,57.707839103137054,63.811284883603236,45.91960271171992
323,48.079224699851615,38.339796878558055,65.21398995890166,44.24737849183139,49.63315241844762,44.51024123114027,59.5774096768627
324,44.71791442798417,53.01901123620539,35.04523019576347,74.30386578039051,33.46871379389382,45.84685263163474,50.64970671348699
325,41.97831821659898,39.185655945801585,71.06436197201847,57.87219239268896,65.70198841978099,76.72035188012025,71.06212696131838
326,57.84475563516078,45.063760824430254,56.88234868012179,34.69317769968399,42.6808394183246,41.76119191082033,52.59913665008364
327,38.401084114476234,37.668502489672235,62.04249728466228,60.848894414381135,49.27329414026894,66.92424015812189,53.99161769278987
328,62.74724249960969,33.666495707147305,55.436942515618156,45.035556575357916,44.90908726478698,61.819249446742596,67.02660181027018
329,49.53061547625564,63.54312829794193,56.30367249821093,57.35849154455676,62.81044166109212,52.45449128047188,67.99695245022112
330,63.31271702171052,55.90531044244355,41.90961664877605,38.674748251347374,39.77626764963347,72.28291237106168,56.114971608225694
331,57.45432402036624,40.28885527043288,56.75426009065471,47.780951743406916,61.08191052340872,60.968037800635244,54.701169698126876
332,59.426259569316386,50.268531693226,53.73447364026255,63.52417656622502,58.21821223696742,46.183252769692245,78.87392309834681
333,51.889846054298516,51.323230788627306,55.660076127614246,51.71836395805355,66.21196683991754,49.457772290433454,53.27954018326929
334,48.34026512575623,61.28035936586465,64.4427049069287,66.58958763824613,69.22972249736074,41.27675712025296,69.92323864017317
335,36.89530200135013,62.18524552475305,71.4912596665406,50.138918145019915,37.93934833388611,41.44325210440912,60.798417071158305
336,46.508122513729575,43.52378060982032,50.306405856229915,49.66555327701483,61.89706731176472,45.44807292019883,69.23941415534779
337,44.939933459032645,36.64059167653422,41.824803681451066,80.43342431455201,29.836571012797634,54.3814729206453,40.72727020207472
338,49.5351041902607,53.84289728693446,44.33744957599825,38.56629553821394,45.680985694331596,46.596548501399255,64.21680650126302
339,56.13936182465251,72.99424069772184,41.203568197880216,51.67319244957696,41.56328707660727,53.209814785559786,66.85702106613142
340,52.044799843939906,55.75772210511772,49.38940093912709,69.91223084609598,52.346154276896335,49.21087336445463,52.158587447022214
341,66.2109283677978,42.48885857259284,64.07280324019938,35.98526336734778,48.710051040160515,46.30586363229678,73.77113628978572
342,45.02497812464156,65.66804002608734,67.86999055217025,38.75408323220195,52.552028150539485,41.72594458255094,60.270108139789194
343,28.168131272634202,24.859075146320144,41.2715266289599,51.7313612337303,74.56784995087338,46.47227913520168,65.23797693451877
344,45.502794524886255,52.2195617103814,50.28119190635494,41.05838383156277,53.35755499907409,51.3700286674764,64.19510730058101
345,59.88374029835913,26.853922452921225,45.04458163746358,49.341002223370864,45.41087006591972,54.33458112421939,67.81964666085847
346,47.84761138645895,20.927338404417227,73.6755120126092,38.52801380762019,61.42578695414862,58.571406211558426,70.24772256361436
347,29.873847108365723,82.9672664468595,63.77915985720641,60.08476809164162,47.62001217269898,29.8974298325606,71.57940490634088
348,71.89100977104303,53.475006832948054,46.36235880960734,38.082734240883354,62.990153521637815,36.498107123961304,50.52331123010159
349,51.8131412846692,57.31668414144582,28.477593131689154,57.7723226393676,44.986463561881706,41.06378028162072,70.39017743386526
350,49.8808195576694,59.51467071926931,37.586631852278096,19.020355058849614,42.20515649920704,37.216228502573216,71.60823900091708
351,51.58701293255163,43.199071504037775,35.16920125676588,43.93871004179701,51.09262352948049,42.41412804808317,81.05250553013182
352,38.824634930001935,70.96905435022164,38.58364315459557,52.897131940150715,33.102986110774744,33.136220926508045,66.433986824871
353,33.807248579842316,42.99273863184885,45.9872152177718,39.74912801987009,43.80318745215982,37.627679981277964,56.33099247848708
354,55.343952984727046,49.3754366118519,62.47857683890768,55.147899051586606,60.60868980106059,37.118935637036074,71.67980108706345
355,40.792717378204486,47.719131317211605,38.06001146127833,51.88683279557971,54.97294509695938,44.378865027175294,60.23909703170221
356,56.56086772302305,64.69721351238907,39.79368603060921,66.09945136008243,45.967206680765685,58.475576749143634,59.04425025762792
357,47.969216732370484,40.98144022841206,44.576943478440555,66.07991895714117,51.35747043309819,59.07131444192214,52.64057954039974
358,37.07432531780658,23.85371301585658,36.84518606813263,50.331364492735524,44.474002726331065,42.69858071091192,77.55993390122724
359,67.18773127228823,67.60206758971698,54.170454115718435,59.63812723726966,46.7826862685463,46.57394350024502,46.60465185697281
360,54.374467382070975,43.96402527168078,31.38114201076573,38.1210143766119,43.19395162320083,33.13294097722268,79.15097575635097
361,37.97599321408168,60.191742161079056,53.55211051329675,62.53855336965509,68.31226473638587,51.48731671868496,57.38578292980036
362,57.934232108552976,41.434152490081615,35.90690845787619,38.1471879638874,28.91828567578673,21.95350615998622,60.03505018402312
363,51.22793456411112,65.16192606906142,50.37367303280777,54.15483394501849,43.79324255089715,58.893435191769996,58.38316750146754
364,29.056569409741332,37.06441189322502,52.22878871030662,50.52503702529702,58.909652594836516,28.722116207478212,61.11746320471868
365,59.22700279174626,43.44229409130704,48.10613002606093,46.41047680341311,61.240532039260714,53.65874028973461,55.9201298501665
366,67.93567032613208,35.017865432473485,55.58899474637343,50.59572135000481,27.31641567677526,53.85403500047472,67.99188230024767
367,43.087589292418706,46.44369655804511,54.94142246453053,71.46494425745513,74.64854351128459,54.43094971472757,64.72371733999898
368,50.90847857118097,47.20791513908743,71.99325639932312,65.33852289498009,39.25506527818112,33.71233908862399,53.30850693728399
369,45.36242355314242,27.495777697919173,51.354114602855546,67.59356830298879,38.05152282400675,43.74420945731014,59.628923128110145
370,54.18778001148641,43.73507245557774,70.34376933906262,47.489864784014244,41.29157834928363,41.31440370134227,64.56757389356416
371,74.81188851723724,41.428311822897555,46.36628595749718,63.44920084098149,44.57118396914587,39.9796792311253,64.24048935954528
372,76.35740835417589,37.88797868717462,51.869133728403085,51.77702142836642,51.71518058459276,65.45294249471186,56.94872433919009
373,60.728092728744755,52.122855231619376,54.04006671267136,54.62491940357746,63.14156995416407,43.327963286144666,60.917764356655724
374,59.61287395752242,58.81806496823481,39.91634733521304,50.03276818590916,50.44823946136146,77.18721594099037,59.027208152318366
375,22.888075250646455,77.29162902623789,53.40450578723028,51.664038597709,39.66692390036281,39.063323995984106,79.14081301810427
376,40.43963096943967,48.889959065127115,51.173210322308734,64.11862375711537,44.30084490985266,16.20145014872189,72.42284305693678
377,53.13754695913164,41.311459559531954,41.766644847002915,55.645639095251575,40.01451395359542,56.31567639425333,58.80463026878431
378,52.3846575223246,23.308004666730806,60.867611783797486,63.0058791083487,34.69162546840315,44.54836907753241,73.75295703881372
379,30.05482015711593,53.61025431411417,42.8693016703132,52.168548408666666,44.09671294724872,50.015308689950075,49.63145226962821
380,57.961996820100104,47.4685168497838,54.420172311111614,42.40627268369004,69.04205875091228,74.67184822959332,57.352885981698776
381,69.7651830790546,75.06506680760589,45.609782191835805,53.96104442920972,48.40468086122126,52.03554210032564,52.460615915386754
382,22.614973708676196,34.44935978551102,63.34148132219777,60.201096536567675,42.941773717686296,61.93395889226139,57.43756717040974
383,40.67274187161712,57.360465104117395,62.34061762347328,41.89431860742234,36.06713622872932,53.265718729066,69.28355191499908
384,31.48643867231593,63.24040770797601,68.67945425435488,37.815870389316366,66.90465707880985,38.31025878803913,59.70031045588779
385,61.23406141322327,42.81848174873637,56.092692588183205,50.97881169676206,47.31087262745142,37.29644131224478,58.09432734182802
386,69.7426862489938,61.66453901642415,50.20243807012511,54.434094378404126,50.243148768407366,35.11918202661191,45.88983959076869
387,72.61282892817326,59.41439191653967,41.605763878194146,56.999561723118696,56.54245149483192,37.03051132760352,28.19546855218463
388,44.015825924695555,43.545628475024415,36.95811799752404,30.90125657410835,33.702014578669015,69.65996607752483,60.65736736245872
389,41.81687103919735,64.85169984895936,57.88137379527728,56.033782329292364,60.34251007028847,39.87702905806429,75.02049159071849
390,28.98422574461522,58.72596217263461,38.71308050239855,47.932746610617826,52.8128940230136,31.35881541033202,62.975070234882715
391,64.26324672871453,60.69737505116746,43.18215009439062,65.34793175325962,72.65323537805195,24.170337464027792,60.109395709879365
392,44.11003008937601,45.3021432816821,47.453561881515824,58.17700792448331,55.853502070194715,59.95583881773064,71.41384305279952
393,66.11617746278512,68.41944148508514,52.202969875316356,26.16374921022588,41.18355265370285,44.24901887512929,78.64861112665588
394,71.14125633843915,50.07594775785776,56.70901598179692,42.09966328461541,63.41965715945111,49.363362677388054,68.22566071310241
395,54.310175662602425,63.25441730269446,36.511725690421386,34.967068022627274,36.50654135627664,59.92873635785491,63.08907691576252
396,52.77862054667487,50.792414656914154,51.30775177049905,65.49950859384259,45.820974395062635,40.348062926951336,55.209562317788986
397,70.5988914412029,54.439171082900884,50.56525856301919,57.76499446996442,39.20881629762312,58.48007768080584,54.86790382541459
398,61.573354740043946,49.04035127666933,43.18507406907928,61.473269923528946,37.70315506259174,47.43542016428807,64.87366374204483
399,57.021572342190055,43.48005953376857,43.02465541878301,56.368892443471736,58.8831886459088,47.408274703196334,46.04089971019402
